UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,PAD1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,PAD2,BPEN,PAD3,BRAND,SYNC,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT,YRREC
80IN03560,1979432922,79,2,T2922,,42,912,,1,2,,,,,,10,,197,,,, 1,91,103,2,,02,,43,0918,,165443,5,,037443,92,,1980
80IN03561,1979432923,79,1,T2923,,41,411,,1,2,,,,,,10,,388,,,,,166,174,2,,02,,43,0918,5374,246943,Y,244,024143,92,,1980
80IN03562,1979432924,79,2,T2924,,43,432,,1,,,,,,,10,,707,,,, 1,133,138,,,02,,43,,,220343,5,,163343,,,1980
80IN03563,1979432927,79,2,T2927,,41,413,,1,,,,,,,10,,411,,,, 1,118,132,,,02,,43,,,228343,5,,109843,,,1980
80IN03564,1979432928,79,2,T2928,,41,413,,1,,,,,,,10,,412,,,, 9,130,138,,,02,,43,,,228343,5,,109843,,,1980
80IN03565,1979432929,79,1,T2929,,43,432,,1,3,,,,,,10,,,,,,,149,175,3,,02,,43,0801,,220343,Y,230,713842,93,,1980
80IN03566,1979432930,79,2,T2930,,43,432,,1,2,,,,,,10,,195,,,, 2,119,125,2,,02,,43,0918,,220343,4,,713842,92,,1980
80IN03567,1979432931,79,1,T2931,,42,862,,1,1,,,,,,10,,,,,,,138,152,,,02,,43,,,206643,Y,217,024043,,,1980
80IN03568,1979432932,79,2,T2932,,41,411,,1,,,,,,,10,,413,,,, 2,132,135,,,02,,43,,,246943,4,,733442,,,1980
80IN03569,1979432933,79,2,T2933,,43,435,,1,2,,,,,,10,,196,,,, 1,103,114,2,,02,,43,0918,,223543,5,,208143,92,,1980
80IN03570,1979432934,79,2,T2934,,41,414,,1,,,,,,,10,,706,,,, 2,139,153,,,02,,43,,,232643,4,,034043,,,1980
80IN03571,1979432937,79,2,T2937,,41,411,,1,2,,,,,,10,,190,,,, 1,142,140,2,,02,,43,0918,,246943,5,,197843,92,,1980
80IN03572,1979432938,79,1,T2938,,42,902,,1,1,,,,,,10,,,,,,,131,145,,,02,,43,,,169643,Y,216,125343,,,1980
80IN03573,1979432942,79,2,T2942,,40,401,,1,,,,,,,10,,404,,,, 1,150,147,,,02,,43,,,205543,5,,189943,,,1980
80IN03574,1979432943,79,2,T2943,,42,822,,1,,,,,,,10,,,,,,,122,0,7,,02,,43,0912,,192943,5,,151643,97,,1980
80IN03575,1979432944,79,2,T2944,,41,411,,1,,,,,,,10,,414,,,, 2,81,128,,,02,,43,,,246943,4,,123843,,,1980
80IN03576,1979432945,79,1,T2945,,41,411,,1,2,,,,,,10,,,,,,,173,199,,,02,,43,,,246943,Y,265,156843,,,1980
80IN03577,1979432946,79,2,T2946,,43,435,,1,,,,,,,10,,432,,,, 1,129,137,,,02,,43,,,223543,5,,108943,,,1980
80IN03578,1979432947,79,2,T2947,,43,435,,1,,,,,,,10,,433,,,, 2,122,136,,,02,,43,,,223543,5,,108943,,,1980
80IN03579,1979432948,79,2,T2948,,43,434,,1,2,,,,,,10,,192,,,, 2,137,129,2,,02,,43,0918,,229043,4,,143443,92,,1980
80IN03580,1979432949,79,2,T2949,,43,434,,1,,,,,,,10,,431,,,, 2,128,158,,,02,,43,,,229043,4,,143443,,,1980
80IN03581,1979432951,79,1,T2951,,41,414,,1,2,,,,,,10,,405,,,,,125,158,2,,02,,43,0918,,232643,Y,219,112143,92,,1980
80IN03582,1979432954,79,1,T2954,,42,832,,1,2,,,,,,10,,,,,,,141,153,3,,02,,43,0922,,201643,Y,232,061443,93,,1980
80IN03583,1979432955,79,1,T2955,,40,402,,1,2,,,,,,10,,401,,,,,139,154,2,,02,,43,0918,,168443,Y,229,125643,92,,1980
80IN03584,1979432960,79,1,T2960,,43,432,,1,2,,,,,,10,,403,,,,,154,179,2,,02,,43,0918,,220343,Y,239,210243,92,,1980
80IN03585,1979432962,79,1,T2962,,40,402,,1,3,,,,,,10,,,,,,,122,145,3,,02,,43,0801,,168443,Y,216,203743,93,,1980
80IN03586,1979432964,79,2,T2964,,43,431,,1,2,,,,,,10,,434,,,, 1,122,133,,,02,,43,,,249743,5,,211743,,,1980
80IN03587,1979432969,79,2,T2969,,42,812,,1,2,,,,,,10,,196,,,, 2,106,118,2,,02,,43,0918,,161043,4,,052843,92,,1980
80IN03588,1979432971,79,1,T2971,,40,401,,1,2,,,,,,10,,386,,,,,162,183,2,,02,,43,0918,5372,205543,Y,249,106943,92,,1980
80IN03589,1979432972,79,2,T2972,,40,404,,1,,,,,,,10,,401,,,, 1,132,137,,,02,,43,,,178843,5,,202943,,,1980
80IN03590,1979432977,79,1,T2977,,43,433,,1,2,,,,,,10,,403,,,,,138,153,2,,02,,43,0918,,238143,Y,226,059443,92,,1980
80IN03591,1979432980,79,1,T2980,,43,431,,1,2,,,,,,10,,375,,,,,163,177,2,,02,,43,0918,5361,249743,Y,263,105043,92,,1980
80IN03592,1979432981,79,2,T2981,,43,431,,1,,,,,,,10,,432,,,, 5,136,147,,,02,,43,,,249743,4,,105043,,,1980
80IN03593,1979432982,79,2,T2982,,43,434,,1,2,,,,,,10,,193,,,, 1,113,120,2,,02,,43,0918,,229043,5,,082943,92,,1980
80IN03594,1979432983,79,2,T2983,,43,434,,1,2,,,,,,10,,197,,,, 1,98,110,2,,02,,43,0918,,229043,4,,082943,92,,1980
80IN03595,1979432984,79,1,T2984,,42,922,,1,3,,,,,,10,,,,,,,111,135,3,,02,,43,0801,,182143,Y,189,043643,93,,1980
80IN03596,1979432985,79,2,T2985,,42,922,,1,,,,,,,10,,892,,,, 1,114,131,,,02,,43,,,182143,5,,043643,,,1980
80IN03597,1979432990,79,1,T2990,,43,431,,1,2,,,,,,10,,405,,,,,157,180,2,,02,,43,0918,,249743,Y,241,880742,92,,1980
80IN03598,1979432994,79,1,T2994,,41,413,,1,2,,,,,,10,,389,,,,,164,178,2,,02,,43,0918,5375,228343,Y,249,016343,92,,1980
80IN03599,1979432996,79,2,T2996,,40,403,,1,,,,,,,10,,402,,,, 2,142,148,,,02,,43,,,198043,4,,978042,,,1980
80IN03600,1979433001,79,1,T3001,,43,431,,1,2,,,,,,10,,384,,,,,162,178,2,,02,,43,0918,5370,249743,Y,250,161643,92,,1980
80IN03601,1979433005,79,1,T3005,,40,403,,1,3,,,,,,10,,,,,,,138,147,3,,02,,43,0801,,198043,Y,224,891742,93,,1980
80IN03602,1979433008,79,2,T3008,,41,412,,1,,,,,,,10,,411,,,, 2,122,139,,,02,,43,,,221543,4,,151443,,,1980
80IN03603,1979433009,79,2,T3009,,41,413,,1,2,,,,,,10,,191,,,, 1,129,139,2,,02,,43,0918,,228343,5,,184043,92,,1980
80IN03604,1979433013,79,2,T3013,,42,802,,1,,,,,,,10,,902,,,, 2,132,138,,,02,,43,,,184843,4,,051743,,,1980
80IN03605,1979433014,79,1,T3014,,41,413,,1,3,,,,,,10,,,,,,,148,156,3,,02,,43,0728,,228343,Y,242,164243,93,,1980
80IN03606,1979433017,79,1,T3017,,43,435,,1,3,,,,,,10,,,,,,,143,158,3,,02,,43,0801,,223543,Y,222,146543,93,,1980
80IN03607,1979433020,79,2,T3020,,41,413,,1,,,,,,,10,,412,,,, 1,124,129,,,02,,43,,,228343,5,,170043,,,1980
80IN03608,1979433021,79,2,T3021,,43,431,,1,,,,,,,10,,433,,,, 1,134,143,,,02,,43,,,249743,5,,764842,,,1980
80IN03609,1979433022,79,2,T3022,,43,431,,1,,,,,,,10,,,,,,,139,0,7,,02,,43,0912,,249743,5,,764842,97,,1980
80IN03610,1979433023,79,2,T3023,,42,852,,1,2,,,,,,10,,912,,,, 1,101,107,,,02,,43,,,171743,5,,106443,,,1980
80IN03611,1979433025,79,1,T3025,,41,412,,1,2,,,,,,10,,,,,,,146,155,3,,02,,43,0801,,221543,Y,233,203443,93,,1980
80IN03612,1979433028,79,2,T3028,,41,414,,1,,,,,,,10,,413,,,, 3,133,134,,,02,,43,,,232643,4,,143643,,,1980
80IN03613,1979433030,79,1,T3030,,40,402,,1,2,,,,,,10,,401,,,,,134,157,2,,02,,43,0918,,168443,Y,215,200443,92,,1980
80IN03614,1979433031,79,2,T3031,,43,434,,1,2,,,,,,10,,197,,,, 1,99,106,2,,02,,43,0918,,229043,5,,118543,92,,1980
80IN03615,1979433034,79,1,T3034,,40,402,,1,2,,,,,,10,,404,,,,,146,170,2,,02,,43,0918,,168443,Y,226,679642,92,,1980
80IN03616,1979433036,79,2,T3036,,42,912,,1,,,,,,,10,,922,,,, 2,124,132,,,02,,43,,,165443,4,,197343,,,1980
80IN03617,1979433042,79,1,T3042,,41,413,,1,3,,,,,,10,,,,,,,131,148,3,,02,,43,0801,,228343,Y,221,178543,93,,1980
80IN03618,1979433043,79,2,T3043,,41,412,,1,,,,,,,10,,414,,,, 2,139,138,,,02,,43,,,221543,4,,893842,,,1980
80IN03619,1979433046,79,2,T3046,,41,413,,1,,,,,,,10,,411,,,, 2,129,143,,,02,,43,,,228343,4,,825542,,,1980
80IN03620,1979433053,79,2,T3053,,40,403,,1,,,,,,,10,,404,,,, 2,138,146,,,02,,43,,,198043,4,,101543,,,1980
80IN03621,1979433054,79,1,T3054,,42,952,,1,1,,,,,,10,,,,,,,101,125,,,02,,43,,,190043,Y,191,202343,,,1980
80IN03622,1979433055,79,1,T3055,,42,952,,1,3,,,,,,10,,,,,,,118,133,3,,02,,43,0801,,190043,Y,203,202343,93,,1980
80IN03623,1979433056,79,2,T3056,,41,412,,1,,,,,,,10,,412,,,, 2,127,142,,,02,,43,,,221543,4,,806542,,,1980
80IN03624,1979433057,79,1,T3057,,41,412,,1,2,,,,,,10,,406,,,,,141,157,2,,02,,43,0918,,221543,Y,231,806542,92,,1980
80IN03625,1979433058,79,2,T3058,,43,435,,1,,,,,,,10,,434,,,, 2,128,144,,,02,,43,,,223543,4,,808642,,,1980
80IN03626,1979433060,79,2,T3060,,41,414,,1,2,,,,,,10,,196,,,, 1,99,116,2,,02,,43,0918,,232643,5,,175843,92,,1980
80IN03627,1979433061,79,1,T3061,,42,842,,1,,,,,,,10,,,,,,,142,173,3,,02,,43,0929,,174743,Y,226,834942,93,,1980
80IN03628,1979433062,79,2,T3062,,42,842,,1,,,,,,,10,,932,,,, 2,122,114,,,02,,43,,,174743,4,,834942,,,1980
80IN03629,1979433063,79,1,T3063,,41,413,,1,,,,,,,10,,,,,,,151,172,3,,02,,43,0801,,228343,Y,235,032943,93,,1980
80IN03630,1979433064,79,1,T3064,,42,942,,1,2,,,,,,10,,403,,,,,150,165,2,,02,,43,0918,,186643,Y,235,141143,92,,1980
80IN03631,1979433065,79,2,T3065,,40,402,,1,,,,,,,10,,705,,,, 1,140,142,,,02,,43,,,168443,5,,205143,,,1980
80IN03632,1979433068,79,1,T3068,,40,403,,1,,,,,,,10,,,,,,,0,0,7,,02,,43,0610,,198043,*,,045143,97,,1980
80IN03633,1979433070,79,2,T3070,,40,403,,1,,,,,,,10,,401,,,, 2,148,159,,,02,,43,,,198043,4,,182343,,,1980
80IN03634,1979433071,79,1,T3071,,43,433,,1,2,,,,,,10,,402,,,,,155,163,2,,02,,43,0918,,238143,Y,246,734342,92,,1980
80IN03635,1979433072,79,1,T3072,,40,404,,1,1,,,,,,10,,,,,,,165,182,,,02,,43,,,178843,Y,249,933842,,,1980
80IN03636,1979433073,79,2,T3073,,40,404,,1,,,,,,,10,,403,,,, 1,147,161,,,02,,43,,,178843,5,,933842,,,1980
80IN03637,1979433074,79,2,T3074,,41,412,,1,,,,,,,10,,413,,,, 2,103,120,,,02,,43,,,221543,4,,183943,,,1980
80IN03638,1979433076,79,2,T3076,,43,434,,1,2,,,,,,10,,192,,,, 1,123,129,2,,02,,43,0918,,229043,5,,040943,92,,1980
80IN03639,1979433077,79,2,T3077,,43,433,,1,,,,,,,10,,431,,,, 2,110,117,,,02,,43,,,238143,4,,153543,,,1980
80IN03640,1979433078,79,1,T3078,,42,942,,1,1,,,,,,10,,,,,,,103,119,,,02,,43,,,186643,Y,185,969542,,,1980
80IN03641,1979433079,79,1,T3079,,40,404,,1,2,,,,,,10,,376,,,,,163,186,2,,02,,43,0918,5362,178843,Y,248,155343,92,,1980
80IN03642,1979433081,79,1,T3081,,42,952,,1,1,,,,,,10,,,,,,,109,133,,,02,,43,,,190043,Y,195,899142,,,1980
80IN03643,1979433083,79,2,T3083,,43,433,,1,2,,,,,,10,,196,,,, 1,111,121,2,,02,,43,0918,,238143,5,,203843,92,,1980
80IN03644,1979433084,79,2,T3084,,41,413,,1,,,,,,,10,,414,,,, 2,101,116,,,02,,43,,,228343,4,,779342,,,1980
80IN03645,1979433086,79,2,T3086,,42,942,,1,3,,,,,,10,,,,,,11,108,123,4,,02,,43,,,186643,4,,085443,,,1980
80IN03646,1979433090,79,1,T3090,,42,842,,1,2,,,,,,10,,402,,,,,133,152,2,,02,,43,0918,,174743,Y,230,156943,92,,1980
80IN03647,1979433091,79,2,T3091,,42,862,,1,,,,,,,10,,942,,,, 1,114,121,,,02,,43,,,206643,5,,663742,,,1980
80IN03648,1979433092,79,1,T3092,,43,433,,1,2,,,,,,10,,387,,,,,167,175,2,,02,,43,0918,5373,238143,Y,257,132343,92,,1980
80IN03649,1979433093,79,2,T3093,,40,402,,1,,,,,,,10,,402,,,, 1,146,145,,,02,,43,,,168443,5,,101443,,,1980
80IN03650,1979433094,79,2,T3094,,42,902,,1,,,,,,,10,,952,,,, 1,112,133,,,02,,43,,,169643,5,,171643,,,1980
80IN03651,1979433095,79,2,T3095,,42,902,,1,,,,,,,10,,802,,,, 2,110,128,,,02,,43,,,169643,4,,171643,,,1980
80IN03652,1979433097,79,2,T3097,,43,432,,1,,,,,,,10,,433,,,, 1,133,139,,,02,,43,,,220343,5,,051843,,,1980
80IN03653,1979433098,79,2,T3098,,43,433,,1,2,,,,,,10,,195,,,, 2,114,126,2,,02,,43,0918,,238143,4,,785042,92,,1980
80IN03654,1979433100,79,1,T3100,,42,932,,1,1,,,,,,10,,,,,,,142,158,,,02,,43,,,196243,Y,237,880242,,,1980
80IN03655,1979433102,79,2,T3102,,40,404,,1,,,,,,,10,,404,,,, 2,136,147,,,02,,43,,,178843,4,,175243,,,1980
80IN03656,1979433103,79,2,T3103,,41,414,,1,,,,,,,10,,411,,,, 8,120,136,,,02,,43,,,232643,4,,019243,,,1980
80IN03657,1979433104,79,2,T3104,,41,414,,1,,,,,,,10,,412,,,, 2,131,144,,,02,,43,,,232643,4,,019243,,,1980
80IN03658,1979433105,79,2,T3105,,42,912,,1,2,,,,,,10,,193,,,, 1,96,112,2,,02,,43,0918,,165443,5,,751542,92,,1980
80IN03659,1979433110,79,2,T3110,,40,401,,1,,,,,,,10,,403,,,, 1,157,160,,,02,,43,,,205543,5,,130443,,,1980
80IN03660,1979433112,79,1,T3112,,41,411,,1,,,,,,,10,,,,,,,0,0,7,,02,,43,0610,,246943,*,,912642,97,,1980
80IN03661,1979433114,79,2,T3114,,42,922,,1,,,,,,,10,,,,,,,0,0,7,,02,,43,0610,,182143,*,,080643,97,,1980
80IN03662,1979433118,79,2,T3118,,42,932,,1,2,,,,,,10,,191,,,, 1,111,131,2,,02,,43,0918,,196243,5,,199043,92,,1980
80IN03663,1979433121,79,1,T3121,,43,431,,1,3,,,,,,10,,,,,,,146,155,3,,02,,43,0801,,249743,Y,235,187743,93,,1980
80IN03664,1979433122,79,1,T3122,,40,402,,1,2,,,,,,10,,404,,,,,146,156,2,,02,,43,0918,,168443,Y,236,171243,92,,1980
80IN03665,1979433124,79,1,T3124,,41,411,,1,2,,,,,,10,,400,,,,,158,179,2,,02,,43,0918,,246943,Y,248,043343,92,,1980
80IN03666,1979433125,79,1,T3125,,43,432,,1,2,,,,,,10,,404,,,,,161,179,2,,02,,43,0918,,220343,Y,246,896942,92,,1980
80IN03667,1979433130,79,1,T3130,,40,404,,1,2,,,,,,10,,400,,,,,169,198,2,,02,,43,0918,,178843,Y,253,158643,92,,1980
80IN03668,1979433133,79,1,T3133,,42,802,,1,1,,,,,,10,,,,,,,126,158,,,02,,43,,,184843,Y,211,910342,,,1980
80IN03669,1979433134,79,2,T3134,,42,802,,1,2,,,,,,10,,195,,,, 2,126,132,2,,02,,43,0918,,184843,4,,910342,92,,1980
80IN03670,1979433136,79,1,T3136,,41,412,,1,2,,,,,,10,,379,,,,,140,166,2,,02,,43,0918,5365,221543,Y,238,861142,92,,1980
80IN03671,1979433139,79,1,T3139,,42,922,,1,1,,,,,,10,,,,,,,116,138,,,02,,43,,,182143,Y,200,879142,,,1980
80IN03672,1979433140,79,1,T3140,,42,802,,1,3,,,,,,10,,,,,,,130,155,3,,02,,43,0801,,184843,Y,220,204043,93,,1980
80IN03673,1979433141,79,1,T3141,,41,413,,1,2,,,,,,10,,406,,,,,135,156,2,,02,,43,0918,,228343,Y,226,152043,92,,1980
80IN03674,1979433143,79,2,T3143,,43,433,,1,2,,,,,,10,,196,,,, 1,110,116,2,,02,,43,0918,,238143,4,,004443,92,,1980
80IN03675,1979433145,79,1,T3145,,43,435,,1,2,,,,,,10,,,,,,,164,183,2,,02,,43,0916,,223543,Y,249,161943,92,,1980
80IN03676,1979433147,79,1,T3147,,42,922,,1,2,,,,,,10,,405,,,,,145,146,2,,02,,43,0918,,182143,Y,230,174843,92,,1980
80IN03677,1979433148,79,2,T3148,,42,832,,1,,,,,,,10,,812,,,, 2,135,128,,,02,,43,,,201643,4,,154043,,,1980
80IN03678,1979433151,79,2,T3151,,43,431,,1,2,,,,,,10,,432,,,, 2,118,132,,,02,,43,,,249743,4,,085043,,,1980
80IN03679,1979433152,79,1,T3152,,40,402,,1,3,,,,,,10,,,,,,,113,145,3,,02,,43,0801,,168443,Y,194,029443,93,,1980
80IN03680,1979433154,79,2,T3154,,41,411,,1,,,,,,,10,,,,,,,0,0,6,,02,,43,0329,,246943,*,,127943,18,,1980
80IN03681,1979433156,79,1,T3156,,43,431,,1,3,,,,,,10,,,,,,,153,171,3,,02,,43,0801,,249743,Y,235,204843,93,,1980
80IN03682,1979433160,79,1,T3160,,40,401,,1,2,,,,,,10,,395,,,,,153,170,2,,02,,43,0918,,205543,Y,241,707642,92,,1980
80IN03683,1979433162,79,1,T3162,,43,434,,1,2,,,,,,10,,385,,,,,153,174,2,,02,,43,0918,5371,229043,Y,249,951442,92,,1980
80IN03684,1979433163,79,2,T3163,,42,812,,1,,,,,,,10,,822,,,, 1,120,116,,,02,,43,,,161043,5,,791242,,,1980
80IN03685,1979433164,79,2,T3164,,42,812,,1,,,,,,,10,,707,,,, 1,123,134,,,02,,43,,,161043,5,,791242,,,1980
80IN03686,1979433166,79,2,T3166,,43,435,,1,2,,,,,,10,,191,,,, 1,119,134,2,,02,,43,0918,,223543,5,,954042,92,,1980
80IN03687,1979433167,79,1,T3167,,40,401,,1,2,,,,,,10,,380,,,,,161,182,2,,02,,43,0918,5366,205543,Y,244,856942,92,,1980
80IN03688,1979433168,79,1,T3168,,42,872,,1,3,,,,,,10,,,,,,,108,128,3,,02,,43,0801,,183643,Y,187,024543,93,,1980
80IN03689,1979433171,79,1,T3171,,42,822,,1,1,,,,,,10,,,,,,,133,145,,,02,,43,,,192943,Y,223,574742,,,1980
80IN03690,1979433172,79,2,T3172,,42,822,,1,2,,,,,,10,,192,,,, 1,123,129,2,,02,,43,0918,,192943,5,,574742,92,,1980
80IN03691,1979433173,79,2,T3173,,40,403,,1,,,,,,,10,,402,,,, 2,141,139,,,02,,43,,,198043,4,,834642,,,1980
80IN03692,1979433174,79,2,T3174,,40,403,,1,,,,,,,10,,,,,,,0,0,6,,02,,43,0311,,198043,*,,834642,07,,1980
80IN03693,1979433175,79,1,T3175,,41,414,,1,3,,,,,,10,,,,,,,132,160,3,,02,,43,0801,,232643,Y,223,178743,93,,1980
80IN03694,1979433177,79,1,T3177,,41,412,,1,2,,,,,,10,,406,,,,,141,163,2,,02,,43,0918,,221543,Y,236,169943,92,,1980
80IN03695,1979433181,79,2,T3181,,43,431,,1,,,,,,,10,,434,,,, 1,126,134,,,02,,43,,,249743,5,,939242,,,1980
80IN03696,1979433182,79,2,T3182,,43,431,,1,2,,,,,,10,,192,,,, 1,110,128,2,,02,,43,0918,,249743,5,,939242,92,,1980
80IN03697,1979433186,79,2,T3186,,42,842,,1,,,,,,,10,,832,,,, 1,104,123,,,02,,43,,,174743,5,,932442,,,1980
80IN03698,1979433187,79,2,T3187,,41,411,,1,,,,,,,10,,705,,,, 2,125,135,,,02,,43,,,246943,4,,094143,,,1980
80IN03699,1979433188,79,2,T3188,,41,413,,1,2,,,,,,10,,190,,,, 1,143,155,2,,02,,43,0918,,228343,5,,960342,92,,1980
80IN03700,1979433190,79,2,T3190,,42,802,,1,,,,,,,10,,842,,,, 2,106,119,,,02,,43,,,184843,4,,783542,,,1980
80IN03701,1979433191,79,2,T3191,,42,882,,1,,,,,,,10,,,,,,,113,0,7,,02,,43,0912,,198343,5,,025543,97,,1980
80IN03702,1979433192,79,2,T3192,,43,433,,1,2,,,,,,10,,197,,,, 2,97,112,2,,02,,43,0918,,238143,4,,194743,92,,1980
80IN03703,1979433193,79,2,T3193,,43,433,,1,,,,,,,10,,431,,,, 2,107,123,,,02,,43,,,238143,4,,194743,,,1980
80IN03704,1979433195,79,1,T3195,,42,822,,1,1,,,,,,10,,,,,,,122,135,,,02,,43,,,192943,Y,211,206543,,,1980
80IN03705,1979433198,79,2,T3198,,43,432,,1,,,,,,,10,,434,,,, 1,131,146,,,02,,43,,,220343,5,,185343,,,1980
80IN03706,1979433200,79,2,T3200,,42,882,,1,,,,,,,10,,852,,,, 2,116,128,,,02,,43,,,198343,4,,947242,,,1980
80IN03707,1979433202,79,2,T3202,,42,842,,1,2,,,,,,10,,197,,,, 1,78,100,2,,02,,43,0918,,174743,5,,606542,92,,1980
80IN03708,1979433204,79,2,T3204,,42,822,,1,,,,,,,10,,862,,,, 1,99,110,,,02,,43,,,192943,5,,055243,,,1980
80IN03709,1979433207,79,2,T3207,,42,942,,1,,,,,,,10,,872,,,, 2,115,127,,,02,,43,,,186643,4,,201443,,,1980
80IN03710,1979433210,79,2,T3210,,43,434,,1,2,,,,,,10,,192,,,, 1,115,127,2,,02,,43,0918,,229043,5,,165143,92,,1980
80IN03711,1979433211,79,1,T3211,,43,431,,1,3,,,,,,10,,,,,,,131,157,3,,02,,43,0801,,249743,Y,227,165343,93,,1980
80IN03712,1979433212,79,2,T3212,,43,434,,1,2,,,,,,10,,433,,,, 1,125,134,,,02,,43,,,229043,5,,852642,,,1980
80IN03713,1979433213,79,1,T3213,,43,434,,1,3,,,,,,10,,,,,,,141,160,3,,02,,43,0801,,229043,Y,227,852642,93,,1980
80IN03714,1979433215,79,1,T3215,,40,402,,1,3,,,,,,10,,,,,,,143,162,3,,02,,43,0801,,168443,Y,230,803642,93,,1980
80IN03715,1979433216,79,2,T3216,,40,404,,1,,,,,,,10,,401,,,, 2,159,147,,,02,,43,,,178843,4,,146043,,,1980
80IN03716,1979433223,79,2,T3223,,43,435,,1,,,,,,,10,,706,,,, 1,150,151,,,02,,43,,,223543,5,,068843,,,1980
80IN03717,1979433224,79,1,T3224,,40,404,,1,3,,,,,,10,,,,,,,136,149,3,,02,,43,0801,,178843,Y,229,190743,93,,1980
80IN03718,1979433225,79,2,T3225,,42,802,,1,2,,,,,,10,,197,,,, 1,110,114,2,,02,,43,0918,,184843,5,,144043,92,,1980
80IN03719,1979433226,79,1,T3226,,42,802,,1,1,,,,,,10,,,,,,,116,139,,,02,,43,,,184843,Y,200,144043,,,1980
80IN03720,1979433230,79,2,T3230,,40,404,,1,,,,,,,10,,403,,,, 1,138,138,,,02,,43,,,178843,4,,195943,,,1980
80IN03721,1979433231,79,1,T3231,,41,413,,1,3,,,,,,10,,,,,,,125,145,3,,02,,43,0801,,228343,Y,220,142243,93,,1980
80IN03722,1979433233,79,2,T3233,,42,882,,1,,,,,,,10,,706,,,, 1,124,115,,,02,,43,,,198343,5,,119243,,,1980
80IN03723,1979433234,79,2,T3234,,43,431,,1,3,,,,,,10,,,,,,13,158,135,4,,02,,43,,,249743,4,,123243,,,1980
80IN03724,1979433235,79,2,T3235,,43,435,,1,2,,,,,,10,,197,,,, 1,103,110,2,,02,,43,0918,,223543,5,,043243,92,,1980
80IN03725,1979433236,79,2,T3236,,40,403,,1,,,,,,,10,,404,,,, 2,137,152,,,02,,43,,,198043,4,,087143,,,1980
80IN03726,1979433237,79,1,T3237,,42,942,,1,3,,,,,,10,,,,,,,88,113,3,,02,,43,0801,,186643,Y,170,756042,93,,1980
80IN03727,1979433239,79,2,T3239,,41,411,,1,,,,,,,10,,413,,,, 2,116,134,,,02,,43,,,246943,4,,104043,,,1980
80IN03728,1979433241,79,2,T3241,,43,435,,1,,,,,,,10,,432,,,, 2,123,136,,,02,,43,,,223543,4,,120343,,,1980
80IN03729,1979433244,79,2,T3244,,42,952,,1,2,,,,,,10,,882,,,, 1,118,122,,,02,,43,,,190043,5,,982542,,,1980
80IN03730,1979433245,79,1,T3245,,41,412,,1,3,,,,,,10,,,,,,,126,155,3,,02,,43,0801,,221543,Y,208,043543,93,,1980
80IN03731,1979433246,79,1,T3246,,43,433,,1,2,,,,,,10,,382,,,,,155,176,2,,02,,43,0918,5368,238143,Y,240,848442,92,,1980
80IN03732,1979433247,79,2,T3247,,41,413,,1,2,,,,,,10,,190,,,, 1,129,140,2,,02,,43,0918,,228343,5,,133843,92,,1980
80IN03733,1979433248,79,2,T3248,,41,413,,1,,,,,,,10,,414,,,, 2,142,164,,,02,,43,,,228343,4,,113143,,,1980
80IN03734,1979433251,79,2,T3251,,42,872,,1,,,,,,,10,,892,,,, 1,110,110,,,02,,43,,,183643,5,,853342,,,1980
80IN03735,1979433252,79,1,T3252,,43,432,,1,1,,,,,,10,,,,,,,163,190,,,02,,43,,,220343,Y,250,958142,,,1980
80IN03736,1979433253,79,1,T3253,,43,432,,1,2,,,,,,10,,403,,,,,152,179,2,,02,,43,0918,,220343,Y,245,958142,92,,1980
80IN03737,1979433254,79,2,T3254,,43,433,,1,2,,,,,,10,,196,,,, 2,135,116,2,,02,,43,0918,,238143,4,,662142,92,,1980
80IN03738,1979433256,79,1,T3256,,43,434,,1,3,,,,,,10,,,,,,,140,157,3,,02,,43,0801,,229043,Y,229,002043,93,,1980
80IN03739,1979433257,79,2,T3257,,43,435,,1,,,,,,,10,,434,,,, 1,139,142,,,02,,43,,,223543,5,,981742,,,1980
80IN03740,1979433258,79,2,T3258,,41,414,,1,,,,,,,10,,411,,,, 2,138,147,,,02,,43,,,232643,4,,084043,,,1980
80IN03741,1979433259,79,1,T3259,,40,401,,1,2,,,,,,10,,398,,,,,155,170,2,,02,,43,0918,,205543,Y,244,668342,92,,1980
80IN03742,1979433261,79,2,T3261,,42,832,,1,,,,,,,10,,902,,,, 2,124,131,,,02,,43,,,201643,4,,824942,,,1980
80IN03743,1979433265,79,2,T3265,,42,902,,1,,,,,,,10,,912,,,, 1,107,109,6,,02,,43,1107,,169643,5,,748542,01,,1980
80IN03744,1979433266,79,2,T3266,,43,432,,1,,,,,,,10,,431,,,, 2,131,134,,,02,,43,,,220343,4,,058243,,,1980
80IN03745,1979433267,79,1,T3267,,43,432,,1,3,,,,,,10,,,,,,,145,163,3,,02,,43,0728,,220343,Y,239,058243,93,,1980
80IN03746,1979433268,79,2,T3268,,41,412,,1,,,,,,,10,,412,,,, 1,157,157,,,02,,43,,,221543,5,,039043,,,1980
80IN03747,1979433269,79,2,T3269,,41,412,,1,2,,,,,,10,,191,,,, 1,128,139,2,,02,,43,0918,,221543,5,,771142,92,,1980
