UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,C14,SEA,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,CAUSE,XVET,YRREC
74IN02625,1969424488,69,2,T4488,4,70,732,,,,,,,,6,02,2,1,701, 92,09, 2,160,196,,70,085,,42,,074,3,229842,3,,993341,,,1974
74IN02626,1969424491,69,2,T4491,4,74,58,,,,,,,,6,02,6,1,742, 97,06, 3,159,181,,74,103,,42,,098,4,796641,8,,893841,,,1974
74IN02627,1969424497,69,2,T4497,4,72,982,,,,,,,,6,02,3,1,822, 91,04, 2,117,133,,72,093,,42,,083,2,194242,3,,844041,,,1974
74IN02628,1969424500,69,2,T4500,4,76,51,,,,3,,,,,02,6,1,, 17,09,11,162,184,4,,107,,42,,123,4,000842,,,166842,,,1974
74IN02629,1970424516,70,2,T4516,4,14,142,6,8,,,,39,,,02,1,, 23, 87,08, 1,110,124,2,14,,,42,0926,118,5,305942,,,190142,92,,1974
74IN02630,1970424518,70,2,T4518,4,03,032,8,,,,,32,,,02,1,, 23, 75,12, 2,108,138,2,03,,,42,0926,086,2,313842,,,818941,92,,1974
74IN02631,1970424523,70,2,T4523,4,07,072,8,,,,,28,,,02,1,, 23, 85,10, 2,110,130,2,07,,,42,0926,112,4,284742,,,920441,92,,1974
74IN02632,1970424525,70,2,T4525,4,03,032,7,8,,,,25,,,02,1,, 13, 8,10, 2,128,150,2,03,,,42,0926,104,3,313842,,,891941,92,,1974
74IN02633,1970424528,70,2,T4528,4,03,032,8,,,,,45,,,02,1,, 23, 63,11, 1,99,122,2,03,,,42,0926,096,2,313842,8,,313742,92,,1974
74IN02634,1970424530,70,2,T4530,4,03,032,6,8,,,,28,,,02,1,, 23, 10,12, 1,144,150,2,03,,,42,0926,098,3,313842,,,219742,92,,1974
74IN02635,1970424538,70,2,T4538,4,14,142,7,8,,,,33,,,02,1,, 13, 08,07, 2,140,153,2,14,,,42,0926,104,4,305942,,,064342,92,,1974
74IN02636,1970424543,70,2,T4543,4,72,90,,8,,,,,,5,02,3,,832, 83,08, 2,127,141,,72,,,42,,094,2,326842,,,199342,,,1974
74IN02637,1970424548,70,2,T4548,4,74,741,,8,,3,,,,,02,6,,, 78,09,12,125,137,4,74,,,42,,112,4,346542,1,,258542,,,1974
74IN02638,1970424550,70,2,T4550,4,03,032,7,,,,,25,,,02,1,,, 63,13,,,,7,03,,,42,0601,071,2,313842,,,075842,97,,1974
74IN02639,1970424559,70,2,T4559,4,03,032,7,8,,,,27,,,02,1,, 23, 72,07, 3,110,135,2,03,,,42,0926,091,3,313842,,,071842,92,,1974
74IN02640,1970424563,70,2,T4563,4,14,142,6,,,,,46,,,02,1,, 23, 62,07, 2,98,110,2,14,,,42,0926,088,5,305942,,,287742,92,,1974
74IN02641,1970424565,70,2,T4565,4,74,741,,8,,3,,,,,02,6,,,092,09,,150,,6,,,,42,0824,087,5,346542,8,,282342,01,,1974
74IN02642,1970424570,70,2,T4570,4,07,072,6,8,,3,,38,,,02,1,,, 03,11,12,160,164,4,07,,,42,,114,5,284742,,,331342,,,1974
74IN02643,1970424575,70,2,T4575,4,07,072,7,,,,,29,,,02,1,, 23, 00,08, 1,150,170,2,07,,,42,0926,116,4,284742,,,942441,92,,1974
74IN02644,1970424577,70,2,T4577,4,07,072,7,8,,,,32,,,02,1,, 13, 88,06, 4,124,161,2,07,,,42,0926,106,3,284742,,,858841,92,,1974
74IN02645,1970424584,70,2,T4584,4,08,082,7,8,,,,32,,,02,1,,, 78,11,,,,7,08,,,42,0601,124,3,279542,,,027442,97,,1974
74IN02646,1970424588,70,2,T4588,4,72,99,,8,,,,,,5,02,3,,842, 72,10, 3,120,160,,72,,,42,,088,3,301442,,,139842,,,1974
74IN02647,1970424592,70,2,T4592,4,76,761,,,,,,,,5,02,6,,760, 80,09, 2,109,140,,76,,,42,,069,2,338342,1,,888241,,,1974
74IN02648,1970424595,70,2,T4595,4,75,752,,8,,,,,,5,02,6,,751, 08,04, 2,119,144,,75,,,42,,096,3,355942,8,,136142,,,1974
74IN02649,1970424601,70,2,T4601,4,70,701,,8,,,,,,5,02,2,,701, 88,10, 2,140,142,,70,,,42,,083,2,430342,,,214542,,,1974
74IN02650,1970424610,70,2,T4610,4,76,762,,,,,,,,5,02,6,,761, 16,08, 3,152,175,,76,,,42,,113,5,379742,,,250142,,,1974
74IN02651,1970424613,70,2,T4613,4,08,082,8,,,,,31,,,02,1,, 23, 68,09, 2,112,132,2,08,,,42,0926,094,5,279542,,,849241,92,,1974
74IN02652,1970424623,70,2,T4623,4,77,770,,8,,,,,,5,02,6,,04, 90,10, 2,161,172,,77,,,42,,122,3,367642,,,074042,,,1974
74IN02653,1970424627,70,2,T4627,4,07,072,8,,,,,43,,,02,1,, 23, 94,09, 2,126,136,2,07,,,42,0926,107,4,284742,,,229342,92,,1974
74IN02654,1970424634,70,2,T4634,4,08,082,7,8,,,,31,,,02,1,, 23, 73,11, 4,100,133,2,08,,,42,0926,090,5,279542,,,609941,92,,1974
74IN02655,1970424638,70,2,T4638,4,72,82,,8,,,,,,5,02,3,,852, 98,11, 2,125,158,,72,,,42,,139,2,308342,,,904241,,,1974
74IN02656,1970424663,70,2,T4663,4,14,142,8,8,,,,42,,,02,1,, 23, 87,07, 2,110,122,2,14,,,42,0926,106,6,305942,,,306342,92,,1974
74IN02657,1970424665,70,2,T4665,4,75,751,,,,,,,,5,02,6,,752, 78,10, 2,115,143,,75,,,42,,087,2,361342,,,137342,,,1974
74IN02658,1970424666,70,2,T4666,4,76,762,,8,,,,,,5,02,6,,762, 12,07, 2,153,183,,76,,,42,,103,4,379742,1,,241342,,,1974
74IN02659,1970424667,70,2,T4667,4,73,731,,,,,,,,5,02,6,,731, 90,10, 2,139,165,,73,,,42,,110,3,437442,,,266342,,,1974
74IN02660,1970424668,70,2,T4668,4,76,762,,8,,,,,,5,02,6,,760, 17,06, 1,134,163,,76,,,42,,119,3,379742,3,,900841,,,1974
74IN02661,1970424675,70,2,T4675,4,76,761,,,,,,,,5,02,6,,762, 12,07, 3,161,122,,76,,,42,,129,4,338342,,,111542,,,1974
74IN02662,1970424685,70,2,T4685,4,73,731,,8,,,,,,5,02,6,,732, 95,10, 2,153,180,,73,,,42,,095,3,437442,,,145842,,,1974
74IN02663,1970424703,70,2,T4703,4,75,751,,8,,,,,,5,02,6,,750, 98,05, 2,129,158,,75,,,42,,104,3,361342,,,262942,,,1974
74IN02664,1970424704,70,2,T4704,4,75,751,,8,,,,,,5,02,6,,751, 80,07, 2,116,134,,75,,,42,,090,3,361342,,,262942,,,1974
74IN02665,1970424719,70,2,T4719,4,72,97,,8,,,,,,5,02,3,,862, 92,14, 5,106,143,,72,,,42,,070,4,278242,,,134642,,,1974
74IN02666,1970424720,70,2,T4720,4,72,97,,8,,,,,,5,02,3,,872, 60,10, 3,120,153,,72,,,42,,063,2,278242,,,134642,,,1974
74IN02667,1970424722,70,2,T4722,4,74,742,,,,,,,,5,02,6,,740, 76,09, 2,98,110,,74,,,42,,078,3,364642,,,996041,,,1974
74IN02668,1970424724,70,2,T4724,4,76,761,,8,,,,,,5,02,6,,761, 03,09, 3,134,162,,76,,,42,,111,4,338342,,,173542,,,1974
74IN02669,1970424726,70,2,T4726,4,76,760,,,,,,,,5,02,6,,760, 95,09, 2,126,166,,76,,,42,,093,4,336542,8,,104342,,,1974
74IN02670,1970424732,70,2,T4732,4,70,702,,8,,,,,,,02,2,,, 13,07,,108,,6,70,,,42,0719,106,4,433742,,,147942,23,,1974
74IN02671,1970424751,70,2,T4751,4,70,702,,8,,,,,,5,02,2,,700, 03,05, 2,152,176,,70,,,42,,102,4,433742,,,992341,,,1974
74IN02672,1970424762,70,2,T4762,4,78,782,,,,,,,,5,02,6,,04, 03,12, 1,142,170,,78,,,42,,116,5,373942,,,062342,,,1974
74IN02673,1970424772,70,2,T4772,4,70,702,,,,,,,,5,02,2,,701, 05,09, 4,139,173,,70,,,42,,094,3,433742,,,268842,,,1974
74IN02674,1970424773,70,2,T4773,4,75,750,,,,,,,,5,02,6,,752, 89,08, 2,126,149,,75,,,42,,117,3,446542,,,152242,,,1974
74IN02675,1970424800,70,2,T4800,4,77,772,,8,,,,,,5,02,6,,14, 97,11, 3,128,146,,77,,,42,,110,4,437542,,,157642,,,1974
74IN02676,1970424802,70,2,T4802,4,70,700,,8,,,,,,5,02,2,,702, 78,06, 1,93,132,,70,,,42,,104,3,408842,8,,927441,,,1974
74IN02677,1970424805,70,2,T4805,4,74,740,,,,,,,,,02,6,,, 98,12,11,130,172,3,74,,,42,0930,116,5,409142,,,893241,93,,1974
74IN02678,1970424807,70,2,T4807,4,74,742,,8,,,,,,5,02,6,,741, 95,08, 3,146,172,,74,,,42,,094,4,364642,,,171042,,,1974
74IN02679,1970424814,70,2,T4814,4,70,700,,,,,,,,5,02,2,,702, 86,08, 2,133,153,,70,,,42,,070,4,408842,,,968941,,,1974
74IN02680,1970424815,70,2,T4815,4,70,700,,8,,,,,,,02,2,,, 78,07,,,,7,70,,,42,0601,071,2,408842,,,968941,97,,1974
74IN02681,1970424821,70,2,T4821,4,78,780,,8,,,,,,5,02,6,,14, 85,10, 5,127,176,,78,,,42,,119,5,418842,,,930141,,,1974
74IN02682,1970424823,70,2,T4823,4,77,771,,8,,,,,,5,02,6,,05, 83,09, 2,160,172,,77,,,42,,107,5,348342,1,,159342,,,1974
74IN02683,1970424834,70,2,T4834,4,77,772,,8,,,,,,5,02,6,,11, 03,07, 1,144,180,,77,,,42,,109,4,437542,8,,167742,,,1974
74IN02684,1970424835,70,2,T4835,4,75,750,,,,,,,,5,02,6,,750, 73,10, 2,116,142,,75,,,42,,095,4,446542,1,,261542,,,1974
74IN02685,1970424851,70,2,T4851,4,14,142,6,8,,3,,38,,,02,1,,, 80,09, 2,109,120,4,14,,,42,,111,5,305942,,,783341,,,1974
74IN02686,1970424862,70,2,T4862,4,70,700,,,,,,,,5,02,2,,700, 87,08, 3,129,156,,70,,,42,,081,3,408842,3,,208142,,,1974
74IN02687,1970424865,70,2,T4865,4,74,742,,8,,,,,,5,02,6,,742, 87,06, 2,139,170,,74,,,42,,093,3,364642,3,,996341,,,1974
74IN02688,1970424866,70,2,T4866,4,75,750,,8,,,,,,,02,6,,, 96,07,,,,7,75,,,42,0601,120,5,446542,,,057042,97,,1974
74IN02689,1970424871,70,2,T4871,4,72,80,,8,,,,,,5,02,3,,882, 80,09, 1,117,162,,72,,,42,,092,3,327342,3,,303342,,,1974
74IN02690,1970424878,70,2,T4878,4,73,730,,,,,,,,5,02,6,,730, 05,11, 2,163,178,,73,,,42,,108,4,385042,1,,241442,,,1974
74IN02691,1970424883,70,2,T4883,4,73,731,,,,,,,,5,02,6,,731, 08,08, 2,161,192,,73,,,42,,109,2,437442,3,,283742,,,1974
74IN02692,1970424888,70,2,T4888,4,76,761,,,,,,,,5,02,6,,761, 06,07, 3,143,171,,76,,,42,,106,4,338342,,,248642,,,1974
74IN02693,1970424889,70,2,T4889,4,74,742,,,,3,,,,,02,6,,, 87,08,11,125,145,4,74,,,42,,077,3,364642,,,080242,,,1974
74IN02694,1970424901,70,2,T4901,4,73,730,,8,,,,,,5,02,6,,732, 92,08, 1,124,173,,73,,,42,,108,3,385042,8,,063542,,,1974
74IN02695,1970424911,70,2,T4911,4,73,731,,8,,,,,,5,02,6,,730, 93,15, 2,127,140,,73,,,42,,108,2,437442,,,085542,,,1974
74IN02696,1970424912,70,2,T4912,4,74,740,,,,,,,,5,02,6,,740, 93,08, 3,139,163,,74,,,42,,101,3,409142,,,896041,,,1974
74IN02697,1970424913,70,2,T4913,4,74,740,,8,,,,,,5,02,6,,741, 96,09, 2,135,170,,74,,,42,,106,5,409142,,,896041,,,1974
74IN02698,1970424918,70,2,T4918,4,78,780,,,,,,,,5,02,6,,05, 92,07, 3,144,171,,78,,,42,,100,4,418842,1,,136042,,,1974
74IN02699,1970424919,70,2,T4919,4,78,781,,8,,3,,,,,02,6,,, 72,09,13,119,137,4,78,,,42,,091,3,417042,1,,110142,,,1974
74IN02700,1970424921,70,2,T4921,4,73,730,,8,,,,,,5,02,6,,731, 84,07, 2,110,150,,73,,,42,,092,2,385042,,,152942,,,1974
74IN02701,1970424924,70,2,T4924,4,75,752,,,,,,,,5,02,6,,751, 02,09, 2,120,155,,75,,,42,,099,3,355942,,,294642,,,1974
74IN02702,1970424931,70,2,T4931,4,75,751,,,,,,,,5,02,6,,752, 00,06, 2,132,176,,75,,,42,,094,3,361342,,,018542,,,1974
74IN02703,1970424937,70,2,T4937,4,72,91,,8,,,,,,5,02,3,,892, 64,11, 3,112,130,,72,,,42,,061,3,308242,,,766041,,,1974
74IN02704,1970424938,70,2,T4938,4,72,91,,,,,,,,5,02,3,,902, 78,13, 2,123,132,,72,,,42,,061,2,308242,,,766041,,,1974
74IN02705,1970424942,70,2,T4942,4,75,751,,,,,,,,5,02,6,,750, 04,08, 2,128,145,,75,,,42,,108,3,361342,3,,957441,,,1974
74IN02706,1970424946,70,2,T4946,4,08,082,6,,,,,35,,,02,1,,, 58,06, 1,99,124,3,08,,,42,0930,067,3,279542,,,659041,93,,1974
74IN02707,1970424956,70,2,T4956,4,72,87,,,,,,,,5,02,3,,912, 83,11, 2,115,144,,72,,,42,,098,4,322642,3,,910741,,,1974
74IN02708,1970424960,70,2,T4960,4,76,760,,8,,,,,,5,02,6,,762,097,10, 2,142,172,,76,,,42,,114,3,336542,1,,073942,,,1974
74IN02709,1970424966,70,2,T4966,4,74,741,,8,,,,,,5,02,6,,742, 83,09, 2,114,149,,74,,,42,,114,5,346542,,,035242,,,1974
74IN02710,1970424967,70,2,T4967,4,74,741,,8,,,,,,5,02,6,,740, 98,08, 1,123,152,,74,,,42,,111,6,346542,,,035242,,,1974
74IN02711,1970424983,70,2,T4983,4,70,702,,,,,,,,5,02,2,,701, 84,08, 2,125,147,,70,,,42,,089,4,433742,1,,971241,,,1974
74IN02712,1970424988,70,2,T4988,4,73,732,,,,,,,,5,02,6,,732, 98,11, 2,130,,,73,,,42,,108,5,437342,3,,239242,,,1974
74IN02713,1970424991,70,2,T4991,4,76,762,,8,,,,,,5,02,6,,760, 90,10, 1,115,162,6,76,,,42,1116,117,4,379742,8,,281042,15,,1974
74IN02714,1970424997,70,2,T4997,4,75,751,,8,,,,,,,02,6,,, 05,10,,,,6,75,,,42,0306,115,3,361342,,,121842,17,,1974
74IN02715,1970425004,70,2,T5004,4,70,701,,8,,,,,,5,02,2,,702, 95,07, 2,140,160,,70,,,42,,107,3,430342,1,,185042,,,1974
74IN02716,1970425008,70,2,T5008,4,08,082,6,8,,,,33,,,02,1,,, 75,09,,,,6,08,,,42,0401,102,4,279542,,,817541,01,,1974
74IN02717,1970425022,70,2,T5022,4,77,770,,,,,,,,5,02,6,,06, 91,07, 2,122,160,,77,,,42,,079,3,367642,,,172942,,,1974
74IN02718,1970425038,70,2,T5038,4,75,752,,8,,,,,,5,02,6,,751, 85,07, 2,128,168,,75,,,42,,091,2,355942,,,255742,,,1974
74IN02719,1970425044,70,2,T5044,4,78,782,,,,,,,,5,02,6,,11, 75,14, 2,127,156,,78,,,42,,082,3,373942,,,118142,,,1974
74IN02720,1970425047,70,2,T5047,4,75,751,,8,,,,,,5,02,6,,752, 00,08, 2,114,146,,75,,,42,,114,4,361342,,,100242,,,1974
74IN02721,1970425048,70,2,T5048,4,70,702,,,,,,,,5,02,2,,700, 15,10, 4,177,199,,70,,,42,,090,3,433742,,,222742,,,1974
74IN02722,1970425053,70,2,T5053,4,73,731,,,,,,,,5,02,6,,732, 03,11, 2,172,187,,73,,,42,,113,3,437442,1,,909841,,,1974
74IN02723,1970425055,70,2,T5055,4,74,740,,,,3,,,,,02,6,,,080,08,,115,,3,,,,42,0701,103,6,409142,2,,893141,93,,1974
74IN02724,1970425087,70,2,T5087,4,78,781,,,,,,,,,02,6,,, 78,10,,,,7,78,,,42,0601,094,2,417042,,,036842,97,,1974
74IN02725,1970425105,70,2,T5105,4,77,771,,,,,,,,5,02,6,,12, 83,06, 1,124,162,,77,,,42,,073,3,348342,8,,977641,,,1974
74IN02726,1970425109,70,2,T5109,4,70,700,,8,,3,,,,,02,2,,,082,10,,83,,6,,,,42,0603,092,3,408842,8,,181542,01,,1974
74IN02727,1970425110,70,2,T5110,4,70,700,,,,,,,,5,02,2,,701, 98,09, 3,130,162,,70,,,42,,103,4,408842,,,181542,,,1974
74IN02728,1970425118,70,2,T5118,4,73,731,,8,,,,,,5,02,6,,730, 93,11, 2,128,162,,73,,,42,,121,4,437442,,,105942,,,1974
74IN02729,1970425122,70,2,T5122,4,74,742,,,,,,,,5,02,6,,740, 97,10, 1,149,192,,74,,,42,,124,4,364642,,,883641,,,1974
74IN02730,1970425138,70,2,T5138,4,70,700,,8,,,,,,5,02,2,,702, 78,08, 2,149,174,,70,,,42,,067,2,408842,,,979741,,,1974
74IN02731,1970425161,70,2,T5161,4,73,732,,,,,,,,5,02,6,,731, 93,13, 2,148,150,,73,,,42,,128,4,437342,,,161642,,,1974
74IN02732,1970425163,70,2,T5163,4,75,752,,,,,,,,5,02,6,,750, 98,06, 3,127,137,,75,,,42,,122,5,355942,,,175642,,,1974
74IN02733,1970425164,70,2,T5164,4,76,762,,,,,,,,5,02,6,,761, 06,10, 3,174,182,,76,,,42,,101,3,379742,1,,894941,,,1974
74IN02734,1970425169,70,2,T5169,4,78,782,,,,,,,,5,02,6,,06, 08,12, 3,129,154,,78,,,42,,098,5,373942,1,,088842,,,1974
74IN02735,1970425182,70,2,T5182,4,77,772,,8,,,,,,5,02,6,,01, 93,09, 1,130,168,,77,,,42,,091,3,437542,1,,961841,,,1974
74IN02736,1970425183,70,2,T5183,4,72,87,,,,,,,,5,02,3,,922, 83,13, 2,111,132,,72,,,42,,089,3,322642,,,230542,,,1974
74IN02737,1970425184,70,2,T5184,4,73,731,,,,,,,,,02,6,,, 97,05,,,,7,73,,,42,0601,090,2,437442,,,304742,97,,1974
74IN02738,1970425202,70,2,T5202,4,77,772,,8,,,,,,5,02,6,,13, 83,12, 3,125,166,,77,,,42,,097,3,437542,3,,145942,,,1974
74IN02739,1970425207,70,2,T5207,4,72,92,,8,,3,,,,,02,3,,, 80,08, 4,133,162,4,72,,,42,,089,3,297842,3,,833641,,,1974
74IN02740,1970425212,70,2,T5212,4,78,782,,8,,,,,,5,02,6,,12, 96,12, 2,140,174,,78,,,42,,095,4,373942,,,955341,,,1974
74IN02741,1970425220,70,2,T5220,4,76,761,,,,3,,,,,02,6,,,100,09,,127,,3,,,,42,0701,104,4,338342,2,,274442,93,,1974
74IN02742,1970425223,70,2,T5223,4,77,772,,,,,,,,5,02,6,,02, 00,08, 2,147,166,,77,,,42,,112,4,437542,,,980041,,,1974
74IN02743,1970425227,70,2,T5227,4,76,761,,8,,,,,,5,02,6,,762, 86,10, 2,134,157,,76,,,42,,099,4,338342,,,146642,,,1974
74IN02744,1970425250,70,2,T5250,4,76,762,,8,,,,,,5,02,6,,760, 12,10, 2,149,176,,76,,,42,,106,3,379742,,,004142,,,1974
74IN02745,1970425265,70,2,T5265,4,70,700,,8,,,,,,,02,2,,, 08,09,,,,7,70,,,42,0601,080,2,408842,,,108142,97,,1974
74IN02746,1970425268,70,2,T5268,4,77,772,,,,,,,,5,02,6,,14, 87,07, 2,134,149,,77,,,42,,088,5,437542,1,,071142,,,1974
74IN02747,1970425269,70,2,T5269,4,77,772,,8,,,,,,5,02,6,,03, 98,07, 4,141,188,,77,,,42,,109,4,437542,,,071142,,,1974
74IN02748,1970425271,70,2,T5271,4,73,731,,8,,,,,,5,02,6,,732, 79,15, 2,115,154,,73,,,42,,084,3,437442,3,,252042,,,1974
74IN02749,1970425292,70,2,T5292,4,70,702,,,,,,,,5,02,2,,700, 17,09, 2,170,201,,70,,,42,,085,2,433742,,,973541,,,1974
74IN02750,1970425310,70,2,T5310,4,73,731,,8,,3,,,,,02,6,,, 96,09,12,138,174,4,73,,,42,,093,3,437442,,,208742,,,1974
74IN02751,1970425315,70,2,T5315,4,75,751,,,,,,,,5,02,6,,751, 98,09, 5,141,167,,75,,,42,,114,4,361342,,,247342,,,1974
74IN02752,1970425318,70,2,T5318,4,78,782,,8,,,,,,,02,6,,, 86,13,,140,,7,78,,,42,0920,082,3,373942,1,,900741,97,,1974
74IN02753,1970425320,70,2,T5320,4,74,740,,8,,,,,,5,02,6,,742, 08,10, 3,126,167,,74,,,42,,112,4,409142,,,088542,,,1974
74IN02754,1970425331,70,2,T5331,4,74,742,,8,,,,,,5,02,6,,740, 06,09, 2,145,174,,74,,,42,,110,3,364642,1,,036742,,,1974
74IN02755,1970425334,70,2,T5334,4,78,780,,,,,,,,5,02,6,,01, 88,09, 2,154,178,,78,,,42,,094,4,418842,,,155942,,,1974
74IN02756,1970425341,70,2,T5341,4,70,700,,8,,,,,,,02,2,,, 89,08,,,,7,70,,,42,0601,100,4,408842,,,853141,97,,1974
74IN02757,1970425344,70,2,T5344,4,77,771,,,,,,,,5,02,6,,11, 97,11, 4,126,150,,77,,,42,,103,4,348342,,,915841,,,1974
74IN02758,1970425351,70,2,T5351,4,14,142,8,,,,,42,,,02,1,, 23, 70,10, 1,109,128,2,14,,,42,0926,080,2,305942,,,280542,92,,1974
74IN02759,1970425363,70,2,T5363,4,76,762,,8,,,,,,5,02,6,,761, 06,05, 1,150,175,,76,,,42,,115,4,379742,,,214942,,,1974
74IN02760,1970425368,70,2,T5368,4,72,93,,8,,,,,,5,02,3,,932, 73,13, 1,124,166,,72,,,42,,096,3,323942,1,,948141,,,1974
74IN02761,1970425388,70,2,T5388,4,74,740,,,,,,,,5,02,6,,741, 98,09, 2,147,161,,74,,,42,,116,2,409142,,,143142,,,1974
74IN02762,1970425390,70,2,T5390,4,74,741,,,,,,,,,02,6,,, 88,10,,,,7,74,,,42,0601,114,5,346542,,,987441,97,,1974
74IN02763,1970425399,70,2,T5399,4,76,761,,,,,,,,5,02,6,,760, 20,13, 2,134,153,,76,,,42,,113,4,338342,1,,159542,,,1974
74IN02764,1970425406,70,2,T5406,4,73,732,,,,,,,,5,02,6,,730, 81,09, 2,134,164,,73,,,42,,080,3,437342,1,,964541,,,1974
74IN02765,1970425417,70,2,T5417,4,78,780,,8,,,,,,,02,6,,13, 85,08, 2,137,164,7,78,,,42,1030,088,3,418842,,,015342,97,,1974
74IN02766,1970425418,70,2,T5418,4,73,730,,8,,,,,,5,02,6,,731, 76,12, 5,109,144,,73,,,42,,094,5,385042,,,147542,,,1974
74IN02767,1970425423,70,2,T5423,4,78,780,,,,,,,,5,02,6,,02, 67,08, 2,136,163,,78,,,42,,072,2,418842,1,,942141,,,1974
74IN02768,1970425424,70,2,T5424,4,78,780,,8,,,,,,5,02,6,,14, 80,08, 3,126,161,,78,,,42,,084,3,418842,3,,942141,,,1974
74IN02769,1970425427,70,2,T5427,4,77,771,,8,,,,,,5,02,6,,04, 00,08, 2,137,156,,77,,,42,,107,6,348342,,,092242,,,1974
74IN02770,1970425439,70,2,T5439,4,76,762,,8,,,,,,5,02,6,,762, 12,09, 2,172,194,,76,,,42,,124,4,379742,,,241642,,,1974
74IN02771,1970425441,70,2,T5441,4,75,751,,,,3,,,,,02,6,,,094,10,,120,,3,,,,42,0826,096,4,361342,2,,060542,93,,1974
74IN02772,1970425442,70,2,T5442,4,78,781,,8,,,,,,5,02,6,,03, 89,05, 3,153,172,,78,,,42,,092,4,417042,1,,052542,,,1974
74IN02773,1970425445,70,2,T5445,4,74,740,,8,,,,,,5,02,6,,742, 15,07, 2,175,182,,74,,,42,,111,3,409142,1,,057342,,,1974
74IN02774,1970425447,70,2,T5447,4,74,740,,,,,,,,5,02,6,,740, 90,08, 2,127,151,,74,,,42,,083,3,409142,,,057342,,,1974
74IN02775,1970425450,70,2,T5450,4,77,771,,8,,,,,,5,02,6,,12, 87,09, 1,115,144,,77,,,42,,118,4,348342,8,,955441,,,1974
74IN02776,1970425457,70,2,T5457,4,78,780,,,,,,,,5,02,6,,11, 93,12, 2,124,171,,78,,,42,,091,4,418842,,,299142,,,1974
74IN02777,1970425465,70,2,T5465,4,75,751,,8,,,,,,,02,6,,, 07,06,12,158,172,3,75,,,42,0930,120,3,361342,,,900441,93,,1974
74IN02778,1970425477,70,2,T5477,4,78,782,,,,,,,,5,02,6,,04, 78,13, 2,155,180,,78,,,42,,090,4,373942,1,,053342,,,1974
74IN02779,1970425490,70,2,T5490,4,72,95,,8,,,,,,5,02,3,,942, 77,06, 2,111,122,,72,,,42,,059,2,301342,,,193742,,,1974
74IN02780,1970425491,70,2,T5491,4,76,760,,,,,,,,5,02,6,,761, 10,08, 5,159,176,,76,,,42,,097,3,336542,1,,229542,,,1974
74IN02781,1970425492,70,2,T5492,4,76,760,,,,3,,,,,02,6,,, 00,05,12,124,154,4,76,,,42,,098,3,336542,,,229542,,,1974
74IN02782,1970425508,70,2,T5508,4,75,750,,8,,,,,,5,02,6,,752, 98,06, 2,134,157,,75,,,42,,099,3,446542,,,249242,,,1974
74IN02783,1970425532,70,2,T5532,4,77,770,,8,,,,,,5,02,6,,05, 78,06, 3,137,156,,77,,,42,,068,2,367642,,,175042,,,1974
74IN02784,1970425533,70,2,T5533,4,77,772,,,,,,,,5,02,6,,13, 90,09, 2,156,170,,77,,,42,,102,3,437542,,,889741,,,1974
74IN02785,1970425538,70,2,T5538,4,75,751,,8,,,,,,,02,6,,, 05,12,,,,6,75,,,42,0518,127,3,361342,,,260642,01,,1974
74IN02786,1970425542,70,2,T5542,4,75,752,,,,,,,,5,02,6,,750, 82,07, 2,116,139,,75,,,42,,102,4,355942,1,,242442,,,1974
74IN02787,1970425546,70,2,T5546,4,72,88,,,,,,,,5,02,3,,952, 72,08, 1,137,176,,72,,,42,,076,2,330242,3,,217742,,,1974
74IN02788,1970425550,70,2,T5550,4,73,730,,8,,,,,,,02,6,,, 97,09,,,,6,73,,,42,0517,080,3,385042,,,288242,05,,1974
74IN02789,1970425555,70,2,T5555,4,75,750,,,,,,,,5,02,6,,751, 95,11, 2,135,156,,75,,,42,,099,4,446542,,,213142,,,1974
74IN02790,1970425560,70,2,T5560,4,78,781,,8,,,,,,5,02,6,,12, 86,08, 2,107,171,,78,,,42,,080,2,417042,,,248842,,,1974
74IN02791,1970425563,70,2,T5563,4,73,732,,,,,,,,5,02,6,,732, 88,08, 3,133,190,,73,,,42,,115,3,437342,,,029342,,,1974
74IN02792,1970425574,70,2,T5574,4,76,760,,8,,,,,,5,02,6,,762, 03,07, 2,132,172,,76,,,42,,097,3,336542,,,917141,,,1974
74IN02793,1970425595,70,2,T5595,4,70,700,,,,,,,,5,02,2,,701, 88,09, 2,121,150,,70,,,42,,105,4,408842,1,,206842,,,1974
74IN02794,1970425607,70,2,T5607,4,74,741,,,,3,,,,,02,6,,, 84,10,12,99,150,4,74,,,42,,128,5,346542,1,,073742,,,1974
74IN02795,1970425612,70,2,T5612,4,74,741,,8,,,,,,5,02,6,,741, 06,09, 2,157,181,,74,,,42,,126,4,346542,,,240242,,,1974
74IN02796,1970425618,70,2,T5618,4,73,732,,8,,,,,,,02,6,,, 85,11,,124,,7,73,,,42,0920,096,3,437342,,,292642,97,,1974
74IN02797,1970425620,70,2,T5620,4,73,730,,,,,,,,5,02,6,,730, 70,11, 2,100,130,,73,,,42,,075,3,385042,,,147642,,,1974
74IN02798,1970425636,70,2,T5636,4,72,83,,,,,,,,5,02,3,,962, 03,09, 2,134,154,,72,,,42,,094,4,257842,,,324442,,,1974
