UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,ADAM,RMK,AGE,YRREC
92IN02626,1990100626,S0626,10,90,2,TX,1,07,T3, 479,788819,,,,1,MER,1,118,128,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02627,1990100628,S0628,10,90,2,13,1,07,141,779919,551019,,,,1,,1,147,152,2,,,,,,D, 34,4,1,20,,2.0,1992
92IN02628,1990100630,S0630,10,90,2,US,1,07,144,908219,644419,,,,1,MER,1,117,139,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02629,1990100632,S0632,10,90,2,FW,1,41,F3,6198,711219,,,,1,MER,1,113,139,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02630,1990100637,S0637,10,90,2,US,1,07,141,779919,711519,,,,1,MER,1,129,141,2,,,m,,,,B-0,3,1,20,EWE 1TAG,2.0,1992
92IN02631,1990100639,S0639,10,90,2,SW,1,41,S3,  30,713919,,,,1,MER,1,133,154,1,,,m,,,,B-0,4,1,20,4TEATS,2.0,1992
92IN02632,1990100640,S0640,10,90,2,SW,1,41,S3,  30,713919,,,,1,MER,1,142,157,2,,,m,,,,B-0,4,1,20,4TEATS,2.0,1992
92IN02633,1990100641,S0641,10,90,2,SW,1,41,S3,  30,713919,,,,1,MER,1,115,141,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02634,1990100642,S0642,10,90,2,SW,1,41,S3,  30,713919,,,,1,MER,1,93,112,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02635,1990100644,S0644,10,90,2,SW,1,41,S4,  59,760419,,,,1,MER,1,112,137,1,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02636,1990100645,S0645,10,90,2,SW,1,41,S4,  59,760419,,,,1,MER,1,129,155,1,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02637,1990100649,S0649,10,90,2,13,1,07,R.4,887119,002510,7,,,1,29A,3,156,141,2,,,,,,,  3,3,2,20,,2.0,1992
92IN02638,1990100653,S0653,10,90,1,SW,1,41,S3,  30,628119,,,,1,,M,163,209,0,,,,,,,,,,20,JAW5,2.0,1992
92IN02639,1990100654,S0654,10,90,2,FW,1,41,F5, 302,887619,,,,1,MER,1,96,109,2,,,m,04,1229,,B-0,3,1,20,HALOGETON,2.0,1992
92IN02640,1990100656,S0656,10,90,2,SW,1,41,S6,  20,898319,,,,1,MER,1,107,127,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02641,1990100657,S0657,10,90,2,13,1,07,R.3,888419,962919,,,,1,,1,135,141,2,,,,,,R, 21,3,1,20,,2.0,1992
92IN02642,1990100663,S0663,10,90,2,SW,1,41,S6,  20,608119,,,,1,MER,1,77,103,2,,,m,,,,B-0,2,1,20,BONEYPELVIS,2.0,1992
92IN02643,1990100664,S0664,10,90,2,SW,1,41,S6,  20,608119,,,,1,MER,5,109,128,1,,,m,,,,B-0,3,1,20,ENTR,2.0,1992
92IN02644,1990100667,S0667,10,90,2,FW,1,41,F5, 302,738519,,,,7,MER,1,107,0,0,,,m,97,0916,,,,,20,4TEATS,2.0,1992
92IN02645,1990100668,S0668,10,90,1,US,1,07,143,919819,741819,,,,2,133,M,198,228,0,,,,92,0924,,,,,20,SM.AB.L.JAW,2.0,1992
92IN02646,1990100674,S0674,10,90,2,TX,1,07,T2,2717,639519,,,,1,MER,1,122,140,2,,,m,,,,B-0,3,1,20,"1TAG,TORNEAR",2.0,1992
92IN02647,1990100675,S0675,10,90,2,13,1,07,R.4,887119,969619,,,,1,,1,144,156,1,,,1,,,T,TXL,4,A,20,4TEATS,2.0,1992
92IN02648,1990100676,S0676,10,90,1,18,1,07,R.4,887119,977719,,,,2,140,M,175,221,0,,,,92,0924,,,,,20,CHK.L.EYE,2.0,1992
92IN02649,1990100679,S0679,10,90,2,13,1,07,143,919819,916819,,,,1,,2,130,145,3,,,2,,,H,208,3,A,20,THICKMILK,2.0,1992
92IN02650,1990100680,S0680,10,90,1,FW,1,41,F1, 671,850219,,,,1,,M,176,210,0,,,,,,,,,,20,WR5 + JAW7,2.0,1992
92IN02651,1990100683,S0683,10,90,1,18,1,07,R.3,888419,985819,2,,,3,LIB,*,0,0,0,,,L,93,0526,,,,,20,KNEES,2.0,1992
92IN02652,1990100686,S0686,10,90,2,SW,1,41,S4,  59,823719,,,,1,MER,1,84,111,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02653,1990100688,S0688,10,90,2,FW,1,41,F2, 581,884419,,,,1,MER,1,113,124,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02654,1990100690,S0690,10,90,2,TX,1,07,T4,4352,866019,,,,1,MER,1,128,131,2,,,m,,,,B-0,3,1,20,ENTR.SM.BAG,2.0,1992
92IN02655,1990100691,S0691,10,90,2,FW,1,41,F4, 196,559819,,,,1,MER,1,99,109,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02656,1990100692,S0692,10,90,2,FW,1,41,F4, 196,559819,,,,1,MER,1,116,126,2,,,m,,,,B-0,2,1,20,4TEATS,2.0,1992
92IN02657,1990100693,S0693,10,90,2,TX,1,07,T3, 479,786419,,,,1,MER,*,0,0,0,,,m,66,0515,,,,,20,"INJURY,R.SIDE",2.0,1992
92IN02658,1990100695,S0695,10,90,2,TX,1,07,T1,1004,781119,,,,1,MER,1,131,135,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02659,1990100697,S0697,10,90,2,SW,1,41,S1,  50,857519,,,,1,MER,1,104,136,2,,,m,,,,B-0,2,1,20,4TEATS,2.0,1992
92IN02660,1990100703,S0703,10,90,2,FW,1,41,F3,6198,657519,,,,1,MER,1,115,137,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02661,1990100705,S0705,10,90,2,FW,1,41,F2, 581,673119,,,,1,MER,1,103,126,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02662,1990100706,S0706,10,90,2,SW,1,41,S2,  14,899919,,,,1,MER,2,113,129,2,,,m,,,,B-0,3,1,20,DYSTOCIA,2.0,1992
92IN02663,1990100707,S0707,10,90,2,SW,1,41,S2,  14,899919,,,,1,MER,1,104,118,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02664,1990100710,S0710,10,90,2,13,1,07,R.1,813919,970119,,,,7,,1,161,0,0,,,,97,0916,,,,,20,,2.0,1992
92IN02665,1990100712,S0712,10,90,2,TX,1,07,T2,2717,762719,,,,1,MER,1,161,179,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02666,1990100714,S0714,10,90,2,US,1,07,145,903119,822519,,,,1,MER,1,116,132,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02667,1990100715,S0715,10,90,2,TX,1,07,T6,1287,640619,,,,1,MER,1,109,125,2,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02668,1990100716,S0716,10,90,2,FW,1,41,F1, 671,892719,,,,1,MER,1,98,129,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02669,1990100718,S0718,10,90,2,FW,1,41,F2, 581,899519,,,,1,MER,1,80,93,2,,,m,,,,B-0,1,1,20,,2.0,1992
92IN02670,1990100721,S0721,10,90,1,TX,1,07,T2,2717,879919,,,,1,,M,222,247,0,,,,,,,,,,20,,2.0,1992
92IN02671,1990100722,S0722,10,90,2,TX,1,07,T6,1287,651619,,,,1,MER,1,132,150,1,,,m,,,,B-0,3,1,20,SM.BAG,2.0,1992
92IN02672,1990100727,S0727,10,90,2,TX,1,07,T1,1004,724419,,,,1,MER,1,106,121,1,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02673,1990100731,S0731,10,90,2,TX,1,07,T4,4352,837519,,,,1,MER,1,109,130,2,,,m,,,,B-0,3,1,20,ENTR.,2.0,1992
92IN02674,1990100732,S0732,10,90,2,TX,1,07,T4,4352,837519,,,,1,MER,1,108,128,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02675,1990100733,S0733,10,90,2,TX,1,07,T2,2717,575019,,,,1,MER,1,143,149,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02676,1990100734,S0734,10,90,2,TX,1,07,T2,2717,918419,,,,1,MER,1,124,135,2,,,m,97,1029,,B-0,,1,20,,2.0,1992
92IN02677,1990100736,S0736,10,90,2,SW,1,41,S4,  59,912619,,,,1,MER,1,101,124,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02678,1990100738,S0738,10,90,2,SW,1,41,S5,  67,803219,,,,1,MER,1,111,126,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02679,1990100740,S0740,10,90,2,US,1,07,141,779919,784919,,,,1,MER,1,135,155,2,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02680,1990100741,S0741,10,90,2,US,1,07,141,779919,784919,,,,1,MER,1,107,125,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02681,1990100745,S0745,10,90,2,US,1,07,145,903119,537119,,,,1,MER,1,115,125,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02682,1990100746,S0746,10,90,2,13,1,07,144,908219,637519,,,,1,,1,154,169,2,,,,,,H, 35,4,1,20,,2.0,1992
92IN02683,1990100750,S0750,10,90,2,FW,1,41,F6, 337,718819,,,,1,MER,1,98,117,2,,,m,,,,B-0,3,1,20,ENTR,2.0,1992
92IN02684,1990100751,S0751,10,90,2,FW,1,41,F6, 337,718819,,,,1,MER,1,83,94,2,,,m,,,,B-0,3,1,20,ONE-EYE,2.0,1992
92IN02685,1990100752,S0752,10,90,1,US,1,07,144,908219,778919,,,,3,,M,178,208,0,,,,95,0803,,,,,20,EUTH.8/3/92,2.0,1992
92IN02686,1990100753,S0753,10,90,2,US,1,07,143,919819,722119,,,,1,MER,1,130,138,2,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02687,1990100754,S0754,10,90,2,US,1,07,143,919819,722119,,,,1,MER,1,126,129,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02688,1990100755,S0755,10,90,2,FW,1,41,F6, 337,505519,,,,1,MER,1,94,117,1,,,m,,,,B-0,3,1,20,SM.BAG,2.0,1992
92IN02689,1990100759,S0759,10,90,2,US,1,07,146,776319,752219,,,,1,MER,1,124,139,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02690,1990100761,S0761,10,90,2,US,1,07,144,908219,785419,,,,1,MER,1,110,130,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02691,1990100767,S0767,10,90,2,SW,1,41,S2,  14,786019,,,,1,MER,1,131,150,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02692,1990100768,S0768,10,90,2,SW,1,41,S2,  14,786019,,,,1,MER,1,119,141,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02693,1990100774,S0774,10,90,2,FW,1,41,F1, 671,871119,,,,1,MER,1,117,125,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02694,1990100776,S0776,10,90,2,US,1,07,143,919819,899719,,,,1,MER,1,105,123,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02695,1990100777,S0777,10,90,2,FW,1,41,F2, 581,725219,,,,1,MER,1,98,120,2,,,m,,,,B-0,3,1,20,DYS.BREECH,2.0,1992
92IN02696,1990100778,S0778,10,90,2,FW,1,41,F2, 581,725219,,,,1,MER,1,103,118,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02697,1990100779,S0779,10,90,1,SW,1,41,S1,  50,660419,,,,1,,M,166,193,0,,,,,,,,,,20,HORNS,2.0,1992
92IN02698,1990100781,S0781,10,90,2,TX,1,07,T1,1004,851019,,,,1,MER,1,119,136,2,,,m,,,,B-0,2,1,20,4TEATS,2.0,1992
92IN02699,1990100782,S0782,10,90,2,TX,1,07,T1,1004,851019,,,,1,MER,1,135,141,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02700,1990100783,S0783,10,90,2,SW,1,41,S2,  14,755319,,,,1,MER,1,104,126,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02701,1990100784,S0784,10,90,2,SW,1,41,S2,  14,755319,,,,1,MER,1,127,140,1,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02702,1990100787,S0787,10,90,2,13,1,07,143,919819,601619,,,,1,,2,139,150,2,,,,,,K, 11,3,1,20,,2.0,1992
92IN02703,1990100789,S0789,10,90,2,TX,1,07,T2,2717,793519,,,,1,MER,1,123,140,2,,,m,,,,B-0,2,1,20,4TEATS,2.0,1992
92IN02704,1990100794,S0794,10,90,2,18,1,07,R.1,813919,964019,,,,1,,1,120,135,2,,,,,,D, 31,3,1,20,,2.0,1992
92IN02705,1990100795,S0795,10,90,2,FW,1,41,F2, 581,912519,,,,1,MER,1,97,114,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02706,1990100796,S0796,10,90,2,FW,1,41,F2, 581,912519,,,,1,MER,5,118,144,1,,,m,,,,B-0,4,1,20,DYSTOCIA,2.0,1992
92IN02707,1990100797,S0797,10,90,2,TX,1,07,T5,4009,691919,,,,1,MER,1,128,151,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02708,1990100798,S0798,10,90,1,18,1,07,R.4,887119,988419,,,,2,133,M,166,191,0,,,,92,0924,,,,,20,,2.0,1992
92IN02709,1990100800,S0800,10,90,2,FW,1,41,F1, 671,747819,,,,1,MER,1,128,152,1,,,m,,,,B-0,4,1,20,DYSUPSIDEDOWN,2.0,1992
92IN02710,1990100801,S0801,10,90,2,13,1,07,141,779919,828219,,,,1,,2,148,156,2,,,,,,R, 22,3,1,20,??PG,2.0,1992
92IN02711,1990100802,S0802,10,90,2,US,1,07,141,779919,828219,,,,1,MER,1,116,139,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02712,1990100803,S0803,10,90,2,13,1,07,146,776319,650119,,,,1,,1,139,147,2,,,,,,H, 36,3,1,20,,2.0,1992
92IN02713,1990100804,S0804,10,90,2,US,1,07,146,776319,650119,,,,1,MER,1,133,152,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02714,1990100805,S0805,10,90,2,FW,1,41,F2, 581,569819,,,,1,MER,1,100,114,1,,,m,,,,B-0,2,1,20,SM.BAG,2.0,1992
92IN02715,1990100808,S0808,10,90,2,SW,1,41,S5,  67,479219,,,,1,MER,1,112,128,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02716,1990100809,S0809,10,90,2,US,1,07,143,919819,814619,,,,1,MER,1,127,139,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02717,1990100810,S0810,10,90,2,US,1,07,143,919819,814619,,,,1,MER,1,127,136,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02718,1990100811,S0811,10,90,2,US,1,07,145,903119,634219,,,,1,MER,1,115,141,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02719,1990100812,S0812,10,90,2,13,1,07,145,903119,634219,,,,1,,1,139,151,2,,,1,,,T,TXL,3,A,20,,2.0,1992
92IN02720,1990100813,S0813,10,90,1,US,1,07,143,919819,475019,,,,X,,X,203,0,0,,,,93,0526,,,,,20,X.HORNINEYE.X,2.0,1992
92IN02721,1990100818,S0818,10,90,2,18,1,07,R.2,886919,972719,,,,1,,1,110,131,2,,,,,,K, 12,3,1,20,,2.0,1992
92IN02722,1990100819,S0819,10,90,2,13,1,07,R.1,813919,978319,,,,1,,1,130,137,2,,,,,,D, 32,3,1,20,TENDER,2.0,1992
92IN02723,1990100820,S0820,10,90,1,18,1,07,R.4,887119,012910,,,,1,,M,174,217,0,,,,,,,,,,20,,2.0,1992
92IN02724,1990100823,S0823,10,90,2,FW,1,41,F2, 581,637019,,,,1,MER,1,124,135,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02725,1990100824,S0824,10,90,2,FW,1,41,F2, 581,637019,,,,1,MER,1,123,146,2,,,m,,,,B-0,3,1,20,ENTR,2.0,1992
92IN02726,1990100825,S0825,10,90,2,SW,1,41,S5,  67,658919,,,,3,MER,2,116,121,2,,,m,93,1102,,,,,20,UT.PROLAPSE,2.0,1992
92IN02727,1990100826,S0826,10,90,2,SW,1,41,S1,  50,720719,,,,1,MER,1,113,129,2,,,m,,,,B-0,2,1,20,ENTR,2.0,1992
92IN02728,1990100827,S0827,10,90,1,TX,1,07,T4,4352,729419,2,,,3,LIB,*,0,0,0,,,L,93,0810,,,,,20,HOMO OR DUD,2.0,1992
92IN02729,1990100828,S0828,10,90,2,US,1,07,145,903119,740919,,,,1,MER,1,122,132,2,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02730,1990100829,S0829,10,90,2,US,1,07,145,903119,740919,,,,1,MER,1,123,148,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02731,1990100830,S0830,10,90,2,US,1,07,142,890519,695419,,,,1,MER,2,114,133,1,,,m,,,,B-0,2,1,20,1EYE-EWE.D102,2.0,1992
92IN02732,1990100831,S0831,10,90,2,US,1,07,142,890519,695419,,,,1,MER,1,106,137,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02733,1990100832,S0832,10,90,2,US,1,07,142,890519,879419,,,,1,MER,1,134,162,1,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02734,1990100834,S0834,10,90,2,13,1,07,R.1,813919,013810,,,,1,,2,145,145,2,,,,,,R, 23,4,1,20,,2.0,1992
92IN02735,1990100835,S0835,10,90,2,US,1,07,144,908219,870219,,,,1,MER,1,121,139,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02736,1990100837,S0837,10,90,2,SW,1,41,S2,  14,571719,,,,1,MER,1,122,150,2,,,m,,,,B-0,2,1,20,4TEATS,2.0,1992
92IN02737,1990100843,S0843,10,90,1,US,1,07,141,779919,636319,,,,2,139,M,191,229,0,,,,92,0924,,,,,20,HORNS,2.0,1992
92IN02738,1990100844,S0844,10,90,2,US,1,07,145,903119,925919,,,,1,MER,1,106,131,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02739,1990100845,S0845,10,90,2,US,1,07,145,903119,925919,,,,1,MER,1,94,120,1,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02740,1990100847,S0847,10,90,2,18,1,07,R.1,813919,961419,,,,1,,1,112,143,1,,,,,,H, 37,3,1,20,,2.0,1992
92IN02741,1990100849,S0849,10,90,1,18,1,07,R.5,917219,006510,,,,3,LIB,M,181,214,0,,,L,,,,,,,20,"DUD,JUMPER",2.0,1992
92IN02742,1990100854,S0854,10,90,2,US,1,07,143,919819,845019,,,,1,MER,1,121,141,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02743,1990100855,S0855,10,90,2,US,1,07,143,919819,845019,,,,1,MER,1,113,125,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02744,1990100856,S0856,10,90,2,US,1,07,146,776319,738119,,,,1,MER,1,130,140,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02745,1990100860,S0860,10,90,2,US,1,07,146,776319,929719,,,,1,MER,1,122,141,1,,,m,,,,B-0,3,1,20,WR-2,2.0,1992
92IN02746,1990100861,S0861,10,90,2,13,1,07,R.2,886919,009410,,,,1,,2,124,132,2,,,3,,,H,208,2,A,20,,2.0,1992
92IN02747,1990100864,S0864,10,90,2,13,1,07,145,903119,944919,,,,1,,1,114,136,2,,,,,,K, 13,3,1,20,,2.0,1992
92IN02748,1990100866,S0866,10,90,2,13,1,07,143,919819,751419,,,,1,,1,122,136,2,,,1,,,T,TXL,3,A,20,,2.0,1992
92IN02749,1990100867,S0867,10,90,2,13,1,07,146,776319,700319,,,,1,,1,130,136,2,,,,,,D, 33,3,1,20,,2.0,1992
92IN02750,1990100868,S0868,10,90,2,US,1,07,146,776319,700319,,,,1,MER,1,110,137,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02751,1990100870,S0870,10,90,2,US,1,07,142,890519,651019,,,,1,MER,1,118,140,2,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02752,1990100872,S0872,10,90,1,US,1,07,142,890519,867819,,,,3,LIB,M,180,212,0,,,L,,,,,,,20,DUD,2.0,1992
92IN02753,1990100875,S0875,10,90,2,13,1,07,R.1,813919,009010,,,,1,,1,128,139,1,,,,,,R, 24,3,1,20,,2.0,1992
92IN02754,1990100877,S0877,10,90,2,18,1,07,R.2,886919,007910,,,,1,,2,137,150,2,,,2,,,H,338,3,A,20,,2.0,1992
92IN02755,1990100878,S0878,10,90,2,US,1,07,144,908219,759119,,,,1,MER,1,121,148,2,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02756,1990100880,S0880,10,90,2,US,1,07,143,919819,612819,,,,1,MER,1,108,132,2,,,m,,,,B-0,2,1,20,,2.0,1992
92IN02757,1990100883,S0883,10,90,2,US,1,07,143,919819,875719,,,,1,MER,1,143,147,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02758,1990100885,S0885,10,90,1,18,1,07,R.1,813919,988619,,,,2,132,M,171,209,0,,,,92,0924,,,,,20,,2.0,1992
92IN02759,1990100888,S0888,10,90,2,US,1,07,142,890519,527619,,,,1,MER,1,133,154,2,,,m,,,,B-0,3,1,20,4TEATS,2.0,1992
92IN02760,1990100889,S0889,10,90,2,US,1,07,142,890519,527619,,,,1,MER,1,123,139,2,,,m,,,,B-0,3,1,20,TENDER,2.0,1992
92IN02761,1990100890,S0890,10,90,2,18,1,07,R.4,887119,985219,,,,1,,2,119,139,2,,,,,,K, 14,3,1,20,,2.0,1992
92IN02762,1990100892,S0892,10,90,2,18,1,07,R.1,813919,967719,,,,1,,2,139,155,2,,,,,,D, 34,3,1,20,,2.0,1992
92IN02763,1990100893,S0893,10,90,2,13,1,07,R.2,886919,993119,,,,1,,2,132,0,0,,,,01,0818,,,,,20,,2.0,1992
92IN02764,1990100901,S0901,10,90,2,13,1,07,142,890519,856719,,,,1,,2,144,153,1,,,,,,R, 21,3,1,20,TENDER,2.0,1992
92IN02765,1990100903,S0903,10,90,1,18,1,07,R.4,887119,007410,,,,2,131,M,176,206,0,,,,92,0924,,,,,20,NOTCH,2.0,1992
92IN02766,1990100909,S0909,10,90,2,US,1,07,145,903119,616419,,,,1,MER,1,138,143,2,,,m,,,,B-0,3,1,20,HAIRY,2.0,1992
92IN02767,1990100910,S0910,10,90,2,US,1,07,142,890519,883319,,,,1,MER,1,101,129,3,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02768,1990100916,S0916,10,90,2,US,1,07,144,908219,556119,,,,1,MER,1,116,130,2,,,m,,,,B-0,3,1,20,SM.BAG+THIN,2.0,1992
92IN02769,1990100917,S0917,10,90,2,US,1,07,146,776319,874719,,,,1,MER,1,114,133,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02770,1990100922,S0922,10,90,2,18,1,07,R.5,917219,964319,,,,1,,2,131,167,2,,,1,,,T,TXL,4,A,20,PD1,2.0,1992
92IN02771,1990100929,S0929,10,90,2,US,1,07,145,903119,620719,,,,1,MER,1,129,151,3,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02772,1990100930,S0930,10,90,2,US,1,07,145,903119,620719,,,,1,MER,1,147,160,2,,,m,,,,B-0,4,1,20,,2.0,1992
92IN02773,1990100931,S0931,10,90,2,US,1,07,142,890519,790319,,,,1,MER,1,125,140,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02774,1990100932,S0932,10,90,2,US,1,07,142,890519,790319,,,,1,MER,1,119,148,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02775,1990100933,S0933,10,90,2,18,1,07,R.3,888419,003410,,,,1,,1,143,157,2,,,,,,H, 35,3,1,20,,2.0,1992
92IN02776,1990100935,S0935,10,90,2,13,1,07,144,908219,920919,,,,1,,2,146,154,2,,,,,,H, 36,3,1,20,LATE2MILK,2.0,1992
92IN02777,1990100938,S0938,10,90,2,US,1,07,144,908219,813819,,,,1,MER,1,123,147,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02778,1990100946,S0946,10,90,2,13,1,07,R.2,886919,992319,,,,1,,1,133,140,2,,,,,,K, 11,2,1,20,,2.0,1992
92IN02779,1990100949,S0949,10,90,1,18,1,07,R.4,887119,970519,,,,2,138,M,156,185,0,,,,92,0924,,,,,20,CHK.HORNS,2.0,1992
92IN02780,1990100953,S0953,10,90,1,18,1,07,R.5,917219,965919,,,,2,133,M,178,197,0,,,,92,0924,,,,,20,,2.0,1992
92IN02781,1990100959,S0959,10,90,2,US,1,07,143,919819,618219,,,,1,MER,1,122,131,2,,,m,,,,B-0,4,1,20,ENTR,2.0,1992
92IN02782,1990100969,S0969,10,90,2,13,1,07,R.5,917219,969319,,,,1,,2,137,163,2,,,,,,D, 31,4,1,20,,2.0,1992
92IN02783,1990100974,S0974,10,90,2,13,1,07,R.5,917219,995919,,,,1,,1,147,153,2,,,,,,R, 22,4,1,20,,2.0,1992
92IN02784,1990100975,S0975,10,90,1,18,1,07,R.1,813919,017310,,,,1,,M,173,200,0,,,,,,,,,,20,WRINKLES,2.0,1992
92IN02785,1990100978,S0978,10,90,2,18,1,07,R.5,917219,957219,7,,,1,29C,3,143,140,2,,,,,,H, 37,4,1,20,,2.0,1992
92IN02786,1990100980,S0980,10,90,2,18,1,07,R.1,813919,992819,,,,1,,1,127,139,2,,,1,,,T,TXL,3,A,20,BRN.LEGS,2.0,1992
92IN02787,1990100982,S0982,10,90,2,13,1,07,R.1,813919,957519,,,,3,,1,122,136,10,,,,93,1102,,,,,20,,2.0,1992
92IN02788,1990100988,S0988,10,90,1,18,1,07,R.3,888419,997719,,,,3,,M,204,240,0,,,,93,0810,,,,,20,,2.0,1992
92IN02789,1990100991,S0991,10,90,1,18,1,07,R.4,887119,957619,2,,,4,VAS,Y,154,194,0,,,V,,,,,,,20,,2.0,1992
92IN02790,1990100996,S0996,10,90,2,TX,1,07,T1,1004,734819,,,,1,MER,1,109,123,2,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02791,1990101003,S1003,10,90,2,81,1,30,P.6,206203,333903,,,1,3,,1,146,151,2,,,,93,1102,,,,,20,S-TAG.POLY.XX,2.0,1992
92IN02792,1990101005,S1005,10,90,1,18,1,07,R.5,917219,014810,,,,1,,M,183,219,0,,,,93,1102,,,,,20,,2.0,1992
92IN02793,1990101008,S1008,10,90,2,18,1,07,R.2,886919,999519,,,,1,,2,134,146,2,,,,,,K, 12,3,1,20,,2.0,1992
92IN02794,1990101016,S1016,10,90,2,TX,1,07,T6,1287,866619,,,,1,MER,1,104,135,2,,,m,,,,B-0,3,1,20,UT.INERTIA,2.0,1992
92IN02795,1990101025,S1025,10,90,2,13,1,07,R.4,887119,002310,,,,3,,2,142,150,12,,,,93,1102,,,,,20,,2.0,1992
92IN02796,1990101026,S1026,10,90,2,TX,1,07,T4,4352,672219,,,,1,MER,1,109,124,1,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02797,1990101027,S1027,10,90,2,13,1,07,R.5,917219,960519,7,,,1,30A,3,138,131,2,,,,,,,  4,3,2,20,,2.0,1992
92IN02798,1990101034,S1034,10,90,2,FW,1,41,F6, 337,802919,,,,1,MER,1,85,112,1,,,m,,,,B-0,3,1,20,,2.0,1992
92IN02799,1990101038,S1038,10,90,2,13,1,07,R.2,886919,974419,,,,1,,2,134,148,2,,,,,,D, 32,3,1,20,,2.0,1992
92IN02800,1990101044,S1044,10,90,2,18,1,07,R.5,917219,012210,,,,3,OVX,5,146,170,1,,,X,,,,OVX,,,20,X.BARREN,2.0,1992
92IN02801,1990101048,S1048,10,90,1,18,1,07,R.2,886919,973719,,,,3,LIB,M,171,207,0,,,L,,,,,,,20,"DUD,HORNS",2.0,1992
