UID,ETAG,YR,SEX,LINE,LOT,BPEN,PD,FAWT,COND,BGRP,GRP,RMK
93BR02651,T3229,92,2,48,31D,LIS,1,140,,L,,
93BR02652,T3281,92,2,48,33,LIS,1,164,,L,,
93BR02653,T3270,92,2,48,31C,LIS,1,120,3,L,,HMD BRED D294
93BR02654,T3279,92,2,48,34B,LIS,1,154,,L,,
93BR02655,T2110,91,2,41,,L41,1,157,,2,,
93BR02656,T2113,91,2,42,,L42,1,153,,2,,
93BR02657,T2103,91,2,41,,L41,1,149,,2,,
93BR02658,T2102,91,2,42,,L42,1,143,,2,,DYSTOCIA
93BR02659,T2108,91,2,48,31C,LIS,1,180,,L,,
93BR02660,T2109,91,2,48,,-2,1,160,4,2,,
93BR02661,T2144,91,2,48,,-0,1,187,3,2,,
93BR02662,T2149,91,2,48,31A,LIS,1,165,,L,,
93BR02663,T2165,91,2,41,,L41,1,171,,2,,
93BR02664,T2124,91,2,48,34B,LIS,1,186,,L,,
93BR02665,T2125,91,2,48,29C,LIS,1,177,,L,,
93BR02666,T2127,91,2,48,35C,LIS,1,158,,L,,
93BR02667,T2181,91,2,48,34B,LIS,1,175,,L,,
93BR02668,T2198,91,2,48,,-2,1,174,3,2,,
93BR02669,T2199,91,2,48,31C,LIS,1,165,,L,,
93BR02670,T2011,91,2,41,,L41,1,180,,2,,
93BR02671,T2014,91,2,41,,L41,1,159,,2,,
93BR02672,T2016,91,2,41,,L41,1,153,,2,,
93BR02673,T2001,91,2,48,,-0,1,133,2,2,,
93BR02674,T2044,91,2,41,,L41,1,165,,2,,
93BR02675,T2046,91,2,48,32C,LIS,1,146,,L,,
93BR02676,T2042,91,2,41,,L41,1,161,,2,,
93BR02677,T2049,91,2,48,30B,LIS,1,166,,L,,
93BR02678,T2053,91,2,41,,L41,1,149,,2,,
93BR02679,T2054,91,2,48,,-2,1,149,4,2,,
93BR02680,T2064,91,2,48,29A,LIS,1,231,,L,,
93BR02681,T2062,91,2,41,,L41,1,132,,2,,
93BR02682,T2068,91,2,48,34D,LIS,1,164,,L,,
93BR02683,T2069,91,2,48,31C,LIS,1,192,,L,,
93BR02684,T2087,91,2,48,34C,LIS,1,183,,L,,
93BR02685,T2099,91,2,42,,L42,1,166,,2,,
93BR02686,T2071,91,2,48,,-0,1,130,2,2,,
93BR02687,T2076,91,2,42,,L42,1,142,,2,,
93BR02688,T2078,91,2,48,35A,LIS,1,156,,L,,
93BR02689,T2304,91,2,42,,L42,1,147,,2,,
93BR02690,T2305,91,2,42,,L42,1,135,,2,,
93BR02691,T2308,91,2,41,,L41,1,137,,2,,SUCK1SIDE
93BR02692,T2336,91,2,41,,L41,1,187,,2,,
93BR02693,T2338,91,2,42,,L42,1,142,,2,,
93BR02694,T2339,91,2,41,,L41,1,171,,2,,
93BR02695,T2341,91,2,42,,L42,1,142,,2,,
93BR02696,T2340,91,2,41,,L41,1,189,,2,,
93BR02697,T2353,91,2,41,,L41,1,204,,2,,
93BR02698,T2361,91,2,42,,L42,1,126,,2,,
93BR02699,T2364,91,2,42,,L42,1,162,,2,,
93BR02700,T2366,91,2,42,,L42,1,138,,2,,
93BR02701,T2369,91,2,41,,L41,1,146,,2,,
93BR02702,T2367,91,2,42,,L42,1,121,,2,,
93BR02703,T2323,91,2,42,,L42,1,149,,2,,
93BR02704,T2325,91,2,42,,L42,1,140,,2,,
93BR02705,T2383,91,2,48,,-0,1,193,3,2,,
93BR02706,T2384,91,2,48,31D,LIS,1,204,,L,,
93BR02707,T2388,91,2,42,,L42,1,131,,2,,
93BR02708,T2391,91,2,41,,L41,1,182,,2,,
93BR02709,T2395,91,2,48,34C,LIS,1,178,,L,,
93BR02710,T2418,91,2,42,,L42,1,157,,2,,
93BR02711,T2407,91,2,48,31B,LIS,1,177,,L,,
93BR02712,T2434,91,2,48,,-2,1,182,3,2,,
93BR02713,T2435,91,2,42,,L42,1,122,,2,,
93BR02714,T2444,91,2,42,,L42,1,138,,2,,
93BR02715,T2492,91,2,42,,L42,1,131,,2,,
93BR02716,T2478,91,2,42,,L42,1,146,,2,,
93BR02717,T2517,91,2,48,29A,LIS,1,184,,L,,
93BR02718,T2535,91,2,48,30A,LIS,1,143,,L,,
93BR02719,T2536,91,2,48,35A,LIS,1,140,,L,,
93BR02720,T2537,91,2,48,29C,LIS,1,147,,L,,
93BR02721,T2541,91,2,48,34D,LIS,1,180,,L,,
93BR02722,T2546,92,2,41,,L41,1,145,,2,,
93BR02723,T2552,92,2,41,,L41,1,138,,2,,
93BR02724,T2558,92,2,42,,L42,1,115,,2,,
93BR02725,T2564,92,2,41,,L41,1,115,,2,,
93BR02726,T2568,92,2,42,,L42,1,118,,2,,
93BR02727,T2567,92,2,42,,L42,1,131,,2,,
93BR02728,T2520,91,2,48,32A,LIS,1,137,,L,,
93BR02729,T2524,91,2,48,31A,LIS,1,133,,L,,
93BR02730,T2525,91,2,48,35A,LIS,1,138,,L,,
93BR02731,T2528,91,2,48,35C,LIS,1,159,,L,,
93BR02732,T2527,91,2,48,30B,LIS,1,150,,L,,
93BR02733,T2584,92,2,41,,L41,1,134,,2,,
93BR02734,T2591,92,2,41,,L41,1,136,,2,,
93BR02735,T2593,92,2,41,,L41,1,143,,2,,
93BR02736,T2595,92,2,42,,L42,1,125,,2,,
93BR02737,T2571,92,2,41,,L41,1,126,,2,,
93BR02738,T2570,92,2,41,,L41,1,153,,2,,"2+FACE,4TEATS"
93BR02739,T2573,92,2,42,,L42,1,110,,2,,
93BR02740,T2574,92,2,42,,L42,1,122,,2,,
93BR02741,T2618,92,2,41,,L41,1,121,,2,,ENTR
93BR02742,T2600,92,2,42,,L42,1,105,,2,,
93BR02743,T2603,92,2,41,,L41,1,157,,2,,
93BR02744,T2604,92,2,41,,L41,1,135,,2,,DYSTOCIAABORT
93BR02745,T2602,92,2,41,,L41,1,143,,2,,
93BR02746,T2609,92,2,41,,L41,1,134,,2,,
93BR02747,T2639,92,2,42,,L42,1,123,,2,,
93BR02748,T2637,92,2,42,,L42,1,123,,2,,
93BR02749,T2641,92,2,42,,L42,1,119,,2,,
93BR02750,T2647,92,2,41,,L41,1,143,,2,,
93BR02751,T2656,92,2,41,,L41,1,123,,2,,
93BR02752,T2629,92,2,42,,L42,1,138,,2,,
93BR02753,T2680,92,2,42,,L42,1,106,,2,,
93BR02754,T2693,92,2,41,,L41,1,120,,2,,
93BR02755,T2692,92,2,41,,L41,1,121,,2,,
93BR02756,T2699,92,2,42,,L42,1,130,,2,,
93BR02757,T2676,92,2,42,,L42,1,127,,2,,
93BR02758,T2677,92,2,41,,L41,1,152,,2,,
93BR02759,T2212,91,2,41,,L41,1,163,,2,,
93BR02760,T2218,91,2,41,,L41,1,172,,2,,
93BR02761,T2200,91,2,41,,L41,1,162,,2,,
93BR02762,T2206,91,2,42,,L42,1,144,,2,,
93BR02763,T2209,91,2,42,,L42,1,174,,2,,
93BR02764,T2232,91,2,41,,L41,1,163,,2,,
93BR02765,T2241,91,2,41,,L41,1,172,,2,,
93BR02766,T2245,91,2,42,,L42,1,136,,2,,
93BR02767,T2250,91,2,41,,L41,1,170,,2,,
93BR02768,T2258,91,2,42,,L42,1,146,,2,,
93BR02769,T2259,91,2,42,,L42,1,150,,2,,ODDGAIT.RR.
93BR02770,T2267,91,2,41,,L41,1,195,,2,,
93BR02771,T2284,91,2,42,,L42,1,143,,2,,
93BR02772,T2288,91,2,41,,L41,1,195,,2,,
93BR02773,T2289,91,2,41,,L41,1,169,,2,,
93BR02774,T2290,91,2,42,,L42,1,146,,2,,
93BR02775,T2815,92,2,48,30D,LIS,1,142,,L,,R.P.
93BR02776,T2809,92,2,48,34D,LIS,1,154,4,L,,
93BR02777,T2831,92,2,48,31B,LIS,1,156,,L,,DYSTOCIA
93BR02778,T2845,92,2,42,,L42,1,124,,2,,
93BR02779,T2849,92,2,42,,L42,1,131,,2,,4TEATS.ENTR
93BR02780,T2852,92,2,41,,L41,1,133,,2,,
93BR02781,T2860,92,2,48,34C,LIS,1,141,,L,,
93BR02782,T2863,92,2,48,35C,LIS,1,139,,L,,
93BR02783,T2821,92,2,41,,L41,1,143,,2,,
93BR02784,T2820,92,2,41,,L41,1,135,,2,,DYSTOCIA '93
93BR02785,T2824,92,2,41,,L41,1,134,,2,,
93BR02786,T2888,92,2,41,,L41,1,161,,2,,
93BR02787,T2894,92,2,48,33,LIS,1,125,,L,,
93BR02788,T2873,92,2,48,29C,LIS,1,184,,L,,
93BR02789,T2875,92,2,41,,L41,1,132,,2,,BRN EARTIP
93BR02790,T2876,92,2,41,,L41,1,152,,2,,GDEWE
93BR02791,T2916,92,2,48,34A,LIS,1,171,,L,,
93BR02792,T2919,92,2,42,,L42,1,115,,2,,
93BR02793,T2902,92,2,48,31B,LIS,1,149,,L,,
93BR02794,T2932,92,2,42,,L42,1,111,,2,,
93BR02795,T2945,92,2,48,31D,LIS,1,128,3,L,,
93BR02796,T2948,92,2,48,32C,LIS,1,156,,L,,
93BR02797,T2947,92,2,41,,L41,1,146,,2,,
93BR02798,T2950,92,2,41,,L41,1,122,,2,,
93BR02799,T2956,92,2,41,,L41,1,151,,2,,
93BR02800,T2952,92,2,48,33,LIS,1,137,,L,,
93BR02801,T2957,92,2,48,32A,LIS,1,138,,L,,
93BR02802,T2928,92,2,41,,L41,1,129,,2,,
93BR02803,T2981,92,2,41,,L41,1,136,,2,,
93BR02804,T2984,92,2,48,30B,LIS,1,122,3,L,,
93BR02805,T2986,92,2,42,,L42,1,137,,2,,4TEATS.ENTR
93BR02806,T2991,92,2,48,34B,LIS,1,120,3,L,,
93BR02807,T2998,92,2,48,34A,LIS,1,152,,L,,
93BR02808,T2999,92,2,42,,L42,1,122,,2,,
93BR02809,T2997,92,2,48,29C,LIS,1,141,,L,,
93BR02810,T2973,92,2,42,,L42,1,124,,2,,ENTR
93BR02811,T2715,92,2,41,,L41,1,131,,2,,
93BR02812,T2718,92,2,48,31A,LIS,1,137,,L,,
93BR02813,T2701,92,2,41,,L41,1,136,,2,,
93BR02814,T2700,92,2,41,VET,L41,1,115,,2,,"THIN,OK'93"
93BR02815,T2702,92,2,42,,L42,1,110,,2,,
93BR02816,T2708,92,2,41,,L41,1,142,,2,,THICK MILK
93BR02817,T2731,92,2,42,,L42,1,104,,2,,
93BR02818,T2733,92,2,48,31D,LIS,1,158,,L,,TRT R.EYE
93BR02819,T2732,92,2,48,33,LIS,1,123,,L,,
93BR02820,T2740,92,2,42,,L42,1,117,,2,,
93BR02821,T2757,92,2,41,,L41,1,128,,2,,
93BR02822,T2762,92,2,42,,L42,1,112,,2,,
93BR02823,T2723,92,2,48,31A,LIS,1,150,,L,,
93BR02824,T2722,92,3,00,BLK,BLK,1,119,3,,W,"BLACK,KEEP"
93BR02825,T2728,92,2,48,31C,LIS,1,135,,L,,
93BR02826,T2780,92,2,48,35A,LIS,1,164,3,L,,
93BR02827,T2783,92,2,42,,L42,1,131,,2,,
93BR02828,T2797,92,2,48,33,LIS,1,144,,L,,
93BR02829,T2775,92,2,42,,L42,1,122,,2,,
93BR02830,T2000,91,2,48,35A,LIS,1,161,,L,,
93BR02831,T8061,86,2,42,,L42,1,120,,2,,FLTS
93BR02832,T8324,86,2,42,,L42,1,168,,2,,
93BR02833,T8388,86,2,48,,-0,1,180,3,2,,SW.BAG
93BR02834,T8536,87,2,48,34D,LIS,1,160,,L,,LTS
93BR02835,T8550,87,2,42,PGF,L42,1,160,,2,0,
93BR02836,T8563,87,2,48,31D,LIS,1,175,,L,,L.BAG CAKED
93BR02837,T8523,87,2,48,,-2,1,195,3,2,,
93BR02838,T8574,87,2,42,,L42,1,131,,2,,
93BR02839,T8600,87,2,48,,-0,1,215,4,2,,FLTS
93BR02840,T8633,87,2,48,34A,LIS,1,209,,L,,AB.L.REAR
93BR02841,T8649,87,2,48,,-2,1,214,4,2,,FLTS
93BR02842,T8628,87,2,48,29A,LIS,1,184,,L,,
93BR02843,T8685,87,2,48,31A,LIS,1,203,,L,,
93BR02844,T8686,87,2,48,,-0,1,168,3,2,,
93BR02845,T8689,87,2,48,34A,LIS,1,189,,L,,
93BR02846,T8671,87,2,48,31D,LIS,1,167,,L,,
93BR02847,T8210,86,2,41,,L41,1,154,,2,,DYS.BREECH
93BR02848,T8262,86,2,42,,L42,1,148,,2,,
93BR02849,T8866,87,2,42,PGF,L42,1,168,,2,0,
93BR02850,T8862,87,2,48,34B,LIS,1,183,,L,,-> 1 EARTAG
93BR02851,T8872,87,2,48,32C,LIS,1,173,,L,,LTS
93BR02852,T8913,87,2,48,,-2,1,207,3,2,,DYSTOCIA '93
93BR02853,T8930,87,2,48,32A,LIS,1,180,,L,,
93BR02854,T8943,87,2,48,,-0,1,184,4,2,,
93BR02855,T8923,87,2,42,,L42,1,177,,2,,RF.LAME
93BR02856,T8986,87,2,48,35C,LIS,1,201,,L,,
93BR02857,T8997,87,2,48,30B,LIS,1,156,,L,,
93BR02858,T8727,87,2,42,PGF,L42,1,165,,2,0,
93BR02859,T9105,87,2,48,,-2,1,200,3,2,,
93BR02860,T9122,87,2,48,29C,LIS,1,182,,L,,
93BR02861,T9181,87,2,48,32C,LIS,1,208,,L,,
93BR02862,T9173,87,2,42,,L42,1,158,,2,,
93BR02863,T9013,87,2,48,35A,LIS,1,178,,L,,
93BR02864,T9031,87,2,41,,L41,1,190,,2,,HEMOLACTIA
93BR02865,T9053,87,2,41,,L41,1,219,,2,,
93BR02866,T9094,87,2,48,35C,LIS,1,208,,L,,
93BR02867,T9076,87,2,48,34B,LIS,1,226,,L,,FIBERY?
93BR02868,T9311,87,2,48,29A,LIS,1,211,,L,,FLTS
93BR02869,T9302,87,2,42,,L42,1,165,,2,,SM.BAG
93BR02870,T9308,87,2,48,,-2,1,205,3,2,,GOODEWE
93BR02871,T9331,87,2,41,,L41,1,237,,2,,
93BR02872,T9336,87,2,48,34C,LIS,1,151,,L,,
93BR02873,T9323,87,2,42,,L42,1,176,,2,,
93BR02874,T9376,87,2,48,,-0,1,171,4,2,,CAKED BAG
93BR02875,T9413,88,2,41,,L41,1,158,,2,,
93BR02876,T9408,88,2,41,,L41,1,186,,2,,
93BR02877,T9409,88,2,48,31D,LIS,1,147,,L,,
93BR02878,T9433,88,2,41,PGF,L41,1,162,,2,0,
93BR02879,T9439,88,2,48,,-2,1,161,3,2,,RF.LAME.ABS.
93BR02880,T9463,88,2,48,,-0,1,169,3,2,,SW.BAG
93BR02881,T9469,88,2,48,34C,LIS,1,170,,L,,
93BR02882,T9422,88,2,48,31C,LIS,1,198,,L,,
93BR02883,T9480,88,2,48,,-2,1,179,3,2,,FLTS
93BR02884,T9485,88,2,48,30A,LIS,1,175,,L,,
93BR02885,T9493,88,2,48,29C,LIS,1,157,,L,,
93BR02886,T9476,88,2,48,35C,LIS,1,163,,L,,
93BR02887,T9544,88,2,41,,L41,1,123,,2,,
93BR02888,T9553,88,2,42,,L42,1,172,,2,,
93BR02889,T9565,88,2,48,,-2,1,184,4,2,,
93BR02890,T9562,88,2,41,PGF,L41,1,179,,2,0,
93BR02891,T9567,88,2,41,PGF,L41,1,180,,2,0,
93BR02892,T9520,88,2,48,,-0,1,167,3,2,,
93BR02893,T9523,88,2,48,34B,LIS,1,174,,L,,
93BR02894,T9583,88,2,48,32C,LIS,1,193,,L,,
93BR02895,T9584,88,2,48,,-0,1,207,3,2,,
93BR02896,T9582,88,2,41,,L41,1,172,,2,,0 FOR '93
93BR02897,T9587,88,2,48,31D,LIS,1,209,,L,,
93BR02898,T9573,88,2,48,31A,LIS,1,158,,L,,
93BR02899,T9572,88,2,48,29A,LIS,1,195,,L,,VLTS
93BR02900,T9579,88,2,48,31B,LIS,1,179,,L,,
93BR02901,T9614,88,2,48,30B,LIS,1,164,,L,,
93BR02902,T9618,88,2,48,,-2,X,150,0,2,,"X THIN,OPP?"
93BR02903,T9601,88,2,48,35C,LIS,1,168,,L,,
93BR02904,T9642,88,2,48,34B,LIS,1,191,,L,,
93BR02905,T9656,88,2,41,,L41,1,139,,2,,
93BR02906,T9685,88,2,48,29C,LIS,1,182,,L,,
93BR02907,T9687,88,2,41,,L41,1,173,,2,,SW.BAG
93BR02908,T9691,88,2,41,PGF,L41,1,175,,2,0,LT
93BR02909,T9692,88,2,41,,L41,1,155,,2,,SW.BAG
93BR02910,T9672,88,2,48,,-0,1,176,3,2,,POSTPARTSTRES
93BR02911,T9235,87,2,48,31B,LIS,1,185,,L,,
93BR02912,T9287,87,2,48,31C,LIS,1,156,,L,,
93BR02913,T9290,87,2,42,,L42,1,154,,2,,
93BR02914,T9295,87,2,41,,L41,1,199,,2,,
93BR02915,T9272,87,2,42,PGF,L42,1,164,,2,0,TEATS OK
93BR02916,T9277,87,2,48,,-0,1,202,4,2,,LTS
93BR02917,T9843,88,2,48,,-2,1,173,3,2,,
93BR02918,T9856,88,2,42,,L42,1,161,,2,,UDDER ABSCESS
93BR02919,T9860,88,2,42,PGF,L42,1,148,,2,0,
93BR02920,T9869,88,2,42,PGF,L42,1,172,,2,0,
93BR02921,T9867,88,2,41,,L41,1,170,,2,,
93BR02922,T9893,88,2,48,31A,LIS,1,175,,L,,
93BR02923,T9892,88,2,48,32A,LIS,1,153,,L,,
93BR02924,T9910,88,2,48,31C,LIS,1,168,,L,,
93BR02925,T9930,88,2,48,35C,LIS,1,184,,L,,
93BR02926,T9933,88,2,41,,L41,1,176,,2,,VLT'S
93BR02927,T9948,88,2,48,31C,LIS,1,184,,L,,LT'S
93BR02928,T9981,88,2,48,31A,LIS,1,216,,L,,
93BR02929,T9982,88,2,48,,-0,1,212,4,2,,FLTS
93BR02930,T9996,88,2,48,,-2,1,166,3,2,,
93BR02931,T9713,88,2,48,30D,LIS,1,183,,L,,
93BR02932,T9702,88,2,41,PGF,L41,1,201,,2,X,PROD OK93
93BR02933,T9759,88,2,48,34A,LIS,1,149,,L,,
93BR02934,T9783,88,2,41,,L41,1,133,,2,,
93BR02935,T9787,88,2,42,PGF,L42,1,136,,2,0,
93BR02936,T9774,88,2,48,35A,LIS,1,175,,L,,
93BR02937,T9777,88,2,41,,L41,1,183,,2,,
93BR02938,T7809,86,2,42,PGF,L42,1,163,,2,0,
93BR02939,T7870,86,2,42,,L42,1,129,,2,,"DEAD,SURGERY"
93BR02940,T7955,86,2,42,,L42,1,141,,2,,
93BR02941,T7730,86,2,42,PGF,L42,1,168,,2,0,
93BR02942,X3112,86,2,72,,-FL,1,156,3,F,,
93BR02943,X4430,87,2,00,BLK,971,1,159,4,1,B,BLACK
93BR02944,X4688,87,3,00,BLK,BLK,1,166,3,,W,BLK WETHER
93BR02945,X4687,87,2,00,BLK,972,1,160,2,1,B,BLACK
93BR02946,X5662,88,2,97,,971,1,176,3,1,,
93BR02947,X5836,88,2,97,,971,1,200,4,1,,
93BR02948,X6084,88,2,97,,971,1,188,3,1,,THICK.COL.
93BR02949,X6211,88,2,97,,972,1,222,5,1,,
93BR02950,X8181,89,2,97,,971,1,247,4,1,,LAMENESS D125
93BR02951,X8183,89,2,97,,972,1,215,4,1,,
93BR02952,X8339,89,2,97,,971,1,205,3,1,,BGBAG
93BR02953,X8382,89,2,97,,972,1,170,3,1,,
93BR02954,X8436,89,2,97,,972,1,146,2,1,,
93BR02955,X8219,89,2,97,,971,1,213,2,1,,
93BR02956,X8254,89,2,97,,971,1,214,4,1,,LATE2MILK
93BR02957,X8261,89,2,97,,972,1,194,2,1,,RF.LAME
93BR02958,X8284,89,2,97,,971,1,208,3,1,,
93BR02959,X8271,89,2,97,,972,1,193,3,1,,
93BR02960,X9429,90,3,00,BLK,BLK,1,185,4,,W,BLK WETHER
93BR02961,X9808,90,2,97,,972,1,217,4,1,,
93BR02962,X9892,90,2,97,,971,1,181,3,1,,LATE2MILK
93BR02963,X9740,90,2,97,,971,1,209,3,1,,
93BR02964,X9744,90,2,97,,972,1,215,3,1,,
93BR02965,X9742,90,2,97,,971,1,227,4,1,,
93BR02966,X9752,90,2,97,,971,1,177,3,1,,
93BR02967,X9769,90,2,97,,972,1,204,4,1,,
93BR02968,X9773,90,2,97,,971,1,227,4,1,,
93BR02969,X7805,88,2,97,,972,1,208,3,1,,
93BR02970,X7919,88,2,97,,972,1,221,4,1,,
93BR02971,Y8526,85,2,73,FL8,-FL,1,0,,F,,AGE8
93BR02972,Y8842,85,2,00,BLK,971,1,158,3,1,B,"MID.LUMP,BLK."
93BR02973,Y8748,85,2,72,FL8,-FL,1,155,4,F,,AGE8
93BR02974,Y8747,85,2,72,FL8,-FL,1,0,,F,,"AGE8,BRITCHY"
93BR02975,Y9053,85,2,73,FL8,-FL,1,0,,F,,AGE8
93BR02976,Y9959,86,2,73,,-FL,1,0,,F,,
93BR02977,Y9963,86,2,72,,-FL,1,0,,F,,
93BR02978,Z1311,92,2,97,,972,1,140,2,1,,
93BR02979,Z1300,92,2,97,,971,1,154,3,1,,ENTR
93BR02980,Z1335,92,2,97,,972,1,155,3,1,,
93BR02981,Z1356,92,2,97,,971,1,140,2,1,,
93BR02982,Z1357,92,2,97,AVR,972,1,183,3,1,,
93BR02983,Z1369,92,2,97,,971,1,170,3,1,,
93BR02984,Z1320,92,2,97,,971,1,178,3,1,,ENTR
93BR02985,Z1324,92,2,97,,972,1,169,3,1,,ENTR
93BR02986,Z1325,92,2,97,,971,1,133,2,1,,ENTR
93BR02987,Z1322,92,2,97,,972,1,184,3,1,,
93BR02988,Z1381,92,2,97,,972,1,133,2,1,,
93BR02989,Z1383,92,2,97,,972,1,163,3,1,,ENTR
93BR02990,Z1382,92,2,97,,971,1,173,4,1,,
93BR02991,Z1458,92,2,97,,971,1,188,3,1,,
93BR02992,Z1460,92,2,97,,972,1,155,3,1,,
93BR02993,Z1466,92,2,97,,971,1,157,2,1,,ENTR
93BR02994,Z1467,92,2,97,,972,1,167,3,1,,
93BR02995,Z1550,92,2,97,,972,1,166,4,1,,AT HUMPHREY
93BR02996,Z1524,92,2,97,,971,1,130,2,1,,ENTR
93BR02997,Z1584,92,2,97,,971,1,185,3,1,,ENTR
93BR02998,Z1593,92,2,97,,971,1,153,4,1,,
93BR02999,Z1594,92,2,97,,972,1,156,3,1,,
93BR03000,Z1599,92,2,97,,972,1,150,3,1,,
93BR03001,Z1572,92,2,97,,972,1,133,3,1,,
93BR03002,Z1288,92,2,97,,972,1,185,4,1,,GOODMOTHER
93BR03003,Z1291,92,2,97,,972,1,150,2,1,,
93BR03004,Z1865,92,2,97,,971,1,147,4,1,,CHK. SIZE
93BR03005,Z1719,92,3,58,DOG,DOG,1,144,,,,
93BR03006,Z0115,90,2,97,,971,1,189,4,1,,
93BR03007,Z0156,90,2,97,,972,X,157,0,1,,"X THIN,GOK?"
93BR03008,Z0169,90,2,97,,972,1,183,4,1,,
93BR03009,Z0054,90,3,00,BLK,BLK,1,199,4,,W,BLK WETHER
93BR03010,Z0058,90,2,00,BLK,972,1,167,3,1,B,BLACK
93BR03011,Z0466,91,2,97,,972,1,192,3,1,,LT L.SIDE
93BR03012,Z0514,91,2,97,,972,1,151,2,1,,
93BR03013,Z0506,91,2,97,,971,1,194,2,1,,
93BR03014,Z0545,91,2,97,,971,1,177,3,1,,
93BR03015,Z0597,91,2,97,,971,1,220,2,1,,
93BR03016,Z0576,91,2,97,,971,1,178,2,1,,
93BR03017,Z0658,91,3,55,RUM,RUM,1,0,,,F,
93BR03018,Z0660,91,3,55,RUM,RUM,1,0,,,F,
93BR03019,Z0683,91,2,97,,972,1,166,3,1,,
93BR03020,Z0837,91,3,00,BLK,BLK,1,206,4,,W,BLK.WETHER
93BR03021,Z0850,91,2,97,,971,1,182,3,1,,
93BR03022,Z0733,91,2,97,,972,1,185,3,1,,
93BR03023,Z0729,91,2,97,,971,1,180,3,1,,
93BR03024,K4266,89,2,68,,52,1,190,3,1,,
