UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,TIME,C5152,CADAM_25,SIRE,SB1,LBRD,IDX,LNDAM,TM,C67,BAND,ADG,BRWT,ABN,TIME_14,CADAM_12,TBRE,CTBR,TM2,DISP
59WN01855,59,1,4209,4,71,712,2151,4,41,,5,2,60,120,2,1,09,1,51,12,04,10,12,033,12,4,4,1,07,,2,1743,4,41,123,70,2,,3,357,82,1,3,2,5,2,2,
59WN01856,59,1,4210,4,82,049,8391,4,40,,5,5,60,120,2,2,13,1,89,07,04,09,08,035,14,2,2,1,03,10,4,1249,4,41,167,11,7,,3,648,112,,1,1,5,2,6,
59WN01857,59,2,4211,4,82,049,8391,4,40,,5,5,60,120,2,1,09,1,70,09,04,07,08,049,10,3,4,2,02,10,4,1249,4,41,150,11,7,,3,508,90,,1,1,5,2,6,2
59WN01858,59,2,4212,4,66,127,1262,4,41,,5,2,60,120,1,1,09,1,65,09,04,10,10,040,12,2,3,2,04,,2,0569,4,41,154,65,9,,3,453,106,,2,2,5,2,4,
59WN01859,59,2,4213,4,66,127,1262,4,41,,5,2,60,120,2,1,12,1,83,08,07,09,09,041,11,2,2,1,02,,2,0569,4,41,161,65,9,,3,613,94,,1,2,5,2,4,
59WN01860,59,2,4214,4,12,121,1154,4,41,08,1,3,60,120,1,1,10,1,90,08,03,07,07,045,11,3,3,1,06,08,3,9012,4,41,168,12,1,,3,647,124,,3,1,1,1,1,
59WN01861,59,2,4215,4,03,032,8792,4,40,26,1,5,60,120,2,1,11,7,89,09,04,06,07,049,11,3,3,1,02,16,4,1806,4,41,166,03,1,,3,645,116,,1,1,1,1,1,3
59WN01862,59,1,4216,4,13,132,2160,4,41,41,1,2,60,120,1,1,11,1,71,14,04,09,08,046,8,4,4,1,01,26,2,2159,4,41,134,13,1,,3,508,100,,1,2,1,1,1,3
59WN01863,59,1,4217,4,73,057,2084,5,48,,1,3,60,120,1,1,09,2,111,09,05,06,06,052,11,2,3,2,07,,3,1117,4,41,174,61,9,,3,813,134,,3,1,1,1,4,9
59WN01864,59,1,4218,4,66,037,0258,4,41,,1,3,60,120,1,1,08,1,80,10,04,07,07,047,10,2,2,1,07,,3,1806,4,41,141,65,9,,3,578,106,,3,1,1,1,4,3
59WN01865,59,1,4219,4,18,182,1738,4,41,11,1,2,60,120,2,5,09,1,87,09,05,08,07,050,10,3,3,1,05,04,2,1179,4,41,162,18,1,,3,628,116,,2,2,1,1,1,
59WN01866,59,1,4221,4,15,152,1647,4,41,24,1,2,60,120,1,7,12,1,85,07,08,08,08,041,12,2,2,1,05,11,2,1456,4,41,161,15,1,,3,630,94,,2,2,1,1,1,3
59WN01867,59,2,4222,4,18,182,1589,4,41,13,1,2,60,120,2,1,09,1,85,08,04,07,06,053,9,5,5,1,03,06,2,1179,4,41,168,18,1,,3,632,92,,1,2,1,1,1,
59WN01868,59,2,4223,4,70,732,1763,4,41,,1,2,60,120,2,1,11,1,93,10,04,08,05,047,11,2,3,2,05,,2,1162,4,41,157,70,2,,3,685,108,,2,2,1,1,2,
59WN01869,59,1,4224,4,82,028,0798,4,41,,1,3,60,120,2,1,10,2,91,08,09,09,08,044,14,2,2,1,02,05,3,9974,4,41,141,10,7,,3,675,100,,1,1,1,1,6,3
59WN01870,59,2,4225,4,70,722,1643,4,41,,1,2,60,120,1,1,09,1,89,08,04,08,07,046,12,2,2,1,02,,2,9993,4,41,164,70,2,,3,637,126,,1,2,1,1,2,
59WN01871,59,1,4226,4,17,172,7632,4,40,17,1,6,60,120,2,1,09,1,69,12,04,09,09,047,11,3,4,2,02,02,4,0556,4,41,131,17,1,,3,478,116,,1,1,1,1,1,3
59WN01872,59,1,4227,4,04,042,6888,4,40,23,1,7,60,120,2,2,12,2,75,08,04,09,09,049,10,4,4,1,01,17,5,1786,4,41,159,04,1,,3,575,60,,1,1,1,1,1,
59WN01873,59,2,4229,4,16,162,1568,4,41,19,1,2,60,120,1,1,09,2,77,09,04,08,08,046,7,4,8,5,02,17,2,0663,4,41,157,16,1,,3,543,118,,1,2,1,1,1,2
59WN01874,59,1,4230,4,10,102,0979,4,41,10,1,3,60,120,3,2,10,4,105,09,04,06,07,045,14,2,3,2,08,08,3,1744,4,41,173,10,1,,3,773,122,,3,1,1,1,1,3
59WN01875,59,2,4231,4,10,101,0999,4,41,15,1,3,60,120,1,1,10,1,99,08,03,05,04,046,12,2,2,1,06,15,3,8954,4,41,172,10,1,,3,715,132,,3,1,1,1,1,
59WN01876,59,2,4232,4,73,157,5663,4,40,,1,9,60,120,1,3,10,1,85,08,03,08,07,051,9,3,3,1,05,,5,1456,4,41,165,61,9,,3,620,106,,2,1,1,1,4,2
59WN01877,59,1,4234,4,10,102,1785,5,48,04,1,7,60,120,1,2,12,1,101,09,05,08,08,038,9,5,5,1,05,00,5,1744,4,41,162,10,1,,3,735,128,,2,1,1,1,1,
59WN01878,59,2,4235,4,02,021,7029,4,40,46,1,7,60,120,1,1,07,1,45,10,04,11,14,041,10,3,3,1,03,18,5,0998,4,41,140,02,1,,3,322,64,,1,1,1,1,1,3
59WN01879,59,2,4236,4,14,142,1667,4,41,37,1,2,60,120,2,1,09,7,68,09,04,10,09,047,9,3,3,1,04,14,2,9517,4,41,164,14,1,,3,487,96,,2,2,1,1,1,3
59WN01880,59,2,4237,4,82,079,9458,4,40,,5,4,60,120,1,1,10,1,69,09,04,10,09,034,14,2,2,1,06,13,4,1775,4,41,144,12,7,,3,500,90,,3,1,5,2,6,2
59WN01881,59,2,4238,4,82,079,9458,4,40,,5,4,60,120,1,1,10,1,70,09,04,08,08,040,14,2,3,2,05,13,4,1775,4,41,146,12,7,,3,507,92,,2,1,5,2,6,2
59WN01882,59,2,4239,4,70,732,9596,4,40,,1,4,60,120,1,1,10,1,80,09,04,08,07,044,11,4,4,1,05,,4,1162,4,41,146,70,2,,3,578,106,,2,1,1,1,2,
59WN01883,59,2,4240,4,17,172,2099,4,41,09,1,2,60,120,1,1,09,1,83,12,04,08,07,049,11,4,5,2,04,02,2,0556,4,41,147,17,1,,3,592,120,,2,2,1,1,1,2
59WN01884,59,1,4241,4,15,152,1657,4,41,23,1,2,60,120,2,1,09,1,59,09,04,10,11,042,10,2,2,1,05,14,2,1456,4,41,148,15,1,,3,418,88,,2,2,1,1,1,3
59WN01885,59,2,4242,4,14,142,9800,4,40,29,1,4,60,120,1,1,09,1,71,10,04,09,09,045,10,2,2,1,04,19,4,9517,4,41,150,14,1,,3,522,84,,2,1,1,1,1,
59WN01886,59,2,4245,4,08,081,2003,4,41,23,1,2,60,120,1,1,09,1,56,15,04,09,10,049,9,5,5,1,05,19,2,2193,4,41,118,08,1,,3,392,90,,2,2,1,1,1,6
59WN01887,59,2,4246,4,03,032,7619,4,40,24,5,6,60,120,2,1,09,1,83,10,04,08,06,046,11,2,2,1,03,18,4,1806,4,41,161,03,1,,3,623,82,,1,1,5,2,1,
59WN01888,59,1,4247,4,03,032,7619,4,40,24,5,6,60,120,2,2,11,1,50,11,04,11,12,031,10,2,2,1,06,18,4,1806,4,41,130,03,1,,3,338,94,,3,1,5,2,1,3
59WN01889,59,1,4248,4,03,032,7646,4,40,22,5,6,60,120,1,1,12,3,82,09,04,07,08,044,12,2,2,1,06,24,4,1806,4,41,168,03,1,,3,597,104,,3,1,5,2,1,
59WN01890,59,2,4249,4,03,032,7646,4,40,22,5,6,60,120,1,1,11,2,84,10,04,07,06,039,11,2,3,2,01,24,4,1806,4,41,155,03,1,,3,630,84,,1,1,5,2,1,
59WN01891,59,1,4250,4,17,172,9798,4,40,06,5,4,60,120,4,1,09,1,74,10,04,08,10,044,9,5,6,2,02,20,4,0556,4,41,150,17,1,,3,533,100,,1,1,5,2,1,3
59WN01892,59,2,4251,4,17,172,9798,4,40,06,5,4,60,120,1,1,09,1,70,09,04,08,08,059,6,8,9,2,04,20,4,0556,4,41,162,17,1,,3,505,94,,2,1,5,2,1,2
59WN01893,59,1,4252,4,70,722,9661,4,40,,3,4,60,120,2,1,09,1,101,09,04,06,05,048,11,4,5,2,02,,4,9993,4,41,163,73,2,,3,758,100,,1,1,3,3,2,
59WN01894,59,2,4254,4,04,041,6429,4,40,18,5,8,60,120,2,1,09,1,56,10,04,09,08,045,8,3,3,1,03,12,5,1249,4,41,137,04,1,,3,398,82,,1,1,5,2,1,2
59WN01895,59,1,4255,4,04,041,6429,4,40,18,5,8,60,120,1,2,11,2,56,14,04,08,09,040,11,3,3,1,01,12,5,1249,4,41,113,04,1,,3,395,86,,1,1,5,2,1,3
59WN01896,59,2,4256,4,08,081,9714,4,40,26,3,4,60,120,2,1,09,1,54,13,04,09,11,043,8,4,5,2,01,18,4,2193,4,41,121,08,1,,3,388,74,,1,1,3,3,1,2
59WN01897,59,2,4258,4,71,732,9449,4,40,,3,4,59,119,1,1,09,3,103,09,03,07,04,050,10,4,5,2,05,,4,1162,4,41,173,73,2,,3,771,112,,2,1,3,3,2,
59WN01898,59,1,4260,4,18,182,1739,4,41,11,5,2,59,119,1,5,09,2,69,09,04,10,10,043,10,2,2,1,03,04,2,1179,4,41,161,18,1,,3,494,102,,1,2,5,2,1,
59WN01899,59,2,4261,4,18,182,1739,4,41,11,5,2,59,119,2,1,09,1,52,09,04,11,11,045,10,2,2,1,02,04,2,1179,4,41,150,18,1,,3,373,76,,1,2,5,2,1,
59WN01900,59,1,4262,4,70,712,0862,4,41,,5,3,59,119,1,1,10,2,69,09,06,08,09,041,13,2,2,1,01,,3,1743,4,41,138,73,2,,3,497,98,,1,1,5,2,2,3
59WN01901,59,2,4263,4,71,712,0862,4,41,,5,3,59,119,1,1,10,1,62,09,04,10,09,041,12,2,2,1,05,,3,1743,4,41,144,73,2,,3,454,80,,2,1,5,2,2,
59WN01902,59,1,4264,4,17,172,0164,4,41,10,5,4,59,119,1,1,09,1,46,11,03,11,13,042,12,2,2,1,07,02,4,0556,4,41,136,17,1,,3,311,90,,3,1,5,2,1,3
59WN01903,59,1,4265,4,17,172,0164,4,41,10,5,4,59,119,1,1,10,2,66,10,04,10,10,043,9,3,3,1,08,02,4,0556,4,41,149,17,1,,3,477,92,,3,1,5,2,1,3
59WN01904,59,2,4266,4,02,022,6867,4,40,30,3,7,59,119,2,1,10,1,75,07,04,08,08,043,12,3,3,1,02,19,5,9974,4,41,167,02,1,,3,566,76,,1,1,3,3,1,
59WN01905,59,1,4268,4,82,049,9872,4,40,,5,4,59,119,1,2,09,1,75,11,04,09,11,048,9,3,3,1,03,28,4,1249,4,41,149,12,7,,3,524,126,,1,1,5,2,6,3
59WN01906,59,1,4269,4,82,049,9872,4,40,,5,4,59,119,1,1,08,2,92,08,04,08,08,056,9,4,5,2,04,28,4,1249,4,41,181,12,7,,3,664,130,,2,1,5,2,6,
59WN01907,59,2,4270,4,07,071,1791,4,41,26,3,2,59,119,1,1,10,3,64,08,04,09,08,043,10,2,2,1,04,27,2,1775,4,41,156,07,1,,3,469,82,,2,2,3,3,1,
59WN01908,59,1,4272,4,03,032,9757,4,40,21,1,4,59,119,2,2,12,1,101,10,04,08,08,053,9,3,3,1,03,16,4,1806,4,41,175,03,1,,3,746,122,,1,1,1,1,1,
59WN01909,59,2,4273,4,17,172,7973,4,40,16,5,6,59,119,2,1,09,2,78,09,04,08,07,046,8,3,4,2,05,03,4,0556,4,41,165,17,1,,3,560,114,,2,1,5,2,1,
59WN01910,59,1,4274,4,17,172,7973,4,40,16,5,6,59,119,2,1,09,3,85,11,04,09,08,044,11,2,2,1,03,03,4,0556,4,41,159,17,1,,3,598,138,,1,1,5,2,1,
59WN01911,59,1,4275,4,82,079,9034,4,40,,5,5,59,119,1,1,08,1,78,09,04,08,09,047,9,4,4,1,08,16,4,1775,4,41,160,12,7,,3,573,98,,3,1,5,2,6,3
59WN01912,59,1,4276,4,82,079,9034,4,40,,5,5,59,119,1,4,10,1,73,09,04,08,10,043,11,2,2,1,04,16,4,1775,4,41,155,12,7,,3,524,106,,2,1,5,2,6,3
59WN01913,59,1,4279,4,73,087,1843,5,48,,3,7,59,119,4,1,09,1,98,11,04,08,07,053,11,4,5,2,04,,5,2021,4,41,163,61,9,,3,723,120,,2,1,3,3,4,3
59WN01914,59,2,4281,4,70,712,8593,4,40,,1,5,59,119,1,1,10,4,98,09,04,07,06,050,11,2,3,2,02,,4,1743,4,41,163,73,2,,3,714,130,,1,1,1,1,2,
59WN01915,59,1,4282,4,12,121,9656,4,40,13,1,4,59,119,3,2,08,1,88,09,05,07,06,045,10,2,3,2,05,14,4,9012,4,41,152,12,1,,3,645,112,1,2,1,1,1,1,3
59WN01916,59,1,4283,4,12,122,8601,4,40,17,1,5,59,119,1,4,08,2,108,08,04,06,08,047,9,4,4,1,07,13,4,0569,4,41,189,12,1,,3,783,148,,3,1,1,1,1,
59WN01917,59,2,4284,4,70,712,1199,4,41,,1,3,59,119,1,1,09,1,84,09,04,08,09,047,11,3,3,1,06,,3,1743,4,41,158,70,2,,3,632,88,,3,1,1,1,2,
59WN01918,59,1,4285,4,04,041,7268,4,40,20,1,6,59,119,2,1,09,1,81,12,04,09,08,047,9,4,4,1,06,12,4,1249,4,41,144,04,1,,3,580,120,,3,1,1,1,1,3
59WN01919,59,2,4286,4,70,712,7563,4,40,,1,6,59,119,2,1,08,3,104,07,04,07,06,052,11,2,3,2,04,,4,1743,4,41,184,73,2,,3,753,144,,2,1,1,1,2,
59WN01920,59,1,4288,4,13,132,0699,4,41,15,1,3,59,119,1,4,08,1,90,11,05,07,07,055,9,4,4,1,08,09,3,2159,4,41,155,13,1,,3,654,122,,3,1,1,1,1,3
59WN01921,59,2,4290,4,18,182,0121,4,41,12,1,4,59,119,1,1,09,2,78,08,04,07,06,054,9,3,4,2,06,09,4,1179,4,41,159,18,1,,3,556,118,,3,1,1,1,1,
59WN01922,59,2,4291,4,04,041,9918,4,40,32,1,4,59,119,1,1,09,3,76,09,04,07,07,047,9,2,3,2,06,34,4,1249,4,41,156,04,1,,3,553,102,,3,1,1,1,1,
59WN01923,59,1,4292,4,18,182,2237,4,41,14,1,2,59,119,1,1,09,1,75,11,05,08,09,054,9,5,5,1,06,29,2,1179,4,41,147,18,1,,3,534,114,,3,2,1,1,1,3
59WN01924,59,1,4293,4,12,122,1917,4,41,12,1,2,59,119,1,2,11,1,81,11,07,08,08,046,9,3,3,1,06,12,2,0569,4,41,139,12,1,,3,587,112,,3,2,1,1,1,3
59WN01925,59,2,4294,4,67,037,0213,4,41,,1,3,59,119,1,1,11,1,100,09,04,06,05,052,9,4,5,2,03,,3,1806,4,41,164,66,9,,3,748,110,,1,1,1,1,4,
59WN01926,59,2,4295,4,14,142,8653,4,40,14,1,5,59,119,1,1,09,1,91,09,04,07,05,047,12,3,3,1,05,16,4,9517,4,41,159,14,1,,3,630,160,,2,1,1,1,1,
59WN01927,59,2,4296,4,66,117,1281,4,41,,1,2,59,119,1,3,09,1,84,10,03,06,07,052,11,3,3,1,03,,2,8734,4,41,158,65,9,,3,610,114,,1,2,1,1,4,2
59WN01928,59,1,4297,4,10,102,7430,4,40,15,1,6,59,119,2,4,09,1,112,07,04,06,06,046,10,4,4,1,03,01,4,1744,4,41,189,10,1,,3,824,140,,1,1,1,1,1,
59WN01929,59,2,4298,4,14,142,1007,4,41,14,5,3,59,119,1,1,09,1,65,09,04,09,09,045,13,2,2,1,05,23,3,9517,4,41,146,14,1,,3,462,100,,2,1,5,2,1,2
59WN01930,59,1,4299,4,70,722,8382,4,40,,4,5,59,119,2,1,09,1,99,11,04,09,08,040,10,3,3,1,01,,4,9993,4,41,154,73,2,,3,753,94,,1,1,3,3,2,3
59WN01931,59,2,4300,4,70,722,8382,4,40,,3,5,59,119,2,1,09,3,93,09,04,07,06,046,10,4,4,1,01,,4,9993,4,41,159,73,2,,3,689,110,,1,1,3,3,2,2
59WN01932,59,1,4301,4,03,032,5945,4,40,18,3,8,59,119,1,2,10,6,93,12,04,08,08,053,10,5,5,1,03,07,5,1806,4,41,160,03,1,,3,687,112,,1,1,3,3,1,3
59WN01933,59,1,4303,4,73,107,1897,5,48,,5,6,59,119,3,7,12,4,86,09,04,09,10,044,12,2,2,1,04,,4,1744,4,41,171,61,9,,3,640,98,,2,1,5,2,4,9
59WN01934,59,2,4304,4,73,107,1897,5,48,,5,6,59,119,2,1,10,1,99,10,03,06,05,044,12,2,2,1,03,,4,1744,4,41,168,61,9,,3,729,122,,1,1,5,2,4,
59WN01935,59,2,4305,4,73,137,2138,5,48,,1,2,59,119,1,1,09,1,87,09,05,08,06,045,11,4,4,1,08,,2,2159,4,41,154,61,9,,3,634,116,,3,2,1,1,4,
59WN01936,59,1,4306,4,02,022,0018,4,41,31,1,4,59,119,2,1,10,2,98,09,04,06,06,050,10,4,4,1,06,22,4,9974,4,41,176,02,1,,3,721,122,,3,1,1,1,1,
59WN01937,59,2,4307,4,10,101,0452,4,41,10,1,3,59,119,1,1,10,1,76,09,03,09,07,049,11,3,4,2,08,05,3,8954,4,41,154,10,1,,3,551,104,,3,1,1,1,1,
59WN01938,59,1,4308,4,17,172,8525,4,40,09,1,5,59,119,1,2,07,1,98,09,04,06,08,048,10,4,5,2,02,08,4,0556,4,41,168,17,1,,3,726,116,,1,1,1,1,1,
59WN01939,59,1,4309,4,16,162,0809,4,41,29,1,3,59,119,2,1,09,1,103,12,05,06,07,051,10,4,4,1,01,19,3,0663,4,41,163,16,1,,3,768,116,,1,1,1,1,1,
59WN01940,59,2,4310,4,04,041,9980,4,40,26,1,4,59,119,1,1,08,1,82,09,04,08,06,047,8,4,4,1,05,10,4,1249,4,41,160,04,1,,3,598,108,,2,1,1,1,1,
59WN01941,59,2,4311,4,01,012,0418,4,41,30,1,3,58,118,1,1,08,1,76,10,04,09,08,044,10,3,3,1,04,25,3,1492,4,41,153,01,1,,3,566,92,,2,1,1,1,1,2
59WN01942,59,2,4312,4,06,062,6886,4,40,24,5,7,58,118,2,1,11,1,69,08,04,09,09,040,11,2,2,1,05,14,5,0039,4,41,166,06,1,,3,510,88,,2,1,5,2,1,
59WN01943,59,1,4313,4,06,062,6886,4,40,24,5,7,58,118,1,2,09,1,58,09,04,10,11,038,11,2,2,1,07,14,5,0039,4,41,152,06,1,,3,429,74,,3,1,5,2,1,3
59WN01944,59,2,4315,4,65,057,5894,4,40,,3,8,58,118,1,1,11,2,53,07,04,10,11,032,12,2,2,1,06,,5,1117,4,41,137,62,9,,3,366,98,,3,1,3,3,4,3
59WN01945,59,1,4316,4,71,722,7416,4,40,,5,6,58,118,2,1,10,1,74,10,04,10,11,043,13,3,3,1,01,,4,9993,4,41,154,73,2,,3,539,104,,1,1,5,2,2,
59WN01946,59,1,4317,4,70,722,7416,4,40,,5,6,58,118,1,4,09,1,63,09,04,10,12,044,12,2,2,1,04,,4,9993,4,41,154,73,2,,3,441,110,,2,1,5,2,2,3
59WN01947,59,1,4318,4,70,712,0693,4,41,,1,3,58,118,1,2,09,1,94,09,08,09,08,043,9,2,2,1,03,,3,1743,4,41,144,70,2,,3,693,122,,1,1,1,1,2,3
59WN01948,59,2,4319,4,82,048,1131,4,41,,1,3,58,118,1,1,08,2,90,09,04,06,06,053,10,4,4,1,01,17,3,1786,4,41,156,12,7,,3,661,120,1,1,1,1,1,6,3
59WN01949,59,1,4320,4,08,081,8738,4,40,25,1,5,58,118,1,1,08,2,89,13,04,09,09,055,8,5,6,2,02,21,4,2193,4,41,155,08,1,,3,653,120,,1,1,1,1,1,
59WN01950,59,1,4321,4,66,232,8243,4,40,,1,5,58,118,1,1,08,4,88,07,04,07,06,048,10,3,3,1,06,,4,1943,4,41,163,65,5,,3,642,122,,3,1,1,1,5,
59WN01951,59,2,4322,4,71,722,0659,4,41,,1,3,58,118,2,1,10,1,93,10,07,08,07,041,9,2,2,1,04,,3,9993,4,41,143,70,2,,3,659,152,,2,1,1,1,2,
59WN01952,59,1,4324,4,17,172,1950,4,41,13,1,2,58,118,1,1,09,4,101,11,04,09,08,050,11,4,4,1,04,03,2,0556,4,41,175,17,1,,3,751,124,,2,2,1,1,1,
59WN01953,59,1,4325,4,18,182,2150,4,41,13,1,2,58,118,2,2,09,2,66,09,05,09,08,049,11,3,3,1,05,19,2,1179,4,41,144,18,1,,3,473,102,,2,2,1,1,1,3
59WN01954,59,1,4326,4,01,012,1569,4,41,42,1,2,58,118,1,4,11,1,82,10,04,09,09,044,11,2,3,2,02,39,2,1492,4,41,166,01,1,,3,588,126,,1,2,1,1,1,
59WN01955,59,2,4327,4,12,121,1837,4,41,10,1,2,58,118,2,1,10,1,87,09,04,08,06,057,10,5,6,2,06,09,2,9012,4,41,170,12,1,,3,641,114,,3,2,1,1,1,
59WN01956,59,2,4328,4,15,152,0688,4,41,21,1,3,58,118,1,1,09,1,80,09,04,07,07,051,10,4,5,2,01,12,3,1456,4,41,158,15,1,,3,581,114,,1,1,1,1,1,
59WN01957,59,1,4330,4,73,057,2154,5,48,,3,2,58,118,2,1,12,4,98,09,04,08,07,035,12,2,2,1,04,,2,1117,4,41,167,61,9,,3,754,90,,2,2,3,3,4,9
59WN01958,59,1,4332,4,71,732,7037,4,40,,5,7,58,118,1,2,10,2,65,11,04,09,09,047,11,2,3,2,05,,5,1162,4,41,140,73,2,,3,478,86,,2,1,5,2,2,
59WN01959,59,2,4333,4,70,732,7037,4,40,,5,7,58,118,1,1,10,1,82,11,04,08,06,056,10,6,7,2,03,,5,1162,4,41,154,73,2,,3,608,102,,1,1,5,2,2,2
59WN01960,59,2,4334,4,73,047,2082,5,48,,5,3,58,118,1,1,10,1,60,10,04,10,09,035,13,2,2,1,06,,3,1786,4,41,134,61,9,,3,451,68,,3,1,5,2,4,2
59WN01961,59,2,4335,4,73,047,2082,5,48,,5,3,58,118,1,1,09,1,71,11,04,07,08,046,10,3,4,2,01,,3,1786,4,41,141,61,9,,3,546,66,,1,1,5,2,4,2
59WN01962,59,1,4336,4,71,712,0594,4,41,,1,3,58,118,1,2,10,1,85,09,06,08,08,042,10,3,5,3,05,,3,1743,4,41,145,70,2,,3,625,112,,2,1,1,1,2,
59WN01963,59,1,4337,4,13,132,8549,4,40,25,3,5,58,118,1,1,09,3,87,13,04,07,06,051,11,4,5,2,06,22,4,2159,4,41,148,13,1,,3,666,84,,3,1,3,3,1,3
59WN01964,59,2,4338,4,17,172,0402,4,41,23,1,3,58,118,1,1,10,1,92,09,04,06,04,051,10,4,5,2,01,06,3,0556,4,41,164,17,1,,3,675,124,,1,1,1,1,1,
59WN01965,59,1,4339,4,70,722,9135,4,40,,4,5,58,118,2,1,12,3,85,10,04,09,09,046,12,2,2,1,04,,4,9993,4,41,156,73,2,,3,625,112,,2,1,3,3,2,3
59WN01966,59,2,4340,4,16,162,9712,4,40,17,1,4,58,118,1,1,08,3,78,09,04,07,06,061,9,5,6,2,05,16,4,0663,4,41,161,16,1,,3,575,102,,2,1,1,1,1,2
59WN01967,59,1,4341,4,10,102,9065,4,40,14,1,5,58,118,2,2,10,1,110,10,04,07,05,040,16,2,2,1,07,08,4,1744,4,41,168,10,1,,3,829,122,,3,1,1,1,1,
59WN01968,59,2,4342,4,05,052,6729,4,40,23,1,7,58,118,1,1,09,1,72,10,04,08,08,045,11,3,3,1,07,18,5,1117,4,41,147,05,1,,3,525,100,,3,1,1,1,1,
59WN01969,59,1,4343,4,17,172,1063,4,41,20,1,3,58,118,1,2,08,1,84,14,04,08,07,046,11,4,4,1,07,02,3,0556,4,41,135,17,1,,3,620,108,,3,1,1,1,1,3
59WN01970,59,2,4344,4,13,132,0086,4,41,18,1,4,58,118,1,1,09,1,94,09,04,06,06,054,10,4,5,2,02,08,4,2159,4,41,171,13,1,,3,688,128,,1,1,1,1,1,
59WN01971,59,1,4345,4,01,012,8530,4,40,30,1,5,58,118,1,2,09,2,113,10,04,05,06,050,12,3,3,1,01,20,4,1492,4,41,184,01,1,,3,841,138,,1,1,1,1,1,
59WN01972,59,2,4346,4,01,012,0963,4,41,36,1,3,58,118,1,1,09,1,91,08,04,06,06,053,9,5,6,2,08,29,3,1492,4,41,181,01,1,,3,681,106,,3,1,1,1,1,
59WN01973,59,2,4347,4,14,142,0561,4,41,18,1,3,58,118,1,1,10,1,71,09,04,09,09,050,9,4,4,1,08,18,3,9517,4,41,155,14,1,,3,480,144,,3,1,1,1,1,
59WN01974,59,2,4349,4,84,232,0363,4,41,,1,3,58,118,1,1,09,2,58,10,04,09,09,046,10,2,2,1,06,,3,1943,4,41,127,66,5,,3,397,112,,3,1,1,1,5,2
59WN01975,59,1,4350,4,12,122,9388,4,40,13,3,4,58,118,1,2,09,1,97,09,05,09,08,050,13,4,8,5,02,13,4,0569,4,41,171,12,1,,3,727,112,2,1,1,3,3,1,3
59WN01976,59,2,4351,4,12,122,9388,4,40,13,4,4,58,118,1,1,09,1,69,11,04,10,08,038,10,2,2,1,06,13,4,0569,4,41,134,12,1,,3,493,108,,3,1,3,3,1,
59WN01977,59,2,4352,4,03,032,1460,4,41,28,1,2,58,118,2,1,10,1,87,13,04,07,06,047,9,3,4,2,01,10,2,1806,4,41,149,03,1,,3,651,102,,1,2,1,1,1,
59WN01978,59,1,4353,4,70,712,9664,4,40,,3,4,57,117,2,1,12,1,95,13,04,07,06,042,8,2,2,1,02,,4,1743,4,41,138,73,2,,3,742,82,,1,1,3,3,2,3
59WN01979,59,1,4355,4,70,712,2204,4,41,,3,2,57,117,1,2,09,1,88,10,05,09,09,049,11,4,5,2,05,,2,1743,4,41,164,73,2,,3,643,128,,2,2,3,3,2,
59WN01980,59,1,4357,4,70,732,7594,4,40,,5,6,57,117,2,2,10,2,83,10,04,09,09,044,14,2,2,1,02,,4,1162,4,41,159,73,2,,3,610,116,,1,1,5,2,2,3
59WN01981,59,2,4358,4,70,732,7594,4,40,,5,6,57,117,1,1,09,1,74,09,04,08,09,045,14,2,2,1,04,,4,1162,4,41,160,73,2,,3,556,90,,2,1,5,2,2,
59WN01982,59,2,4360,4,71,732,1191,4,41,,3,3,57,117,1,1,09,3,95,10,04,07,06,049,12,4,5,2,03,,3,1162,4,41,160,73,2,,3,716,112,,1,1,3,3,2,
59WN01983,59,2,4361,4,70,722,8821,4,40,,5,5,57,117,2,1,11,2,79,09,04,09,08,045,10,3,3,1,08,,4,9993,4,41,163,73,2,,3,574,118,,3,1,5,2,2,
59WN01984,59,2,4362,4,70,722,8821,4,40,,5,5,57,117,2,1,12,1,73,09,03,10,08,037,11,2,2,1,02,,4,9993,4,41,152,73,2,,3,537,102,,1,1,5,2,2,
59WN01985,59,2,4363,4,82,029,1863,5,48,,5,6,57,117,2,1,09,1,86,08,04,08,08,047,10,3,3,1,03,00,4,0998,4,41,173,10,7,,3,646,104,,1,1,5,2,6,
59WN01986,59,1,4364,4,82,029,1863,5,48,,5,6,57,117,2,1,09,1,50,13,04,11,13,043,13,2,2,1,07,00,4,0998,4,41,124,10,7,,3,342,100,,3,1,5,2,6,3
59WN01987,59,1,4366,4,06,062,6828,4,40,24,1,7,57,117,2,2,09,1,64,09,04,11,11,046,11,2,2,1,05,11,5,0039,4,41,153,06,1,,3,455,108,,2,1,1,1,1,
59WN01988,59,2,4368,4,13,132,2044,4,41,29,1,2,57,117,1,1,08,1,63,10,04,10,09,054,8,5,6,2,08,23,2,2159,4,41,156,13,1,,3,453,100,,3,2,1,1,1,2
59WN01989,59,1,4369,4,14,142,9457,4,40,30,1,4,57,117,1,1,10,3,81,10,04,09,07,046,9,3,3,1,07,24,4,9517,4,41,155,14,1,,3,610,96,,3,1,1,1,1,3
