UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE2,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,TRTPEN
06WN01140,2006450810,06,T0810,45,1,ID,02,51,8,2,1,3.0,3,3,1,89,213,124,7,10.2,53,71,0.49,69,1,4,,,I,I,.,,,04249,00,T9464,44,ID,3,93,255,3,2,94,1.96,127.9,3,85,0,,,,
06WN01141,2006450812,06,T0812,45,1,48,02,66,8,2,2,6.0,6,4,2,89,215,126,13,11.8,65,80,0.541,77,1,1,,,0,M,.,,,T9684,44,T7823,44,41,3,93,255,5,5,100,1.68,128.8,3,91,0,,,,
06WN01142,2006450813,06,T0813,45,2,48,02,66,8,2,2,6.0,6,4,2,89,215,126,5,11.3,57,73,0.49,70,1,1,,,0,M,.,e24,,T9684,44,T7823,44,41,1,,0,5,5,101,1.68,128.8,1,90,0,,,,
06WN01143,2006450814,06,T0814,45,1,ID,02,52,8,2,2,4.0,4,4,2,89,215,126,3,13.7,59,74,0.479,71,1,1,,,I,I,.,,,T0152,45,T8814,44,ID,3,93,255,5,5,83,1.65,92.6,3,87,0,,,,
06WN01144,2006450815,06,T0815,45,1,ID,02,52,8,2,2,4.0,4,4,2,89,215,126,4,12.8,52,69,0.446,66,1,1,,,I,I,.,,,T0152,45,T8814,44,ID,3,93,255,5,5,79,1.65,92.6,3,82,0,,,,
06WN01145,2006450816,06,T0816,45,2,ID,02,52,9,3,2,5.0,5,4,2,89,215,126,14,9.4,49,65,0.441,62,1,1,,,I,I, 14, 14,,T0152,45,T8385,44,ID,2,92,264,8,6,91,1.89,118.1,2,81,89,,,,
06WN01146,2006450817,06,T0817,45,2,ID,02,52,9,3,2,5.0,5,4,2,89,215,126,8,12.1,54,65,0.42,62,1,1,,,I,I, 14, 14,,T0152,45,T8385,44,ID,2,92,264,8,4,91,1.89,118.1,2,83,85,,,,
06WN01147,2006450818,06,T0818,45,1,48,02,67,8,2,2,4.0,4,4,S,89,215,126,6,11.5,69,85,0.583,82,1,1,,,7,S,SPG,,,T8315,44,T9311,44,42,3,93,255,5,5,93,1.65,100.7,3,95,0,,,,
06WN01148,2006450819,06,T0819,45,2,48,02,67,8,2,2,4.0,4,4,S,89,215,126,8,10.6,58,62,0.408,60,1,1,,,7,S,SPG,,LF FOOT ABS.X,T8315,44,T9311,44,42,3,93,226,5,5,83,1.65,100.7,3,0,0,,,,
06WN01149,2006450820,06,T0820,45,3,48,02,e44,5,1,1,1.0,1,1,1,89,213,124,3,15.3,54,71,0.449,69,1,1,,,I,I,WSW,,,T8907,44,T0500,45,ID,V,,0,1,1,91,1.71,109.3,V,89,0,,,Life,
06WN01150,2006450821,06,T0821,45,2,ID,02,52,8,2,2,2.0,2,2,H,89,219,130,2,12.1,0,84,0.553,78,1,1,,,I,I,.,e25,"SICK,WT.LOSS",T0152,45,T9903,44,ID,1,,0,5,5,108,1.76,131.9,1,89,0,,,,
06WN01151,2006450822,06,T0822,45,1,ID,02,52,8,2,2,2.0,2,2,H,89,219,130,2,12.3,0,103,0.698,96,1,1,,,I,I,.,,X MAGGOTS,T0152,45,T9903,44,ID,3,93,255,5,5,114,1.76,131.9,3,93,0,,,,
06WN01152,2006450825,06,T0825,45,2,48,02,66,8,2,1,2.0,2,2,2,89,215,126,14,9.4,71,89,0.632,85,1,1,,,0,M,.,e25,,T9684,44,T9842,44,48,1,,0,3,2,105,1.93,109.3,1,100,0,,,,
06WN01153,2006450826,06,T0826,45,2,48,02,65,5,1,1,4.0,4,4,S,90,215,125,7,12.7,75,84,0.57,81,1,1,,,7,S,SPG,e22,,T0121,45,T9076,44,42,1,,0,1,1,92,1.28,83.0,1,96,0,,,,
06WN01154,2006450828,06,T0828,45,2,48,02,63,8,2,1,7.0,7,5,2,90,215,125,8,7.3,43,50,0.342,48,1,1,,,0,M,.,,,T9593,44,T7201,44,41,3,93,270,3,2,84,1.84,130.7,3,63,0,,,,
06WN01155,2006450829,06,T0829,45,1,48,02,67,8,2,1,6.0,6,4,1,90,213,123,8,13.9,74,89,0.611,87,1,1,,,0,M,.,,SCOURS TX.,T8315,44,T7877,44,41,3,93,255,3,2,95,1.48,96.0,3,98,0,,,,
06WN01156,2006450830,06,T0830,45,3,48,02,67,8,2,1,6.0,6,4,2,90,215,125,4,13.8,70,84,0.562,81,1,1,,,0,M,.,,,T8315,44,T7877,44,41,V,,0,3,2,95,1.48,96.0,V,101,0,,,Vacc,
06WN01157,2006450831,06,T0831,45,1,48,02,64,8,2,2,5.0,5,4,2,90,215,125,5,13.3,64,77,0.51,74,1,1,,,0,M,.,,ENTROPION,T0192,45,T8534,44,41,3,93,255,5,5,92,1.56,112.9,3,82,0,,,,
06WN01158,2006450832,06,T0832,45,2,48,02,64,8,2,2,5.0,5,4,2,90,215,125,3,13.6,69,82,0.547,79,1,1,,,0,M,.,e25,ENTROPION,T0192,45,T8534,44,41,1,,0,5,5,102,1.56,112.9,1,99,0,,,,
06WN01159,2006450835,06,T0835,45,2,ID,02,53,8,2,2,7.0,7,5,2,90,215,125,2,12.8,69,85,0.578,82,1,1,,,I,I,.,e23,,T9657,44,T7231,44,ID,1,,0,5,6,102,1.93,107.9,1,101,0,,,,
06WN01160,2006450836,06,T0836,45,2,ID,02,53,8,2,2,7.0,7,5,2,90,215,125,6,15.2,66,78,0.502,75,1,1,,,I,I,.,e24,,T9657,44,T7231,44,ID,1,,0,5,4,97,1.93,107.9,1,93,0,,,,
06WN01161,2006450838,06,T0838,45,2,48,02,63,8,2,2,3.0,3,3,2,90,215,125,2,11.2,61,74,0.502,71,1,1,,,0,M,.,e23,4TEATS,T9593,44,T9725,44,48,1,,0,5,5,95,1.67,112.5,1,81,0,,,,
06WN01162,2006450839,06,T0839,45,2,48,02,63,8,2,2,3.0,3,3,2,90,215,125,5,10.9,61,72,0.489,70,1,1,,,0,M,.,e24,4TEATS,T9593,44,T9725,44,48,1,,0,5,5,95,1.67,112.5,1,90,0,,,,
06WN01163,2006450841,06,T0841,45,1,48,02,63,8,2,1,2.0,2,2,S,91,215,124,13,11.9,85,103,0.735,100,1,1,,,7,S,SPG,,,T9593,44,T0204,45,48,1,,0,3,2,103,1.76,93.8,1,117,0,,,,EXP
06WN01164,2006450842,06,T0842,45,1,ID,02,51,8,2,2,5.0,5,4,1,91,213,122,14,12.6,61,82,0.569,81,1,1,,,I,I,.,,,04249,00,T8324,44,ID,3,93,255,5,5,94,1.78,103.4,3,96,0,,,,
06WN01165,2006450843,06,T0843,45,1,ID,02,51,8,2,2,5.0,5,4,1,91,213,122,9,13.2,57,75,0.507,74,1,1,,,I,I,.,,PNEU. TX.,04249,00,T8324,44,ID,3,93,255,5,5,89,1.78,103.4,3,91,0,,,,
06WN01166,2006450844,06,T0844,45,2,ID,02,51,8,2,2,4.0,4,4,1,91,213,122,1,12.2,59,76,0.523,75,1,1,,,I,I,.,e21,4TEATS,04249,00,T8933,44,ID,1,,0,5,5,100,1.65,116.3,1,99,0,,,,
06WN01167,2006450845,06,T0845,45,2,ID,02,51,8,2,2,7.0,7,5,1,91,213,122,2,13.8,61,79,0.534,78,1,1,,,I,I,.,e21,4TEATS,04249,00,T7130,44,ID,1,,0,5,5,100,1.66,109.3,1,94,0,,,,
06WN01168,2006450846,06,T0846,45,2,ID,02,51,8,2,2,7.0,7,5,1,91,213,122,2,13.4,71,82,0.562,81,1,1,,,I,I,.,e22,,04249,00,T7130,44,ID,1,,0,5,5,102,1.66,109.3,1,107,0,,,,
06WN01169,2006450847,06,T0847,45,1,48,02,67,8,2,2,3.0,3,3,4,91,219,128,3,13.4,0,109,0.747,103,1,1,,,0,M,MTN,,PNEU. TX.,T8315,44,T9715,44,48,1,,0,5,5,117,1.67,125.7,1,114,0,,,,CTL
06WN01170,2006450848,06,T0848,45,2,48,02,67,8,2,2,3.0,3,3,4,91,219,128,1,12.3,0,89,0.599,84,1,1,,,0,M,MTN,e21,4TEATS,T8315,44,T9715,44,48,1,,0,5,5,110,1.67,125.7,1,97,0,,,,
06WN01171,2006450850,06,T0850,45,2,48,02,61,8,2,1,2.0,2,2,S,91,213,122,2,9.7,67,83,0.601,82,1,1,,,7,S,SPH,e23,,04047,00,T0051,45,48,1,,0,3,2,96,1.59,89.6,1,106,0,,,,
06WN01172,2006450852,06,T0852,45,2,48,02,e41,5,1,1,1.0,1,1,H,91,219,128,2,12.4,0,88,0.591,83,1,1,,,0,L,WSW,e21,,T0174,45,T0703,45,48,1,,0,1,1,105,1.71,112.1,1,94,0,,,Life,
06WN01173,2006450853,06,T0853,45,1,48,02,65,8,2,1,2.0,2,2,4,91,219,128,4,10.4,0,74,0.497,70,1,1,,,0,M,MTN,,,T0121,45,T0020,45,48,3,93,255,3,2,80,1.93,86.9,3,81,0,,,,
06WN01174,2006450857,06,T0857,45,2,48,02,61,8,2,1,6.0,6,4,1,92,213,121,2,10.0,59,78,0.562,77,1,1,,,0,M,.,e24,,04047,00,T7885,44,41,1,,0,3,2,97,1.78,104.8,1,92,0,,,,
06WN01175,2006450859,06,T0859,45,3,ID,02,63,5,1,1,2.0,2,2,1,92,213,121,13,15.4,88,102,0.716,101,1,6,,,I,I,.,,,T9593,44,T0219,45,ID,3,93,270,1,1,109,1.59,94.0,3,123,0,,,,
06WN01176,2006450860,06,T0860,45,1,48,02,63,8,2,2,4.0,4,4,S,92,213,121,5,12.5,72,86,0.607,85,1,1,3,,7,S,SPH,,H3 X,T9593,44,T8985,44,42,3,93,255,5,5,99,1.65,109.9,3,99,0,,,,
06WN01177,2006450861,06,T0861,45,2,48,02,63,8,2,2,4.0,4,4,S,92,213,121,2,12.3,63,75,0.518,74,1,1,,,7,S,SPH,e25,4TEATS,T9593,44,T8985,44,42,1,,0,5,5,97,1.65,109.9,1,89,0,,,,
06WN01178,2006450862,06,T0862,45,3,ID,02,53,5,1,1,2.0,2,2,4,92,213,121,16,16.3,0,99,0.683,98,1,1,,,I,I,MTN,,SL.ENTR,T9657,44,T9973,44,ID,3,93,270,1,1,115,1.59,115.1,3,119,0,,,,
06WN01179,2006450863,06,T0863,45,1,ID,02,51,5,1,1,2.0,2,2,1,92,213,121,8,13.1,78,94,0.669,93,1,1,,,I,I,.,,,04249,00,T0101,45,ID,1,,0,1,1,107,1.59,116.9,1,111,0,,,,EXP
06WN01180,2006450864,06,T0864,45,2,48,02,67,5,1,1,4.0,4,4,S,92,213,121,8,12.0,67,80,0.562,79,1,1,,,7,S,SPH,e22,ENTROPION,T8315,44,T8959,44,42,1,,0,1,1,93,1.53,90.0,1,99,0,,,,
06WN01181,2006450865,06,T0865,45,1,ID,02,53,5,1,1,2.0,2,2,1,92,213,121,7,17.5,96,116,0.814,115,1,1,,,I,I,.,,BIG4HER,T9657,44,T0176,45,ID,1,,0,1,1,115,1.59,97.3,1,128,0,,,,EXP
06WN01182,2006450866,06,T0866,45,2,48,02,62,8,2,1,7.0,7,5,1,92,213,121,1,11.6,66,84,0.598,83,1,1,,,0,M,.,e25,,T9881,44,T7552,44,42,1,,0,3,2,98,1.57,94.3,1,99,0,,,,
06WN01183,2006450868,06,T0868,45,1,ID,02,53,8,2,2,6.0,6,4,1,92,213,121,6,12.8,60,77,0.531,76,1,1,,,I,I,.,,,T9657,44,T7705,44,ID,3,93,255,5,5,99,1.68,128.8,3,89,0,,,,
06WN01184,2006450869,06,T0869,45,1,ID,02,53,8,2,2,6.0,6,4,1,92,213,121,3,14.5,65,80,0.541,79,1,1,,,I,I,.,,,T9657,44,T7705,44,ID,3,93,255,5,5,101,1.68,128.8,3,99,0,,,,
06WN01185,2006450870,06,T0870,45,1,ID,02,53,8,2,2,4.0,4,4,1,93,213,120,12,14.6,76,89,0.62,89,1,1,,,I,I,.,,,T9657,44,T8906,44,ID,1,,0,5,5,103,1.65,113.2,1,108,0,,,,CTL
06WN01186,2006450871,06,T0871,45,1,ID,02,53,8,2,2,4.0,4,4,1,93,213,120,11,15.0,63,80,0.542,80,1,1,,,I,I,.,,,T9657,44,T8906,44,ID,3,93,255,5,5,96,1.65,113.2,3,97,0,,,,
06WN01187,2006450872,06,T0872,45,3,48,02,e43,5,1,1,1.0,1,1,1,93,213,120,2,12.3,63,81,0.573,81,1,1,,,I,I,WSW,,,T9685,44,T0517,45,ID,V,,0,1,1,101,1.71,111.7,V,106,0,,,Life,
06WN01188,2006450873,06,T0873,45,1,ID,02,51,8,2,2,3.0,3,3,1,93,213,120,1,13.0,59,74,0.508,74,1,1,,,I,I,.,,,04249,00,T9528,44,ID,3,93,255,5,5,89,1.82,103.9,3,87,0,,,,
06WN01189,2006450874,06,T0874,45,1,ID,02,51,8,2,2,3.0,3,3,1,93,213,120,12,13.2,63,82,0.573,82,1,1,,,I,I,.,,,04249,00,T9528,44,ID,3,93,255,5,5,94,1.82,103.9,3,104,0,,,,
06WN01190,2006450875,06,T0875,45,3,48,02,61,8,2,1,2.0,2,2,4,93,213,120,13,11.6,0,96,0.703,96,1,1,,,0,M,MTN,,,04047,00,T0214,45,48,3,93,270,3,2,113,1.76,113.7,3,111,0,,,,
06WN01191,2006450877,06,T0877,45,1,48,02,67,5,1,1,6.0,6,4,4,93,213,120,12,12.6,0,80,0.562,80,1,1,,,0,M,MTN,,,T8315,44,T7995,44,41,3,93,255,1,1,97,1.78,115.4,3,105,0,,,,
06WN01192,2006450878,06,T0878,45,3,ID,02,52,8,2,2,3.0,3,3,4,93,213,120,5,12.4,0,81,0.572,81,1,1,,,I,I,MTN,,,T0152,45,T9587,44,ID,V,,0,5,5,99,1.53,107.1,V,95,0,,,Vacc,
06WN01193,2006450879,06,T0879,45,3,ID,02,52,8,2,2,3.0,3,3,4,93,213,120,6,12.6,0,84,0.595,84,1,1,,,I,I,MTN,,,T0152,45,T9587,44,ID,3,93,270,5,5,101,1.53,107.1,3,100,0,,,,
06WN01194,2006450880,06,T0880,45,2,48,02,63,8,2,1,2.0,2,2,1,93,213,120,10,11.3,69,84,0.606,84,1,1,,,0,M,.,e23,,T9593,44,T9923,44,48,1,,0,3,2,104,1.76,109.5,1,107,0,,,,
06WN01195,2006450882,06,T0882,45,2,ID,02,66,5,1,1,2.0,2,2,4,93,213,120,7,11.8,0,77,0.543,77,1,1,,,I,I,MTN,e21,,T9684,44,T9878,44,ID,1,,0,1,1,94,1.59,96.7,1,87,0,,,,
06WN01196,2006450883,06,T0883,45,2,48,02,64,5,1,1,2.0,2,2,1,93,213,120,11,12.3,75,82,0.581,82,1,1,,,0,M,.,e23,"HAIRY,PNEU.TX",T0192,45,T0058,45,48,1,,0,1,1,103,1.59,110.9,1,105,0,,,,
06WN01197,2006450885,06,T0885,45,2,48,02,65,8,2,1,2.0,2,2,S,93,213,120,1,9.3,73,85,0.631,85,1,1,,,7,S,SPH,e21,,T0121,45,T0072,45,48,1,,0,3,2,98,1.59,90.3,1,106,0,,,,
06WN01198,2006450889,06,T0889,45,2,48,02,62,5,1,1,4.0,4,4,S,93,215,122,5,12.2,78,91,0.646,90,1,1,,,7,S,SPG,e21,PNEU.TX.,T9881,44,T9145,44,48,1,,0,1,1,105,1.53,99.6,1,107,0,,,,
06WN01199,2006450890,06,T0890,45,1,48,02,64,8,2,2,3.0,3,3,4,94,213,119,6,12.4,0,93,0.677,94,1,1,,,0,M,MTN,,,T0192,45,T9534,44,48,1,,0,5,6,109,1.67,120.6,1,107,0,,,,EXP
06WN01200,2006450891,06,T0891,45,2,48,02,64,8,2,2,3.0,3,3,4,94,213,119,15,14.9,0,87,0.606,88,1,1,,,0,M,MTN,e24,,T0192,45,T9534,44,48,1,,0,5,4,111,1.67,120.6,1,98,0,,,,
06WN01201,2006450892,06,T0892,45,3,ID,02,62,5,1,1,2.0,2,2,1,94,213,119,13,14.2,73,96,0.687,97,1,1,,,I,I,.,,CR.RF.ANKLE,T9881,44,T0194,45,ID,3,93,270,1,1,106,1.59,93.1,3,118,0,,,,
06WN01202,2006450893,06,T0893,45,2,ID,02,51,8,2,2,3.0,3,3,2,94,215,121,7,13.4,53,63,0.41,63,1,2,,,I,I, 15, 15,NICE LAMB,04249,00,T9557,44,ID,2,92,264,5,5,91,1.96,117.2,2,81,86,,,,
06WN01203,2006450894,06,T0894,45,2,ID,02,51,8,2,2,3.0,3,3,2,94,215,121,5,14.2,62,76,0.511,75,1,1,,,I,I,.,e21,NICE LAMB,04249,00,T9557,44,ID,1,,0,5,5,100,1.96,117.2,1,94,0,,,,
06WN01204,2006450895,06,T0895,45,1,48,02,61,5,1,1,5.0,5,4,4,94,213,119,15,15.3,0,113,0.821,114,1,1,,2+,0,M,MTN,,F2+ X,04047,00,T8659,44,42,3,93,255,1,1,117,1.45,104.5,3,129,0,,,,
06WN01205,2006450896,06,T0896,45,1,48,02,66,8,2,2,2.0,2,2,2,94,215,121,1,9.6,64,84,0.615,83,1,1,,,0,M,.,,,T9684,44,T0191,45,48,3,93,255,5,5,100,1.76,117.4,3,102,0,,,,
06WN01206,2006450897,06,T0897,45,1,48,02,66,8,2,2,2.0,2,2,2,94,215,121,1,9.8,59,74,0.531,73,1,1,,,0,M,.,,,T9684,44,T0191,45,48,3,93,255,5,5,93,1.76,117.4,3,90,0,,,,
06WN01207,2006450898,06,T0898,45,2,48,02,66,8,2,2,2.0,2,2,S,94,215,121,10,12.0,62,73,0.504,72,1,1,,,7,S,SPG,e22,,T9684,44,T0123,45,48,1,,0,5,5,94,1.59,105.1,1,89,0,,,,
06WN01208,2006450899,06,T0899,45,2,48,02,66,8,2,2,2.0,2,2,S,94,215,121,13,11.7,64,78,0.548,77,1,1,,,7,S,SPG,e21,,T9684,44,T0123,45,48,1,,0,5,5,97,1.59,105.1,1,99,0,,,,
06WN01209,2006450900,06,T0900,45,1,48,02,67,5,1,1,3.0,3,3,4,94,213,119,8,16.1,0,105,0.747,106,1,1,,,0,M,MTN,,NICE LAMB,T8315,44,T9521,44,48,1,,0,1,1,107,1.39,92.6,1,119,0,,,,EXP
06WN01210,2006450901,06,T0901,45,1,48,02,64,5,1,1,2.0,2,2,4,94,213,119,4,13.4,0,100,0.728,101,1,1,,,0,M,MTN,,PNEU.TX.,T0192,45,T9868,44,48,1,,0,1,1,104,1.59,94.0,1,114,0,,,,CTL
06WN01211,2006450902,06,T0902,45,2,48,02,64,8,2,2,4.0,4,4,S,94,215,121,6,13.0,81,91,0.645,90,1,1,,,7,S,SPG,e25,,T0192,45,T9331,44,42,1,,0,5,5,106,1.4,102.3,1,111,0,,,,
06WN01212,2006450903,06,T0903,45,3,48,02,64,8,2,2,4.0,4,4,S,94,215,121,7,11.4,73,87,0.625,86,1,1,,,7,S,SPG,,,T0192,45,T9331,44,42,V,,0,5,5,101,1.4,102.3,V,104,0,,,Vacc,
06WN01213,2006450904,06,T0904,45,2,ID,02,53,8,2,1,2.0,2,2,1,94,213,119,12,9.2,63,79,0.587,80,1,1,,,I,I,.,e25,,T9657,44,T9966,44,ID,1,,0,3,2,104,1.76,117.8,1,97,0,,,,
06WN01214,2006450905,06,T0905,45,3,ID,02,53,8,2,1,2.0,2,2,2,94,215,121,2,11.2,64,72,0.502,71,1,1,,,I,I,.,,,T9657,44,T9966,44,ID,V,,0,3,2,96,1.76,117.8,V,91,0,,,Vacc,
06WN01215,2006450906,06,T0906,45,1,ID,02,64,5,1,1,2.0,2,2,4,94,213,119,2,15.7,0,103,0.734,104,1,2,,,I,I,MTN,,,T0192,45,T0155,45,ID,1,,0,1,1,106,1.59,94.7,1,117,0,,,,EXP
06WN01216,2006450909,06,T0909,45,2,ID,02,63,8,2,2,2.0,2,2,2,95,215,120,13,10.8,58,76,0.543,76,1,1,,,I,I,.,e24,PNEU.TX.,T9593,44,T0095,45,ID,1,,0,5,5,96,1.76,102.6,1,92,0,,,,
06WN01217,2006450910,06,T0910,45,2,ID,02,63,8,2,2,2.0,2,2,2,95,215,120,11,10.7,46,62,0.428,62,1,1,,,I,I, 15, 15,PNEU.TX.,T9593,44,T0095,45,ID,2,92,264,5,5,85,1.76,102.6,2,76,74,,,,
06WN01218,2006450911,06,T0911,45,2,48,02,65,8,2,2,2.0,2,2,2,95,215,120,10,12.0,62,78,0.55,78,1,1,,,0,M,.,e22,,T0121,45,T0041,45,48,1,,0,5,5,101,1.76,113.0,1,88,0,,,,
06WN01219,2006450912,06,T0912,45,2,48,02,65,8,2,2,2.0,2,2,2,95,215,120,8,13.0,63,73,0.5,73,1,1,,,0,M,.,e21,,T0121,45,T0041,45,48,1,,0,5,5,97,1.76,113.0,1,89,0,,,,
06WN01220,2006450913,06,T0913,45,3,48,02,65,5,1,1,4.0,4,4,S,95,213,118,12,14.5,76,86,0.606,87,1,1,,,7,S,SPH,,,T0121,45,T9006,44,41,V,,0,1,1,101,1.53,101.5,V,100,0,,,Vacc,
06WN01221,2006450914,06,T0914,45,1,ID,02,52,9,3,2,4.0,4,4,2,95,215,120,3,10.2,73,97,0.723,97,1,1,,,I,I,.,,,T0152,45,T8799,44,ID,1,,0,8,5,109,1.65,114.5,1,110,0,,,,CTL
06WN01222,2006450915,06,T0915,45,2,ID,02,52,9,3,2,4.0,4,4,2,95,215,120,12,8.7,49,67,0.486,67,1,1,,,I,I,.,e23,,T0152,45,T8799,44,ID,1,,0,8,5,93,1.65,114.5,1,89,0,,,,
06WN01223,2006450916,06,T0916,45,2,ID,02,52,9,3,1,4.0,4,4,2,95,215,120,9,14.5,74,90,0.629,90,1,1,,,I,I,.,e24,,T0152,45,T8799,44,ID,1,,0,7,2,111,1.65,114.5,1,110,0,,,,
06WN01224,2006450917,06,T0917,45,2,ID,02,51,8,2,2,5.0,5,4,2,95,215,120,4,11.7,38,49,0.311,49,1,1,,,I,I,.,,4TEATS,04249,00,T8386,44,ID,3,93,270,5,5,78,1.89,110.9,3,68,0,,,,
06WN01225,2006450918,06,T0918,45,2,ID,02,51,8,2,2,5.0,5,4,2,95,215,120,6,12.8,38,49,0.302,49,1,1,,,I,I,.,,4TEATS,04249,00,T8386,44,ID,3,93,270,5,5,78,1.89,110.9,3,64,0,,,,
06WN01226,2006450919,06,T0919,45,3,48,02,63,8,2,2,6.0,6,4,2,95,215,120,6,13.9,63,71,0.476,71,1,1,,,0,M,.,,ENTROPION,T9593,44,T7922,44,42,3,93,270,5,4,97,1.58,121.0,3,87,0,,,,
06WN01227,2006450920,06,T0920,45,3,48,02,63,8,2,2,6.0,6,4,2,95,215,120,9,11.8,65,83,0.593,83,1,1,,,0,M,.,,ENTROPION,T9593,44,T7922,44,42,V,,0,5,6,106,1.58,121.0,V,94,0,,,Vacc,
06WN01228,2006450921,06,T0921,45,3,48,02,62,8,2,1,2.0,2,2,S,96,215,119,12,8.0,67,78,0.588,79,1,1,,,7,S,SPG,,,T9881,44,T9918,44,48,V,,0,3,2,96,1.76,103.7,V,86,0,,,Vacc,
06WN01229,2006450923,06,T0923,45,1,48,02,65,8,2,2,2.0,2,2,S,96,213,117,15,10.7,57,63,0.447,64,1,1,,,7,S,SPH,,PNEU.TX.,T0121,45,T9871,44,48,3,93,255,5,5,88,1.76,122.2,3,85,0,,,,
06WN01230,2006450924,06,T0924,45,2,48,02,65,8,2,2,2.0,2,2,S,96,213,117,15,10.4,58,70,0.509,72,1,3,,,7,S,SPH,e22,,T0121,45,T9871,44,48,1,,0,5,5,100,1.76,122.2,1,91,0,,,,
06WN01231,2006450925,06,T0925,45,2,ID,02,51,5,1,1,6.0,6,4,2,96,215,119,13,12.7,69,85,0.608,86,1,1,,,I,I,.,e22,PNEU.TX.,04249,00,T7719,44,ID,1,,0,1,1,110,1.68,121.8,1,102,0,,,,
06WN01232,2006450926,06,T0926,45,1,48,02,63,5,1,1,2.0,2,2,4,96,213,117,8,15.1,0,98,0.709,100,1,1,,,0,M,MTN,,NICE LAMB,T9593,44,T0145,45,48,1,,0,1,1,113,1.59,120.4,1,105,0,,,,CTL
06WN01233,2006450927,06,T0927,45,1,48,02,64,8,2,2,4.0,4,4,S,96,215,119,13,12.1,68,76,0.537,77,1,1,,,7,S,SPG,,,T0192,45,T9064,44,42,3,93,255,5,5,88,1.4,96.0,3,86,0,,,,
06WN01234,2006450928,06,T0928,45,1,48,02,64,8,2,2,4.0,4,4,S,96,215,119,7,11.2,63,74,0.528,75,1,1,,,7,S,SPG,,,T0192,45,T9064,44,42,3,93,255,5,5,87,1.4,96.0,3,88,0,,,,
06WN01235,2006450929,06,T0929,45,1,48,02,61,8,2,2,4.0,4,4,S,96,215,119,10,12.2,71,88,0.637,89,1,1,,,7,S,SPG,,"DEAD, PNEU?",04047,00,T9126,44,41,1,19,333,5,6,102,1.65,111.9,1,106,0,,,,EXP
06WN01236,2006450930,06,T0930,45,1,48,02,61,8,2,2,4.0,4,4,S,96,215,119,4,14.8,82,99,0.708,100,1,1,,,7,S,SPG,,SHAGGY,04047,00,T9126,44,41,3,93,255,5,4,110,1.65,111.9,3,115,0,,,,
06WN01237,2006450931,06,T0931,45,1,ID,02,52,8,2,2,4.0,4,4,H,96,219,123,4,16.2,0,105,0.722,103,1,1,,,I,I,.,,,T0152,45,T8938,44,ID,1,,0,5,4,110,1.65,108.0,1,110,0,,,,EXP
06WN01238,2006450932,06,T0932,45,3,ID,02,52,8,2,2,4.0,4,4,H,96,219,123,3,12.2,0,84,0.584,82,1,1,,,I,I,.,,1CRYPTORCHID,T0152,45,T8938,44,ID,3,93,270,5,6,100,1.65,108.0,3,86,0,,,,
06WN01239,2006450933,06,T0933,45,2,ID,02,51,8,2,2,5.0,5,4,2,96,215,119,5,16.4,78,93,0.644,94,1,1,,,I,I,.,e24,NICE LAMB,04249,00,T8314,44,ID,1,,0,5,3,119,1.78,129.0,1,115,0,,,,
06WN01240,2006450935,06,T0935,45,1,48,02,62,7,2,1,5.0,5,4,4,96,213,117,5,13.2,0,111,0.836,114,1,1,,,0,M,MTN,,,T9881,44,T8710,44,42,1,,0,3,2,112,1.56,91.8,1,118,0,,,,EXP
06WN01241,2006450937,06,T0937,45,3,48,02,e44,8,2,1,1.0,1,1,1,96,213,117,2,9.4,52,65,0.475,66,1,1,,,I,I,WSW,,,T8907,44,T0285,45,ID,V,,0,3,2,89,1.81,108.7,V,79,0,,,Life,
06WN01242,2006450938,06,T0938,45,2,48,02,e42,8,2,1,1.0,1,1,1,96,213,117,12,11.4,65,77,0.561,79,1,1,,,0,L,WSW,e25,,T8402,44,T0538,45,48,1,,0,3,2,101,1.81,111.3,1,102,0,,,Life,
06WN01243,2006450940,06,T0940,45,2,48,02,66,8,2,2,2.0,2,2,2,96,215,119,11,10.6,55,71,0.508,72,1,1,,,0,M,.,e22,,T9684,44,T0202,45,48,1,,0,5,5,98,1.76,116.6,1,82,0,,,,
06WN01244,2006450941,06,T0941,45,3,48,02,66,8,2,2,2.0,2,2,2,96,215,119,8,11.4,69,84,0.61,85,3,1,,,0,M,.,,BLK.CROTCH,T9684,44,T0202,45,48,V,,0,5,5,106,1.76,116.6,V,104,0,,,Vacc,
06WN01245,2006450942,06,T0942,45,3,48,02,64,5,1,1,2.0,2,2,S,96,215,119,10,15.3,84,97,0.687,98,1,1,,,7,S,SPG,,,T0192,45,T9933,44,48,3,93,270,1,1,106,1.43,93.3,3,118,0,,,,
06WN01246,2006450943,06,T0943,45,2,ID,02,51,5,1,1,3.0,3,3,2,96,215,119,8,11.7,70,86,0.624,87,1,1,,,I,I,.,e25,ENTROPION,04249,00,T9523,44,ID,1,,0,1,1,100,1.67,90.9,1,104,0,,,,
