UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,MELA,VACC,SAMP,L,LOT,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
89WN01579, 89440483,89,44,T0483,2,41,02,412,2,2,5,5,5.0,5,4,1,103,117,23,120,65,453,05,,,,,045,,,1,1,1,0,167,909,92,,264,5,9786,43,6425,43,,66,519,41,2,81
89WN01580, 89440484,89,44,T0484,1,41,02,412,2,2,5,5,5.0,5,4,1,103,117,20,131,75,529,08,,,,,,,,1,1,1,0,167,909,00,,,5,9786,43,6425,43,,77,554,41,3,85
89WN01581, 89440486,89,44,T0486,1,41,02,412,2,1,3,2,3.0,3,3,1,103,117,24,119,97,727,08,,C,PS,,,,,1,1,1,0,162,914,,95,,5,9786,43,7916,43,,99,625,41,1,107
89WN01582, 89440487,89,44,T0487,2,42,02,842,2,2,5,6,3.0,3,3,3,103,112,19,90,62,473,06,,,,,050,,,1,1,1,0,162,956,92,,264,3,9001,43,7808,43,,66,489,42,2,66
89WN01583, 89440488,89,44,T0488,2,42,02,842,2,2,5,4,3.0,3,3,3,103,112,19,112,63,463,06,,,,,050,,,1,1,1,0,162,956,92,,264,3,9001,43,7808,43,,67,456,42,2,67
89WN01584, 89440489,89,44,T0489,1,48,02,405,1,1,1,1,2.0,2,2,3,103,112,2,134,101,782,08,,C,,,,,,1,1,1,0,134,820,,,,3,8664,43,8610,43,,107,631,48,1,94
89WN01585, 89440490,89,44,T0490,2,42,02,822,2,2,5,7,4.0,4,4,3,103,112,4,83,61,471,08,,,,,049,,,1,1,1,0,146,930,92,95,264,3,8865,43,7324,43,,65,497,42,2,71
89WN01586, 89440491,89,44,T0491,1,42,02,822,2,2,5,3,4.0,4,4,3,103,112,5,118,76,573,11,,,,,,,,1,1,1,0,146,930,93,21,,3,8865,43,7324,43,,81,534,42,3,9
89WN01587, 89440492,89,44,T0492,1,48,02,405,1,1,1,1,3.0,3,3,3,103,112,12,140,110,857,10,,,,,,,,1,1,3,0,134,846,93,21,,3,8664,43,7906,43,,117,685,48,3,108
89WN01588, 89440493,89,44,T0493,1,42,02,922,1,1,1,1,5.0,5,4,1,103,117,6,144,103,757,08,,V,,,,,,1,1,1,0,156,1045,,06,,5,8897,43,6506,43,,105,638,42,1,107
89WN01589, 89440495,89,44,T0495,2,41,02,411,3,2,8,6,7.0,7,5,1,103,117,11,103,45,297,11,,,,,,,,1,1,1,0,177,1013,93,97,282,,9450,43,5074,43,,46,365,41,3,58
89WN01590, 89440496,89,44,T0496,2,41,02,411,3,2,8,4,7.0,7,5,1,103,117,25,124,55,364,11,,,,,051,,,1,1,1,0,177,1013,92,21,264,,9450,43,5074,43,,56,417,41,2,65
89WN01591, 89440497,89,44,T0497,2,41,02,413,1,1,1,1,5.0,5,4,1,103,117,3,148,84,591,09,2,A,,,,,,1,1,1,0,145,872,,95,,5,9581,43,6428,43,,86,547,41,1,95
89WN01592, 89440498,89,44,T0498,2,41,02,411,2,2,5,6,6.0,6,4,1,103,117,17,119,79,574,08,3,C,,,,,,1,1,1,0,169,1044,,,,5,9450,43,5539,43,,81,646,41,1,91
89WN01593, 89440499,89,44,T0499,1,41,02,411,2,2,5,4,6.0,6,4,1,103,117,22,146,90,644,07,,C,PS,,,,,1,1,2,0,169,1044,,,,5,9450,43,5539,43,,92,654,41,1,107
89WN01594, 89440501,89,44,T0501,1,41,02,414,3,1,7,2,4.0,4,4,1,103,117,15,91,81,615,08,,C,,,,,,1,1,1,0,183,960,,,,5,9468,43,7370,43,,83,526,41,1,90
89WN01595, 89440503,89,44,T0503,1,41,02,413,3,2,8,5,2.0,2,2,1,103,117,18,89,73,548,07,,,,,,,,1,1,1,0,184,1141,00,,,5,9581,43,8797,43,,75,581,41,3,79
89WN01596, 89440504,89,44,T0504,1,41,02,413,3,2,8,5,2.0,2,2,1,103,117,6,101,82,615,08,,C,,,,,,1,1,1,0,184,1141,,,,5,9581,43,8797,43,,84,640,41,1,86
89WN01597, 89440506,89,44,T0506,2,42,02,892,2,2,5,5,4.0,4,4,1,103,117,15,118,68,480,08,3,B,,,,,,1,1,1,0,133,887,,,,5,8928,43,7041,43,,69,541,42,1,82
89WN01598, 89440507,89,44,T0507,1,42,02,892,2,2,5,5,4.0,4,4,1,103,117,3,110,74,538,10,,,,,,,,1,1,1,0,133,887,00,,,5,8928,43,7041,43,,76,553,42,3,79
89WN01599, 89440508,89,44,T0508,1,40,02,401,2,2,5,4,6.0,6,4,3,103,112,17,132,94,721,08,,,,,,,,1,1,6,0,159,980,93,,,3,8666,43,5592,43,,100,690,40,3,94
89WN01600, 89440509,89,44,T0509,2,40,02,401,2,2,5,6,6.0,6,4,3,103,112,17,108,78,600,06,2,A,,,,,,1,1,1,0,159,980,,,,3,8666,43,5592,43,,83,634,40,1,94
89WN01601, 89440510,89,44,T0510,2,40,02,401,2,2,5,5,2.0,2,2,3,103,111,2,114,94,744,08,4,A,,,,,,1,1,1,0,150,979,,,,3,8666,43,8571,43,,101,767,40,1,101
89WN01602, 89440511,89,44,T0511,1,40,02,401,2,2,5,5,2.0,2,2,3,103,111,2,99,72,559,08,,,,,,,,1,1,1,0,150,979,93,,,3,8666,43,8571,43,,77,543,40,3,77
89WN01603, 89440512,89,44,T0512,2,41,02,414,2,2,5,5,2.0,2,2,1,103,117,26,115,84,620,08,3,A,,,,,,1,1,1,0,184,991,,,,5,9468,43,8658,43,,86,697,41,1,105
89WN01604, 89440513,89,44,T0513,2,41,02,414,2,2,5,5,2.0,2,2,1,103,117,15,103,76,562,07,2,B,,,,,,1,1,1,0,184,991,,95,,5,9468,43,8658,43,,78,632,41,1,98
89WN01605, 89440514,89,44,T0514,1,42,02,862,1,1,1,1,4.0,4,4,3,103,111,1,129,70,514,09,,,,,,,,1,1,3,0,133,699,00,,,3,8938,43,6955,43,,75,353,42,3,78
89WN01606, 89440515,89,44,T0515,1,41,02,412,2,2,5,5,3.0,3,3,1,103,117,16,138,87,626,09,,C,,,,,,1,1,1,0,148,976,,,,5,9786,43,7782,43,,89,630,41,1,88
89WN01607, 89440516,89,44,T0516,1,41,02,412,2,2,5,5,3.0,3,3,1,103,117,6,154,94,672,10,,V,,,,,,1,1,2,0,148,976,,,,5,9786,43,7782,43,,96,670,41,1,95
89WN01608, 89440517,89,44,T0517,2,42,02,892,2,2,5,5,7.0,7,5,1,104,116,20,110,67,483,08,,,,,046,,,1,1,1,0,159,763,92,,264,5,8928,43,5341,43,,69,547,42,2,78
89WN01609, 89440518,89,44,T0518,2,42,02,892,2,2,5,5,7.0,7,5,1,104,116,14,98,49,338,08,,,,,051,,,1,1,1,0,159,763,92,,264,5,8928,43,5341,43,,50,398,42,2,62
89WN01610, 89440519,89,44,T0519,2,41,02,412,2,2,5,5,3.0,3,3,1,104,116,24,128,66,459,10,,,,,,,,1,1,1,0,162,1087,93,95,,5,9786,43,8265,43,,68,506,41,3,9
89WN01611, 89440520,89,44,T0520,2,41,02,412,2,2,5,5,3.0,3,3,1,104,116,22,129,83,604,10,2,B,,,,,,1,1,1,0,162,1087,,95,,5,9786,43,8265,43,,85,650,41,1,95
89WN01612, 89440521,89,44,T0521,2,42,02,812,2,2,5,5,3.0,3,3,1,104,116,10,95,60,435,12,,,,,048,,,1,1,1,0,162,886,92,,264,5,8763,43,8283,43,,62,474,42,2,74
89WN01613, 89440522,89,44,T0522,1,42,02,812,2,2,5,5,3.0,3,3,1,104,116,1,94,72,540,09,,,,,,,,1,1,1,0,162,886,00,,,5,8763,43,8283,43,,74,534,42,3,73
89WN01614, 89440523,89,44,T0523,2,41,02,T3,2,2,5,5,1.0,1,1,4,104,115,6,75,59,448,07,,,,,051,,,1,1,1,0,167,1083,92,,264,4,8888,43,9398,43,,61,545,41,2,62
89WN01615, 89440524,89,44,T0524,1,41,02,T3,2,2,5,5,1.0,1,1,4,104,115,11,87,68,516,08,,,,,,,,1,1,1,0,167,1083,93,,,4,8888,43,9398,43,,71,577,41,3,75
89WN01616, 89440525,89,44,T0525,2,41,02,T2,1,1,1,1,1.0,1,1,4,104,115,12,105,88,674,09,3,A,,,,,,1,1,1,0,157,995,,21,,4,8570,43,9567,43,,91,677,41,1,95
89WN01617, 89440526,89,44,T0526,2,42,02,872,1,1,1,1,2.0,2,2,4,104,115,13,89,63,470,06,,,,,047,,,1,1,1,0,134,739,92,95,264,4,8853,43,9280,43,,65,382,42,2,75
89WN01618, 89440528,89,44,T0528,1,42,02,892,2,1,3,2,3.0,3,3,1,104,116,20,95,51,358,08,,,,,,,,1,1,1,0,162,583,93,,282,5,8928,43,8006,43,,52,252,42,3,58
89WN01619, 89440531,89,44,T0531,2,42,02,862,1,1,1,1,7.0,7,5,1,104,116,1,139,72,501,09,2,B,,,,,,1,1,1,0,150,778,,,,5,8938,43,5254,43,,74,455,42,1,89
89WN01620, 89440532,89,44,T0532,2,48,02,405,1,1,1,1,3.0,3,3,4,104,115,14,106,88,673,09,4,A,,,,,,1,1,1,0,134,794,,,,4,8664,43,8218,43,,91,558,48,1,96
89WN01621, 89440533,89,44,T0533,1,40,02,402,2,2,5,5,5.0,5,4,4,104,115,6,132,83,607,08,,,,,,,,1,1,1,0,156,891,93,,,4,8538,43,6334,43,,86,564,40,3,83
89WN01622, 89440534,89,44,T0534,1,40,02,402,2,2,5,5,5.0,5,4,4,104,115,6,124,64,449,09,,,,,,,,1,1,1,0,156,891,93,,,4,8538,43,6334,43,,66,406,40,3,66
89WN01623, 89440535,89,44,T0535,1,42,02,802,1,1,1,1,4.0,4,4,1,104,116,18,145,90,651,08,,,,,,,,1,1,2,0,133,873,93,95,,5,8722,43,7301,43,,93,539,42,3,98
89WN01624, 89440536,89,44,T0536,1,42,02,922,1,1,1,1,3.0,3,3,1,104,116,17,128,88,648,08,,,,,,,,1,1,1,0,148,940,00,95,,5,8897,43,8061,43,,91,517,42,3,92
89WN01625, 89440537,89,44,T0537,2,41,02,T3,1,1,1,1,1.0,1,1,4,104,115,6,120,75,548,05,1,A,,,,,,2,1,1,0,157,967,,14,,4,8888,43,9433,43,,78,548,41,1,80
89WN01626, 89440538,89,44,T0538,1,42,02,T2,1,1,1,1,1.0,1,1,4,104,115,14,80,77,600,08,,,,,,,,1,1,1,0,157,959,00,,,4,8570,43,9856,43,,80,528,42,3,82
89WN01627, 89440539,89,44,T0539,1,40,02,401,1,1,1,1,2.0,2,2,4,104,115,13,138,98,732,08,,V,,,,,,1,1,2,0,150,958,,,,4,8666,43,8595,43,,102,567,40,1,105
89WN01628, 89440540,89,44,T0540,1,48,02,405,1,1,1,1,3.0,3,3,4,104,115,13,118,102,784,07,,,,,,,,1,1,1,0,134,809,93,,352,4,8664,43,8015,43,,106,591,48,3,103
89WN01629, 89440541,89,44,T0541,1,40,02,404,1,1,1,1,2.0,2,2,4,105,114,8,167,119,897,07,,C,,,,,,1,1,2,0,134,854,,,,4,8792,43,8630,43,,124,728,40,1,125
89WN01630, 89440542,89,44,T0542,1,41,02,T2,2,1,3,2,1.0,1,1,3,105,109,8,95,93,766,05,,,,,,,,1,1,3,0,167,1113,93,97,,3,8570,43,9408,43,,101,732,41,3,98
89WN01631, 89440543,89,44,T0543,2,41,02,T2,2,1,3,2,1.0,1,1,2,105,117,2,106,95,721,06,2,A,,,,,,1,1,1,0,167,1113,,,,3,8570,43,9408,43,,97,806,41,1,108
89WN01632, 89440544,89,44,T0544,2,41,02,413,2,2,5,4,5.0,5,4,1,105,115,3,115,85,639,09,4,A,,,,,,1,1,1,0,167,965,,,,5,9581,43,6346,43,,88,677,41,1,93
89WN01633, 89440545,89,44,T0545,2,41,02,413,2,2,5,6,5.0,5,4,1,105,115,23,98,80,610,08,2,C,,,,,,1,1,1,0,167,965,,,,5,9581,43,6346,43,,83,684,41,1,95
89WN01634, 89440546,89,44,T0546,2,42,02,802,2,2,5,6,6.0,6,4,1,105,115,23,121,73,530,08,4,B,,,,,,1,1,1,0,169,1076,,,,5,8722,43,5867,43,,76,604,42,1,87
89WN01635, 89440547,89,44,T0547,1,42,02,802,2,2,5,4,6.0,6,4,1,105,115,11,148,67,454,08,,,,,,,,1,1,2,0,169,1076,00,,,5,8722,43,5867,43,,69,455,42,3,77
89WN01636, 89440548,89,44,T0548,1,41,02,411,1,1,1,1,3.0,3,3,1,105,115,13,126,92,690,08,,,,,,,,1,1,2,0,134,815,93,,,5,9450,43,8260,43,,95,555,41,3,98
89WN01637, 89440550,89,44,T0550,1,41,02,412,3,2,8,5,5.0,5,4,2,105,117,20,106,70,508,09,,,,,,,,1,1,2,0,178,902,00,,,,9786,43,6583,43,,72,535,41,3,76
89WN01638, 89440551,89,44,T0551,1,41,02,412,3,2,8,5,5.0,5,4,2,105,117,19,102,72,528,08,,,,,,,,1,1,2,0,178,902,00,97,,,9786,43,6583,43,,74,554,41,3,81
89WN01639, 89440552,89,44,T0552,1,42,02,932,2,2,5,5,4.0,4,4,1,105,115,15,125,84,622,08,,C,,,,,,1,1,2,0,158,928,93,,,5,9250,43,7165,43,,87,643,42,3,92
89WN01640, 89440553,89,44,T0553,1,42,02,932,2,2,5,5,4.0,4,4,1,105,115,15,123,76,554,07,,,,,,,,1,1,3,0,158,928,93,97,,5,9250,43,7165,43,,79,575,42,3,84
89WN01641, 89440554,89,44,T0554,1,42,02,932,1,1,1,1,3.0,3,3,1,105,115,5,148,98,723,05,,,,,,,,1,1,3,0,134,818,93,,,5,9250,43,8098,43,,102,583,42,3,101
89WN01642, 89440555,89,44,T0555,1,41,02,T2,1,1,1,1,1.0,1,1,2,105,117,27,102,99,759,09,,C,,,,,,1,1,1,0,157,1015,,,,,8570,43,9754,43,,101,756,41,1,106
89WN01643, 89440556,89,44,T0556,1,41,02,413,1,1,1,1,4.0,4,4,1,105,115,11,145,94,691,08,,,,,,,,1,1,1,0,158,817,93,,352,5,9581,43,7159,43,,97,574,41,3,97
89WN01644, 89440558,89,44,T0558,2,48,02,405,2,2,5,5,7.0,7,5,4,106,113,13,115,81,615,07,1,C,,,,,,1,1,1,0,159,1110,,,,4,8664,43,5259,43,,85,614,48,1,91
89WN01645, 89440559,89,44,T0559,1,48,02,405,2,2,5,5,7.0,7,5,4,106,113,7,110,91,708,08,,C,,,,,,1,1,2,0,159,1110,,,,4,8664,43,5259,43,,96,664,48,1,98
89WN01646, 89440560,89,44,T0560,2,41,02,411,1,1,1,1,2.0,2,2,1,106,114,23,153,103,769,06,4,A,,,,,,1,1,1,0,134,850,,,,5,9450,43,8528,43,,108,744,41,1,120
89WN01647, 89440561,89,44,T0561,1,48,02,403,2,2,5,5,2.0,2,2,4,106,113,10,120,76,566,10,,V,,,,,,1,1,1,0,167,1113,93,,,4,8650,43,9336,43,,80,532,48,3,77
89WN01648, 89440562,89,44,T0562,2,48,02,403,2,2,5,5,2.0,2,2,4,106,113,10,119,81,612,08,2,A,,,,,,1,1,1,0,167,1113,,05,,4,8650,43,9336,43,,85,617,48,1,88
89WN01649, 89440564,89,44,T0564,1,40,02,401,3,2,8,4,4.0,4,4,4,106,113,8,108,84,648,06,,,,,,,,1,1,1,0,183,1200,93,21,,4,8666,43,6997,43,,89,588,40,3,93
89WN01650, 89440565,89,44,T0565,2,40,02,401,3,2,8,6,4.0,4,4,4,106,113,11,87,65,498,07,,,,,048,,,1,1,1,0,183,1200,92,,264,4,8666,43,6997,43,,68,505,40,2,74
89WN01651, 89440567,89,44,T0567,2,40,02,402,1,1,1,1,3.0,3,3,4,106,113,11,124,102,793,06,3,A,,,,,,1,1,1,0,148,1034,,,,4,8538,43,7927,43,,108,675,40,1,111
89WN01652, 89440568,89,44,T0568,1,42,02,882,2,2,5,6,7.0,7,5,1,106,114,20,115,50,338,10,,,,,,,,2,1,2,0,159,784,30,,221,5,8765,43,5280,43,,52,365,42,6,0
89WN01653, 89440569,89,44,T0569,1,42,02,882,2,2,5,4,7.0,7,5,1,106,114,3,144,79,567,09,,,,,,,,1,1,2,0,159,784,00,,,5,8765,43,5280,43,,82,562,42,3,83
89WN01654, 89440570,89,44,T0570,1,42,02,842,1,1,1,1,7.0,7,5,1,106,114,16,132,80,586,09,,,,,,,,1,1,2,0,123,721,00,,,5,9001,43,5177,43,,84,471,42,3,83
89WN01655, 89440571,89,44,T0571,2,41,02,414,2,2,5,5,3.0,3,3,1,106,114,6,105,79,601,08,1,A,,,,,,1,1,1,0,177,1057,,,,5,9468,43,7959,43,,83,635,41,1,96
89WN01656, 89440572,89,44,T0572,1,41,02,414,2,2,5,5,3.0,3,3,1,106,114,19,120,95,728,07,,V,,,,,,1,1,1,0,177,1057,,,,5,9468,43,7959,43,,99,732,41,1,100
89WN01657, 89440573,89,44,T0573,2,48,02,405,2,2,5,5,3.0,3,3,4,106,113,11,104,61,448,09,,,,,050,,,1,1,1,0,162,1023,92,,264,4,8664,43,8506,43,,64,427,48,2,66
89WN01658, 89440574,89,44,T0574,2,48,02,405,2,2,5,5,3.0,3,3,4,106,113,11,112,74,556,07,2,B,,,,,,1,1,1,0,162,1023,,,,4,8664,43,8506,43,,78,535,48,1,81
89WN01659, 89440575,89,44,T0575,2,40,02,401,2,1,3,2,7.0,7,5,4,106,113,13,95,75,580,08,4,A,,,,,,1,1,1,0,177,831,,,,4,8666,43,4830,43,,79,509,40,1,82
89WN01660, 89440577,89,44,T0577,1,42,02,882,2,2,5,5,3.0,3,3,1,106,114,5,124,93,707,08,,C,,,,,,1,1,2,0,162,1121,,,,5,8765,43,7955,43,,97,702,42,1,91
89WN01661, 89440578,89,44,T0578,2,42,02,882,2,2,5,5,3.0,3,3,1,106,114,23,123,79,585,08,2,C,,,,,,1,1,1,0,162,1121,,,,5,8765,43,7955,43,,83,630,42,1,85
89WN01662, 89440579,89,44,T0579,2,42,02,872,1,1,1,1,3.0,3,3,1,106,114,24,125,85,636,08,3,A,,,,,,1,1,1,0,148,863,,,,5,8853,43,7870,43,,89,585,42,1,98
89WN01663, 89440580,89,44,T0580,2,48,02,402,1,1,1,1,2.0,2,2,4,106,113,7,114,112,890,06,2,B,,,,,,3,1,1,0,150,854,,,,4,8538,43,9319,43,,118,796,48,1,103
89WN01664, 89440582,89,44,T0582,1,42,02,822,3,1,7,2,3.0,3,3,2,106,116,11,97,85,649,08,,C,PS,,,,,1,1,1,0,177,914,,,,,8865,43,7764,43,,88,539,42,1,92
89WN01665, 89440584,89,44,T0584,2,41,02,413,2,1,3,2,6.0,6,4,2,106,116,23,106,83,624,08,3,A,,,,,,1,1,1,0,149,957,,,,,9581,43,6157,43,,85,621,41,1,98
89WN01666, 89440586,89,44,T0586,1,48,02,401,2,2,5,5,7.0,7,5,4,106,113,12,108,83,639,06,,,,,,,,1,3,2,0,168,1137,93,06,,4,8666,43,5331,43,,87,598,48,3,90
89WN01667, 89440587,89,44,T0587,1,48,02,401,2,2,5,5,7.0,7,5,4,106,113,12,95,72,553,06,,,,,,,,1,1,2,0,168,1137,70,,302,4,8666,43,5331,43,,76,512,48,3,76
89WN01668, 89440588,89,44,T0588,2,40,02,403,2,2,5,5,6.0,6,4,2,106,116,11,130,77,552,11,1,A,,,,,,3,1,1,0,199,882,,,,,8650,43,6217,43,,79,611,40,1,95
89WN01669, 89440589,89,44,T0589,1,40,02,403,2,2,5,5,6.0,6,4,2,106,116,18,128,86,631,14,,,,,,,,1,1,1,0,199,882,93,,,,8650,43,6217,43,,89,656,40,3,93
89WN01670, 89440590,89,44,T0590,1,48,02,405,1,1,1,1,3.0,3,3,3,107,107,5,128,91,731,10,,,,,,,,1,2,1,0,162,1001,93,06,,3,8664,43,8016,43,,101,551,48,3,92
89WN01671, 89440591,89,44,T0591,2,40,02,402,2,1,3,2,2.0,2,2,3,107,107,8,85,82,687,06,2,B,,,,,,1,1,1,0,184,797,,,,3,8538,43,9105,43,,91,640,40,1,93
89WN01672, 89440593,89,44,T0593,2,40,02,403,2,2,5,7,4.0,4,4,3,107,108,7,112,79,628,08,4,C,,,,,,1,1,1,0,158,1064,,,,3,8650,43,7176,43,,87,652,40,1,87
89WN01673, 89440594,89,44,T0594,1,40,02,403,2,2,5,3,4.0,4,4,3,107,108,7,152,73,535,09,,,,,,,,1,1,2,0,158,1064,93,,,3,8650,43,7176,43,,79,494,40,3,9
89WN01674, 89440595,89,44,T0595,2,40,02,T2,1,1,1,1,1.0,1,1,3,107,108,10,91,75,610,09,3,A,,,,,,1,1,1,0,157,979,,14,,3,8570,43,0086,44,,82,630,40,1,86
89WN01675, 89440596,89,44,T0596,2,48,02,405,3,2,8,5,7.0,7,5,3,107,108,15,115,72,560,07,4,B,,,,,,1,1,1,0,159,927,,,,3,8664,43,5238,43,,79,580,48,1,81
89WN01676, 89440597,89,44,T0597,1,48,02,405,3,2,8,5,7.0,7,5,3,107,108,14,108,73,576,08,,,,,,,,1,1,2,0,159,927,93,,,3,8664,43,5238,43,,80,556,48,3,75
89WN01677, 89440599,89,44,T0599,2,40,02,404,2,2,5,3,6.0,6,4,3,107,107,2,125,92,743,08,1,A,,,,,,1,1,1,0,159,1046,,,,3,8792,43,6198,43,,102,740,40,1,95
89WN01678, 89440600,89,44,T0600,2,40,02,404,2,2,5,7,6.0,6,4,3,107,107,2,92,62,493,05,,,,,049,,,1,1,1,0,159,1046,92,,264,3,8792,43,6198,43,,68,513,40,2,69
89WN01679, 89440601,89,44,T0601,1,40,02,403,3,2,8,5,5.0,5,4,2,107,115,20,103,84,641,09,,V,PS,,,,,2,1,2,0,189,1251,,,,,8650,43,6666,43,,87,666,40,1,85
89WN01680, 89440602,89,44,T0602,2,40,02,403,3,2,8,5,5.0,5,4,2,107,115,1,109,81,610,09,3,B,,,,,,1,1,1,0,189,1251,,,,,8650,43,6666,43,,84,662,40,1,93
89WN01681, 89440603,89,44,T0603,1,40,02,403,3,2,8,5,5.0,5,4,2,107,115,14,98,91,706,08,,C,PS,,,,,1,1,1,0,189,1251,,,,,8650,43,6666,43,,95,728,40,1,97
89WN01682, 89440604,89,44,T0604,2,48,02,405,2,1,3,2,7.0,7,5,2,107,115,24,120,66,470,11,,,,,050,,,1,1,1,0,123,701,92,95,264,,8664,43,5127,43,,68,467,48,2,67
89WN01683, 89440606,89,44,T0606,2,40,02,402,2,1,3,2,3.0,3,3,3,107,107,1,89,84,702,08,1,A,,,,,,1,1,1,0,162,822,,,,3,8538,43,7963,43,,93,624,40,1,90
89WN01684, 89440612,89,44,T0612,1,41,02,T1,1,1,1,1,1.0,1,1,4,108,111,6,133,103,808,08,,C,,,,,,1,1,1,0,157,1013,,,,4,8651,43,9413,43,,110,727,41,1,113
89WN01685, 89440614,89,44,T0614,2,40,02,401,2,1,3,2,4.0,4,4,2,108,114,21,98,84,651,08,2,A,,,,,,2,1,1,0,171,860,,,,,8666,43,7312,43,,88,645,40,1,99
89WN01686, 89440615,89,44,T0615,2,41,02,412,2,2,5,5,4.0,4,4,1,108,112,2,115,56,397,09,,,,,048,,,1,1,1,0,171,925,92,21,264,5,9786,43,7587,43,,59,446,41,2,73
89WN01687, 89440616,89,44,T0616,2,41,02,412,2,2,5,5,4.0,4,4,1,108,112,17,133,58,399,08,,,,,050,,,1,1,1,0,171,925,92,21,264,5,9786,43,7587,43,,61,457,41,2,68
89WN01688, 89440617,89,44,T0617,1,40,02,401,1,1,1,1,6.0,6,4,4,108,111,7,130,93,721,08,,C,,,,,,1,1,1,0,159,950,,,,4,8666,43,5822,43,,99,540,40,1,103
89WN01689, 89440618,89,44,T0618,2,40,02,403,1,1,1,1,2.0,2,2,4,108,111,12,131,104,819,08,1,B,,,,,,1,1,1,0,150,1025,,83,,4,8650,43,8913,43,,111,727,40,1,107
89WN01690, 89440619,89,44,T0619,1,40,02,404,2,2,5,5,3.0,3,3,4,108,111,13,125,84,644,06,,V,PS,,,,,1,1,1,0,162,1072,,,,4,8792,43,8052,43,,90,584,40,1,92
89WN01691, 89440620,89,44,T0620,2,40,02,404,2,2,5,5,3.0,3,3,4,108,111,6,128,82,623,08,3,A,,,,,,1,1,1,0,162,1072,,,,4,8792,43,8052,43,,88,597,40,1,86
89WN01692, 89440621,89,44,T0621,2,41,02,412,1,1,1,1,2.0,2,2,1,108,112,19,144,82,604,08,1,B,,,,,,1,1,1,0,150,801,,,,5,9786,43,8590,43,,87,575,41,1,100
89WN01693, 89440622,89,44,T0622,1,40,02,404,2,2,5,5,6.0,6,4,4,108,111,14,115,100,797,08,,V,,,,,,1,1,1,0,149,988,93,06,,4,8792,43,5504,43,,107,756,40,3,96
89WN01694, 89440623,89,44,T0623,2,40,02,404,2,2,5,5,6.0,6,4,4,108,111,14,115,96,761,07,,,,,,,,1,3,1,0,149,988,93,03,,4,8792,43,5504,43,,103,759,40,3,103
89WN01695, 89440626,89,44,T0626,2,48,02,405,1,1,1,1,2.0,2,2,4,108,111,12,128,92,714,08,2,B,,,,,,1,1,1,0,167,1076,,,,4,8664,43,8720,43,,98,622,48,1,97
89WN01696, 89440627,89,44,T0627,2,48,02,404,1,1,1,1,3.0,3,3,4,108,111,12,121,88,684,05,2,B,,,,,,1,1,1,0,162,1004,,,,4,8792,43,7885,43,,94,565,48,1,95
89WN01697, 89440629,89,44,T0629,1,40,02,404,2,1,3,2,3.0,3,3,3,109,105,10,152,109,893,08,,C,,,,,,1,1,1,0,148,848,,,,3,8792,43,8108,43,,122,738,40,1,109
89WN01698, 89440630,89,44,T0630,1,48,02,404,1,1,1,1,3.0,3,3,3,109,106,10,153,107,865,07,,C,,,,,,1,1,1,0,134,850,,,,3,8792,43,8442,43,,119,687,48,1,111
89WN01699, 89440631,89,44,T0631,2,48,02,405,2,2,5,5,2.0,2,2,4,109,110,6,106,78,613,09,1,B,,,,,,1,1,1,0,184,1145,,,,4,8664,43,9373,43,,84,613,48,1,83
89WN01700, 89440632,89,44,T0632,1,48,02,405,2,2,5,5,2.0,2,2,4,109,110,11,99,86,692,08,,V,,,,,,1,1,1,0,184,1145,,,,4,8664,43,9373,43,,93,657,48,1,93
89WN01701, 89440633,89,44,T0633,1,40,02,403,2,1,3,2,7.0,7,5,1,109,111,17,141,80,594,09,,,,,,,,1,1,1,0,177,889,93,,,3,8650,43,4877,43,,85,501,40,3,86
89WN01702, 89440634,89,44,T0634,2,40,02,401,3,1,7,2,4.0,4,4,2,109,113,19,120,84,637,08,2,B,,,,,,1,1,1,0,158,669,,,,,8666,43,7553,43,,88,629,40,1,95
89WN01703, 89440635,89,44,T0635,1,40,02,402,2,2,5,5,4.0,4,4,4,109,110,12,121,95,754,10,,V,,,,,,1,1,1,0,158,1036,,,,4,8538,43,7299,43,,103,711,40,1,102
89WN01704, 89440636,89,44,T0636,1,40,02,402,2,2,5,5,4.0,4,4,4,109,110,14,112,88,698,07,,,,,,,,1,1,1,0,158,1036,93,14,,4,8538,43,7299,43,,95,656,40,3,96
89WN01705, 89440639,89,44,T0639,2,48,02,405,3,1,7,2,2.0,2,2,3,109,106,16,94,68,553,09,1,B,,,,,,1,1,1,0,184,767,,,,3,8664,43,8682,43,,76,510,48,1,79
89WN01706, 89440640,89,44,T0640,1,41,02,T2,1,1,1,1,1.0,1,1,3,109,106,15,90,73,604,06,,,,,,,,1,1,2,0,157,965,00,,,3,8570,43,0142,44,,81,549,41,3,77
89WN01707, 89440641,89,44,T0641,1,48,02,405,2,2,5,5,3.0,3,3,3,109,105,1,105,64,510,09,,,,,,,,1,1,1,0,148,916,93,82,,3,8664,43,8217,43,,72,461,48,3,9
