UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY,HGRP
05WN01442,105115886,05,R5886,11,2,18,07,e.7,5,1,1,1.0,1,1,2,114,223,109,13,11.2,0,78,0.613,85,1,1,,,0,M,A,N.5,,R3179,11,R4895,11,18,1,,0,1,1,103,1.72,115.8,1,94,0,,0.041,Ndak,1
05WN01443,105115888,05,R5888,11,2,18,07,32R,8,2,2,5.0,5,4,1,114,221,107,15,12.4,0,67,0.51,74,1,1,,,0,M, 20,,,R1667,11,R1374,11,10,2,92,265,5,6,98,1.81,126.8,2,82,82,,0.051,,
05WN01444,105115889,05,R5889,11,1,18,07,32R,8,2,2,5.0,5,4,1,114,221,107,4,14.6,0,88,0.686,97,1,1,,,0,M,.,,,R1667,11,R1374,11,10,3,93,252,5,4,108,1.81,126.8,3,92,0,,0.051,,
05WN01445,105115891,05,R5891,11,1,18,07,46R,9,3,2,4.0,4,4,1,114,221,107,10,11.3,0,79,0.633,87,1,1,,,0,M,.,,,R3401,11,R2677,11,13,3,93,252,8,5,103,2.1,132.8,3,87,0,,0.046,,
05WN01446,105115892,05,R5892,11,1,18,07,46R,9,3,2,4.0,4,4,1,114,221,107,3,10.6,0,72,0.574,79,1,1,2,,0,M,.,,H2 X,R3401,11,R2677,11,13,3,93,252,8,5,97,2.1,132.8,3,77,0,,0.046,,
05WN01447,105115893,05,R5893,11,2,18,07,43R,8,2,2,5.0,5,4,1,115,221,106,2,10.4,0,77,0.628,86,1,1,,,0,M,.,,HAIRY X,R4131,11,00728,00,18,3,93,273,5,6,107,1.8,126.9,3,85,0,,0.032,,
05WN01448,105115894,05,R5894,11,2,18,07,43R,8,2,2,5.0,5,4,1,115,221,106,3,12.7,58,81,0.644,90,1,1,,,0,M,B,N.7,HAIRY,R4131,11,00728,00,18,1,,0,5,4,110,1.8,126.9,1,91,91,,0.032,Ndak,2
05WN01449,105115895,05,R5895,11,1,18,07,31R,8,2,2,4.0,4,4,1,115,221,106,9,12.2,0,70,0.545,78,1,1,,,0,M,.,,X,R4146,11,R2578,11,12,3,93,252,5,5,97,1.9,132.3,3,77,0,,0.03,,
05WN01450,105115896,05,R5896,11,2,18,07,31R,8,2,2,4.0,4,4,1,115,221,106,5,11.6,0,72,0.57,80,1,1,,,0,M,A,N.6,HAIRY,R4146,11,R2578,11,12,1,,0,5,5,105,1.9,132.3,1,84,0,,0.03,Ndak,1
05WN01451,105115897,05,R5897,11,2,18,07,43R,9,3,1,3.0,3,3,2,115,223,108,10,9.1,0,83,0.684,91,1,1,,,0,M,.,e21,,R4131,11,R3474,11,18,1,,0,7,2,108,1.97,118.8,1,93,0,,0.054,Ramb,
05WN01452,105115899,05,R5899,11,1,18,07,33R,5,1,1,3.0,3,3,2,115,223,108,12,13.2,0,93,0.739,102,1,1,,,0,M,.,,NICE LAMB,R2570,11,R3752,11,18,1,,0,1,1,109,1.68,120.7,1,100,0,,0.033,,
05WN01453,105115901,05,R5901,11,3,18,07,41R,9,3,2,5.0,5,4,2,115,223,108,8,9.0,0,79,0.648,87,1,1,,,0,M,.,,HAIRY,R4171,11,R1197,11,11,3,93,273,8,5,0,2.24,138.2,3,91,0,,0.051,,
05WN01454,105115902,05,R5902,11,2,18,07,41R,9,3,2,5.0,5,4,2,115,223,108,7,8.4,0,70,0.57,77,1,1,,,0,M,B,N.8,,R4171,11,R1197,11,11,1,,0,8,5,104,2.24,138.2,1,89,0,,0.051,Ndak,2
05WN01455,105115903,05,R5903,11,2,18,07,44R,8,2,1,2.0,2,2,1,115,221,106,8,9.0,0,84,0.708,94,1,1,,,0,M,.,e21,WEAK LAMB,R4202,11,R4107,11,18,1,,0,3,2,111,1.82,120.5,1,96,0,,0.05,Ramb,
05WN01456,105115905,05,R5905,11,2,18,07,e.7,8,2,1,1.0,1,1,2,115,223,108,14,8.2,0,70,0.572,77,1,1,,,0,M,.,,,R3179,11,R4427,11,18,6,11,237,3,2,99,1.82,123.3,6,0,0,,0.043,,
05WN01457,105115906,05,R5906,11,3,18,07,e.7,8,2,1,1.0,1,1,1,115,221,106,12,9.2,0,75,0.621,84,1,1,,,0,M,.,,,R3179,11,R4427,11,18,3,93,273,3,2,0,1.82,123.3,3,97,0,,0.043,,
05WN01458,105115907,05,R5907,11,2,18,07,46R,8,2,2,7.0,7,5,1,115,221,106,14,9.5,0,70,0.571,78,1,1,,,0,M,.,e22,,R3401,11,S9175,10,10,1,,0,5,5,101,1.72,125.5,1,80,0,,0.034,Ramb,
05WN01459,105115910,05,R5910,11,2,18,07,42R,8,2,1,3.0,3,3,1,115,221,106,8,12.3,0,65,0.497,72,1,1,,,0,M, 23,,4TEATS,R4093,11,R3718,11,18,2,92,265,3,2,95,1.89,121.8,2,76,75,,0.031,,
05WN01460,105115911,05,R5911,11,1,18,07,41R,5,1,1,3.0,3,3,1,115,221,106,4,14.4,0,114,0.94,127,1,1,,3-,0,M,.,,F3- Top Index,R4171,11,R3379,11,18,1,,0,1,1,127,1.68,120.9,1,120,0,,0.041,,
05WN01461,105115912,05,R5912,11,3,18,07,43R,8,2,2,2.0,2,2,1,115,221,106,9,8.3,0,63,0.516,70,1,1,,,0,M,.,,,R4131,11,R4175,11,18,3,93,273,5,6,0,1.82,124.9,3,73,0,,0.028,,
05WN01462,105115913,05,R5913,11,2,18,07,43R,8,2,2,2.0,2,2,1,115,221,106,12,10.0,0,64,0.509,71,1,1,,,0,M, 23,,,R4131,11,R4175,11,18,2,92,265,5,4,95,1.82,124.9,2,75,75,,0.028,,
05WN01463,105115914,05,R5914,11,1,18,07,33R,8,2,2,4.0,4,4,1,115,221,106,8,12.6,0,84,0.674,93,1,1,,,0,M,.,,LAME 8/29/05,R2570,11,R2518,11,13,3,93,252,5,5,103,1.72,120.0,3,73,0,,0.03,,
05WN01464,105115915,05,R5915,11,2,18,07,33R,8,2,2,4.0,4,4,1,115,221,106,3,10.8,0,54,0.408,60,1,1,,,0,M,.,,4TEATS,R2570,11,R2518,11,13,3,93,273,5,5,85,1.72,120.0,3,69,0,,0.03,,
05WN01465,105115917,05,R5917,11,3,18,07,34R,9,3,2,5.0,5,4,1,115,221,106,8,9.5,0,79,0.656,88,1,1,,,0,M,.,,,R2874,11,00197,00,18,3,93,273,8,5,0,1.7,119.4,3,87,0,,0.014,,
05WN01466,105115918,05,R5918,11,2,18,07,34R,9,3,2,5.0,5,4,1,115,221,106,12,9.8,0,79,0.653,88,1,1,,,0,M,.,e22,,R2874,11,00197,00,18,1,,0,8,5,106,1.7,119.4,1,95,0,,0.014,Ramb,
05WN01467,105115919,05,R5919,11,2,18,07,45R,8,2,2,4.0,4,4,1,115,221,106,16,11.6,0,70,0.551,78,1,1,,,0,M,.,e21,,R2746,11,R2401,11,10,1,,0,5,5,104,1.85,134.6,1,83,0,,0.018,Ramb,
05WN01468,105115920,05,R5920,11,2,18,07,45R,8,2,2,4.0,4,4,1,115,221,106,16,12.8,0,69,0.53,76,1,1,,,0,M,.,e21,4TEATS,R2746,11,R2401,11,10,1,,0,5,5,102,1.85,134.6,1,83,0,,0.018,Ramb,
05WN01469,105115922,05,R5922,11,2,18,07,34R,8,2,1,3.0,3,3,1,115,221,106,13,10.1,0,79,0.65,88,1,1,,,0,M,A,N.7,,R2874,11,R3900,11,18,1,,0,3,2,96,1.54,89.3,1,97,0,,0.019,Ndak,1
05WN01470,105115923,05,R5923,11,2,18,07,42R,5,1,1,2.0,2,2,1,115,221,106,11,10.0,0,82,0.679,92,1,1,,,0,M,B,N.1,ENTROPION,R4093,11,R4126,11,18,1,,0,1,1,109,1.65,117.5,1,95,0,,0.055,Ndak,2
05WN01471,105115927,05,R5927,11,1,18,07,34R,8,2,2,6.0,6,4,1,115,221,106,15,12.4,0,89,0.723,99,1,1,,,0,M,.,,,R2874,11,R0604,11,11,1,,0,5,5,110,1.74,128.4,1,101,0,,0.042,,
05WN01472,105115928,05,R5928,11,1,18,07,34R,8,2,2,6.0,6,4,1,115,221,106,2,10.9,0,77,0.624,86,1,1,,,0,M,.,,,R2874,11,R0604,11,11,3,93,252,5,5,101,1.74,128.4,3,83,0,,0.042,,
05WN01473,105115929,05,R5929,11,1,18,07,32R,8,2,1,3.0,3,3,1,115,221,106,6,12.0,0,88,0.717,98,1,1,,2-,0,M,.,,F2-,R1667,11,R3078,11,18,3,93,252,3,2,93,1.6,78.6,3,88,0,,0.035,,
05WN01474,105115931,05,R5931,11,2,18,07,34R,8,2,2,4.0,4,4,2,115,223,108,3,11.9,0,80,0.631,88,1,1,,,0,M,.,e21,4TEATS,R2874,11,R2254,11,11,1,,0,5,5,108,1.9,123.6,1,94,0,,0.037,Ramb,
05WN01475,105115932,05,R5932,11,1,18,07,34R,8,2,2,4.0,4,4,2,115,223,108,15,12.0,0,75,0.583,82,1,1,,,0,M,.,,,R2874,11,R2254,11,11,3,93,252,5,5,96,1.9,123.6,3,83,0,,0.037,,
05WN01476,105115933,05,R5933,11,2,18,07,33R,8,2,2,7.0,7,5,2,116,223,107,5,12.0,0,68,0.523,75,1,1,,,0,M, 21,,,R2570,11,S9412,10,13,2,92,265,5,5,101,1.98,134.0,2,79,73,,0.023,,
05WN01477,105115934,05,R5934,11,2,18,07,33R,8,2,2,7.0,7,5,2,116,223,107,15,10.5,0,60,0.463,66,1,1,,,0,M, 24,,4TEATS,R2570,11,S9412,10,13,2,92,265,5,5,95,1.98,134.0,2,74,78,,0.023,,
05WN01478,105115935,05,R5935,11,1,18,07,35R,8,2,2,7.0,7,5,2,116,223,107,15,13.7,0,65,0.479,71,1,1,,,0,M,.,,NICE LAMB,R3321,11,S9453,10,10,3,93,252,5,5,81,1.45,99.7,3,71,0,,0.023,,
05WN01479,105115936,05,R5936,11,1,18,07,35R,8,2,2,7.0,7,5,2,116,223,107,6,13.5,0,78,0.603,86,1,1,7,,0,M,.,,H7,R3321,11,S9453,10,10,3,93,252,5,5,91,1.45,99.7,3,81,0,,0.023,,
05WN01480,105115938,05,R5938,11,2,18,07,41R,9,3,2,6.0,6,4,2,116,223,107,15,8.7,0,55,0.433,61,1,1,,,0,M,.,,,R4171,11,R0417,11,10,3,93,273,8,5,92,2.04,136.0,3,72,0,,0.062,,
05WN01481,105115939,05,R5939,11,1,18,07,41R,9,3,2,6.0,6,4,2,116,223,107,5,9.7,0,67,0.536,74,1,1,,,0,M,.,,,R4171,11,R0417,11,10,3,93,252,8,5,95,2.04,136.0,3,75,0,,0.062,,
05WN01482,105115940,05,R5940,11,2,18,07,46R,8,2,1,5.0,5,4,2,116,223,107,14,9.5,0,83,0.687,92,1,1,,,0,M,A,N.8,"Dead d365,c19",R3401,11,01422,00,18,1,19,365,3,2,110,1.81,120.6,1,97,0,,0.017,Ndak,1
05WN01483,105115942,05,R5942,11,1,18,07,37R,8,2,2,2.0,2,2,2,116,223,107,10,11.9,0,79,0.627,87,1,1,,,0,M,.,,,R3176,11,R4079,11,18,3,93,252,5,5,102,1.99,131.3,3,81,0,,0.029,,
05WN01484,105115943,05,R5943,11,1,18,07,37R,8,2,2,2.0,2,2,2,116,223,107,3,13.4,0,73,0.557,80,1,1,7,,0,M,.,,H7,R3176,11,R4079,11,18,3,93,252,5,5,98,1.99,131.3,3,84,0,,0.029,,
05WN01485,105115944,05,R5944,11,1,18,07,41R,5,1,1,6.0,6,4,2,116,223,107,5,16.1,0,104,0.821,115,1,1,,,0,M,.,,BIG,R4171,11,R0949,11,12,1,,0,1,1,119,1.84,122.7,1,110,0,,0.03,,
05WN01486,105115945,05,R5945,11,3,18,07,42R,8,2,2,3.0,3,3,2,116,223,107,8,14.3,0,83,0.642,91,1,1,,,0,M,.,,,R4093,11,R3820,11,18,3,93,273,5,4,0,1.68,119.4,3,101,0,,0.034,,
05WN01487,105115946,05,R5946,11,2,18,07,42R,8,2,2,3.0,3,3,2,116,223,107,7,10.6,0,69,0.546,76,1,1,,,0,M,.,e21,,R4093,11,R3820,11,18,1,,0,5,6,97,1.68,119.4,1,79,0,,0.034,Ramb,
05WN01488,105115947,05,R5947,11,1,18,07,32R,8,2,2,6.0,6,4,2,116,223,107,5,14.8,0,78,0.591,86,1,1,,,0,M,.,,NICE LAMB,R1667,11,R0975,11,13,3,93,252,5,4,101,1.82,127.5,3,84,0,,0.031,,
05WN01489,105115948,05,R5948,11,2,18,07,32R,8,2,2,6.0,6,4,2,116,223,107,10,12.3,0,76,0.595,84,1,1,,,0,M,.,,NICE LAMB,R1667,11,R0975,11,13,6,11,237,5,6,106,1.82,127.5,6,0,0,,0.031,,
05WN01490,105115949,05,R5949,11,2,18,07,34R,5,1,1,3.0,3,3,2,116,223,107,3,11.2,0,84,0.68,93,1,1,,,0,M,B,N.2,,R2874,11,R3806,11,18,1,,0,1,1,99,1.4,87.1,1,97,0,,0.033,Ndak,2
05WN01491,105115951,05,R5951,11,3,18,07,44R,8,2,2,4.0,4,4,2,116,223,107,6,12.3,0,70,0.539,77,1,1,,,0,M,.,,HAIRY,R4202,11,R2550,11,12,3,93,273,5,5,0,1.72,122.2,3,70,0,,0.033,,
05WN01492,105115952,05,R5952,11,2,18,07,44R,8,2,2,4.0,4,4,2,116,223,107,14,11.8,0,72,0.563,79,1,1,,,0,M,.,e22,,R4202,11,R2550,11,12,1,,0,5,5,100,1.72,122.2,1,77,0,,0.033,Ramb,
05WN01493,105115953,05,R5953,11,2,18,07,44R,9,3,2,6.0,6,4,2,116,223,107,7,12.3,0,75,0.586,83,1,1,,,0,M,A,N.1,,R4202,11,90335,09,18,1,,0,8,5,101,1.64,115.3,1,91,0,,0.0,Ndak,1
05WN01494,105115954,05,R5954,11,1,18,07,44R,9,3,2,6.0,6,4,2,116,223,107,11,11.8,0,79,0.628,87,1,1,,,0,M,.,,,R4202,11,90335,09,18,3,93,252,8,5,97,1.64,115.3,3,84,0,,0.0,,
05WN01495,105115955,05,R5955,11,2,18,07,44R,9,3,1,6.0,6,4,2,116,223,107,1,10.0,0,82,0.673,91,1,1,,,0,M,.,e21,SCOURS,R4202,11,90335,09,18,1,,0,7,2,107,1.64,115.3,1,94,0,,0.0,Ramb,
05WN01496,105115956,05,R5956,11,3,18,07,31R,9,3,1,4.0,4,4,2,116,223,107,3,10.3,0,92,0.764,102,1,1,,,0,M,.,,HAIRY,R4146,11,R2717,11,12,3,93,273,7,2,0,1.9,115.9,3,102,0,,0.025,,
05WN01497,105115958,05,R5958,11,2,18,07,43R,5,1,1,4.0,4,4,2,116,223,107,15,12.9,0,92,0.739,102,1,1,,,0,M,.,,HAIRY,R4131,11,R2910,11,11,1,97,251,1,1,115,1.6,114.5,7,0,0,,0.051,,
05WN01498,105115959,05,R5959,11,1,18,07,31R,5,1,1,4.0,4,4,2,116,223,107,11,16.6,0,87,0.658,96,1,1,,2-,0,M,.,,F2-,R4146,11,R2840,11,13,3,93,252,1,1,105,1.77,119.6,3,101,0,,0.029,,
05WN01499,105115960,05,R5960,11,1,18,07,42R,8,2,2,5.0,5,4,2,116,223,107,12,13.3,0,75,0.577,83,1,1,,,0,M,.,,,R4093,11,R2032,11,12,3,93,252,5,5,98,1.81,124.8,3,87,0,,0.022,,
05WN01500,105115961,05,R5961,11,2,18,07,42R,8,2,2,5.0,5,4,2,116,223,107,4,15.5,0,83,0.631,91,1,1,,,0,M,.,e22,,R4093,11,R2032,11,12,1,,0,5,5,110,1.81,124.8,1,96,0,,0.022,Ramb,
05WN01501,105115962,05,R5962,11,2,18,07,43R,5,1,1,4.0,4,4,2,116,223,107,6,12.6,0,78,0.611,86,1,1,,,0,M,A,N.2,,R4131,11,R2271,11,12,1,,0,1,1,106,1.72,122.1,1,98,0,,0.036,Ndak,1
05WN01502,105115963,05,R5963,11,3,18,07,42R,8,2,2,3.0,3,3,2,116,223,107,8,10.5,0,64,0.5,71,1,1,,,0,M,.,,,R4093,11,R3933,11,18,3,93,273,5,6,0,1.68,121.9,3,75,0,,0.03,,
05WN01503,105115964,05,R5964,11,2,18,07,42R,8,2,2,3.0,3,3,2,116,223,107,10,13.0,0,83,0.654,92,1,1,,,0,M,.,e21,,R4093,11,R3933,11,18,1,,0,5,4,110,1.68,121.9,1,90,0,,0.03,Ramb,
05WN01504,105115965,05,R5965,11,2,18,07,32R,8,2,2,6.0,6,4,2,116,223,107,13,12.5,0,74,0.575,81,1,1,,,0,M,B,N.3,4TEATS,R1667,11,90212,09,18,1,,0,5,3,96,1.44,104.4,1,85,0,,0.0,Ndak,2
05WN01505,105115966,05,R5966,11,2,18,07,32R,8,2,2,6.0,6,4,2,116,223,107,15,9.2,0,78,0.643,86,1,1,,,0,M,A,N.3,,R1667,11,90212,09,18,1,,0,5,7,100,1.44,104.4,1,94,0,,0.0,Ndak,1
05WN01506,105115968,05,R5968,11,1,18,07,37R,9,3,2,7.0,7,5,2,116,223,107,5,11.4,0,87,0.707,96,1,1,,,0,M,.,,,R3176,11,S9706,10,11,1,,0,8,5,106,1.9,122.5,1,98,0,,0.027,,
05WN01507,105115969,05,R5969,11,2,18,07,37R,9,3,2,7.0,7,5,2,116,223,107,15,10.5,0,61,0.472,67,1,1,,,0,M, 22,,,R3176,11,S9706,10,11,2,92,265,8,5,92,1.9,122.5,2,78,79,,0.027,,
05WN01508,105115971,05,R5971,11,1,18,07,34R,9,3,2,6.0,6,4,2,116,223,107,3,9.8,0,75,0.609,83,1,1,,,0,M,.,,,R2874,11,R0137,11,11,3,93,252,8,5,97,1.84,121.9,3,76,0,,0.046,,
05WN01509,105115972,05,R5972,11,1,18,07,34R,9,3,2,6.0,6,4,2,116,223,107,10,10.3,0,71,0.567,78,1,1,,,0,M,.,,,R2874,11,R0137,11,11,3,93,252,8,5,93,1.84,121.9,3,82,0,,0.046,,
05WN01510,105115973,05,R5973,11,1,18,07,46R,8,2,2,3.0,3,3,2,116,223,107,1,11.8,0,90,0.731,100,1,1,3,,0,M,.,,H3,R3401,11,R3664,11,18,1,,0,5,4,110,1.83,126.4,1,93,0,,0.029,,
05WN01511,105115974,05,R5974,11,2,18,07,46R,8,2,2,3.0,3,3,2,116,223,107,15,9.9,0,65,0.515,72,1,1,,,0,M, 21,,,R3401,11,R3664,11,18,2,92,265,5,6,97,1.83,126.4,2,79,78,,0.029,,
05WN01512,105115975,05,R5975,11,2,18,07,37R,5,1,1,7.0,7,5,2,116,223,107,5,15.7,0,102,0.807,112,1,1,,,0,M,.,,RUGGED,R3176,11,S9613,10,11,6,11,237,1,1,131,1.9,138.4,6,0,0,,0.027,,
05WN01513,105115976,05,R5976,11,2,18,07,e.9,5,1,1,1.0,1,1,2,117,223,106,4,11.5,56,70,0.552,78,1,1,,,0,M,A,N.4,,R4147,11,R4997,11,18,1,,0,1,1,97,1.72,114.4,1,91,87,,0.027,Ndak,1
05WN01514,105115977,05,R5977,11,1,18,07,45R,8,2,2,4.0,4,4,2,117,223,106,7,11.1,0,76,0.612,85,1,1,,,0,M,.,,,R2746,11,R2173,11,13,3,93,252,5,5,97,1.72,119.5,3,78,0,,0.038,,
05WN01515,105115978,05,R5978,11,2,18,07,45R,8,2,2,4.0,4,4,2,117,223,106,12,12.8,0,44,0.294,48,1,1,,,0,M,.,,,R2746,11,R2173,11,13,3,93,273,5,5,76,1.72,119.5,3,49,0,,0.038,,
05WN01516,105115979,05,R5979,11,2,18,07,37R,8,2,1,4.0,4,4,2,117,223,106,7,11.5,0,81,0.656,90,1,1,,,0,M,B,N.4,,R3176,11,R2728,11,12,1,,0,3,2,104,1.85,108.6,1,89,0,,0.026,Ndak,2
05WN01517,105115980,05,R5980,11,3,18,07,37R,8,2,1,4.0,4,4,2,117,223,106,15,11.8,0,78,0.625,87,1,1,,,0,M,.,,,R3176,11,R2728,11,12,3,93,273,3,2,0,1.85,108.6,3,91,0,,0.026,,
05WN01518,105115984,05,R5984,11,2,18,07,37R,8,2,2,5.0,5,4,2,117,223,106,8,11.6,0,82,0.664,91,1,1,,,0,M,.,e22,,R3176,11,00707,00,18,1,,0,5,5,106,1.59,112.6,1,94,0,,0.021,Ramb,
05WN01519,105115985,05,R5985,11,1,18,07,37R,8,2,2,5.0,5,4,2,117,223,106,2,11.9,0,82,0.661,91,1,1,7,,0,M,.,,H7,R3176,11,00707,00,18,3,93,252,5,5,99,1.59,112.6,3,89,0,,0.021,,
05WN01520,105115986,05,R5986,11,1,18,07,34R,8,2,2,3.0,3,3,2,117,223,106,10,11.5,0,75,0.599,83,1,1,,,0,M,.,,,R2874,11,R3249,11,18,3,93,252,5,5,101,1.83,135.0,3,85,0,,0.03,,
05WN01521,105115987,05,R5987,11,2,18,07,34R,8,2,2,3.0,3,3,2,117,223,106,1,9.8,0,81,0.672,90,1,1,,,0,M,.,e22,,R2874,11,R3249,11,18,1,,0,5,5,113,1.83,135.0,1,92,0,,0.03,Ramb,
05WN01522,105115991,05,R5991,11,2,18,07,43R,5,1,1,7.0,7,5,2,117,223,106,6,12.8,0,81,0.643,90,1,1,,,0,M,.,e22,,R4131,11,S9236,10,13,1,,0,1,1,106,1.8,113.7,1,90,0,,0.018,Ramb,
05WN01523,105115992,05,R5992,11,2,18,07,34R,8,2,2,6.0,6,4,H,117,227,110,5,10.6,0,77,0.604,83,1,1,,,0,M,.,e21,,R2874,11,90768,09,18,1,,0,5,5,107,1.74,131.6,1,83,0,,0.041,Ramb,
05WN01524,105115993,05,R5993,11,2,18,07,34R,8,2,2,6.0,6,4,H,117,227,110,4,11.1,0,81,0.635,87,1,1,,,0,M,.,e22,,R2874,11,90768,09,18,1,,0,5,5,110,1.74,131.6,1,90,0,,0.041,Ramb,
05WN01525,105115994,05,R5994,11,3,18,07,31R,9,3,1,4.0,4,4,2,117,223,106,3,11.6,0,97,0.806,108,3,1,,,0,M,.,,BLK.FEET,R4146,11,R2709,11,13,6,11,237,7,2,0,2.15,135.1,6,0,0,,0.038,,
05WN01526,105115996,05,R5996,11,3,18,07,45R,8,2,2,3.0,3,3,2,117,223,106,6,12.3,0,75,0.592,83,1,1,,,0,M,.,,,R2746,11,R3361,11,18,3,93,273,5,5,0,1.6,110.0,3,80,0,,0.025,,
05WN01527,105115997,05,R5997,11,3,18,07,45R,8,2,2,3.0,3,3,2,117,223,106,3,12.8,0,89,0.719,99,1,1,,,0,M,.,,,R2746,11,R3361,11,18,3,93,273,5,5,0,1.6,110.0,3,93,0,,0.025,,
05WN01528,105115998,05,R5998,11,3,18,07,e.9,5,1,1,1.0,1,1,2,117,223,106,6,10.9,0,71,0.567,79,1,1,,,0,M,.,,,R4147,11,R4471,11,18,3,97,251,1,1,0,1.72,114.6,7,0,0,,0.038,,
05WN01529,105115999,05,R5999,11,2,18,07,45R,8,2,2,7.0,7,5,2,117,223,106,14,11.6,0,71,0.56,79,1,1,,,0,M,B,N.5,,R2746,11, 8764,00,18,1,,0,5,6,104,1.8,131.5,1,85,0,,0.024,Ndak,2
05WN01530,105116000,05,R6000,11,1,18,07,45R,8,2,2,7.0,7,5,2,117,223,106,6,14.5,0,74,0.561,82,1,1,,,0,M,.,,,R2746,11, 8764,00,18,3,93,252,5,4,99,1.8,131.5,3,76,0,,0.024,,
05WN01531,105116001,05,R6001,11,2,18,07,41R,9,3,2,4.0,4,4,2,117,223,106,1,9.4,0,77,0.638,86,1,1,,,0,M,.,e22,,R4171,11,R2427,11,10,1,,0,8,6,109,2.1,133.0,1,92,0,,0.067,Ramb,
05WN01532,105116002,05,R6002,11,3,18,07,41R,9,3,2,4.0,4,4,2,117,223,106,2,12.6,0,75,0.589,83,1,1,,,0,M,.,,,R4171,11,R2427,11,10,6,11,237,8,4,0,2.1,133.0,6,0,0,,0.067,,
05WN01533,105116004,05,R6004,11,2,18,07,31R,8,2,2,3.0,3,3,2,117,223,106,13,10.7,0,65,0.512,72,1,1,,,0,M, 22,,,R4146,11,R3592,11,18,2,92,265,5,5,97,1.83,127.7,2,78,82,,0.037,,
05WN01534,105116005,05,R6005,11,1,18,07,31R,8,2,2,3.0,3,3,2,117,223,106,14,10.9,0,77,0.624,86,1,1,,,0,M,.,,,R4146,11,R3592,11,18,3,93,252,5,5,101,1.83,127.7,3,84,0,,0.037,,
05WN01535,105116006,05,R6006,11,1,18,07,45R,8,2,2,4.0,4,4,2,117,223,106,9,12.0,0,51,0.368,56,1,1,,,0,M,.,,THIN,R2746,11,R2524,11,11,3,93,252,5,5,78,1.72,122.9,3,58,0,,0.017,,
05WN01536,105116007,05,R6007,11,1,18,07,45R,8,2,2,4.0,4,4,2,117,223,106,9,12.0,0,83,0.67,92,1,1,,,0,M,.,,NICE LAMB,R2746,11,R2524,11,11,1,,0,5,5,103,1.72,122.9,1,89,0,,0.017,,
05WN01537,105116009,05,R6009,11,2,18,07,e.9,8,2,2,1.0,1,1,2,118,223,105,9,7.5,0,58,0.481,65,1,1,,,0,M, 25,,,R4147,11,R4617,11,18,2,92,265,5,6,92,1.82,127.0,2,72,70,,0.035,,
05WN01538,105116010,05,R6010,11,3,18,07,e.9,8,2,2,1.0,1,1,2,118,223,105,3,9.1,0,68,0.561,76,1,1,,,0,M,.,,,R4147,11,R4617,11,18,3,93,273,5,4,0,1.82,127.0,3,84,0,,0.035,,
05WN01539,105116011,05,R6011,11,3,18,07,31R,9,3,1,4.0,4,4,2,118,223,105,2,9.1,0,56,0.447,63,1,1,,,0,M,-X-,-X-,HERNIA X,R4146,11,R2378,11,12,3,58,297,7,2,0,1.97,106.9,3,61,0,,0.024,-X-,
05WN01540,105116012,05,R6012,11,2,18,07,31R,9,3,1,4.0,4,4,2,118,223,105,15,7.1,0,76,0.656,86,1,1,,,0,M,B,N.6,,R4146,11,R2378,11,12,1,,0,7,2,101,1.97,106.9,1,85,0,,0.024,Ndak,2
05WN01541,105116013,05,R6013,11,2,18,07,35R,8,2,2,5.0,5,4,2,118,223,105,12,10.9,0,78,0.639,88,1,1,,,0,M,B,N.7,,R3321,11,R1506,11,12,1,,0,5,5,103,1.81,108.5,1,94,0,,0.024,Ndak,2
05WN01542,105116014,05,R6014,11,3,18,07,35R,8,2,2,5.0,5,4,2,118,223,105,11,11.5,0,72,0.576,81,1,1,,,0,M,.,,PINK,R3321,11,R1506,11,12,3,93,273,5,5,0,1.81,108.5,3,87,0,,0.024,,
05WN01543,105116015,05,R6015,11,1,18,07,32R,8,2,2,4.0,4,4,2,118,223,105,4,11.6,0,75,0.604,84,1,1,7,,0,M,.,,H7,R1667,11,R2403,11,13,3,93,252,5,5,100,1.9,130.2,3,80,0,,0.03,,
05WN01544,105116016,05,R6016,11,2,18,07,32R,8,2,2,4.0,4,4,2,118,223,105,4,11.5,0,62,0.481,69,1,1,,,0,M, 23,,,R1667,11,R2403,11,13,2,92,265,5,5,96,1.9,130.2,2,75,76,,0.03,,
05WN01545,105116017,05,R6017,11,2,18,07,32R,8,2,2,6.0,6,4,2,118,223,105,14,9.6,0,77,0.642,87,1,1,,,0,M,.,e21,,R1667,11,R0298,11,12,1,,0,5,5,110,1.64,133.2,1,96,0,,0.03,Ramb,
05WN01546,105116018,05,R6018,11,2,18,07,32R,8,2,2,6.0,6,4,2,118,223,105,3,9.5,0,80,0.671,90,1,1,,,0,M,.,,,R1667,11,R0298,11,12,6,11,237,5,5,112,1.64,133.2,6,0,0,,0.03,,
