UID,ID9,SEX,BRD,ETAG,GRADE,FLGR1,GRFL,BANDSH,DAYSH,DATE,RMK,INV96,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
96SH02304, 93443715,2,44,T3715,60,4,11.0,2,73,1996-03-13,,Y,02,3.0,188,1996-05-10,2,,96
96SH02305, 92443608,2,44,T3608,58,5,10.0,2,73,1996-03-13,,Y,02,4.0,169,1996-05-10,2,,96
96SH02306, 92442629,2,44,T2629,60,4,9.8,2,73,1996-03-13,,Y,02,4.0,168,1996-05-07,1,,96
96SH02307, 93444099,2,44,T4099,60,4,9.0,2,73,1996-03-13,,Y,02,3.0,155,1996-05-07,1,,96
96SH02308, 90441015,2,44,T1015,58,5,8.8,2,73,1996-03-13,,Y,02,6.0,163,1996-04-29,1,,96
96SH02309, 92443459,2,44,T3459,58,5,9.4,2,73,1996-03-13,,Y,02,4.0,183,1996-05-15,2,,96
96SH02310, 93104112,2,00, 2517,62,3,8.8,3,73,1996-03-13,,Y,07,3.0,185,1996-04-25,3,,96
96SH02311, 93003291,2,00, 2002,62,3,8.6,3,73,1996-03-13,,Y,00,3.0,161,1996-04-25,3,,96
96SH02312, 94000357,2,00,   82,60,4,8.0,3,73,1996-03-13,,Y,00,2.0,115,1996-04-25,3,,96
96SH02313, 95050549,3,05,50549,60,4,4.6,3,73,1996-03-13,,Y,00,1.0,91,1996-04-25,3,,96
96SH02314, 95050148,2,05,50148,58,5,5.8,3,73,1996-03-13,,Y,00,1.0,111,1996-04-25,3,,96
96SH02315, 90441648,2,00, 2531,56,6,10.2,3,73,1996-03-13,,Y,02,5.5,170,1996-04-25,3,,96
96SH02316, 90441559,2,00, 5550,62,3,9.2,3,73,1996-03-13,,Y,02,6.0,211,1996-04-25,3,,96
96SH02317, 94000335,2,00,   84,62,3,8.8,3,73,1996-03-13,,Y,00,2.0,146,1996-04-25,3,,96
96SH02318, 93104192,2,00, 5073,62,3,6.2,3,73,1996-03-13,,Y,07,3.0,149,1996-04-25,3,,96
96SH02319, 92103041,2,00, 9003,60,4,9.8,3,73,1996-03-13,,Y,07,4.0,148,1996-04-25,3,,96
96SH02320, 94000089,2,00,  566,62,3,7.2,3,73,1996-03-13,,Y,00,2.0,148,1996-04-25,3,,96
96SH02321, 92102894,2,00, 9043,60,4,8.4,3,73,1996-03-13,,Y,07,4.0,171,1996-04-25,3,,96
96SH02322, 90441207,2,00, 1079,60,4,8.8,3,73,1996-03-13,,Y,02,6.0,190,1996-04-25,3,,96
96SH02323, 91441945,2,00, 4594,60,4,7.2,3,73,1996-03-13,,Y,02,5.0,179,1996-04-25,3,,96
96SH02324, 94000305,2,00,   88,62,3,8.4,3,73,1996-03-13,,Y,00,2.0,144,1996-04-25,3,,96
96SH02325, 93003405,2,00, 4574,58,5,10.8,3,73,1996-03-13,,Y,00,3.0,156,1996-04-25,3,,96
96SH02326, 91441988,2,00, 2026,62,3,9.4,3,73,1996-03-13,,Y,02,5.0,192,1996-04-25,3,,96
96SH02327, 94000106,2,00, 5566,62,3,6.2,3,73,1996-03-13,,Y,00,2.0,153,1996-04-25,3,,96
96SH02328, 91101339,2,00,  571,60,4,11.6,3,73,1996-03-13,,Y,07,5.0,186,1996-04-25,3,,96
96SH02329, 95050597,2,05,50597,60,4,6.6,3,73,1996-03-13,,Y,00,1.0,94,1996-04-25,3,,96
96SH02330, 95050344,2,05,50344,58,5,6.0,3,73,1996-03-13,,Y,00,1.0,103,1996-04-25,3,,96
96SH02331, 94000029,2,00, 9113,58,5,7.0,3,73,1996-03-13,,Y,00,2.0,145,1996-04-25,3,,96
96SH02332, 94000885,2,00, 5155,60,4,7.8,3,73,1996-03-13,,Y,00,2.0,128,1996-04-25,3,,96
96SH02333, 94000710,2,00, 5570,62,3,8.6,3,73,1996-03-13,,Y,00,2.0,140,1996-04-25,3,,96
96SH02334, 94000642,2,00,  565,60,4,8.4,3,73,1996-03-13,,Y,00,2.0,140,1996-04-25,3,,96
96SH02335, 95050175,2,05,50175,60,4,5.8,3,73,1996-03-13,,Y,00,1.0,133,1996-04-25,3,,96
96SH02336, 94000717,2,00, 4032,56,6,8.4,3,73,1996-03-13,,Y,00,2.0,138,1996-04-25,3,,96
96SH02337, 95050817,3,05,50817,60,4,3.4,3,73,1996-03-13,,Y,00,1.0,91,1996-04-25,3,,96
96SH02338, 95050099,2,05,50099,56,6,5.4,3,73,1996-03-13,,Y,00,1.0,0,1996-04-25,3,,96
96SH02339, 92102786,2,00, 1065,62,3,6.6,3,73,1996-03-13,,Y,07,4.0,105,1996-04-25,3,,96
96SH02340, 94000428,2,00, 2105,62,3,8.0,3,73,1996-03-13,,Y,00,2.0,137,1996-04-25,3,,96
96SH02341, 95050373,2,05,50373,60,4,6.2,3,73,1996-03-13,,Y,00,1.0,90,1996-04-25,3,,96
96SH02342, 94000650,2,00, 1561,62,3,7.2,3,73,1996-03-13,,Y,00,2.0,126,1996-04-25,3,,96
96SH02343, 93104185,2,00, 4583,60,4,6.8,3,73,1996-03-13,,Y,07,3.0,139,1996-04-25,3,,96
96SH02344, 92443382,2,00, 4603,58,5,8.4,3,73,1996-03-13,,Y,02,4.0,201,1996-04-25,3,,96
96SH02345, 93103536,2,00, 9062,58,5,8.6,3,73,1996-03-13,,Y,07,3.0,144,1996-04-25,3,,96
96SH02346, 94000405,2,00, 2091,60,4,8.0,3,73,1996-03-13,,Y,00,2.0,120,1996-04-25,3,,96
96SH02347, 93003012,2,00, 1013,56,6,9.2,3,73,1996-03-13,,Y,00,3.0,156,1996-04-25,3,,96
96SH02348, 95050120,2,05,50120,60,4,6.8,3,73,1996-03-13,,Y,00,1.0,97,1996-04-25,3,,96
96SH02349, 94000694,2,00,   89,58,5,7.2,3,73,1996-03-13,,Y,00,2.0,144,1996-04-25,3,,96
96SH02350, 93103768,2,00, 1024,62,3,10.6,3,73,1996-03-13,,Y,07,3.0,162,1996-04-25,3,,96
96SH02351, 95050716,3,05,50716,58,5,3.2,3,73,1996-03-13,,Y,00,1.0,86,1996-04-25,3,,96
96SH02352, 95050215,2,05,50215,58,5,6.6,3,73,1996-03-13,,Y,00,1.0,115,1996-04-25,3,,96
96SH02353, 95050725,3,05,50725,60,4,4.8,3,73,1996-03-13,,Y,00,1.0,94,1996-04-25,3,,96
96SH02354, 94000421,2,00, 2114,60,4,6.8,3,73,1996-03-13,,Y,00,2.0,116,1996-04-25,3,,96
96SH02355, 92103144,2,00, 4596,60,4,9.2,3,73,1996-03-13,,Y,07,4.0,175,1996-04-25,3,,96
96SH02356, 92443427,2,00, 5514,60,4,9.6,3,73,1996-03-13,,Y,02,4.0,178,1996-04-25,3,,96
96SH02357, 95050340,2,05,50340,60,4,5.2,3,73,1996-03-13,,Y,00,1.0,87,1996-04-25,3,,96
96SH02358, 91102010,2,00, 5057,62,3,7.8,3,73,1996-03-13,,Y,07,5.0,177,1996-04-25,3,,96
96SH02359, 95050232,3,05,50232,60,4,4.2,3,73,1996-03-13,,Y,00,1.0,87,1996-04-25,3,,96
96SH02360, 94000304,2,00,   85,58,5,8.2,3,73,1996-03-13,,Y,00,2.0,125,1996-04-25,3,,96
96SH02361, 92443394,2,00, 5086,60,4,8.4,3,73,1996-03-13,,Y,02,4.0,182,1996-04-25,3,,96
96SH02362, 95050294,2,05,50294,58,5,5.0,3,73,1996-03-13,,Y,00,1.0,112,1996-04-25,3,,96
96SH02363, 95050813,2,05,50813,60,4,5.0,3,73,1996-03-13,,Y,00,1.0,91,1996-04-25,3,,96
96SH02364, 95050903,3,05,50903,60,4,2.8,3,73,1996-03-13,,Y,00,1.0,67,1996-04-25,3,,96
96SH02365, 93103955,2,00, 1027,60,4,7.6,3,73,1996-03-13,,Y,07,3.0,176,1996-04-25,3,,96
96SH02366, 92102740,2,00, 5080,62,3,9.8,3,73,1996-03-13,,Y,07,4.0,176,1996-04-25,3,,96
96SH02367, 91635585,2,00,   42,56,6,11.0,3,73,1996-03-13,,Y,06,5.0,145,1996-04-25,3,,96
96SH02368, 94000599,2,00, 2107,58,5,8.2,3,73,1996-03-13,,Y,00,2.0,145,1996-04-25,3,,96
96SH02369, 95050051,2,05,50051,60,4,5.0,3,73,1996-03-13,,Y,00,1.0,112,1996-04-25,3,,96
96SH02370, 95050037,3,05,50037,60,4,5.0,3,73,1996-03-13,,Y,00,1.0,91,1996-04-25,3,,96
96SH02371, 95050209,3,05,50209,60,4,3.4,3,73,1996-03-13,,Y,00,1.0,88,1996-04-25,3,,96
96SH02372, 95050612,2,05,50612,60,4,7.6,3,73,1996-03-13,,Y,00,1.0,116,1996-04-25,3,,96
96SH02373, 91635417,2,00, 1547,56,6,8.2,3,73,1996-03-13,,Y,06,5.0,188,1996-04-25,3,,96
96SH02374, 92102873,2,00, 2005,60,4,8.0,3,73,1996-03-13,,Y,07,4.0,156,1996-04-25,3,,96
96SH02375, 94000275,2,00, 1572,56,6,8.8,3,73,1996-03-13,,Y,00,2.0,146,1996-04-25,3,,96
96SH02376, 92443207,2,00, 9008,62,3,7.4,3,73,1996-03-13,,Y,02,4.0,174,1996-04-25,3,,96
96SH02377, 92102822,2,00, 4587,60,4,8.2,3,73,1996-03-13,,Y,07,4.0,176,1996-04-25,3,,96
96SH02378, 95050600,2,05,50600,56,6,6.2,3,73,1996-03-13,,Y,00,1.0,0,1996-04-25,3,,96
96SH02379, 95050428,2,05,50428,60,4,4.8,3,73,1996-03-13,,Y,00,1.0,97,1996-04-25,3,,96
96SH02380, 94000897,2,00,   90,60,4,6.4,3,73,1996-03-13,,Y,00,2.0,129,1996-04-25,3,,96
96SH02381, 95050644,2,05,50644,62,3,5.4,3,73,1996-03-13,,Y,00,1.0,98,1996-04-25,3,,96
96SH02382, 92102893,2,00, 1084,60,4,8.0,3,73,1996-03-13,,Y,07,4.0,168,1996-04-25,3,,96
96SH02383, 91441792,2,00, 5539,58,5,9.8,3,73,1996-03-13,,Y,02,5.0,164,1996-04-25,3,,96
96SH02384, 93003298,2,00, 5110,62,3,9.2,3,73,1996-03-13,,Y,00,3.0,171,1996-04-25,3,,96
96SH02385, 94000015,2,00, 4626,60,4,8.0,3,73,1996-03-13,,Y,00,2.0,149,1996-04-25,3,,96
96SH02386, 95050178,2,05,50178,58,5,6.0,3,73,1996-03-13,,Y,00,1.0,118,1996-04-25,3,,96
96SH02387, 95050439,2,05,50439,60,4,4.8,3,73,1996-03-13,,Y,00,1.0,82,1996-04-25,3,,96
96SH02388, 91101880,2,00, 4599,60,4,8.4,3,73,1996-03-13,,Y,07,5.0,161,1996-04-25,3,,96
96SH02389, 91441961,2,00, 1029,60,4,7.8,3,73,1996-03-13,,Y,02,5.0,168,1996-04-25,3,,96
96SH02390, 93003059,2,00, 2014,58,5,8.2,3,73,1996-03-13,,Y,00,3.0,206,1996-04-25,3,,96
96SH02391, 92102871,2,00, 4005,60,4,9.6,3,73,1996-03-13,,Y,07,4.0,168,1996-04-25,3,,96
96SH02392, 93003068,2,00,   27,58,5,8.2,3,73,1996-03-13,,Y,00,3.0,171,1996-04-25,3,,96
96SH02393, 95050161,2,05,50161,56,6,6.8,3,73,1996-03-13,,Y,00,1.0,97,1996-04-25,3,,96
96SH02394, 94000839,2,00, 5157,58,5,7.6,3,73,1996-03-13,,Y,00,2.0,129,1996-04-25,3,,96
96SH02395, 93103881,2,00, 5030,58,5,9.4,3,73,1996-03-13,,Y,07,3.0,172,1996-04-25,3,,96
96SH02396, 93003255,2,00, 9023,58,5,11.4,3,73,1996-03-13,,Y,00,3.0,184,1996-04-25,3,,96
96SH02397, 95050007,2,05,50007,60,4,5.0,3,73,1996-03-13,,Y,00,1.0,93,1996-04-25,3,,96
96SH02398, 93104114,2,00, 2540,60,4,11.4,3,73,1996-03-13,,Y,07,3.0,184,1996-04-25,3,,96
96SH02399, 91101318,2,00, 2006,58,5,9.6,3,73,1996-03-13,,Y,07,5.0,184,1996-04-25,3,,96
96SH02400, 94000048,2,00, 1093,60,4,7.6,3,73,1996-03-13,,Y,00,2.0,141,1996-04-25,3,,96
96SH02401, 92102760,2,00, 9066,60,4,8.6,3,73,1996-03-13,,Y,07,4.0,182,1996-04-25,3,,96
96SH02402, 94000003,2,00, 9532,60,4,9.0,3,73,1996-03-13,,Y,00,2.0,155,1996-04-25,3,,96
96SH02403, 95050067,2,05,50067,60,4,5.8,3,73,1996-03-13,,Y,00,1.0,93,1996-04-25,3,,96
96SH02404, 94000332,2,00,   97,60,4,8.6,3,73,1996-03-13,,Y,00,2.0,129,1996-04-25,3,,96
96SH02405, 93103991,2,00, 4509,62,3,7.2,3,73,1996-03-13,,Y,07,3.0,157,1996-04-25,3,,96
96SH02406, 95050138,2,05,50138,60,4,5.6,3,73,1996-03-13,,Y,00,1.0,111,1996-04-25,3,,96
96SH02407, 93003274,2,00, 4016,62,3,9.0,3,73,1996-03-13,,Y,00,3.0,162,1996-04-25,3,,96
96SH02408, 91442541,2,00, 1548,54,7,11.0,3,73,1996-03-13,,Y,02,4.5,175,1996-04-25,3,,96
96SH02409, 93103877,2,00, 1074,62,3,9.2,3,73,1996-03-13,,Y,07,3.0,159,1996-04-25,3,,96
96SH02410, 94000259,2,00, 5127,60,4,8.2,3,73,1996-03-13,,Y,00,2.0,131,1996-04-25,3,,96
96SH02411, 95050264,2,05,50264,60,4,4.8,3,73,1996-03-13,,Y,00,1.0,103,1996-04-25,3,,96
96SH02412, 95050297,2,05,50297,60,4,5.6,3,73,1996-03-13,,Y,00,1.0,99,1996-04-25,3,,96
96SH02413, 95050702,3,05,50702,60,4,4.0,3,73,1996-03-13,,Y,00,1.0,90,1996-04-25,3,,96
96SH02414, 95050622,3,05,50622,60,4,3.0,3,73,1996-03-13,,Y,00,1.0,76,1996-04-25,3,,96
96SH02415, 95050336,2,05,50336,58,5,3.6,3,73,1996-03-13,,Y,00,1.0,82,1996-04-25,3,,96
96SH02416, 94041635,1,04,A1635,60,4,4.8,L,73,1996-03-13,CARD W/LISA PILE,Y,30,1.5,0,,*,,96
96SH02417, 91441832,2,00, 1557,62,3,11.0,3,73,1996-03-13,,Y,02,5.0,194,1996-04-25,3,,96
96SH02418, 94000880,2,00, 5142,60,4,7.6,3,73,1996-03-13,,Y,00,2.0,130,1996-04-25,3,,96
96SH02419, 94000741,2,00, 9111,62,3,8.2,3,73,1996-03-13,,Y,00,2.0,159,1996-04-25,3,,96
96SH02420, 91102015,2,00, 2535,60,4,7.4,3,73,1996-03-13,,Y,07,5.0,175,1996-04-25,3,,96
96SH02421, 92103182,2,00,  574,60,4,7.8,3,73,1996-03-13,,Y,07,4.0,147,1996-04-25,3,,96
96SH02422, 94000647,2,00,  555,64,2,8.4,3,73,1996-03-13,,Y,00,2.0,141,1996-04-25,3,,96
96SH02423, 92102670,2,00,  539,62,3,8.8,3,73,1996-03-13,,Y,07,4.0,187,1996-04-25,3,,96
96SH02424, 95050377,2,05,50377,60,4,5.2,3,73,1996-03-13,,Y,00,1.0,92,1996-04-25,3,,96
96SH02425, 95050805,3,05,50805,62,3,3.6,3,73,1996-03-13,,Y,00,1.0,68,1996-04-25,3,,96
96SH02426, 95050132,2,05,50132,60,4,6.2,3,73,1996-03-13,,Y,00,1.0,118,1996-04-25,3,,96
96SH02427, 95050653,3,05,50653,60,4,5.2,3,73,1996-03-13,,Y,00,1.0,87,1996-04-25,3,,96
96SH02428, 92102420,2,00,  547,58,5,7.8,3,73,1996-03-13,,Y,07,4.0,176,1996-04-25,3,,96
96SH02429, 94000786,2,00, 4616,60,4,8.4,3,73,1996-03-13,,Y,00,2.0,127,1996-04-25,3,,96
96SH02430, 92103114,2,00,  533,62,3,8.8,3,73,1996-03-13,,Y,07,4.0,157,1996-04-25,3,,96
96SH02431, 93103935,2,00, 2076,58,5,10.6,3,73,1996-03-13,,Y,07,3.0,199,1996-04-25,3,,96
96SH02432, 93636825,2,00, 5084,62,3,11.4,3,73,1996-03-13,,Y,07,3.0,188,1996-04-25,3,,96
96SH02433, 94000169,2,00, 4635,62,3,7.8,3,73,1996-03-13,,Y,00,2.0,137,1996-04-25,3,,96
96SH02434, 95050080,2,05,50080,58,5,6.8,3,73,1996-03-13,,Y,00,1.0,115,1996-04-25,3,,96
96SH02435, 95050494,2,05,50494,60,4,4.4,3,73,1996-03-13,,Y,00,1.0,100,1996-04-25,3,,96
96SH02436, 95050330,2,05,50330,58,5,4.4,3,73,1996-03-13,,Y,00,1.0,88,1996-04-25,3,,96
96SH02437, 95050014,2,05,50014,60,4,5.4,3,73,1996-03-13,,Y,00,1.0,93,1996-04-25,3,,96
96SH02438, 95050283,2,05,50283,58,5,7.0,3,73,1996-03-13,,Y,00,1.0,99,1996-04-25,3,,96
96SH02439, 95050729,3,05,50729,60,4,4.4,3,73,1996-03-13,,Y,00,1.0,86,1996-04-25,3,,96
96SH02440, 95050108,3,05,50108,58,5,5.0,3,73,1996-03-13,,Y,00,1.0,91,1996-04-25,3,,96
96SH02441, 95050346,2,05,50346,60,4,4.8,3,73,1996-03-13,,Y,00,1.0,94,1996-04-25,3,,96
96SH02442, 95050325,2,05,50325,60,4,4.4,3,73,1996-03-13,,Y,00,1.0,88,1996-04-25,3,,96
96SH02443, 95050265,2,05,50265,60,4,4.8,3,73,1996-03-13,,Y,00,1.0,121,1996-04-25,3,,96
96SH02444, 95050252,2,05,50252,60,4,5.8,3,73,1996-03-13,,Y,00,1.0,97,1996-04-25,3,,96
96SH02445, 95050657,3,05,50657,60,4,4.6,3,73,1996-03-13,,Y,00,1.0,83,1996-04-25,3,,96
96SH02446, 95050288,2,05,50288,58,5,4.8,3,73,1996-03-13,,Y,00,1.0,96,1996-04-25,3,,96
96SH02447, 95050062,2,05,50062,60,4,5.2,3,73,1996-03-13,,Y,00,1.0,98,1996-04-25,3,,96
96SH02448, 95050434,2,05,50434,60,4,4.6,3,73,1996-03-13,,Y,00,1.0,92,1996-04-25,3,,96
96SH02449, 95050317,3,05,50317,60,4,3.2,3,73,1996-03-13,,Y,00,1.0,80,1996-04-25,3,,96
96SH02450, 95050461,2,05,50461,62,3,5.0,3,73,1996-03-13,,Y,00,1.0,93,1996-04-25,3,,96
96SH02451, 95050237,3,05,50237,62,3,5.2,3,73,1996-03-13,,Y,00,1.0,90,1996-04-25,3,,96
96SH02452, 95050318,3,05,50318,60,4,4.0,3,73,1996-03-13,,Y,00,1.0,79,1996-04-25,3,,96
96SH02453, 95050301,2,05,50301,58,5,5.2,3,73,1996-03-13,,Y,00,1.0,109,1996-04-25,3,,96
96SH02454, 95050779,3,05,50779,60,4,5.0,3,73,1996-03-13,,Y,00,1.0,91,1996-04-25,3,,96
96SH02455, 95050798,2,05,50798,62,3,4.4,3,73,1996-03-13,,Y,00,1.0,99,1996-04-25,3,,96
96SH02456, 95050703,3,05,50703,58,5,4.2,3,73,1996-03-13,,Y,00,1.0,100,1996-04-25,3,,96
96SH02457, 95050655,3,05,50655,60,4,3.2,3,73,1996-03-13,,Y,00,1.0,73,1996-04-25,3,,96
96SH02458, 95000293,2,00,  572,60,4,4.2,3,73,1996-03-13,,Y,00,1.0,89,1996-04-25,3,,96
96SH02459, 95050705,3,05,50705,60,4,3.8,3,73,1996-03-13,,Y,00,1.0,87,1996-04-25,3,,96
96SH02460, 95050580,3,05,50580,60,4,4.0,3,73,1996-03-13,,Y,00,1.0,91,1996-04-25,3,,96
96SH02461, 95050820,3,05,50820,62,3,3.6,3,73,1996-03-13,,Y,00,1.0,84,1996-04-25,3,,96
96SH02462, 95050071,2,05,50071,60,4,6.2,3,73,1996-03-13,,Y,00,1.0,93,1996-04-25,3,,96
96SH02463, 95050585,2,05,50585,62,3,3.8,3,73,1996-03-13,,Y,00,1.0,95,1996-04-25,3,,96
96SH02464, 95050728,3,05,50728,60,4,4.4,3,73,1996-03-13,,Y,00,1.0,98,1996-04-25,3,,96
96SH02465, 95050189,3,05,50189,60,4,4.2,3,73,1996-03-13,,Y,00,1.0,93,1996-04-25,3,,96
96SH02466, 95050586,3,05,50586,62,3,4.8,3,73,1996-03-13,,Y,00,1.0,94,1996-04-25,3,,96
96SH02467, 94000185,2,00, 4637,60,4,5.8,3,73,1996-03-13,,Y,00,2.0,126,1996-04-25,3,,96
96SH02468, 93103924,2,00, 1558,62,3,9.4,3,73,1996-03-13,,Y,07,3.0,176,1996-04-25,3,,96
96SH02469, 94000108,2,00, 5571,60,4,8.4,3,73,1996-03-13,,Y,00,2.0,164,1996-04-25,3,,96
96SH02470, 94000552,2,00, 2089,60,4,7.8,3,73,1996-03-13,,Y,00,2.0,155,1996-04-25,3,,96
96SH02471, 92102727,2,00, 1037,58,5,9.8,3,73,1996-03-13,,Y,07,4.0,173,1996-04-25,3,,96
96SH02472, 90441633,2,00, 5505,60,4,8.6,3,73,1996-03-13,,Y,02,6.0,151,1996-04-25,3,,96
96SH02473, 92443395,2,00, 4556,58,5,10.8,3,73,1996-03-13,,Y,02,4.0,190,1996-04-25,3,,96
96SH02474, 92442991,2,00, 2061,60,4,8.8,3,73,1996-03-13,,Y,02,4.0,193,1996-04-25,3,,96
96SH02475, 94000118,2,00, 5564,58,5,9.2,3,73,1996-03-13,,Y,00,2.0,145,1996-04-25,3,,96
96SH02476, 92103029,2,00, 5096,62,3,7.4,3,73,1996-03-13,,Y,07,4.0,168,1996-04-25,3,,96
96SH02477, 94000703,2,00, 5568,60,4,8.4,3,73,1996-03-13,,Y,00,2.0,150,1996-04-25,3,,96
96SH02478, 93103613,2,00, 4607,62,3,8.0,3,73,1996-03-13,,Y,07,3.0,173,1996-04-25,3,,96
96SH02479, 91442181,2,00, 5541,62,3,10.0,3,73,1996-03-13,,Y,02,5.0,166,1996-04-25,3,,96
96SH02480, 90441544,2,00, 4526,60,4,10.0,3,73,1996-03-13,,Y,02,6.0,205,1996-04-25,3,,96
96SH02481, 92443457,2,00, 2503,60,4,9.4,3,73,1996-03-13,,Y,02,4.0,160,1996-04-25,3,,96
96SH02482, 94000441,2,00, 9534,60,4,7.6,3,73,1996-03-13,,Y,00,2.0,129,1996-04-25,3,,96
96SH02483, 94000196,2,00, 9104,62,3,9.6,3,73,1996-03-13,,Y,00,2.0,144,1996-04-25,3,,96
96SH02484, 94000163,2,00, 4622,60,4,7.2,3,73,1996-03-13,,Y,00,2.0,144,1996-04-25,3,,96
96SH02485, 91101951,2,00, 1502,60,4,8.4,3,73,1996-03-13,,Y,07,5.0,158,1996-04-25,3,,96
96SH02486, 94000539,2,00, 4617,60,4,7.8,3,73,1996-03-13,,Y,00,2.0,155,1996-04-25,3,,96
96SH02487, 93104206,2,00, 2063,60,4,7.4,3,73,1996-03-13,,Y,07,3.0,163,1996-04-25,3,,96
96SH02488, 94000114,2,00, 5565,60,4,7.4,3,73,1996-03-13,,Y,00,2.0,132,1996-04-25,3,,96
96SH02489, 91101437,2,00, 1045,62,3,9.2,3,73,1996-03-13,,Y,07,5.0,135,1996-04-25,3,,96
96SH02490, 92442732,2,00, 5510,62,3,9.2,3,73,1996-03-13,,Y,02,4.0,170,1996-04-25,3,,96
96SH02491, 91101363,2,00, 2085,62,3,9.6,3,73,1996-03-13,,Y,07,5.0,0,1996-04-25,3,,96
96SH02492, 94000770,2,00, 4627,56,6,10.6,3,73,1996-03-13,,Y,00,2.0,153,1996-04-25,3,,96
96SH02493, 94000729,2,00, 9092,60,4,9.6,3,73,1996-03-13,,Y,00,2.0,142,1996-04-25,3,,96
96SH02494, 94000850,2,00, 5126,62,3,6.4,3,73,1996-03-13,,Y,00,2.0,120,1996-04-25,3,,96
96SH02495, 93443808,2,00, 5064,58,5,9.8,3,73,1996-03-13,,Y,02,3.0,147,1996-04-25,3,,96
96SH02496, 94000156,2,00, 4030,58,5,6.6,3,73,1996-03-13,,Y,00,2.0,103,1996-04-25,3,,96
96SH02497, 92102617,2,00, 1063,60,4,8.8,3,73,1996-03-13,,Y,07,4.0,170,1996-04-25,3,,96
96SH02498, 91101869,2,00, 5024,58,5,9.6,3,73,1996-03-13,,Y,07,5.0,165,1996-04-25,3,,96
96SH02499, 94000878,2,00, 5152,62,3,7.2,3,73,1996-03-13,,Y,00,2.0,155,1996-04-25,3,,96
96SH02500, 94000519,2,00, 9105,58,5,7.6,3,73,1996-03-13,,Y,00,2.0,119,1996-04-25,3,,96
96SH02501, 94000802,2,00, 2093,60,4,6.4,3,73,1996-03-13,,Y,00,2.0,135,1996-04-25,3,,96
96SH02502, 93003330,2,00, 5022,60,4,9.4,3,73,1996-03-13,,Y,00,3.0,185,1996-04-25,3,,96
96SH02503, 91442525,2,00, 4580,60,4,9.8,3,73,1996-03-13,,Y,02,4.5,159,1996-04-25,3,,96
96SH02504, 94000194,2,00, 4621,62,3,6.6,3,73,1996-03-13,,Y,00,2.0,140,1996-04-25,3,,96
96SH02505, 92102639,2,00, 9006,62,3,9.0,3,73,1996-03-13,,Y,07,4.0,190,1996-04-25,3,,96
96SH02506, 92442723,2,00, 5082,60,4,7.4,3,73,1996-03-13,,Y,02,4.0,179,1996-04-25,3,,96
96SH02507, 92443311,2,00,  513,60,4,9.4,3,73,1996-03-13,,Y,02,4.0,181,1996-04-25,3,,96
96SH02508, 93003288,2,00,  532,60,4,9.0,3,73,1996-03-13,,Y,00,3.0,148,1996-04-25,3,,96
96SH02509, 93003095,2,00,  553,58,5,9.8,3,73,1996-03-13,,Y,00,3.0,208,1996-04-25,3,,96
96SH02510, 94000202,2,00,  554,60,4,7.2,3,73,1996-03-13,,Y,00,2.0,133,1996-04-25,3,,96
96SH02511, 90441161,2,00,   65,56,6,8.6,3,73,1996-03-13,,Y,02,6.0,201,1996-04-25,3,,96
96SH02512, 94000670,2,00,  575,58,5,8.2,3,73,1996-03-13,,Y,00,2.0,149,1996-04-25,3,,96
96SH02513, 93003283,2,00,    5,58,5,8.8,3,73,1996-03-13,,Y,00,3.0,199,1996-04-25,3,,96
96SH02514, 92103123,2,00,    6,62,3,7.4,3,73,1996-03-13,,Y,07,4.0,170,1996-04-25,3,,96
96SH02515, 94000310,2,00,   91,60,4,7.8,3,73,1996-03-13,,Y,00,2.0,143,1996-04-25,3,,96
96SH02516, 94000606,2,00,   83,58,5,8.4,3,73,1996-03-13,,Y,00,2.0,129,1996-04-25,3,,96
96SH02517, 91442528,2,00,   63,60,4,7.8,3,73,1996-03-13,,Y,02,4.5,182,1996-04-25,3,,96
96SH02518, 94000309,2,00,   92,62,3,7.0,3,73,1996-03-13,,Y,00,2.0,140,1996-04-25,3,,96
96SH02519, 94000317,2,00,   81,60,4,9.4,3,73,1996-03-13,,Y,00,2.0,149,1996-04-25,3,,96
96SH02520, 93103921,2,00,  578,60,4,8.8,3,73,1996-03-13,,Y,07,3.0,158,1996-04-25,3,,96
96SH02521, 94000354,2,00,   80,60,4,8.0,3,73,1996-03-13,,Y,00,2.0,133,1996-04-25,3,,96
96SH02522, 92443249,2,00,   11,60,4,9.0,3,73,1996-03-13,,Y,02,4.0,168,1996-04-25,3,,96
96SH02523, 91442536,2,00,   50,62,3,7.6,3,73,1996-03-13,,Y,02,4.5,179,1996-04-25,3,,96
96SH02524, 94000268,2,00,  558,60,4,6.0,3,73,1996-03-13,,Y,00,2.0,138,1996-04-25,3,,96
96SH02525, 94000640,2,00,  568,60,4,8.2,3,73,1996-03-13,,Y,00,2.0,142,1996-04-25,3,,96
96SH02526, 93443644,2,00,  508,56,6,9.8,3,73,1996-03-13,,Y,02,3.0,158,1996-04-25,3,,96
96SH02527, 93003113,2,00,  570,62,3,7.8,3,73,1996-03-13,,Y,00,3.0,160,1996-04-25,3,,96
96SH02528, 94000087,2,00,  556,60,4,7.8,3,73,1996-03-13,,Y,00,2.0,162,1996-04-25,3,,96
96SH02529, 93103574,2,00,  512,60,4,9.4,3,73,1996-03-13,,Y,07,3.0,177,1996-04-25,3,,96
