UID,ID9,ABN,YR,SEX,BRD,ETAG,LINE,STM,DAYSH,BAND,GRP,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,YLD,HRN,JAW,F,D,N,T,C,WTFEB,SCFEB,RGRP,MICRON,DEV,CRIMP,DIGR,WT_JULY,YEAR,AGE
91SH02652, 88198657, 0,88,2,19,S8657,11,07,71,3,,135,7.2,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02653, 88198659, 0,88,2,19,S8659,18,07,136,2,,139,8.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02654, 88198660, 0,88,2,19,S8660,18,07,71,3,,121,5.9,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02655, 88198665, 0,88,2,19,S8665,12,07,71,3,,160,7.2,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02656, 88198666, 0,88,2,19,S8666,11,07,71,3,,138,7.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02657, 88198670, 0,88,2,19,S8670,11,07,71,3,,150,7.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02658, 88198673, 0,88,2,19,S8673,11,07,136,2,,134,7.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02659, 88198678, 0,88,2,19,S8678,11,07,71,3,,130,6.3,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02660, 88198680, 0,88,2,19,S8680,13,07,140,5,,165,12.3,0,,2,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02661, 88198683, 0,88,2,19,S8683,12,07,71,3,,129,7.2,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02662, 88198692, 0,88,2,19,S8692,13,07,141,5,,163,10.6,0,,2,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02663, 88198700, 0,88,2,19,S8700,13,07,141,5,,168,10.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02664, 88198702, 0,88,2,19,S8702,11,07,71,3,,177,6.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02665, 88198704, 0,88,2,19,S8704,11,07,136,2,,143,10.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02666, 88198705, 0,88,2,19,S8705,12,07,136,1,,129,9.8,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02667, 88198709, 0,88,2,19,S8709,18,07,71,3,,129,6.6,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02668, 88198711, 0,88,2,19,S8711,11,07,136,1,,148,11.5,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02669, 88198721, 0,88,2,19,S8721,13,07,141,5,,163,14.6,0,,2,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02670, 88198726, 0,88,2,19,S8726,11,07,71,3,,145,7.3,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02671, 88198731, 0,88,2,19,S8731,11,07,71,3,,140,7.4,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02672, 88198733, 0,88,2,19,S8733,11,07,71,3,,149,6.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02673, 88198738, 0,88,2,19,S8738,13,07,140,5,,171,12.1,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02674, 88198742, 0,88,2,19,S8742,12,07,71,3,,165,7.4,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02675, 88198743, 0,88,2,19,S8743,12,07,71,3,,180,10.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02676, 88198747, 0,88,2,19,S8747,11,07,71,3,,139,5.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02677, 88198749, 0,88,2,19,S8749,11,07,71,3,,125,5.7,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02678, 88198750, 0,88,2,19,S8750,18,07,71,3,,140,6.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02679, 88198757, 0,88,2,19,S8757,11,07,136,1,,142,11.0,0,,6,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02680, 88198759, 0,88,2,19,S8759,11,07,71,3,,139,7.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02681, 88198760, 0,88,2,19,S8760,13,07,141,5,,152,12.9,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02682, 88198763, 0,88,2,19,S8763,11,07,71,3,,137,8.2,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02683, 88198768, 0,88,2,19,S8768,18,07,71,3,,140,6.3,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02684, 88198772, 0,88,2,19,S8772,11,07,71,3,,181,7.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02685, 88198778, 0,88,2,19,S8778,11,07,136,2,,154,10.4,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02686, 88198779, 0,88,2,19,S8779,13,07,140,5,,187,13.8,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02687, 88198789, 0,88,2,19,S8789,12,07,71,3,,156,9.2,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02688, 88198790, 0,88,2,19,S8790,12,07,136,1,,131,9.2,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02689, 88198791, 0,88,2,19,S8791,12,07,136,1,,122,8.6,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02690, 88198794, 0,88,2,19,S8794,12,07,71,3,,148,7.5,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02691, 88198799, 0,88,2,19,S8799,18,07,71,3,,150,7.1,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02692, 88198800, 0,88,2,19,S8800,18,07,136,1,,168,9.9,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02693, 88198802, 0,88,2,19,S8802,11,07,71,3,,167,6.7,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02694, 88198806, 0,88,2,19,S8806,11,07,71,3,,148,7.0,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02695, 88198811, 0,88,2,19,S8811,12,07,71,3,,124,5.8,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02696, 88198813, 0,88,2,19,S8813,11,07,71,3,,135,5.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02697, 88198816, 0,88,2,19,S8816,13,07,141,5,,174,10.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02698, 88198824, 0,88,2,19,S8824,13,07,140,5,,152,12.4,0,,2,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02699, 88198826, 0,88,2,19,S8826,13,07,141,5,,154,13.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02700, 88198828, 0,88,2,19,S8828,11,07,136,1,,156,9.0,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02701, 88198833, 0,88,2,19,S8833,18,07,141,5,,149,11.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02702, 88198844, 0,88,2,19,S8844,11,07,137,1,,136,9.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02703, 88198845, 0,88,2,19,S8845,11,07,71,3,,152,7.7,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02704, 88198850, 0,88,2,19,S8850,11,07,71,3,,156,6.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02705, 88198868, 0,88,2,19,S8868,13,07,140,5,,169,14.8,0,,1,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02706, 88198872, 0,88,2,19,S8872,12,07,71,3,,128,7.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02707, 88198874, 0,88,2,19,S8874,11,07,71,3,,140,5.3,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02708, 88198876, 0,88,2,19,S8876,12,07,71,3,,140,8.6,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02709, 88198891, 0,88,2,19,S8891,11,07,71,3,,145,7.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02710, 88198904, 0,88,2,19,S8904,11,07,136,1,,150,11.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02711, 88198915, 0,88,2,19,S8915,12,07,71,3,,124,6.2,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02712, 88198917, 0,88,2,19,S8917,11,07,71,3,,158,8.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02713, 88198925, 0,88,2,19,S8925,11,07,71,3,,150,5.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02714, 88198926, 0,88,2,19,S8926,18,07,71,3,,148,6.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02715, 88198927, 0,88,2,19,S8927,11,07,71,3,,138,8.1,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02716, 88198931, 0,88,2,19,S8931,18,07,71,3,,149,8.4,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02717, 88198950, 0,88,2,19,S8950,12,07,137,1,,123,11.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02718, 88198956, 0,88,2,19,S8956,11,07,137,1,,166,10.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02719, 88198959, 0,88,2,19,S8959,11,07,71,3,,138,8.9,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02720, 88198960, 0,88,2,19,S8960,12,07,71,3,,126,5.5,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02721, 88198977, 0,88,2,19,S8977,11,07,71,3,,131,8.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02722, 88198983, 0,88,2,19,S8983,12,07,137,T,X,162,10.9,0,,3,,,,,,,,,,,,,2,,,,,  0,91,3.0
91SH02723, 88198987, 0,88,2,19,S8987,13,07,141,5,,166,10.7,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02724, 88198995, 0,88,2,19,S8995,12,07,71,3,,122,6.4,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02725, 88198997, 0,88,2,19,S8997,11,07,71,3,,132,6.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02726, 88199002, 0,88,2,19,S9002,13,07,141,5,,170,13.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02727, 88199012, 0,88,2,19,S9012,11,07,136,1,,127,9.5,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02728, 88199014, 0,88,2,19,S9014,18,07,71,3,,159,9.1,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02729, 88199033, 0,88,2,19,S9033,11,07,141,5,,164,10.1,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02730, 88199034, 0,88,2,19,S9034,11,07,71,3,,168,9.0,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02731, 88199036, 0,88,2,19,S9036,18,07,71,3,,138,7.7,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02732, 88199040, 0,88,2,19,S9040,18,07,136,2,,137,9.1,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02733, 88199042, 0,88,2,19,S9042,13,07,140,5,,167,12.6,0,,2,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02734, 88199056, 0,88,2,19,S9056,18,07,136,1,,131,9.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02735, 88199062, 0,88,2,19,S9062,13,07,136,T,X,178,11.1,0,,3,,,,,,,,,,,,,2,,,,,  0,91,3.0
91SH02736, 88199064, 0,88,2,19,S9064,18,07,71,3,,131,6.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02737, 88199072, 0,88,2,19,S9072,18,07,71,3,,134,7.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02738, 88199073, 0,88,2,19,S9073,11,07,71,3,,156,9.5,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02739, 88199075, 0,88,2,19,S9075,12,07,71,3,,161,8.6,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02740, 88199078, 0,88,2,19,S9078,12,07,136,2,,152,10.0,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02741, 88199079, 0,88,2,19,S9079,13,07,140,5,,160,12.6,0,,4,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02742, 88199081, 0,88,2,19,S9081,13,07,141,5,,176,14.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02743, 88199082, 0,88,4,19,S9082,13,07,142,M,V,201,17.3,0,,4,,,,,,,,,,,,,2,,,,,233,91,3.0
91SH02744, 88199083, 0,88,2,19,S9083,12,07,71,3,,126,7.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02745, 88199091, 0,88,2,19,S9091,12,07,71,3,,131,5.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02746, 88199095, 0,88,2,19,S9095,12,07,71,3,,134,6.6,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02747, 88199097, 0,88,2,19,S9097,12,07,71,3,,150,7.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02748, 88199124, 0,88,2,19,S9124,13,07,141,5,,178,13.9,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02749, 88199125, 0,88,2,19,S9125,11,07,71,3,,147,6.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02750, 88199126, 0,88,2,19,S9126,11,07,136,1,,140,7.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02751, 88199139, 0,88,2,19,S9139,13,07,141,5,,180,11.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02752, 88199144, 0,88,2,19,S9144,11,07,136,2,,139,8.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02753, 88199145, 0,88,2,19,S9145,11,07,71,3,,170,8.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02754, 88199146, 0,88,2,19,S9146,18,07,71,3,,155,6.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02755, 88199150, 0,88,2,19,S9150,12,07,141,5,,151,8.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02756, 88199151, 0,88,2,19,S9151,11,07,136,2,,126,8.0,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02757, 88199156, 0,88,2,19,S9156,11,07,71,3,,126,5.5,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02758, 88199159, 0,88,2,19,S9159,12,07,71,3,,146,7.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02759, 88199165, 0,88,2,19,S9165,11,07,71,3,,161,7.1,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02760, 88199168, 0,88,2,19,S9168,11,07,71,3,,163,8.1,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02761, 88199174, 0,88,2,19,S9174,13,07,140,5,,158,13.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02762, 88199175, 0,88,2,19,S9175,13,07,140,5,,169,13.1,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02763, 88199177, 0,88,2,19,S9177,13,07,141,5,,185,12.2,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02764, 88199184, 0,88,2,19,S9184,11,07,136,1,,133,9.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02765, 88199190, 0,88,2,19,S9190,12,07,71,3,,135,7.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02766, 88199192, 0,88,2,19,S9192,11,07,71,3,,141,7.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02767, 88199194, 0,88,2,19,S9194,18,07,71,3,,130,6.2,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02768, 88199206, 0,88,2,19,S9206,11,07,71,3,,173,8.6,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02769, 88199209, 0,88,2,19,S9209,11,07,71,3,,161,8.8,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02770, 88199212, 0,88,2,19,S9212,18,07,136,1,,134,8.0,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02771, 88199214, 0,88,2,19,S9214,13,07,140,5,,156,13.9,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02772, 88199216, 0,88,2,19,S9216,11,07,71,3,,156,8.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02773, 88199221, 0,88,2,19,S9221,11,07,137,T,X,133,11.7,0,,2,,,,,,,,,,,,,2,,,,,  0,91,3.0
91SH02774, 88199223, 0,88,2,19,S9223,12,07,71,3,,136,7.4,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02775, 88199237, 0,88,2,19,S9237,11,07,136,2,,147,9.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02776, 88199259, 0,88,2,19,S9259,18,07,71,3,,145,4.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02777, 88199260, 0,88,2,19,S9260,13,07,141,5,,162,11.0,0,,2,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02778, 88199262, 0,88,2,19,S9262,12,07,71,3,,155,7.3,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02779, 88199267, 0,88,2,19,S9267,18,07,71,3,,166,7.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02780, 88199270, 0,88,2,19,S9270,13,07,140,5,,162,9.1,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02781, 88199272, 0,88,2,19,S9272,11,07,137,1,,155,9.1,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02782, 88199277, 0,88,2,19,S9277,11,07,71,3,,136,6.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02783, 88199279, 0,88,2,19,S9279,11,07,71,3,,133,7.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02784, 88199286, 0,88,2,19,S9286,11,07,136,2,,151,8.8,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02785, 88199294, 0,88,2,19,S9294,18,07,71,3,,194,8.0,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02786, 88199296, 0,88,2,19,S9296,12,07,71,3,,160,6.9,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02787, 88199297, 0,88,2,19,S9297,18,07,71,3,,146,7.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02788, 88199305, 0,88,2,19,S9305,11,07,71,3,,149,7.2,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02789, 88199318, 0,88,2,19,S9318,11,07,71,3,,160,9.2,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02790, 88199319, 0,88,2,19,S9319,12,07,136,1,,133,13.0,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02791, 88199325, 0,88,2,19,S9325,13,07,141,5,,177,9.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02792, 88199331, 0,88,2,19,S9331,18,07,136,2,,155,11.2,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02793, 88199332, 0,88,2,19,S9332,18,07,71,3,,118,6.7,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02794, 88199334, 0,88,2,19,S9334,12,07,136,T,X,144,7.5,0,,2,,,,,,,,,,,,,2,,,,,  0,91,3.0
91SH02795, 88199337, 0,88,2,19,S9337,11,07,71,3,,135,7.9,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02796, 88199347, 0,88,2,19,S9347,11,07,136,1,,142,10.4,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02797, 88199353, 0,88,2,19,S9353,13,07,140,5,,162,11.8,0,,2,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02798, 88199360, 0,88,2,19,S9360,13,07,140,5,,163,14.4,0,,5,,,,,,,,,,,,,6,,,,,  0,91,3.0
91SH02799, 88199374, 0,88,2,19,S9374,12,07,71,3,,139,7.1,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02800, 88199376, 0,88,2,19,S9376,18,07,71,3,,159,7.8,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02801, 88199386, 0,88,2,19,S9386,11,07,71,3,,172,8.3,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02802, 88199406, 0,88,2,19,S9406,12,07,71,3,,143,11.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02803, 88199419, 0,88,2,19,S9419,18,07,71,3,,134,6.4,0,,5,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02804, 88199424, 0,88,2,19,S9424,12,07,71,3,,150,7.6,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02805, 88199429, 0,88,2,19,S9429,18,07,136,1,,132,9.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02806, 88199430, 0,88,2,19,S9430,11,07,136,1,,121,8.9,0,,4,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02807, 88199444, 0,88,2,19,S9444,18,07,71,3,,122,8.5,0,,2,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02808, 88199449, 0,88,2,19,S9449,11,07,71,3,,139,7.3,0,,3,,,,,,,,,,,,,,,,,,  0,91,3.0
91SH02809, 88199468, 0,88,2,19,S9468,10,41,140,5,,122,7.3,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02810, 88199473, 0,88,2,19,S9473,10,41,140,5,,119,11.7,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02811, 88199475, 0,88,2,19,S9475,10,07,140,5,,147,10.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02812, 88199477, 0,88,2,19,S9477,10,07,140,5,,161,14.0,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02813, 88199479, 0,88,2,19,S9479,10,41,140,5,,128,14.0,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02814, 88199482, 0,88,2,19,S9482,10,07,140,5,,171,12.7,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02815, 88199483, 0,88,2,19,S9483,10,41,140,5,,129,10.3,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02816, 88199484, 0,88,2,19,S9484,10,07,140,5,,130,12.3,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02817, 88199490, 0,88,2,19,S9490,10,41,140,5,,122,10.5,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02818, 88199494, 0,88,1,19,S9494,10,07,142,M,,210,18.9,82,,2,2,4,412,3,1, 7,,,,,,,6,249,,,4,227,91,2.5
91SH02819, 88199497, 0,88,2,19,S9497,10,07,140,5,,157,9.9,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02820, 88199501, 0,88,2,19,S9501,10,07,140,5,,142,11.8,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02821, 88199506, 0,88,2,19,S9506,10,41,140,5,,120,12.5,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02822, 88199507, 0,88,2,19,S9507,10,41,140,5,,129,14.1,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02823, 88199510, 0,88,2,19,S9510,10,07,140,5,,160,14.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02824, 88199514, 0,88,2,19,S9514,10,41,140,5,,159,13.9,0,,5,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02825, 88199515, 0,88,2,19,S9515,10,07,140,5,,177,12.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02826, 88199516, 0,88,2,19,S9516,10,07,140,5,,164,13.4,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02827, 88199517, 0,88,2,19,S9517,10,41,141,5,,144,11.2,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02828, 88199518, 0,88,2,19,S9518,10,41,140,5,,130,14.4,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02829, 88199522, 0,88,2,19,S9522,10,41,140,5,,142,14.8,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02830, 88199523, 0,88,2,19,S9523,10,41,141,5,,120,16.4,0,,4,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02831, 88199527, 0,88,2,19,S9527,10,07,140,5,,147,14.2,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02832, 88199528, 0,88,2,19,S9528,10,41,140,5,,126,10.4,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02833, 88199529, 0,88,1,19,S9529,10,07,142,M,,202,16.7,102,,2,3,4,504,1,1, 7,,,,,,,6,238,,,4,217,91,2.5
91SH02834, 88199533, 0,88,1,19,S9533,10,07,142,M,,192,16.4,92,,3,3,5,495,4,1, 9,,,,,,,6,220,,,2,233,91,2.5
91SH02835, 88199535, 0,88,2,19,S9535,10,07,137,5,,139,12.2,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02836, 88199536, 0,88,2,19,S9536,10,07,140,5,,137,13.5,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02837, 88199537, 0,88,1,19,S9537,10,07,142,M,,182,13.5,91,,3,3,5,568,5,1, 6,,,,,,,6,268,,,6,206,91,2.5
91SH02838, 88199540, 0,88,2,19,S9540,10,41,140,5,,122,12.2,0,,5,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02839, 88199541, 0,88,2,19,S9541,10,41,141,5,,131,11.9,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02840, 88199543, 0,88,1,19,S9543,10,07,142,M,,212,16.3,92,,3,2,3,485,2,1,10,,,,,,,6,234,,,3,239,91,2.5
91SH02841, 88199545, 0,88,2,19,S9545,10,41,141,5,,166,14.2,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02842, 88199547, 0,88,2,19,S9547,10,07,140,5,,163,14.3,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02843, 88199550, 0,88,2,19,S9550,10,41,141,5,,129,10.8,0,,4,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02844, 88199551, 0,88,2,19,S9551,10,07,141,5,,157,15.7,0,,3,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02845, 88199552, 0,88,2,19,S9552,10,07,141,5,,164,13.6,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02846, 88199554, 0,88,2,19,S9554,10,41,141,5,,117,12.5,0,,4,,,,,,,,,,,,,6,,,,,  0,91,2.5
91SH02847, 88199558, 0,88,2,19,S9558,10,41,141,5,,126,12.5,0,,2,,,,,,,,,,,,,6,,,,,  0,91,2.5
