UID,ID9,YR,BRD,ETAG,ID_COW,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
95SH02026, 92102829,92,10,S2829,,2,13,164,4.94,10.9,60,4,,77,1995-03-18,1995-04-24,2,,95,07,3.0
95SH02027, 90634643,90,63,K4643,,2,60,211,4.7,10.4,60,4,,77,1995-03-18,1995-05-05,1,,95,06,5.0
95SH02028, 91101308,91,10,S1308,,2,12,167,5.3,11.7,60,4,,77,1995-03-18,1995-04-24,1,,95,07,4.0
95SH02029, 91635644,91,63,K5644,,2,61,203,4.6,10.1,60,4,,77,1995-03-18,1995-04-28,1,,95,06,4.0
95SH02030, 90100674,90,10,S0674,,2,10,151,3.96,8.7,58,5,,77,1995-03-18,1995-04-24,2,,95,07,5.0
95SH02031, 91102104,91,10,S2104,,2,13,124,4.0,8.8,62,3,,77,1995-03-18,1995-04-28,1,,95,07,4.0
95SH02032, 93636726,93,63,K6726,,2,62,139,4.2,9.3,56,6,,77,1995-03-18,1995-04-24,2,,95,06,2.0
95SH02033, 93636956,93,63,K6956,,2,62,121,4.58,10.1,56,6,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH02034, 90634470,90,63,K4470,,2,62,186,7.4,16.3,54,7,,77,1995-03-18,1995-04-24,2,,95,06,5.0
95SH02035, 89199573,89,19,S9573,,2,12,168,5.4,11.9,58,5,,77,1995-03-18,1995-04-24,1,,95,07,6.0
95SH02036, 90100461,90,10,S0461,,2,10,124,3.7,8.2,62,3,,77,1995-03-18,1995-04-24,1,,95,07,5.0
95SH02037, 88199406,88,19,S9406,,2,12,147,6.1,13.5,58,5,,77,1995-03-18,1995-04-28,1,,95,07,7.0
95SH02038, 92636210,92,63,K6210,,2,61,160,4.0,8.8,58,5,,77,1995-03-18,1995-04-28,2,,95,06,3.0
95SH02039, 90634858,90,63,K4858,,2,62,180,4.8,10.6,54,7,,77,1995-03-18,1995-04-28,2,,95,06,5.0
95SH02040, 90635072,90,63,K5072,,2,61,182,5.4,11.9,58,5,,77,1995-03-18,1995-04-28,1,,95,06,5.0
95SH02041, 93636917,93,63,K6917,,2,62,164,6.0,13.2,56,6,,77,1995-03-18,1995-04-24,2,,95,06,2.0
95SH02042, 90100416,90,10,S0416,,2,12,139,4.9,10.8,60,4,,77,1995-03-18,1995-04-24,2,,95,41,5.0
95SH02043, 91635617,91,63,K5617,,2,60,195,6.5,14.3,56,6,,77,1995-03-18,1995-04-28,2,,95,06,4.0
95SH02044, 87198416,87,19,S8416,,2,12,171,4.5,9.9,60,4,,77,1995-03-18,1995-05-05,1,,95,07,8.0
95SH02045, 93103779,93,10,S3779,,2,13,143,4.3,9.5,60,4,,77,1995-03-18,1995-04-24,2,,95,43,2.0
95SH02046, 93636993,93,63,K6993,,2,60,146,3.6,7.9,60,4,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH02047, 93636718,93,63,K6718,,2,62,147,4.38,9.7,60,4,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH02048, 91102100,91,10,S2100,,2,10,147,4.6,10.1,62,3,,77,1995-03-18,1995-05-15,2,,95,42,4.0
95SH02049, 91635654,91,63,K5654,,2,61,198,4.8,10.6,58,5,,77,1995-03-18,1995-04-28,1,,95,06,4.0
95SH02050, 91635572,91,63,K5572,,2,60,193,6.4,14.1,58,5,,77,1995-03-18,1995-04-24,1,,95,06,4.0
95SH02051, 92103013,92,10,S3013,,2,10,161,4.2,9.3,60,4,,77,1995-03-18,1995-04-24,2,,95,07,3.0
95SH02052, 89100047,89,10,S0047,,2,12,128,3.9,8.6,62,3,,77,1995-03-18,1995-04-28,2,,95,07,6.0
95SH02053, 93103974,93,10,S3974,,2,11,127,3.38,7.5,62,3,,77,1995-03-18,1995-04-28,1,,95,43,2.0
95SH02054, 93103773,93,10,S3773,,2,10,149,4.8,10.6,60,4,,77,1995-03-18,1995-05-05,1,,95,43,2.0
95SH02055, 91101986,91,10,S1986,,2,13,136,4.62,10.2,58,5,,77,1995-03-18,1995-04-24,1,,95,07,4.0
95SH02056, 90100774,90,10,S0774,,2,11,0,4.4,9.7,62,3,,77,1995-03-18,,,,95,41,5.0
95SH02057, 89100159,89,10,S0159,,2,13,172,5.9,13.0,60,4,,77,1995-03-18,1995-04-24,1,,95,07,6.0
95SH02058, 89199946,89,19,S9946,,2,10,135,3.8,8.4,60,4,,77,1995-03-18,1995-05-22,5,,95,07,6.0
95SH02059, 90634897,90,63,K4897,,2,68,193,4.1,9.0,58,5,,77,1995-03-18,1995-04-24,2,,95,06,5.0
95SH02060, 93636944,93,63,K6944,,2,62,155,4.56,10.1,58,5,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02061, 93636729,93,63,K6729,,2,62,139,3.5,7.7,58,5,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02062, 89199643,89,19,S9643,,2,12,125,2.9,6.4,60,4,,77,1995-03-18,1995-04-24,1,,95,07,6.0
95SH02063, 90100688,90,10,S0688,,2,12,143,4.4,9.7,60,4,,77,1995-03-18,1995-04-24,2,,95,41,5.0
95SH02064, 90100868,90,10,S0868,,2,13,162,4.1,9.0,60,4,,77,1995-03-18,1995-04-24,2,,95,07,5.0
95SH02065, 90100794,90,10,S0794,,2,10,147,4.6,10.1,60,4,,77,1995-03-18,1995-04-24,1,,95,07,5.0
95SH02066, 90100745,90,10,S0745,,2,10,0,3.8,8.4,60,4,,77,1995-03-18,,,,95,07,5.0
95SH02067, 90100800,90,10,S0800,,2,10,168,3.8,8.4,58,5,,77,1995-03-18,1995-05-05,1,,95,41,5.0
95SH02068, 90100438,90,10,S0438,,2,11,104,3.68,8.1,60,4,,77,1995-03-18,1995-04-28,1,,95,07,5.0
95SH02069, 92102982,92,10,S2982,,2,10,157,7.0,15.4,58,5,,77,1995-03-18,1995-04-24,2,,95,42,3.0
95SH02070, 90100459,90,10,S0459,,2,11,166,3.6,7.9,58,5,,77,1995-03-18,1995-04-24,1,,95,07,5.0
95SH02071, 93103869,93,10,S3869,,2,18,153,4.5,9.9,58,5,,77,1995-03-18,1995-05-05,1,,95,43,2.0
95SH02072, 91101518,91,10,S1518,,2,10,170,3.22,7.1,62,3,,77,1995-03-18,1995-05-22,5,,95,07,4.0
95SH02073, 91101621,91,10,S1621,,2,11,146,4.4,9.7,60,4,,77,1995-03-18,1995-04-28,1,,95,07,4.0
95SH02074, 90634799,90,63,K4799,,2,60,205,5.4,11.9,56,6,,77,1995-03-18,1995-04-24,2,,95,06,5.0
95SH02075, 90100656,90,10,S0656,,2,11,0,7.4,16.3,58,5,,77,1995-03-18,,,,95,41,5.0
95SH02076, 91635508,91,63,K5508,,2,62,156,4.68,10.3,62,3,,77,1995-03-18,1995-04-28,2,,95,06,4.0
95SH02077, 93104260,93,10,S4260,,2,18,0,4.4,9.7,60,4,,77,1995-03-18,,,,95,07,2.0
95SH02078, 89634185,89,63,K4185,,2,68,171,4.9,10.8,58,5,,77,1995-03-18,1995-04-24,2,,95,06,6.0
95SH02079, 87632552,87,63,K2552,,2,68,159,5.0,11.0,58,5,,77,1995-03-18,1995-04-24,2,,95,06,8.0
95SH02080, 87632470,87,63,K2470,,2,60,177,4.2,9.3,54,7,,77,1995-03-18,1995-04-24,2,,95,06,8.0
95SH02081, 90634712,90,63,K4712,,2,60,183,4.9,10.8,58,5,,77,1995-03-18,1995-05-15,2,,95,06,5.0
95SH02082, 90634450,90,63,K4450,,2,61,149,5.7,12.6,58,5,,77,1995-03-18,1995-04-24,1,,95,06,5.0
95SH02083, 92636586,92,63,K6586,,2,62,166,5.8,12.8,58,5,,77,1995-03-18,1995-04-24,2,,95,06,3.0
95SH02084, 92102363,92,10,S2363,,2,13,133,4.88,10.8,60,4,,77,1995-03-18,1995-04-28,1,,95,42,3.0
95SH02085, 93636882,93,63,K6882,,2,61,161,4.1,9.0,60,4,,77,1995-03-18,1995-04-24,2,,95,06,2.0
95SH02086, 93103975,93,10,S3975,,2,18,132,3.9,8.6,60,4,,77,1995-03-18,1995-04-24,1,,95,43,2.0
95SH02087, 87198093,87,19,S8093,,2,13,161,4.3,9.5,62,3,,77,1995-03-18,1995-05-05,1,,95,07,8.0
95SH02088, 91635133,91,63,K5133,,2,62,155,4.46,9.8,56,6,,77,1995-03-18,1995-04-28,1,,95,06,4.0
95SH02089, 90100812,90,10,S0812,,2,13,147,4.6,10.1,60,4,,77,1995-03-18,1995-04-24,1,,95,07,5.0
95SH02090, 93103692,93,10,S3692,,2,00,169,2.6,5.7,60,4,,77,1995-03-18,1995-04-28,2,,95,08,2.0
95SH02091, 88199175,88,19,S9175,,2,12,164,4.86,10.7,60,4,,77,1995-03-18,1995-04-28,2,,95,07,7.0
95SH02092, 91635151,91,63,K5151,,2,61,164,4.7,10.4,54,7,BAD,77,1995-03-18,1995-04-28,1,,95,06,4.0
95SH02093, 91635252,91,63,K5252,,2,61,188,4.68,10.3,56,6,,77,1995-03-18,1995-04-28,2,,95,06,4.0
95SH02094, 91635266,91,63,K5266,,2,61,144,5.2,11.5,56,6,,77,1995-03-18,1995-04-24,1,,95,06,4.0
95SH02095, 93103604,93,10,S3604,,2,10,131,3.72,8.2,62,3,,77,1995-03-18,1995-04-24,1,,95,43,2.0
95SH02096, 92636378,92,63,K6378,,2,60,167,4.34,9.6,58,5,,77,1995-03-18,1995-05-05,1,,95,06,3.0
95SH02097, 90634589,90,63,K4589,,2,68,163,3.6,7.9,58,5,,77,1995-03-18,1995-04-24,2,,95,06,5.0
95SH02098, 91635660,91,63,K5660,,2,62,159,4.52,10.0,58,5,,77,1995-03-18,1995-04-24,1,,95,06,4.0
95SH02099, 90634515,90,63,K4515,,2,60,188,4.7,10.4,58,5,,77,1995-03-18,1995-04-28,2,,95,06,5.0
95SH02100, 92636447,92,63,K6447,,2,62,158,4.9,10.8,56,6,,77,1995-03-18,1995-04-24,1,,95,06,3.0
95SH02101, 92636603,92,63,K6603,,2,61,183,4.5,9.9,56,6,,77,1995-03-18,1995-04-24,1,,95,06,3.0
95SH02102, 89634220,89,63,K4220,,2,61,248,4.6,10.1,54,7,,77,1995-03-18,1995-04-28,2,,95,06,6.0
95SH02103, 92102696,92,10,S2696,,2,12,148,4.0,8.8,62,3,,77,1995-03-18,1995-04-24,1,,95,07,3.0
95SH02104, 89100061,89,10,S0061,,2,10,163,3.98,8.8,62,3,,77,1995-03-18,1995-04-28,1,,95,07,6.0
95SH02105, 92102913,92,10,S2913,,2,10,0,3.5,7.7,62,3,,77,1995-03-18,,,,95,07,3.0
95SH02106, 91101894,91,10,S1894,,2,11,0,4.6,10.1,60,4,,77,1995-03-18,,,,95,07,4.0
95SH02107, 89199581,89,19,S9581,,2,10,134,3.72,8.2,62,3,,77,1995-03-18,1995-04-24,2,,95,07,6.0
95SH02108, 92103121,92,10,S3121,,2,11,140,4.24,9.4,62,3,,77,1995-03-18,1995-04-28,1,,95,07,3.0
95SH02109, 92102971,92,10,S2971,,2,13,152,4.5,9.9,60,4,,77,1995-03-18,1995-04-24,1,,95,07,3.0
95SH02110, 92636256,92,63,K6256,,2,62,155,3.72,8.2,56,6,,77,1995-03-18,1995-04-24,2,,95,06,3.0
95SH02111, 93103778,93,10,S3778,,2,11,118,4.5,9.9,60,4,,77,1995-03-18,1995-04-28,2,,95,43,2.0
95SH02112, 91102061,91,10,S2061,,2,13,174,4.9,10.8,60,4,,77,1995-03-18,1995-05-19,2,,95,07,4.0
95SH02113, 92636277,92,63,K6277,,2,61,165,5.3,11.7,58,5,,77,1995-03-18,1995-04-24,2,,95,06,3.0
95SH02114, 93637002,93,63,K7002,,2,61,148,4.6,10.1,60,4,,77,1995-03-18,1995-05-05,1,,95,06,2.0
95SH02115, 93103727,93,10,S3727,,2,11,126,4.4,9.7,60,4,,77,1995-03-18,1995-04-24,1,,95,43,2.0
95SH02116, 90100456,90,10,S0456,,2,12,132,5.5,12.1,58,5,,77,1995-03-18,1995-04-24,1,,95,41,5.0
95SH02117, 91101942,91,10,S1942,,2,11,0,4.2,9.3,62,3,,77,1995-03-18,,,,95,07,4.0
95SH02118, 93636696,93,63,K6696,,2,60,145,4.82,10.6,58,5,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02119, 91635523,91,63,K5523,,2,60,174,6.0,13.2,58,5,,77,1995-03-18,1995-04-28,1,,95,06,4.0
95SH02120, 90634936,90,63,K4936,,2,68,182,4.82,10.6,60,4,,77,1995-03-18,1995-04-28,2,,95,06,5.0
95SH02121, 90100420,90,10,S0420,,2,12,134,3.8,8.4,60,4,,77,1995-03-18,1995-04-24,2,,95,07,5.0
95SH02122, 89199698,89,19,S9698,,2,18,217,4.9,10.8,60,4,,77,1995-03-18,1995-04-24,1,,95,07,6.0
95SH02123, 90100784,90,10,S0784,,2,11,150,4.4,9.7,62,3,,77,1995-03-18,1995-04-28,1,,95,41,5.0
95SH02124, 93103907,93,10,S3907,,2,00,148,3.8,8.4,58,5,,77,1995-03-18,1995-05-05,1,,95,08,2.0
95SH02125, 92636172,92,63,K6172,,2,60,158,3.4,7.5,58,5,,77,1995-03-18,1995-04-28,2,,95,06,3.0
95SH02126, 88633181,88,63,K3181,,2,60,188,3.5,7.7,60,4,,77,1995-03-18,1995-04-24,2,,95,06,7.0
95SH02127, 93039807,93,03,L9807,,2,TT,154,3.5,7.7,60,4,,77,1995-03-18,1995-04-24,1,,95,30,2.0
95SH02128, 92102532,92,10,S2532,,2,12,175,3.6,7.9,60,4,,77,1995-03-18,1995-04-24,2,,95,07,3.0
95SH02129, 87197846,87,19,S7846,,2,18,164,4.38,9.7,62,3,,77,1995-03-18,1995-05-05,1,,95,07,8.0
95SH02130, 93636919,93,63,K6919,,2,61,139,5.1,11.2,56,6,,77,1995-03-18,1995-04-24,2,,95,06,2.0
95SH02131, 92635868,92,63,K5868,,2,61,172,3.6,7.9,62,3,,77,1995-03-18,1995-04-28,1,,95,06,3.0
95SH02132, 91101329,91,10,S1329,,2,12,149,3.6,7.9,60,4,,77,1995-03-18,1995-04-28,2,,95,07,4.0
95SH02133, 93636896,93,63,K6896,,2,62,134,4.5,9.9,58,5,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02134, 92102692,92,10,S2692,,2,11,139,3.98,8.8,60,4,,77,1995-03-18,1995-05-22,5,,95,07,3.0
95SH02135, 90100811,90,10,S0811,,2,12,0,5.0,11.0,62,3,,77,1995-03-18,,,,95,07,5.0
95SH02136, 91635475,91,63,K5475,,2,62,183,4.52,10.0,58,5,,77,1995-03-18,1995-04-24,1,,95,06,4.0
95SH02137, 93636764,93,63,K6764,,2,62,157,5.8,12.8,58,5,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH02138, 89199583,89,19,S9583,,2,11,166,4.72,10.4,62,3,,77,1995-03-18,1995-04-24,1,,95,07,6.0
95SH02139, 90634952,90,63,K4952,,2,61,175,5.2,11.5,58,5,,77,1995-03-18,1995-04-28,1,,95,06,5.0
95SH02140, 91102047,91,10,S2047,,2,13,159,4.9,10.8,62,3,,77,1995-03-18,1995-05-05,1,,95,07,4.0
95SH02141, 90634942,90,63,K4942,,2,61,168,4.5,9.9,60,4,,77,1995-03-18,1995-04-24,1,,95,06,5.0
95SH02142, 91101356,91,10,S1356,,2,10,0,4.76,10.5,58,5,,77,1995-03-18,,,,95,07,4.0
95SH02143, 91101481,91,10,S1481,,2,13,139,4.5,9.9,60,4,,77,1995-03-18,1995-04-24,1,,95,42,4.0
95SH02144, 88199165,88,19,S9165,,2,11,141,4.28,9.4,60,4,,77,1995-03-18,1995-04-24,2,,95,07,7.0
95SH02145, 92635908,92,63,K5908,,2,61,193,4.6,10.1,58,5,,77,1995-03-18,1995-04-24,1,,95,06,3.0
95SH02146, 92102279,92,10,S2279,,2,12,119,3.9,8.6,62,3,,77,1995-03-18,1995-04-24,1,,95,42,3.0
95SH02147, 93636753,93,63,K6753,,2,00,155,3.4,7.5,62,3,,77,1995-03-18,1995-04-28,2,,95,05,2.0
95SH02148, 91102057,91,10,S2057,,2,13,123,4.8,10.6,60,4,,77,1995-03-18,1995-04-24,1,,95,42,4.0
95SH02149, 92635894,92,63,K5894,,2,68,164,4.5,9.9,60,4,,77,1995-03-18,1995-04-24,2,,95,06,3.0
95SH02150, 92103302,92,10,S3302,,2,12,134,4.5,9.9,60,4,,77,1995-03-18,1995-04-28,2,,95,07,3.0
95SH02151, 93636900,93,63,K6900,,2,60,167,4.72,10.4,60,4,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02152, 93636957,93,63,K6957,,2,60,153,4.94,10.9,58,5,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH02153, 93039885,93,03,L9885,,2,TT,127,3.2,7.1,60,4,,77,1995-03-18,1995-04-28,1,,95,30,2.0
95SH02154, 92102699,92,10,S2699,,2,10,120,3.18,7.0,60,4,,77,1995-03-18,1995-04-28,1,,95,07,3.0
95SH02155, 88199036,88,19,S9036,,2,11,130,3.1,6.8,60,4,,77,1995-03-18,1995-04-24,2,,95,07,7.0
95SH02156, 93636755,93,63,K6755,,2,00,150,3.76,8.3,58,5,,77,1995-03-18,1995-04-28,1,,95,05,2.0
95SH02157, 91635623,91,63,K5623,,2,61,172,5.0,11.0,56,6,,77,1995-03-18,1995-04-28,1,,95,06,4.0
95SH02158, 89199801,89,19,S9801,,2,18,0,4.4,9.7,60,4,,77,1995-03-18,,,,95,07,6.0
95SH02159, 92635926,92,63,K5926,,2,60,165,3.7,8.2,60,4,,77,1995-03-18,1995-04-28,2,,95,06,3.0
95SH02160, 93636704,93,63,K6704,,2,60,189,4.9,10.8,60,4,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02161, 93039875,93,03,L9875,,2,TT,118,3.5,7.7,58,5,,77,1995-03-18,1995-04-28,1,,95,30,2.0
95SH02162, 90634711,90,63,K4711,,2,62,193,5.6,12.4,58,5,,77,1995-03-18,1995-05-22,5,,95,06,5.0
95SH02163, 91101802,91,10,S1802,,2,12,0,4.8,10.6,58,5,,77,1995-03-18,,,,95,07,4.0
95SH02164, 89634109,89,63,K4109,,2,61,208,4.4,9.7,58,5,,77,1995-03-18,1995-04-24,2,,95,06,6.0
95SH02165, 90100389,90,10,S0389,,2,12,133,4.14,9.1,58,5,,77,1995-03-18,1995-04-24,1,,95,41,5.0
95SH02166, 90634891,90,63,K4891,,2,60,178,3.96,8.7,58,5,,77,1995-03-18,1995-04-28,1,,95,06,5.0
95SH02167, 90100365,90,10,S0365,,2,11,135,4.02,8.9,60,4,,77,1995-03-18,1995-04-24,2,,95,41,5.0
95SH02168, 90634899,90,63,K4899,,2,60,170,5.0,11.0,54,7,,77,1995-03-18,1995-04-24,2,,95,06,5.0
95SH02169, 89634090,89,63,K4090,,2,61,199,4.3,9.5,62,3,,77,1995-03-18,1995-04-24,2,,95,06,6.0
95SH02170, 90100804,90,10,S0804,,2,18,188,4.4,9.7,62,3,,77,1995-03-18,1995-04-28,2,,95,07,5.0
95SH02171, 89199681,89,19,S9681,,2,12,0,2.93,6.5,62,3,,77,1995-03-18,,,,95,07,6.0
95SH02172, 93636806,93,63,K6806,,2,62,142,4.5,9.9,54,7,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02173, 91101333,91,10,S1333,,2,13,128,4.78,10.5,62,3,,77,1995-03-18,1995-04-24,1,,95,07,4.0
95SH02174, 88633604,88,63,K3604,,2,62,163,4.2,9.3,60,4,,77,1995-03-18,1995-04-24,1,,95,06,7.0
95SH02175, 90634727,90,63,K4727,,2,62,175,6.4,14.1,54,7,,77,1995-03-18,1995-04-28,1,,95,06,5.0
95SH02176, 90634972,90,63,K4972,,2,61,156,3.8,8.4,58,5,,77,1995-03-18,1995-04-28,1,,95,06,5.0
95SH02177, 93637004,93,63,K7004,,2,60,142,3.5,7.7,58,5,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH02178, 91635269,91,63,K5269,,2,68,160,4.8,10.6,60,4,,77,1995-03-18,1995-04-24,1,,95,06,4.0
95SH02179, 92636216,92,63,K6216,,2,61,151,5.6,12.4,56,6,,77,1995-03-18,1995-04-24,1,,95,06,3.0
95SH02180, 92635986,92,63,K5986,,2,60,173,8.06,17.8,56,6,,77,1995-03-18,1995-04-24,1,,95,06,3.0
95SH02181, 88633688,88,63,K3688,,2,61,178,5.0,11.0,56,6,,77,1995-03-18,1995-04-24,2,,95,06,7.0
95SH02182, 91635274,91,63,K5274,,2,60,181,3.62,8.0,58,5,,77,1995-03-18,1995-04-28,1,,95,06,4.0
95SH02183, 92636264,92,63,K6264,,2,60,199,5.1,11.2,60,4,,77,1995-03-18,1995-05-05,1,,95,06,3.0
95SH02184, 91101664,91,10,S1664,,2,13,112,4.2,9.3,60,4,,77,1995-03-18,1995-04-28,1,,95,07,4.0
95SH02185, 89633835,89,63,K3835,,2,62,157,4.64,10.2,58,5,,77,1995-03-18,1995-04-28,1,,95,06,6.0
95SH02186, 93637001,93,63,K7001,,2,60,128,4.5,9.9,60,4,,77,1995-03-18,1995-04-24,2,,95,06,2.0
95SH02187, 92102493,92,10,S2493,,2,13,154,6.9,15.2,58,5,,77,1995-03-18,1995-04-24,2,,95,42,3.0
95SH02188, 93636723,93,63,K6723,,2,62,147,3.66,8.1,58,5,,77,1995-03-18,1995-04-28,1,,95,06,2.0
95SH02189, 92102792,92,10,S2792,,2,13,142,3.88,8.6,60,4,,77,1995-03-18,1995-04-28,1,,95,07,3.0
95SH02190, 90100712,90,10,S0712,,2,13,185,4.36,9.6,62,3,,77,1995-03-18,1995-04-24,1,,95,07,5.0
95SH02191, 90634849,90,63,K4849,,2,62,169,4.7,10.4,58,5,,77,1995-03-18,1995-04-24,1,,95,06,5.0
95SH02192, 90634491,90,63,K4491,,2,62,0,5.1,11.2,58,5,,77,1995-03-18,,,,95,06,5.0
95SH02193, 90634943,90,63,K4943,,2,61,195,4.78,10.5,58,5,,77,1995-03-18,1995-05-22,5,,95,06,5.0
95SH02194, 91635312,91,63,K5312,,2,62,171,4.5,9.9,60,4,,77,1995-03-18,1995-04-24,1,,95,06,4.0
95SH02195, 92103086,92,10,S3086,,2,13,165,4.2,9.3,60,4,,77,1995-03-18,1995-05-22,5,,95,07,3.0
95SH02196, 90635047,90,63,K5047,,2,62,164,5.6,12.4,58,5,,77,1995-03-18,1995-04-28,1,,95,06,5.0
95SH02197, 88198680,88,19,S8680,,2,18,152,4.01,8.8,60,4,,77,1995-03-18,1995-04-28,2,,95,07,7.0
95SH02198, 93103941,93,10,S3941,,2,00,129,3.5,7.7,60,4,,77,1995-03-18,1995-04-24,1,,95,08,2.0
95SH02199, 90635062,90,63,K5062,,2,61,196,5.1,11.2,58,5,,77,1995-03-18,1995-04-24,2,,95,06,5.0
95SH02200, 90100705,90,10,S0705,,2,11,132,4.8,10.6,62,3,,77,1995-03-18,1995-05-05,1,,95,41,5.0
95SH02201, 87198297,87,19,S8297,,2,18,173,4.7,10.4,60,4,,77,1995-03-18,1995-04-24,2,,95,07,8.0
95SH02202, 91101931,91,10,S1931,,2,10,123,5.0,11.0,60,4,,77,1995-03-18,1995-04-28,2,,95,42,4.0
95SH02203, 89199804,89,19,S9804,,2,13,158,5.28,11.6,62,3,,77,1995-03-18,1995-04-28,1,,95,07,6.0
95SH02204, 93636952,93,63,K6952,,2,60,113,3.5,7.7,62,3,,77,1995-03-18,1995-04-24,1,,95,06,2.0
95SH02205, 91635360,91,63,K5360,,2,61,176,5.3,11.7,54,7,,77,1995-03-18,1995-05-05,1,,95,06,4.0
95SH02206, 93039731,93,03,L9731,,2,TT,150,4.5,9.9,58,5,CLONE recip,79,1995-03-20,1995-05-25,C,,95,30,2.0
95SH02207, 92039574,92,03,L9574,,2,73,0,3.1,6.8,58,5,CLONE recip,79,1995-03-20,,,,95,30,2.5
95SH02208, 93039865,93,03,L9865,,2,TT,0,3.3,7.3,58,5,CLONE recip,79,1995-03-20,,C,,95,30,2.0
95SH02209, 94444139,94,44,T4139,,2,42,135,3.4,7.5,58,5,CLONE,79,1995-03-20,,C,,95,02,1.0
95SH02210, 94444142,94,44,T4142,,2,42,120,2.2,4.9,62,3,CLONE,79,1995-03-20,,C,,95,02,1.0
95SH02211, 94444152,94,44,T4152,,2,42,140,3.86,8.5,56,6,CLONE,79,1995-03-20,,C,,95,02,1.0
95SH02212, 94444143,94,44,T4143,,2,42,110,2.7,6.0,62,3,CLONE,79,1995-03-20,,C,,95,02,1.0
95SH02213, 89034560,89,03,L4560,,2,73,0,4.1,9.0,56,6,FL-LAP,79,1995-03-20,,X,,95,30,5.5
95SH02214, 90035555,90,03,L5555,,2,73,0,4.92,10.9,60,4,FL-LAP,79,1995-03-20,,X,,95,30,5.0
95SH02215, 90034945,90,03,L4945,,2,73,0,3.1,6.8,56,6,FL-LAP,79,1995-03-20,,X,,95,30,5.0
95SH02216, 91037459,91,03,L7459,,2,81,152,3.36,7.4,62,3,"4"" AB.BRISKET",79,1995-03-20,1995-05-15,2,,95,30,4.0
95SH02217, 93040351,93,04,A0351,,2,73,124,2.7,6.0,62,3,ESCAPEE,79,1995-03-20,1995-05-09,2,,95,30,1.5
95SH02218, 93039746,93,03,L9746,,2,81,163,3.28,7.2,58,5,,79,1995-03-20,1995-04-24,1,,95,30,2.0
95SH02219, 93039979,93,03,L9979,,2,81,139,3.8,8.4,58,5,,79,1995-03-20,1995-05-05,1,,95,30,2.0
95SH02220, 89033909,89,03,L3909,,2,82,144,2.86,6.3,56,6,,79,1995-03-20,1995-04-28,1,,95,30,6.0
95SH02221, 91037038,91,03,L7038,,2,82,146,2.8,6.2,60,4,,79,1995-03-20,1995-04-28,1,,95,30,4.0
95SH02222, 91036978,91,03,L6978,,2,82,0,2.85,6.3,58,5,,79,1995-03-20,,,,95,30,4.0
95SH02223, 90035123,90,03,L5123,,2,81,200,3.8,8.4,54,7,,79,1995-03-20,1995-05-15,2,,95,30,5.0
95SH02224, 90035675,90,03,L5675,,2,82,169,3.34,7.4,58,5,,79,1995-03-20,1995-04-28,2,,95,30,5.0
95SH02225, 93040252,93,04,A0252,,2,73,106,2.6,5.7,64,2,,79,1995-03-20,1995-04-24,1,,95,30,1.5
95SH02226, 89033453,89,03,L3453,,2,82,148,2.6,5.7,60,4,,79,1995-03-20,1995-05-05,1,,95,30,6.0
95SH02227, 91036750,91,03,L6750,,2,81,162,3.3,7.3,58,5,,79,1995-03-20,1995-05-15,2,,95,30,4.0
95SH02228, 90034954,90,03,L4954,,2,82,143,3.3,7.3,62,3,,79,1995-03-20,1995-05-11,1,,95,30,5.0
95SH02229, 90035782,90,03,L5782,,2,81,164,3.0,6.6,60,4,,79,1995-03-20,1995-05-05,1,,95,30,5.0
95SH02230, 90035372,90,03,L5372,,2,82,0,3.14,6.9,60,4,,79,1995-03-20,,,,95,30,5.0
95SH02231, 91036971,91,03,L6971,,2,82,161,2.8,6.2,60,4,,79,1995-03-20,1995-05-05,1,,95,30,4.0
95SH02232, 92038541,92,03,L8541,,2,81,157,2.9,6.4,60,4,,79,1995-03-20,1995-04-28,2,,95,30,3.0
95SH02233, 89033683,89,03,L3683,,2,81,151,3.46,7.6,58,5,,79,1995-03-20,1995-05-05,1,,95,30,6.0
95SH02234, 92038654,92,03,L8654,,2,81,160,3.3,7.3,60,4,,79,1995-03-20,1995-05-09,2,,95,30,3.0
95SH02235, 91036748,91,03,L6748,,2,81,144,2.8,6.2,60,4,,79,1995-03-20,1995-05-05,1,,95,30,4.0
95SH02236, 90034727,90,03,L4727,,2,82,152,4.0,8.8,58,5,,79,1995-03-20,1995-05-05,1,,95,30,5.0
