UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,BOND,Y5A,LOC_DEATH,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,BOSE,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
85LA02403,,,,,1,44,004,T4883,43,,,,30,,,52,1,,0,,,0,,,,02,,,M6049,95,1,0,49,8,0,,0,0,0.0,0,,,1,85
85LA02404,1985-05-15,1,,,1,00,004,T4883,43,,,,30,,5,20,2,1,135,1,,0,3,22,1,02,844202,+,00000,97,1,0,49,0,0,,1,1,13.5,5,,,1,85
85LA02405,1985-04-21,2,T7222,43,1,40,402,T4886,43,,1,,30,,1,02,,1,111,8,0,0,3,,,02,,,T5555,43,1,50,40,2,1,,1,2,11.6,10,,,1,85
85LA02406,1985-04-21,1,T7223,43,,40,402,T4886,43,,1,,30,,1,02,,1,111,8,1,0,3,,,02,,,T5555,43,0,77,40,2,1,,0,0,13.2,10,,,2,85
85LA02407,1985-04-20,2,M9811,94,1,45,441,T4889,43,,1,,30,,1,55,,1,110,8,0,0,3,,,02,,,M6729,94,1,80,49,8,1,,1,2,9.2,10,,,1,85
85LA02408,1985-04-20,2,M9812,94,,45,441,T4889,43,,1,,30,,1,55,,1,110,8,1,0,3,,,02,,,M6729,94,0,61,49,8,1,,0,0,10.0,10,,,2,85
85LA02409,1985-04-26,2,X0512,80,1,44,003,T4890,43,,1,,30,,1,52,,3,116,5,1,0,3,,,02,,,M6046,95,1,81,49,8,1,,1,1,11.6,10,,,1,85
85LA02410,1985-05-01,2,T7555,43,1,40,403,T4895,43,,1,,30,,1,02,,1,121,5,1,0,3,,,02,,,T6001,43,1,98,40,2,1,,1,1,14.6,10,,,1,85
85LA02411,,,,,1,44,004,T4911,43,,,,30,,,52,1,,0,,,0,,,,02,,,M6049,95,1,0,42,8,0,,0,0,0.0,0,,,1,85
85LA02412,1985-05-16,2,X0843,80,1,00,004,T4911,43,,1,,30,,5,20,2,1,136,5,0,0,2,,,02,,,00000,97,1,92,42,0,1,,1,1,12.8,10,,,1,85
85LA02413,1985-04-23,2,T7328,43,1,40,404,T4914,43,,1,,30,,1,02,,1,113,5,0,0,2,,,02,,,T5821,43,1,62,40,2,1,,1,1,12.2,10,,,1,85
85LA02414,1985-04-22,1,T7278,43,1,43,432,T4923,43,,1,,30,,1,02,,2,112,8,0,0,2,,,02,,,T6726,43,1,92,43,6,1,,1,2,12.3,10,,,1,85
85LA02415,1985-04-22,2,T7279,43,,43,432,T4923,43,,1,,30,,1,02,,1,112,8,1,0,2,,,02,,&,T6726,43,0,59,43,6,1,,0,0,8.5,5,,,2,85
85LA02416,1985-04-28,2,T7493,43,1,43,433,T4924,43,,1,,30,,1,02,,1,118,5,1,0,2,,,02,,,T6753,43,1,94,43,6,1,,1,1,13.1,10,,,1,85
85LA02417,1985-04-21,1,T7247,43,1,40,401,T4925,43,,1,,30,,1,02,,1,111,5,0,0,3,09,,02,,,T5877,43,1,105,40,2,1,,1,1,15.8,10,,,1,85
85LA02418,1985-04-21,1,T7233,43,1,42,932,T4927,43,,1,,30,,1,02,,1,111,8,0,0,2,,,02,,,T5913,43,1,67,42,3,1,,1,2,10.0,10,,,1,85
85LA02419,1985-04-21,2,T7234,43,,42,932,T4927,43,,1,,30,,1,02,,1,111,8,1,0,2,,,02,,&,T5913,43,0,20,42,3,1,,0,0,7.4,5,,,2,85
85LA02420,1985-04-22,2,T7301,43,1,42,922,T4931,43,,1,,30,,1,02,,1,112,5,0,0,2,,,02,,,T6279,43,1,76,42,3,1,,1,1,10.5,10,,,1,85
85LA02421,1985-04-26,2,T7424,43,1,42,912,T4932,43,,1,,30,,1,02,,1,116,5,1,0,2,,,02,,,T5869,43,1,80,42,3,1,,1,1,11.2,10,,,1,85
85LA02422,,,,,1,41,411,T4954,43,,,,30,,,02,1,,0,,,0,,,,02,,,T6935,43,1,0,41,6,0,,0,0,0.0,0,,,1,85
85LA02423,1985-05-06,2,X0727,80,1,00,411,T4954,43,,1,,30,,5,20,2,1,126,8,1,0,3,,,02,,,00000,97,1,78,41,0,1,,1,2,12.7,10,,,1,85
85LA02424,1985-05-06,1,X0728,80,,00,411,T4954,43,,1,,30,,5,20,2,1,126,8,0,0,3,,,02,,,00000,97,0,82,41,0,1,,0,0,13.5,10,,,2,85
85LA02425,1985-05-02,1,T7573,43,1,43,434,T4956,43,,1,,30,,1,02,,1,122,5,1,0,3,,,02,,,T6551,43,1,84,43,6,1,,1,1,13.0,10,21,,1,85
85LA02426,1985-04-26,1,T7438,43,1,42,902,T4960,43,,1,,30,,1,02,,1,116,8,1,0,3,,,02,,,T6221,43,1,74,42,3,1,,1,2,14.2,10,,,1,85
85LA02427,1985-04-26,1,T7439,43,,42,902,T4960,43,,1,,30,,1,02,,1,116,8,0,0,3,,,02,,,T6221,43,0,71,42,3,1,,0,0,9.7,10,,,2,85
85LA02428,1985-04-15,1,T6995,43,1,41,412,T4962,43,,1,,30,,1,02,,1,105,8,1,0,4,,,02,,,T6656,43,1,69,41,6,1,,1,2,8.2,10,,,1,85
85LA02429,1985-04-15,2,T6996,43,,41,412,T4962,43,,1,,30,,1,02,,1,105,8,0,0,4,,,02,,,T6656,43,0,57,41,6,1,,0,0,8.0,10,,,2,85
85LA02430,,,,,1,42,892,T4969,43,,,,30,,,02,,,0,,,0,,,,02,,,T5864,43,0,0,42,3,0,,0,0,0.0,0,,,1,85
85LA02431,1985-04-28,2,T7509,43,1,43,434,T4977,43,,1,,30,,1,02,,1,118,5,1,0,4,,,02,751143,+,T6551,43,1,97,43,6,1,,1,1,13.0,15,,,1,85
85LA02432,1985-04-18,2,,,1,43,431,T4989,43,,,,30,,1,02,,1,108,1,,0,2,,1,02,964094,+,T6575,43,1,0,43,6,0,,1,1,10.5,5,,,1,85
85LA02433,1985-04-22,2,T7276,43,1,40,402,T4994,43,,1,,30,,1,02,,1,112,5,0,0,4,,,02,,,T5555,43,1,87,40,2,1,,1,1,13.9,10,,,1,85
85LA02434,1985-04-27,1,T7475,43,1,40,403,T4995,43,,,P,30,,1,02,,1,117,8,1,143,2,05,6,02,,,T6001,43,1,0,40,2,1,23,1,2,11.3,0,04,,1,85
85LA02435,1985-04-27,1,T7476,43,,40,403,T4995,43,,,P,30,,1,02,,1,117,8,0,146,2,,6,02,,,T6001,43,0,0,40,2,1,23,0,0,13.3,0,04,,2,85
85LA02436,,,,,1,43,432,T4999,43,,,,30,,,02,,,0,,,0,,,,02,,,T6726,43,1,0,43,6,0,,0,0,0.0,0,,,1,85
85LA02437,,,,,1,41,413,T5009,43,,,,30,,,02,1,,0,,,0,,,,02,,,T6533,43,1,0,41,6,0,,0,0,0.0,0,,,1,85
85LA02438,1985-05-16,3,X0836,80,1,00,413,T5009,43,,1,,30,,5,20,2,1,136,8,1,0,2,,,02,,,00000,97,1,79,41,0,1,,1,2,9.7,10,,,1,85
85LA02439,1985-05-16,3,X0837,80,,00,413,T5009,43,,1,,30,,5,20,2,1,136,8,0,0,2,,,02,,,00000,97,0,67,41,0,1,,0,0,8.3,10,,,2,85
85LA02440,1985-04-19,2,T7159,43,1,41,411,T5010,43,,1,,30,,1,02,,1,109,8,0,0,3,,,02,,,T6935,43,1,74,41,6,1,,1,2,9.8,10,,,1,85
85LA02441,1985-04-19,1,T7160,43,,41,411,T5010,43,,1,,30,,1,02,,1,109,8,1,0,3,,,02,,,T6935,43,0,77,41,6,1,,0,0,10.1,10,,,2,85
85LA02442,1985-04-20,1,T7175,43,1,40,404,T5013,43,,,O,30,,1,02,,1,110,8,1,119,3,,3,02,,&,T5821,43,1,0,40,2,1,93,1,2,8.8,0,21,,1,85
85LA02443,1985-04-20,2,T7176,43,,40,404,T5013,43,,1,,30,,1,02,,1,110,8,0,0,3,,,02,,,T5821,43,0,79,40,2,1,,0,0,7.2,10,,,2,85
85LA02444,1985-04-21,2,T7230,43,1,43,434,T5019,43,,1,,30,,1,02,,3,111,5,0,0,2,,,02,,,T6551,43,1,81,43,6,1,,1,1,12.5,10,,,1,85
85LA02445,1985-04-21,3,M9884,94,1,45,441,T5034,43,,1,,30,,1,55,,1,111,5,1,0,3,,,02,,,M6729,94,1,79,49,8,1,,1,1,10.8,10,,,1,85
85LA02446,1985-04-18,2,T7122,43,1,43,433,T5036,43,,1,,30,,1,02,,1,108,5,1,0,3,,,02,,,T6753,43,1,99,43,6,1,,1,1,13.7,10,,,1,85
85LA02447,1985-04-21,2,T7248,43,1,41,412,T5037,43,,1,,30,,1,02,,1,111,8,0,0,4,,,02,,,T6656,43,1,44,41,6,1,,1,2,9.0,10,18,,1,85
85LA02448,1985-04-21,2,T7249,43,,41,412,T5037,43,,1,,30,,1,02,,3,111,8,1,0,4,,,02,,,T6656,43,0,76,41,6,1,,0,0,11.4,10,18,,2,85
85LA02449,1985-04-17,1,T7057,43,1,43,431,T5041,43,,1,,30,,1,02,,1,107,5,1,0,4,,,02,,,T6575,43,1,98,43,6,1,,1,1,12.4,10,,,1,85
85LA02450,1985-04-13,3,M9256,94,1,44,002,T5042,43,,1,,30,,1,52,,1,103,8,1,0,3,,,02,,,M6045,95,1,61,49,8,1,,1,2,11.2,10,,,1,85
85LA02451,1985-04-13,2,M9257,94,,44,002,T5042,43,,1,,30,,1,52,,3,103,8,0,0,3,,,02,,,M6045,95,0,66,49,8,1,,0,0,9.3,10,,,2,85
85LA02452,1985-04-16,2,T7036,43,1,40,401,T5050,43,,1,,30,,1,02,,1,106,8,1,0,3,,,02,,,T5877,43,1,89,40,2,1,,1,2,8.6,10,,,1,85
85LA02453,1985-04-16,1,T7037,43,,40,401,T5050,43,,1,,30,,1,02,,1,106,8,0,0,3,,,02,023963,-,T5877,43,0,78,40,2,1,,0,0,8.5,5,,,2,85
85LA02454,,,,,1,41,411,T5052,43,,,,30,,,02,1,,0,,,0,,,,02,,,T6935,43,1,0,41,6,0,,0,0,0.0,0,,,1,85
85LA02455,1985-05-06,2,X0735,80,1,00,411,T5052,43,,1,,30,,5,20,2,1,126,8,1,0,2,,,02,,,00000,97,1,89,41,0,1,,1,2,11.5,10,,,1,85
85LA02456,1985-05-06,2,X0736,80,,00,411,T5052,43,,,O,30,,5,20,2,1,126,8,0,133,2,,6,02,,&,00000,97,0,0,41,0,1,23,0,0,11.0,0,,,2,85
85LA02457,1985-04-25,2,X0428,80,1,45,441,T5065,43,,1,,30,,2,55,,1,115,9,0,0,0,33,,02,,&,M6729,94,1,51,49,8,1,,1,3,8.1,5,,,1,85
85LA02458,1985-04-25,1,X0429,80,,45,441,T5065,43,,1,,30,,1,55,,3,115,9,1,0,0,,,02,915562,-,M6729,94,0,45,49,8,1,,0,0,8.0,5,,,2,85
85LA02459,1985-04-25,2,X0430,80,,45,441,T5065,43,,1,,30,,1,55,,3,115,9,0,0,0,,,02,367301,-,M6729,94,0,44,49,8,1,,0,0,11.4,5,,,3,85
85LA02460,,,,,1,42,882,T5073,43,,,,30,,,02,1,,0,,,0,,,,02,,,T6174,43,1,0,42,3,0,,0,0,0.0,0,,,1,85
85LA02461,1985-05-10,2,X0786,80,1,00,882,T5073,43,,1,,30,,5,20,2,1,130,5,0,0,3,,,02,,,00000,97,1,92,42,0,1,,1,1,12.2,10,,,1,85
85LA02462,1985-04-16,1,T7021,43,1,41,414,T5074,43,,1,,30,,1,02,,1,106,8,0,0,3,,,02,,,T6632,43,1,82,41,6,1,,1,2,13.8,10,,,1,85
85LA02463,1985-04-16,2,T7022,43,,41,414,T5074,43,,1,,30,,1,02,,1,106,8,1,0,3,,,02,,,T6632,43,0,51,41,6,1,,0,0,11.6,10,,,2,85
85LA02464,1985-04-19,2,T7163,43,1,42,872,T5079,43,,1,,30,,1,02,,1,109,5,0,0,2,,,02,,,T5744,43,1,74,42,3,1,,1,1,10.0,10,,,1,85
85LA02465,1985-04-28,1,T7496,43,1,40,402,T5084,43,,1,,30,,1,02,,1,118,8,1,0,4,,,02,,,T5555,43,1,76,40,2,1,,1,2,12.3,10,,,1,85
85LA02466,1985-04-28,2,T7497,43,,40,402,T5084,43,,1,,30,,1,02,,1,118,8,0,0,4,,,02,,,T5555,43,0,70,40,2,1,,0,0,10.1,10,,,2,85
85LA02467,1985-04-25,2,T7406,43,1,41,414,T5089,43,,1,,30,,1,02,,1,115,8,1,0,3,,,02,,,T6632,43,1,71,41,6,1,,1,2,9.9,10,,,1,85
85LA02468,1985-04-25,2,T7407,43,,41,414,T5089,43,,1,,30,,1,02,,1,115,8,0,0,3,,,02,,,T6632,43,0,53,41,6,1,,0,0,8.8,10,,,2,85
85LA02469,1985-04-17,1,T7070,43,1,41,411,T5090,43,,1,,30,,1,02,,1,107,8,1,0,3,,,02,,,T6935,43,1,55,41,6,1,,1,2,5.5,10,,,1,85
85LA02470,1985-04-17,1,T7071,43,,41,411,T5090,43,,1,,30,,1,02,,1,107,8,0,0,3,,,02,,,T6935,43,0,38,41,6,1,,0,0,7.1,10,,,2,85
85LA02471,1985-04-21,1,T7257,43,1,42,862,T5092,43,,,O,30,,1,02,,1,111,5,1,116,2,,3,02,,&,T6079,43,1,0,42,3,1,93,1,1,10.0,0,21,,1,85
85LA02472,1985-04-17,2,M9563,94,1,44,005,T5093,43,,,,30,,1,52,,1,107,5,1,228,3,,7,02,,,M6108,95,1,0,42,8,1,97,1,1,9.2,0,,,1,85
85LA02473,1985-04-18,2,M9617,94,1,44,001,T5095,43,,1,,30,,1,52,,1,108,8,1,0,3,,,02,,,M4514,95,1,81,41,8,1,,1,2,9.1,10,,,1,85
85LA02474,1985-04-18,2,M9618,94,,44,001,T5095,43,,1,,30,,1,52,,1,108,8,0,0,3,,,02,,,M4514,95,0,67,41,8,1,,0,0,7.6,10,,,2,85
85LA02475,1985-05-02,1,T7585,43,1,40,403,T5097,43,,1,,30,,1,02,,1,122,7,1,0,3,,,02,,,T6001,43,1,77,40,2,1,,1,2,11.5,10,,,1,85
85LA02476,1985-05-02,1,,,,40,403,T5097,43,,,,30,,1,02,,1,122,7,,0,3,,1,02,758743,+,T6001,43,0,0,40,2,0,,0,0,13.0,5,,,2,85
85LA02477,1985-04-16,2,T7023,43,1,41,412,T5098,43,,1,,30,,1,02,,1,106,5,1,0,3,,,02,,,T6656,43,1,77,41,6,1,,1,1,12.6,10,,,1,85
85LA02478,1985-04-17,1,T7078,43,1,42,852,T5100,43,,1,,30,,1,02,,1,107,5,1,0,2,,,02,,,T5737,43,1,80,42,3,1,,1,1,11.4,10,,,1,85
85LA02479,,,,,1,42,842,T5103,43,,,,30,,,02,,,0,,,0,,,,02,,,T6002,43,1,0,42,3,0,,0,0,0.0,0,,,1,85
85LA02480,1985-05-02,2,T7590,43,1,43,433,T5106,43,,,,30,,1,02,,1,122,8,0,228,3,,7,02,,,T6753,43,1,0,43,6,1,97,1,2,10.5,0,,,1,85
85LA02481,1985-05-02,1,T7591,43,,43,433,T5106,43,,1,,30,,1,02,,1,122,8,1,0,3,,,02,,,T6753,43,0,75,43,6,1,,0,0,11.7,10,,,2,85
85LA02482,1985-04-27,2,T7479,43,1,42,832,T5115,43,,,O,30,,1,02,,1,117,5,0,124,2,44,6,02,,&,T5579,43,1,0,42,3,1,01,1,1,6.9,0,,,1,85
85LA02483,1985-04-21,2,M9869,94,1,44,001,T5127,43,,1,,30,,1,52,,1,111,5,1,0,2,,,02,986894,+,M4514,95,1,79,49,8,1,,1,1,11.3,15,,,1,85
85LA02484,1985-04-25,1,T7400,43,1,43,432,T5129,43,,1,,30,,1,02,,1,115,8,0,0,2,,,02,,,T6726,43,1,82,43,6,1,,1,2,10.9,10,,,1,85
85LA02485,1985-04-25,1,T7401,43,,43,432,T5129,43,,,O,30,,1,02,,1,115,8,1,116,2,,3,02,,&,T6726,43,0,0,43,6,1,93,0,0,11.0,0,,,2,85
85LA02486,1985-04-28,1,T7494,43,1,40,404,T5131,43,,1,,30,,1,02,,1,118,5,0,0,2,,,02,,,T5821,43,1,80,40,2,1,,1,1,14.8,10,,,1,85
85LA02487,1985-04-21,2,T7217,43,1,41,412,T5135,43,,1,,30,,1,02,,1,111,8,0,0,4,,,02,,,T6656,43,1,69,41,6,1,,1,2,10.0,10,,,1,85
85LA02488,1985-04-21,1,T7218,43,,41,412,T5135,43,,1,,30,,1,02,,1,111,8,1,0,4,,,02,,,T6656,43,0,69,41,6,1,,0,0,10.2,10,,,2,85
85LA02489,1985-05-07,2,T7616,43,1,41,411,T5141,43,,1,,30,,1,02,,3,127,8,1,0,4,,,02,,,T6935,43,1,58,41,6,1,,1,2,13.2,10,,,1,85
85LA02490,1985-05-07,2,T7617,43,,41,411,T5141,43,,1,,30,,1,02,,1,127,8,0,0,4,,,02,,,T6935,43,0,64,41,6,1,,0,0,14.9,10,,,2,85
85LA02491,,,,,1,43,434,T5148,43,,,,30,,,02,1,,0,,,0,,,,02,,,T6551,43,1,0,43,6,0,,0,0,0.0,0,,,1,85
85LA02492,1985-05-19,3,X0859,80,1,00,434,T5148,43,,1,,30,,5,20,2,1,139,5,0,0,2,,,02,,,00000,97,1,89,43,0,1,,1,1,13.0,10,,,1,85
85LA02493,1985-04-18,2,T7092,43,1,40,401,T5151,43,,,O,30,,1,02,,1,108,7,1,134,4,,6,02,709343,+,T5877,43,1,0,40,2,1,23,1,2,8.9,5,,,1,85
85LA02494,1985-04-18,2,,,,40,401,T5151,43,,,,30,,1,02,,1,108,7,,0,4,,1,02,,,T5877,43,0,0,40,2,0,,0,0,10.4,0,,,2,85
85LA02495,1985-04-19,1,T7150,43,1,41,412,T5152,43,,1,,30,,1,02,,1,109,9,1,0,1,,,02,487143,-,T6656,43,1,55,41,6,1,,1,3,7.2,5,,,1,85
85LA02496,1985-04-19,2,T7151,43,,41,412,T5152,43,,,,30,,1,02,,3,109,9,0,110,1,,6,02,,,T6656,43,0,0,41,6,1,14,0,0,6.8,0,,,2,85
85LA02497,1985-04-19,1,T7152,43,,41,412,T5152,43,,,O,30,,1,02,,1,109,9,1,119,1,,3,02,,&,T6656,43,0,0,41,6,1,93,0,0,8.9,0,,,3,85
85LA02498,1985-04-25,2,T7420,43,1,43,431,T5157,43,,1,,30,,1,02,,1,115,5,1,0,1,04,,02,,,T6575,43,1,80,43,6,1,,1,1,10.8,10,,,1,85
85LA02499,,,,,1,42,822,T5159,43,,,,30,,,02,,,0,,,0,,,,02,,,T5988,43,1,0,42,3,0,,0,0,0.0,0,,,1,85
85LA02500,1985-04-16,1,T7039,43,1,41,413,T5164,43,,,,30,,1,02,,1,106,8,0,228,3,,7,02,,,T6533,43,1,0,41,6,1,97,1,2,12.5,0,,,1,85
85LA02501,1985-04-16,2,T7040,43,,41,413,T5164,43,,1,,30,,1,02,,3,106,8,1,0,3,,,02,,,T6533,43,0,53,41,6,1,,0,0,9.6,10,,,2,85
85LA02502,1985-04-27,1,T7477,43,1,40,402,T5168,43,,1,,30,,1,02,,4,117,5,0,0,3,,,02,,,T5555,43,1,92,40,2,1,,1,1,13.6,10,,,1,85
85LA02503,1985-04-25,1,T7419,43,1,42,812,T5170,43,,,O,30,,1,02,,1,115,5,0,119,1,04,3,02,,&,T5503,43,1,0,42,3,1,93,1,1,11.8,0,,,1,85
85LA02504,1985-04-27,2,T7478,43,1,42,802,T5177,43,,1,,30,,1,02,,1,117,5,1,0,1,,,02,,,T5966,43,1,68,42,3,1,,1,1,11.4,10,,,1,85
85LA02505,1985-04-29,2,T7529,43,1,40,403,T5186,43,,1,,30,,1,02,,1,119,8,0,0,2,,,02,,,T6001,43,1,71,40,2,1,,1,2,8.8,10,,,1,85
85LA02506,1985-04-29,1,T7530,43,,40,403,T5186,43,,1,,30,,1,02,,1,119,8,1,0,2,,,02,,,T6001,43,0,62,40,2,1,,0,0,11.1,10,,,2,85
85LA02507,,,,,1,41,413,T5189,43,,,,30,,,02,1,,0,,,0,,,,02,,,T6533,43,1,0,41,6,0,,0,0,0.0,0,,,1,85
85LA02508,1985-05-10,3,X0775,80,1,00,413,T5189,43,,1,,30,,5,20,2,1,130,5,1,0,3,,,02,,,00000,97,1,69,41,0,1,,1,1,13.8,10,,,1,85
85LA02509,1985-04-13,2,M9262,94,1,44,002,T5191,43,,1,,30,,1,52,,1,103,8,0,0,1,,,02,,,M6045,95,1,62,42,8,1,,1,2,7.3,10,,,1,85
85LA02510,1985-04-13,3,M9263,94,,44,002,T5191,43,,1,,30,,1,52,,1,103,8,1,0,1,,,02,,&,M6045,95,0,59,42,8,1,,0,0,7.6,5,,,2,85
85LA02511,,,,,1,42,952,T5192,43,,,,30,,,02,1,,0,,,0,,,,02,,,T5922,43,1,0,42,3,0,,0,0,0.0,0,,,1,85
85LA02512,1985-05-09,1,X0767,80,1,00,952,T5192,43,,1,,30,,5,20,2,1,129,8,1,0,3,,,02,,,00000,97,1,70,42,0,1,,1,2,10.0,10,,,1,85
85LA02513,1985-05-09,2,X0768,80,,00,952,T5192,43,,1,,30,,5,20,2,1,129,8,0,0,3,,,02,,,00000,97,0,62,42,0,1,,0,0,7.4,10,,,2,85
85LA02514,1985-04-22,1,T7288,43,1,41,414,T5205,43,,1,,30,,1,02,,1,112,5,0,0,3,,,02,,,T6632,43,1,98,41,6,1,,1,1,13.8,10,,,1,85
85LA02515,1985-04-18,1,T7088,43,1,43,432,T5207,43,,1,,30,,1,02,,1,108,8,1,0,2,,,02,,,T6726,43,1,82,43,6,1,,1,2,11.4,10,,,1,85
85LA02516,1985-04-18,2,T7089,43,,43,432,T5207,43,,1,,30,,1,02,,1,108,8,0,0,2,,,02,,&,T6726,43,0,52,43,6,1,,0,0,10.2,5,,,2,85
85LA02517,1985-05-01,2,T7556,43,1,41,413,T5209,43,,1,,30,,1,02,,1,121,5,0,0,4,,,02,,,T6533,43,1,92,41,6,1,,1,1,14.7,10,,,1,85
85LA02518,1985-04-21,2,T7255,43,1,43,433,T5211,43,,1,,30,,1,02,,1,111,5,1,0,2,,,02,,,T6753,43,1,94,43,6,1,,1,1,13.5,10,,,1,85
85LA02519,1985-05-01,2,T7564,43,1,41,413,T5216,43,,1,,30,,1,02,,1,121,8,1,0,3,,,02,,,T6533,43,1,53,41,6,1,,1,2,10.8,10,,,1,85
85LA02520,1985-05-01,2,T7565,43,,41,413,T5216,43,,1,,30,,1,02,,1,121,8,0,0,3,,,02,,,T6533,43,0,54,41,6,1,,0,0,9.9,10,,,2,85
85LA02521,1985-04-15,1,T7008,43,1,40,404,T5230,43,,1,,30,,1,02,,1,105,8,0,0,3,,,02,,,T5821,43,1,66,40,2,1,,1,2,9.9,10,,,1,85
85LA02522,1985-04-15,2,T7009,43,,40,404,T5230,43,,1,,30,,1,02,,1,105,8,1,0,3,,,02,,,T5821,43,0,71,40,2,1,,0,0,8.2,10,,,2,85
85LA02523,1985-04-19,2,T7153,43,1,40,401,T5231,43,,,,30,,1,02,,1,109,5,0,228,3,,7,02,,,T5877,43,1,0,40,2,1,97,1,1,10.5,0,,,1,85
85LA02524,1985-04-20,3,M9727,94,1,45,441,T5238,43,,1,,30,,1,55,,1,110,8,0,0,2,,,02,,,M6729,94,1,68,49,8,1,,1,2,10.9,10,,,1,85
85LA02525,1985-04-20,2,M9728,94,,45,441,T5238,43,,1,,30,,1,55,,1,110,8,1,0,2,,,02,,,M6729,94,0,76,49,8,1,,0,0,9.0,10,,,2,85
85LA02526,1985-04-18,2,T7084,43,1,42,942,T5241,43,,1,,30,,1,02,,1,108,8,1,0,4,,,02,,,T6307,43,1,51,42,3,1,,1,2,9.0,10,,,1,85
85LA02527,1985-04-18,2,T7085,43,,42,942,T5241,43,,1,,30,,3,02,,1,108,8,0,0,4,,,02,,,T6307,43,0,59,42,3,1,,0,0,9.8,10,,,2,85
85LA02528,1985-04-20,1,T7202,43,1,42,932,T5245,43,,1,,30,,1,02,,3,110,5,0,0,2,,,02,,,T5913,43,1,79,42,3,1,,1,1,12.3,10,,,1,85
85LA02529,1985-04-18,1,T7099,43,1,41,411,T5246,43,,1,,30,,1,02,,1,108,8,0,0,4,,,02,,,T6935,43,1,64,41,6,1,,1,2,10.8,10,,,1,85
85LA02530,1985-04-18,1,T7100,43,,41,411,T5246,43,,1,,30,,1,02,,3,108,8,1,0,4,,,02,,,T6935,43,0,57,41,6,1,,0,0,9.8,10,,,2,85
85LA02531,1985-04-26,1,T7454,43,1,42,922,T5254,43,,1,,30,,1,02,,1,116,5,1,0,2,,,02,,,T6279,43,1,71,42,3,1,,1,1,10.7,10,,,1,85
85LA02532,1985-04-22,1,T7259,43,1,42,912,T5256,43,,1,,30,,1,02,,1,112,5,0,0,1,,,02,,,T5869,43,1,80,42,3,1,,1,1,10.6,10,,,1,85
85LA02533,1985-04-14,3,M9365,94,1,44,005,T5259,43,,1,,30,,1,52,,1,104,5,1,0,2,,,02,,,M6108,95,1,78,49,8,1,,1,1,9.7,10,,,1,85
85LA02534,1985-04-15,2,M9376,94,1,44,003,T5261,43,,1,,30,,1,52,,1,105,8,1,0,2,,,02,,,M6046,95,1,67,42,8,1,,1,2,7.0,10,,,1,85
85LA02535,1985-04-15,2,M9377,94,,44,003,T5261,43,,1,,30,,1,52,,1,105,8,0,0,2,,,02,,,M6046,95,0,60,42,8,1,,0,0,8.2,10,,,2,85
85LA02536,1985-04-24,2,X0376,80,1,45,441,T5265,43,,1,,30,,1,55,,3,114,8,0,0,3,,,02,,,M6729,94,1,60,49,8,1,,1,2,9.9,10,,,1,85
85LA02537,1985-04-24,2,X0377,80,,45,441,T5265,43,,1,,30,,1,55,,3,114,8,1,0,3,,,02,,,M6729,94,0,72,49,8,1,,0,0,10.6,10,,,2,85
85LA02538,1985-04-29,1,T7533,43,1,42,902,T5270,43,,1,,30,,1,02,,1,119,5,0,0,2,,,02,,,T6221,43,1,76,42,3,1,,1,1,11.7,10,,,1,85
85LA02539,,,,,1,43,434,T5278,43,,,,30,,,02,1,,0,,,0,,,,02,,,T6551,43,1,0,43,6,0,,0,0,0.0,0,,,1,85
85LA02540,1985-05-06,2,X0718,80,1,00,434,T5278,43,,,C,30,,5,20,2,1,126,8,1,175,3,,6,02,,&,00000,97,1,0,43,0,1,19,1,2,10.0,0,,,1,85
85LA02541,1985-05-06,2,X0719,80,,00,434,T5278,43,,1,,30,,5,20,2,1,126,8,0,0,3,,,02,,,00000,97,0,68,43,0,1,,0,0,11.5,10,,,2,85
85LA02542,1985-04-30,2,T7535,43,1,43,431,T5279,43,,1,,30,,1,02,,1,120,8,0,0,3,,,02,,,T6575,43,1,53,43,6,1,,1,2,11.1,10,,,1,85
85LA02543,1985-04-30,2,T7536,43,,43,431,T5279,43,,1,,30,,1,02,,1,120,8,1,0,3,,,02,,,T6575,43,0,61,43,6,1,,0,0,11.9,10,,,2,85
85LA02544,1985-04-18,1,T7086,43,1,42,892,T5280,43,,1,,30,,1,02,,1,108,8,1,0,2,,,02,,,T5864,43,1,53,42,3,1,,1,2,8.9,10,,,1,85
85LA02545,1985-04-18,1,T7087,43,,42,892,T5280,43,,1,,30,,1,02,,5,108,8,0,0,2,,,02,,,T5864,43,0,50,42,3,1,,0,0,5.8,10,,,2,85
85LA02546,1985-04-25,2,T7404,43,1,43,432,T5286,43,,1,,30,,1,02,,1,115,8,1,0,3,,,02,,,T6726,43,1,67,43,6,1,,1,2,10.0,10,,,1,85
85LA02547,1985-04-25,1,T7405,43,,43,432,T5286,43,,,,30,,1,02,,1,115,8,0,137,3,,3,02,,&,T6726,43,0,0,43,6,1,93,0,0,9.5,0,,,2,85
