UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
95LA01981,95,S0809,10,11, 34,S2567,10,5.0,07,1,0,n,R,0411,101,7,3,1,10.0,1,1,,,11,07,1,101,54,S618210,+,,DOA IN CART,,,MER,J,2,,0,0,0,0,0,0.5,0,,0,0,,1995-04-11,0.06
95LA01982,95,S0809,10,11, 34,S2567,10,5.0,07,1,0,n,R,0411,101,7,3,2,10.2,1,1,S6183,10,11,07,,0,,,,,,,,MER,J,1,,1,1,2,1,1,1.0,88,1,58,181,2,1995-04-11,0.06
95LA01983,95,S0810,10,12, 88,S3204,10,5.0,07,1,0,y,C,0414,104,8,4,2,10.3,1,1,S6301,10,12,07,,0,,,,VLT @L,,,,MER,J,1,,1,1,2,1,1,1.0,69,1,46,181,2,1995-04-14,0.06
95LA01984,95,S0810,10,12, 88,S3204,10,5.0,07,1,0,y,C,0414,104,8,4,2,10.3,1,1,S6302,10,12,07,,0,,,,,4TEATS,,,MER,J,2,,0,0,0,1,1,1.0,78,1,59,181,2,1995-04-14,0.06
95LA01985,95,S0812,10,13, 41,S3460,10,5.0,07,1,0,n,F,0402,92,8,3,2,11.3,1,1,S5728,10,13,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,77,1,67,180,1,1995-04-02,0.039
95LA01986,95,S0812,10,13, 41,S3460,10,5.0,07,1,0,n,F,0402,92,8,3,1,9.7,1,1,S5729,10,13,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,82,1,68,180,1,1995-04-02,0.039
95LA01987,95,S0823,10,12, 91,00000,97,5.0,41,1,0,n,X,0503,123,8,2,2,11.5,5,1,Z3390,81,00,11,,0,,,,RIND BAG,,,,MER,J,1,2,1,1,2,1,1,1.0,77,1,43,181,2,1995-05-03,0.0
95LA01988,95,S0823,10,12, 91,00000,97,5.0,41,1,0,n,X,0503,123,8,2,3,13.5,5,2,Z3391,81,00,11,,0,,,,,,,,MER,J,2,2,0,0,0,1,1,1.0,80,1,44,181,2,1995-05-03,0.0
95LA01989,95,S0824,10,11, 33,S2505,10,5.0,41,1,0,y,R,0410,100,5,2,2,14.0,1,1,S6142,10,11,42,,0,,,,,HAIRY,,,MER,N,1,,1,1,1,1,1,1.0,96,1,74,180,1,1995-04-10,0.015
95LA01990,95,S0828,10,10, 21,00000,97,5.0,07,1,0,n,X,0506,126,5,3,3,16.5,5,1,Z3412,81,00,10,,0,,,,,,,,MER,J,1,2,1,1,1,1,1,1.0,119,1,60,181,2,1995-05-06,0.0
95LA01991,95,S0835,10,12, 80,01574,TX,5.0,07,1,0,y,C,0409,99,8,5,2,11.4,1,1,S6108,10,12,07,,0,,,,LTS BIG BAG,4TEATS,,,MER,Y,1,,1,1,2,1,1,1.0,71,1,60,180,1,1995-04-09,0.0
95LA01992,95,S0835,10,12, 80,01574,TX,5.0,07,1,0,y,C,0409,99,8,5,3,10.8,1,1,S6109,10,12,07,,0,,,,,,,,MER,Y,2,,0,0,0,1,1,1.0,85,1,59,180,1,1995-04-09,0.0
95LA01993,95,S0837,10,11, 31,S2315,10,5.0,41,1,0,n,R,0405,95,8,2,2,10.3,1,1,S5903,10,11,42,3,100,93,,8,,,,,MER,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-05,0.009
95LA01994,95,S0837,10,11, 31,S2315,10,5.0,41,1,0,n,R,0405,95,8,2,2,10.3,1,1,S5904,10,11,42,,0,,,,,,,,MER,J,2,,0,0,0,1,1,1.0,65,1,65,181,2,1995-04-05,0.009
95LA01995,95,S0844,10,13, 42,S2630,10,5.0,07,1,0,n,F,0329,88,5,3,1,14.7,1,1,S5538,10,13,42,,0,,,,,WRINKLES,,,MER,J,1,,1,1,1,1,1,1.0,94,1,83,180,1,1995-03-29,0.025
95LA01996,95,S0845,10,10, 22,S3142,10,5.0,07,1,0,n,M,0411,101,8,3,2,11.0,1,1,S6199,10,10,07,,0,,,,,,,,MER,J,1,,1,1,2,1,1,1.0,69,1,50,181,2,1995-04-11,0.026
95LA01997,95,S0845,10,10, 22,S3142,10,5.0,07,1,0,n,M,0411,101,8,3,1,10.8,1,1,S6200,10,10,07,,0,,,,,,,,MER,J,2,,0,0,0,1,1,1.0,76,1,49,181,2,1995-04-11,0.026
95LA01998,95,S0854,10,11, 32,S2359,10,5.0,07,1,0,n,R,0410,100,8,3,1,11.3,1,1,S6168,10,11,07,,0,,,,OPP SUSPECT,,,,MER,Y,1,,1,1,2,1,1,1.0,92,1,64,180,1,1995-04-10,0.084
95LA01999,95,S0854,10,11, 32,S2359,10,5.0,07,1,0,n,R,0410,100,8,3,1,10.3,1,1,S6169,10,11,07,,0,,,,,,,,MER,Y,2,,0,0,0,1,1,1.0,82,1,62,180,1,1995-04-10,0.084
95LA02000,95,S0860,10,13, 43,S2500,10,5.0,07,1,0,n,F,0405,95,9,2,2,8.4,1,1,S5944,10,13,07,,0,,,,,,,,MER,J,1,,1,1,3,1,1,1.0,65,1,45,181,2,1995-04-05,0.015
95LA02001,95,S0860,10,13, 43,S2500,10,5.0,07,1,0,n,F,0405,95,9,2,1,8.0,1,1,S5945,10,13,07,7,222,97,,,,,,,MER,J,2,,0,0,0,1,1,1.0,73,1,50,181,2,1995-04-05,0.015
95LA02002,95,S0860,10,13, 43,S2500,10,5.0,07,1,0,n,F,0405,95,9,2,2,8.7,1,1,S5946,10,13,07,3,100,93,,8,,,,,MER,J,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-05,0.015
95LA02003,95,S0866,10,12, 81,06139,TX,5.0,07,1,0,n,C,0414,104,8,5,1,14.0,1,1,S6299,10,12,07,,0,,,,BIGBAG 5MILK,,,,,J,1,,1,1,2,1,1,1.0,86,1,67,181,2,1995-04-14,0.0
95LA02004,95,S0866,10,12, 81,06139,TX,5.0,07,1,0,n,C,0414,104,8,5,2,12.3,1,1,S6300,10,12,07,,0,,,,,"FEVER,URI",,,,J,2,,0,0,0,1,1,1.0,66,1,48,181,2,1995-04-14,0.0
95LA02005,95,S0867,10,12, 82,00000,97,5.0,07,1,0,n,X,0513,133,8,2,3,11.7,5,1,Z3506,81,00,10,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,83,1,38,181,2,1995-05-13,0.0
95LA02006,95,S0867,10,12, 82,00000,97,5.0,07,1,0,n,X,0513,133,8,2,3,12.5,5,1,Z3505,81,00,10,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,85,1,38,181,2,1995-05-13,0.0
95LA02007,95,S0868,10,13, 41,S3460,10,5.0,07,1,0,n,F,0404,94,8,1,1,11.2,1,1,S5843,10,13,07,,0,,,,L.TEAT GONE,,,,MER,J,1,,1,1,2,1,1,1.0,88,1,74,181,2,1995-04-04,0.041
95LA02008,95,S0868,10,13, 41,S3460,10,5.0,07,1,0,n,F,0404,94,8,1,3,10.8,1,1,S5844,10,13,07,3,94,93,,8,,,,,MER,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-04,0.041
95LA02009,95,S0870,10,11, 33,S2505,10,5.0,07,1,0,n,R,0404,94,8,3,2,10.3,1,1,S5852,10,11,07,,0,,,,"THIN,WEAK",,,,MER,N,1,,1,1,2,1,1,1.0,77,1,62,181,2,1995-04-04,0.046
95LA02010,95,S0870,10,11, 33,S2505,10,5.0,07,1,0,n,R,0404,94,8,3,1,10.8,1,1,S5853,10,11,07,,0,,,,,,,,MER,N,2,,0,0,0,1,1,1.0,77,1,62,181,2,1995-04-04,0.046
95LA02011,95,S0875,10,13, 42,S2630,10,5.0,07,1,0,n,F,0409,99,8,3,2,8.7,1,1,S6076,10,13,42,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,57,1,40,180,1,1995-04-09,0.011
95LA02012,95,S0875,10,13, 42,S2630,10,5.0,07,1,0,n,F,0409,99,8,3,1,8.5,1,1,S6077,10,13,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,66,1,50,180,1,1995-04-09,0.011
95LA02013,95,S0877,10,10, 23,S2576,10,5.0,07,1,0,n,M,0414,104,8,4,2,12.0,1,1,S6323,10,10,07,,0,,,,SW BAG,,,,,J,1,,1,1,2,1,1,1.0,88,1,65,181,2,1995-04-14,0.069
95LA02014,95,S0877,10,10, 23,S2576,10,5.0,07,1,0,n,M,0414,104,8,4,2,12.6,1,1,S6324,10,10,07,6,111,06,,,,INF.TAILHEAD,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-14,0.069
95LA02015,95,S0880,10,12, 83,S2753,10,5.0,07,1,0,n,C,0405,95,8,4,2,11.1,1,1,S5905,10,12,42,7,180,97,,,VLTS,,,,MER,J,1,,1,1,2,1,0,0.0,0,,0,0,2,1995-04-05,0.004
95LA02016,95,S0880,10,12, 83,S2753,10,5.0,07,1,0,n,C,0405,95,8,4,3,11.7,1,1,S5906,10,12,42,,0,,,,,HAIRY,,,MER,J,2,,0,0,0,1,1,1.0,86,1,73,181,2,1995-04-05,0.004
95LA02017,95,S0888,10,11, 34,S2567,10,5.0,07,1,0,n,R,0409,99,9,3,1,9.4,1,1,S6123,10,11,07,,0,,,,,,,,MER,J,1,,1,1,3,1,1,1.0,73,1,51,180,1,1995-04-09,0.046
95LA02018,95,S0888,10,11, 34,S2567,10,5.0,07,1,0,n,R,0409,99,9,3,2,10.0,1,1,S6124,10,11,07,,0,,,,,,,,MER,J,2,,0,0,0,1,1,1.0,81,1,60,180,1,1995-04-09,0.046
95LA02019,95,S0888,10,11, 34,S2567,10,5.0,07,1,0,n,R,0409,99,9,3,1,8.5,1,1,S6125,10,11,07,1,99,44,,,,,,,MER,J,3,,0,0,0,0,0,0.0,0,,0,0,,1995-04-09,0.046
95LA02020,95,S0889,10,13, 44,01958,TX,5.0,07,1,0,n,F,0330,89,8,3,1,8.6,1,1,S5591,10,13,07,,0,,,,FLT L,,,,MER,J,1,,1,1,2,1,1,1.0,84,1,68,180,1,1995-03-30,0.0
95LA02021,95,S0889,10,13, 44,01958,TX,5.0,07,1,0,n,F,0330,89,8,3,1,11.3,1,1,S5592,10,13,07,,0,,,,,,,,MER,J,2,,0,0,0,1,1,1.0,89,1,81,180,1,1995-03-30,0.0
95LA02022,95,S0890,10,13, 42,S2630,10,5.0,07,1,0,n,F,0401,91,8,3,2,10.9,1,1,S5690,10,13,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,73,1,57,180,1,1995-04-01,0.043
95LA02023,95,S0890,10,13, 42,S2630,10,5.0,07,1,0,n,F,0401,91,8,3,2,11.8,1,1,S5691,10,13,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,77,1,65,180,1,1995-04-01,0.043
95LA02024,95,S0909,10,12, 85,S2964,10,5.0,07,1,0,y,C,0330,89,5,3,3,11.0,1,1,S5557,10,12,07,,0,,,,,,,,MER,J,1,,1,1,1,1,1,1.0,77,1,70,180,1,1995-03-30,0.101
95LA02025,95,S0916,10,11, 31,S2315,10,5.0,07,1,0,n,R,0403,93,9,3,2,8.0,1,1,S5778,10,11,07,,0,,,,X ABS JAW,ENTR,,,MER,J,1,,1,1,3,1,1,1.0,76,1,61,181,2,1995-04-03,0.028
95LA02026,95,S0916,10,11, 31,S2315,10,5.0,07,1,0,n,R,0403,93,9,3,1,10.6,1,1,S5779,10,11,07,,0,,,,,,,,MER,J,2,,0,0,0,1,1,1.0,80,1,63,181,2,1995-04-03,0.028
95LA02027,95,S0916,10,11, 31,S2315,10,5.0,07,1,0,n,R,0403,93,9,3,1,9.8,1,1,S5780,10,11,07,,0,,S262310,-,,ENTR,,,MER,J,3,,0,0,0,1,1,0.5,71,0,57,181,2,1995-04-03,0.028
95LA02028,95,S0929,10,13, 41,S3460,10,5.0,07,1,0,n,F,0404,94,5,4,2,14.0,1,1,S5833,10,13,07,,0,,S581510,+,MLT on R.,ENTR*2,,,MER,J,1,,1,1,1,1,1,1.5,97,1,77,181,2,1995-04-04,0.036
95LA02029,95,S0930,10,11, 32,S2359,10,5.0,07,1,0,n,R,0402,92,8,2,2,11.0,1,1,S5711,10,11,07,,0,,,,DYSTOCIA 95,,,,MER,J,1,,1,1,2,1,1,1.0,94,1,81,180,1,1995-04-02,0.051
95LA02030,95,S0930,10,11, 32,S2359,10,5.0,07,1,0,n,R,0402,92,8,2,3,11.6,1,1,S5712,10,11,07,3,92,93,,8,,DIGIT ABSC,,,MER,J,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-02,0.051
95LA02031,95,S0932,10,10, 21,S3547,10,5.0,07,1,0,n,M,0404,94,8,4,2,10.0,1,1,S5887,10,10,07,,0,,,,LTS,HAIRY,,,MER,J,1,,1,1,2,1,1,1.0,85,1,68,181,2,1995-04-04,0.028
95LA02032,95,S0932,10,10, 21,S3547,10,5.0,07,1,0,n,M,0404,94,8,4,2,9.7,1,1,S5888,10,10,07,,0,,,,,,,,MER,J,2,,0,0,0,1,1,1.0,78,1,61,181,2,1995-04-04,0.028
95LA02033,95,S0946,10,10, 23,S2576,10,5.0,07,1,0,n,M,0402,92,8,2,2,7.6,1,1,S5704,10,10,07,,0,,,,"THIN,CULLY",,,,,J,1,,1,1,2,1,1,1.0,65,1,48,181,2,1995-04-02,0.032
95LA02034,95,S0946,10,10, 23,S2576,10,5.0,07,1,0,n,M,0402,92,8,2,2,6.0,1,1,S5705,10,10,07,,0,,,,,ENTR,,,,J,2,,0,0,0,1,1,1.0,64,1,50,181,2,1995-04-02,0.032
95LA02035,95,S0959,10,12, 84,S2349,10,5.0,07,1,0,n,C,0404,94,8,3,1,12.3,1,1,S5860,10,12,07,,0,,,,,,,,MER,Y,1,,1,1,2,1,1,1.0,90,1,69,181,2,1995-04-04,0.037
95LA02036,95,S0959,10,12, 84,S2349,10,5.0,07,1,0,n,C,0404,94,8,3,1,13.4,1,1,S5861,10,12,07,,0,,,,,,,,MER,Y,2,,0,0,0,1,1,1.0,99,1,74,181,2,1995-04-04,0.037
95LA02037,95,S0980,10,12, 86,S3286,10,5.0,07,1,0,n,C,0406,96,8,2,1,10.7,1,1,S5961,10,12,43,,0,,,,SW BAG,4TEATS,,,,J,1,,1,1,2,1,1,1.0,75,1,54,181,2,1995-04-06,0.022
95LA02038,95,S0980,10,12, 86,S3286,10,5.0,07,1,0,n,C,0406,96,8,2,1,11.4,1,1,S5962,10,12,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,88,1,59,181,2,1995-04-06,0.022
95LA02039,95,S1016,10,13, 43,S2500,10,5.0,07,1,0,n,F,0415,105,5,4,1,15.4,1,1,S6357,10,13,07,,0,,,,,BIG,,,MER,Y,1,,1,1,1,1,1,1.0,92,1,66,180,1,1995-04-15,0.007
95LA02040,95,S1038,10,11, 33,S2505,10,5.0,07,1,0,n,R,0415,105,8,4,2,11.4,1,1,S6370,10,11,07,,0,,,,XABS.RF CHEST,,,,,Y,1,,1,1,2,1,1,1.0,78,1,53,180,1,1995-04-15,0.05
95LA02041,95,S1038,10,11, 33,S2505,10,5.0,07,1,0,n,R,0415,105,8,4,3,9.0,1,1,S6371,10,11,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,66,1,49,180,1,1995-04-15,0.05
95LA02042,95,S1059,10,18, 16,S5448,10,5.0,07,1,0,n,H,0409,99,8,3,1,11.0,1,2,S6104,10,00,08,,0,,,,"X VLTS,EDEMA",,,,,Y,1,,1,1,2,1,1,1.0,71,1,53,180,1,1995-04-09,0.031
95LA02043,95,S1059,10,18, 16,S5448,10,5.0,07,1,0,n,H,0409,99,8,3,2,10.7,1,1,S6105,10,00,08,,0,,,,,HAIRY,,,,Y,2,,0,0,0,1,1,1.0,75,1,52,180,1,1995-04-09,0.031
95LA02044,95,S1292,10,11, 32,S2359,10,4.0,07,1,0,n,R,0411,101,8,3,1,11.9,1,1,S6188,10,11,07,,0,,,,,,,,,N,1,,1,1,2,1,1,1.0,87,1,63,181,2,1995-04-11,0.066
95LA02045,95,S1292,10,11, 32,S2359,10,4.0,07,1,0,n,R,0411,101,8,3,1,11.7,1,1,S6189,10,11,07,,0,,,,,,,,,N,2,,0,0,0,1,1,1.0,92,1,63,181,2,1995-04-11,0.066
95LA02046,95,S1308,10,12, 83,S2753,10,4.0,07,1,0,n,C,0402,92,8,2,1,13.4,1,1,S5767,10,12,42,,0,,,,HARD? L TEAT,,,,,J,1,,1,1,2,1,1,1.0,82,1,69,180,1,1995-04-02,0.005
95LA02047,95,S1308,10,12, 83,S2753,10,4.0,07,1,0,n,C,0402,92,8,2,2,12.6,1,1,S5768,10,12,42,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,54,1,42,180,1,1995-04-02,0.005
95LA02048,95,S1309,10,11, 31,S2315,10,4.0,07,1,0,n,R,0405,95,8,4,1,11.4,1,1,S5929,10,11,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,98,1,75,181,2,1995-04-05,0.036
95LA02049,95,S1309,10,11, 31,S2315,10,4.0,07,1,0,n,R,0405,95,8,4,1,9.9,1,1,S5930,10,11,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,80,1,64,181,2,1995-04-05,0.036
95LA02050,95,S1311,10,11, 33,S2505,10,4.0,42,1,0,n,R,0403,93,8,3,1,9.1,1,1,S5817,10,11,43,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,92,1,73,181,2,1995-04-03,0.046
95LA02051,95,S1311,10,11, 33,S2505,10,4.0,42,1,0,n,R,0403,93,8,3,1,9.1,1,1,S5818,10,11,43,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,80,1,60,181,2,1995-04-03,0.046
95LA02052,95,S1312,10,10, 21,S3547,10,4.0,42,1,0,n,M,0411,101,5,4,1,13.3,1,1,S6216,10,10,43,,0,,S621510,+,,,,,,Y,1,,1,1,1,1,1,1.0,97,1,71,180,1,1995-04-11,0.013
95LA02053,95,S1315,10,13, 42,S2630,10,4.0,07,1,0,n,F,0403,93,8,3,1,10.8,1,5,S5829,10,13,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,69,1,56,181,2,1995-04-03,0.028
95LA02054,95,S1315,10,13, 42,S2630,10,4.0,07,1,0,n,F,0403,93,8,3,2,10.2,1,1,S5830,10,13,42,,0,,,,,H+4,,,,Y,2,,0,0,0,1,1,1.0,87,1,72,181,2,1995-04-03,0.028
95LA02055,95,S1327,10,12, 84,S2349,10,4.0,07,1,0,n,C,0421,111,8,3,2,9.3,1,1,S6477,10,12,07,,0,,,,SUCK1SIDE VLT,,,,,J,1,,1,1,2,1,1,1.0,77,1,52,181,2,1995-04-21,0.057
95LA02056,95,S1327,10,12, 84,S2349,10,4.0,07,1,0,n,C,0421,111,8,3,2,10.6,1,1,S6478,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,62,1,43,181,2,1995-04-21,0.057
95LA02057,95,S1329,10,12, 85,S2964,10,4.0,07,1,0,n,C,0414,104,8,4,2,11.6,1,1,S6325,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,70,1,48,181,2,1995-04-14,0.026
95LA02058,95,S1329,10,12, 85,S2964,10,4.0,07,1,0,n,C,0414,104,8,4,1,11.8,1,1,S6326,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,88,1,59,181,2,1995-04-14,0.026
95LA02059,95,S1332,10,11, 34,S2567,10,4.0,42,1,0,y,R,0411,101,8,3,2,10.2,1,1,S6221,10,11,43,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,65,1,40,181,2,1995-04-11,0.03
95LA02060,95,S1332,10,11, 34,S2567,10,4.0,42,1,0,y,R,0411,101,8,3,2,9.2,1,1,S6222,10,11,43,,0,,,,,"LAME,SPLINTED",,,,J,2,,0,0,0,1,1,1.0,72,1,47,181,2,1995-04-11,0.03
95LA02061,95,S1333,10,13, 41,S3460,10,4.0,07,1,0,n,F,0401,91,8,3,2,9.4,1,1,S5654,10,13,07,,0,,,,"LAME,BIG HOOF",,,,,Y,1,,1,1,2,1,1,1.0,67,1,55,180,1,1995-04-01,0.033
95LA02062,95,S1333,10,13, 41,S3460,10,4.0,07,1,0,n,F,0401,91,8,3,2,10.5,1,1,S5655,10,13,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,73,1,58,180,1,1995-04-01,0.033
95LA02063,95,S1334,10,10, 22,S3142,10,4.0,07,1,0,y,M,0401,91,8,3,2,10.9,1,1,S5664,10,10,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,63,1,51,180,1,1995-04-01,0.027
95LA02064,95,S1334,10,10, 22,S3142,10,4.0,07,1,0,y,M,0401,91,8,3,2,9.7,1,1,S5665,10,10,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,63,1,53,180,1,1995-04-01,0.027
95LA02065,95,S1341,10,13, 43,S2500,10,4.0,07,1,0,n,F,0409,99,9,1,1,10.1,1,1,S6085,10,13,07,3,102,93,,8,"THIN,DEAD 101",,,,,N,1,,1,1,3,1,0,0.0,0,,0,0,,1995-04-09,0.034
95LA02066,95,S1341,10,13, 43,S2500,10,4.0,07,1,0,n,F,0409,99,9,1,3,8.2,1,1,S6086,10,13,07,3,100,93,,8,,,,,,N,2,,0,0,0,1,0,0.0,0,,0,0,,1995-04-09,0.034
95LA02067,95,S1341,10,13, 43,S2500,10,4.0,07,1,0,n,F,0409,99,9,1,3,8.9,1,1,S6087,10,13,07,3,100,93,,8,,,,,,N,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-09,0.034
95LA02068,95,S1349,10,10, 23,S2576,10,4.0,07,1,0,n,M,0404,94,8,3,1,11.0,1,1,S5850,10,10,07,6,126,14,,,SW BAG,,,,,Y,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-04,0.024
95LA02069,95,S1349,10,10, 23,S2576,10,4.0,07,1,0,n,M,0404,94,8,3,2,10.1,1,1,S5851,10,10,07,7,180,97,,,,4TEATS,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,2,1995-04-04,0.024
95LA02070,95,S1356,10,10, 24,S2585,10,4.0,07,1,0,n,M,0408,98,8,0,2,10.3,1,1,S6025,10,10,07,3,100,93,,8,XBAG 0MILK,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1995-04-08,0.056
95LA02071,95,S1356,10,10, 24,S2585,10,4.0,07,1,0,n,M,0408,98,8,0,3,11.4,1,1,S6026,10,10,07,,0,,S269910,-,,,,,,J,2,,0,0,0,1,1,0.5,78,0,61,180,1,1995-04-08,0.056
95LA02072,95,S1376,10,12, 86,S3286,10,4.0,42,1,0,n,C,0407,97,8,3,3,8.2,1,1,S6009,10,12,42,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,74,1,52,180,1,1995-04-07,0.016
95LA02073,95,S1376,10,12, 86,S3286,10,4.0,42,1,0,n,C,0407,97,8,3,3,6.3,1,1,S6010,10,12,42,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,46,1,30,180,1,1995-04-07,0.016
95LA02074,95,S1380,10,10, 21,S3547,10,4.0,07,1,0,n,M,0402,92,8,4,1,12.0,1,1,S5713,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,85,1,69,180,1,1995-04-02,0.01
95LA02075,95,S1380,10,10, 21,S3547,10,4.0,07,1,0,n,M,0402,92,8,4,1,11.8,1,1,S5714,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,75,1,62,180,1,1995-04-02,0.01
95LA02076,95,S1389,10,11, 31,S2315,10,4.0,07,1,0,n,R,0403,93,9,3,1,9.5,1,1,S5795,10,11,07,,0,,,,,,,,,Y,1,,1,1,3,1,1,1.0,70,1,55,181,2,1995-04-03,0.043
95LA02077,95,S1389,10,11, 31,S2315,10,4.0,07,1,0,n,R,0403,93,9,3,1,10.5,1,1,S5796,10,11,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,89,1,72,181,2,1995-04-03,0.043
95LA02078,95,S1389,10,11, 31,S2315,10,4.0,07,1,0,n,R,0403,93,9,3,2,8.8,1,1,S5797,10,11,07,3,100,93,,8,,,,,,Y,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-03,0.043
95LA02079,95,S1391,10,10, 22,S3142,10,4.0,07,1,0,n,M,0402,92,8,3,2,11.2,1,1,S5702,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,80,1,64,180,1,1995-04-02,0.038
95LA02080,95,S1391,10,10, 22,S3142,10,4.0,07,1,0,n,M,0402,92,8,3,1,12.9,1,1,S5703,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,73,1,61,180,1,1995-04-02,0.038
95LA02081,95,S1396,10,10, 23,S2576,10,4.0,07,1,0,n,M,0408,98,8,4,1,14.6,1,1,S6029,10,10,07,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,96,1,71,180,1,1995-04-08,0.015
95LA02082,95,S1396,10,10, 23,S2576,10,4.0,07,1,0,n,M,0408,98,8,4,1,11.4,1,1,S6030,10,10,07,,0,,,,,WEAK HOCKS,,,,J,2,,0,0,0,1,1,1.0,90,1,63,180,1,1995-04-08,0.015
95LA02083,95,S1413,10,10, 24,S2585,10,4.0,07,1,0,n,M,0408,98,8,4,2,10.2,1,1,S6031,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,89,1,66,180,1,1995-04-08,0.03
95LA02084,95,S1413,10,10, 24,S2585,10,4.0,07,1,0,n,M,0408,98,8,4,2,8.9,1,1,S6032,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,63,1,55,180,1,1995-04-08,0.03
95LA02085,95,S1415,10,12, 87,S2848,10,4.0,07,1,0,n,C,0401,91,8,3,1,11.7,1,1,S5673,10,12,07,,0,,,,SW BAG,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,68,1,57,180,1,1995-04-01,0.062
95LA02086,95,S1415,10,12, 87,S2848,10,4.0,07,1,0,n,C,0401,91,8,3,2,9.8,1,1,S5674,10,12,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,65,1,58,180,1,1995-04-01,0.062
95LA02087,95,S1416,10,13, 44,01958,TX,4.0,07,1,0,n,F,0417,107,8,3,1,11.6,1,1,S6403,10,13,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,91,1,65,180,1,1995-04-17,0.0
95LA02088,95,S1416,10,13, 44,01958,TX,4.0,07,1,0,n,F,0417,107,8,3,2,11.8,1,1,S6404,10,13,07,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,75,1,58,180,1,1995-04-17,0.0
95LA02089,95,S1424,10,11, 32,S2359,10,4.0,07,1,0,n,R,0407,97,9,4,2,9.4,1,1,S5996,10,11,07,,0,,,,,4TEATS,,,,J,1,,1,1,3,1,1,1.0,50,1,37,180,1,1995-04-07,0.056
95LA02090,95,S1424,10,11, 32,S2359,10,4.0,07,1,0,n,R,0407,97,9,4,2,8.3,1,1,S5997,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,67,1,49,180,1,1995-04-07,0.056
95LA02091,95,S1424,10,11, 32,S2359,10,4.0,07,1,0,n,R,0407,97,9,4,2,7.5,1,1,S5998,10,11,07,3,120,93, VET,8,,,,,,J,3,,0,0,0,1,0,0.0,0,,0,0,,1995-04-07,0.056
