UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,FERT,LOT,NAX,STUDY,STUDY2,STUDY3,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,FLPBV,FLBVB,FLBVG,FLBVR
03RA00387,R3553,11,02,1,18,07,22,+,2,2,6.0,Y,98,106,119,0.772,192,192,71,0.286,3.1,3.4,60,11.2,12.0,0.0583,21.7,4.6,21.1,64,3,1,3-,1.85,125.5,R1449,11,S7026,10,,,,0,0.0,1.0,,C,.,,109,105,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,6,11,10,03,,,0,,,,
03RA00388,R3611,11,02,1,18,07,26,+,2,2,5.0,Y,99,94,120,0.685,153,153,72,0.197,3.0,3.3,62,8.2,8.8,0.0536,22.5,3.9,17.3,62,2,1,5,1.96,147.0,R1432,11,S8388,10,,,,0,0.0,1.0,F4,C,.,,105,89,,Sx,Yrl,,0.0, 1,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,10,10,03,,,0,,,,
03RA00389,R3618,11,02,1,18,43,21,+,2,2,5.0,Y,99,80,118,0.581,135,135,72,0.183,2.6,2.9,62,9.2,9.9,0.0681,21.4,3.7,17.3,64,3,1,3-,1.96,124.1,R0475,11,S8280,10,,,,0,0.0,1.0,,C,.,,95,93,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,5,10,7,03,,,0,,,,
03RA00390,R3624,11,02,1,18,07,26,+,2,2,6.0,Y,99,91,118,0.676,176,176,72,0.282,2.4,2.6,62,10.2,11.0,0.058,19.6,3.1,15.9,70,1,1,3,1.85,123.5,R1432,11,S6739,10,,,,0,0.0,1.0,"X, CR.FR.LEGS",3,.,,104,99,,?,Yrl,,0.0,.,CTL,E&C,.,cull,0,,,,,,,,0,,6,11,9,03,93,0602,0,,,,
03RA00391,R3626,11,02,1,18,07,24,+,1,1,2.0,Y,99,101,118,0.753,174,174,71,0.243,2.7,3.0,64,9.2,9.9,0.0529,23.4,4.1,17.4,62,6,1,3+,1.7,126.0,R1185,11,R1891,11,,,,0,0.0,1.0,H6,C,.,,101,91,,Sx,Yrl,,0.0, 5,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,2,2,03,,,0,,,,
03RA00392,R3649,11,02,1,18,07,31,-,2,2,3.0,Y,100,99,119,0.721,175,175,72,0.254,3.1,3.4,62,11.8,12.7,0.0674,19.8,3.4,17.3,70,1,1,3,1.82,104.6,R2037,11,R0709,11,,,,0,0.0,1.0,NICE,C,.,,99,111,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,3,5,3,03,,,0,,,,
03RA00393,R3652,11,02,1,18,43,34,-,1,1,4.0,Y,100,98,119,0.714,130,130,71,0.107,2.5,2.8,62,9.2,9.9,0.0708,21.8,4.7,21.7,64,3,1,3,1.66,120.7,R1265,11,S9225,10,,,,0,0.0,1.0,,C,.,,86,92,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,5,5,03,,,0,,,,
03RA00394,R3655,11,02,1,18,07,38,-,3,2,4.0,Y,100,87,119,0.63,140,140,72,0.177,2.4,2.7,62,7.6,8.2,0.0543,19.7,3.8,19.5,70,4,1,3-,2.11,136.5,R1583,11,S9613,10,,,,0,0.0,1.0,H6,C,.,,96,87,,Sx,Yrl,,0.0,14,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,9,7,03,,,0,,,,
03RA00395,R3656,11,02,1,18,07,38,-,3,2,4.0,Y,100,95,119,0.703,185,185,71,0.301,2.6,2.9,60,9.6,10.4,0.0519,21.9,3.4,15.4,64,3,1,3-,2.11,136.5,R1583,11,S9613,10,,,,0,0.0,1.0,,C,.,,111,95,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,9,7,03,,,0,,,,
03RA00396,R3657,11,02,1,18,07,28,+,2,2,5.0,Y,100,92,119,0.662,167,167,71,0.251,2.9,3.2,62,9.8,10.6,0.0587,21.8,3.8,17.4,64,2,1,3+,1.74,125.7,R1839,11,S7889,10,,,,0,0.0,1.0,NICE,C,.,,103,98,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,8,8,03,,,0,,,,
03RA00397,R3660,11,02,1,18,07,36,-,2,2,4.0,Y,100,106,119,0.765,183,183,72,0.258,2.6,2.9,64,9.6,10.4,0.0525,19.1,3.0,15.7,80,2,1,3,1.98,125.7,R0848,11,S9099,10,,,,0,0.0,1.0,MUCHO,C,.,,103,99,,Sx,Yrl,,0.0,25,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,4,8,7,03,,,0,,,,
03RA00398,R3663,11,02,1,18,07,35,-,1,1,2.0,Y,100,99,119,0.716,161,161,71,0.207,3.2,3.5,60,10.8,11.7,0.0671,22.7,3.9,17.0,62,2,1,4-,1.88,102.0,R0402,11,R1628,11,,,,0,0.0,1.0,NICE,C,.,,93,103,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,3,1,03,,,0,,,,
03RA00399,R3682,11,02,1,18,07,36,-,1,1,3.0,Y,100,105,119,0.761,191,191,72,0.288,3.0,3.3,60,13.2,14.3,0.0691,21.8,4.5,20.7,64,1,1,3,1.82,110.3,R0848,11,R0179,11,,,,0,0.0,1.0,,C,.,,107,115,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,3,5,4,03,,,0,,,,
03RA00400,R3710,11,02,1,18,43,25,+,2,2,5.0,Y,101,97,123,0.67,161,161,72,0.218,2.8,3.1,62,9.4,10.2,0.0584,21.8,4.1,19.0,64,5,1,4+,1.74,127.1,R0826,11,S8469,10,,,,0,0.0,1.0,H3+,C,.,,100,95,,Sx,Yrl,,0.0, 3,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,4,8,8,03,,,0,,,,
03RA00401,R3731,11,02,1,18,07,25,+,1,1,5.0,Y,101,104,118,0.758,177,177,72,0.244,3.0,3.3,62,11.8,12.8,0.0667,22.4,4.4,19.5,62,5,1,4+,1.63,116.0,R0826,11,S8512,10,,,,0,0.0,1.0,,C,.,,103,107,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,7,7,03,,,0,,,,
03RA00402,R3760,11,02,1,18,43,22,+,2,2,7.0,Y,101,94,123,0.667,153,153,71,0.201,3.1,3.4,60,10.6,11.5,0.0693,22.6,3.8,16.7,62,3,1,4+,1.72,110.1,R1449,11,S6269,10,,,,0,0.0,1.0,,C,.,,95,102,,Sx,Yrl,,0.0, 8,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,6,12,11,03,,,0,,,,
03RA00403,R3774,11,02,1,18,07,25,+,2,2,3.0,Y,102,92,122,0.66,154,154,72,0.211,3.2,3.6,62,10.2,11.1,0.0662,22.6,4.5,20.0,62,4,1,3,1.83,122.6,R0826,11,S9988,10,,,,0,0.0,1.0,,C,.,,101,101,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,5,4,03,,,0,,,,
03RA00404,R3781,11,02,1,18,43,34,-,1,1,4.0,Y,102,94,122,0.661,157,157,71,0.214,3.0,3.3,62,11.4,12.4,0.0726,19.2,3.7,19.4,70,2,1,3,1.78,115.9,R1265,11,S9566,10,,,,0,0.0,1.0,,C,.,,100,110,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,4,6,5,03,,,0,,,,
03RA00405,R3786,11,02,1,18,07,25,+,2,2,5.0,Y,102,91,122,0.634,170,170,72,0.269,2.3,2.6,62,8.8,9.6,0.0518,20.4,3.6,17.4,70,3,1,3+,2.07,115.3,R0826,11,S8465,10,,,,0,0.0,1.0,,C,.,,97,91,,Sx,Yrl,,0.0,18,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,11,7,03,,,0,,,,
03RA00406,R3791,11,02,1,18,07,31,-,1,1,6.0,Y,102,103,122,0.719,149,149,72,0.156,2.9,3.2,60,11.2,12.2,0.0752,22.1,4.7,21.4,62,3,1,3,1.65,108.4,R2037,11,S6700,10,,,,0,0.0,1.0,NICE,C,.,,91,104,,Sx,Yrl,,0.0, 1,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,6,9,8,03,,,0,,,,
03RA00407,R3798,11,02,1,18,43,24,+,3,2,6.0,Y,102,88,122,0.646,153,153,72,0.221,2.7,3.0,60,8.4,9.1,0.0549,21.8,3.5,16.0,64,7,1,3+,2.05,138.8,R1185,11,S6879,10,,,,0,0.0,1.0,H7,C,.,,103,90,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,6,13,11,03,,,0,,,,
03RA00408,R3799,11,02,1,18,43,24,+,3,2,6.0,Y,102,87,122,0.642,151,151,72,0.218,3.0,3.3,62,8.6,9.3,0.057,21.4,3.4,15.8,64,3,1,4+,2.05,138.8,R1185,11,S6879,10,,,,0,0.0,1.0,,C,.,,104,93,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,6,13,11,03,,,0,,,,
03RA00409,R3800,11,02,1,18,07,32,-,1,1,2.0,Y,102,122,122,0.889,195,195,71,0.248,2.5,2.8,62,10.8,11.7,0.0554,21.3,3.5,16.6,64,2,1,3-,1.88,106.6,R1565,11,R1302,11,,,,0,0.0,1.0,PEE SNIFFER,C,.,,96,101,,Sx,Yrl,,0.0,22,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,3,1,03,,,0,,,,
03RA00410,R3810,11,02,1,18,43,38,-,2,2,2.0,Y,103,93,114,0.725,173,173,71,0.266,3.0,3.3,60,9.2,10.0,0.0532,21.6,4.1,18.9,64,1,1,3-,1.87,119.5,R1583,11,R1618,11,,,,0,0.0,1.0,,C,.,,101,96,,Sx,Yrl,,0.0, 5,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,3,2,03,,,0,,,,
03RA00411,R3819,11,02,1,18,07,26,+,2,2,3.0,Y,103,96,121,0.694,184,184,71,0.299,2.9,3.2,60,11.4,12.4,0.062,22.1,5.0,22.7,62,4,1,3,1.67,104.5,R1432,11,R0445,11,,,,0,0.0,1.0,H3,C,.,,102,105,,Sx,Yrl,,0.0,COHO,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,4,3,03,,,0,,,,
03RA00412,R3833,11,02,1,18,07,31,-,3,2,4.0,Y,103,95,121,0.705,172,172,71,0.262,2.9,3.2,62,8.4,9.2,0.0488,19.9,3.3,16.6,70,1,1,3,1.98,113.5,R2037,11,S9169,10,,,,0,0.0,1.0,,C,.,,97,94,,Sx,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,4,8,6,03,,,0,,,,
03RA00413,R3837,11,02,1,18,43,21,+,1,1,3.0,Y,103,106,121,0.746,184,184,72,0.265,2.6,2.9,62,10.8,11.8,0.0587,20.1,3.2,15.7,70,1,1,3,1.83,114.7,R0475,11,R0489,11,,,,0,0.0,1.0,NICE,C,.,,101,104,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,3,5,4,03,,,0,,,,
03RA00414,R3846,11,02,1,18,07,26,+,1,1,2.0,Y,104,94,113,0.724,156,156,72,0.206,3.1,3.5,62,11.2,12.2,0.0718,21.3,4.3,20.3,64,1,1,4-,1.71,101.7,R1432,11,R1753,11,,,,0,0.0,1.0,,C,.,,93,107,,D3,Yrl,,0.0,COHO,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,2,1,03,,,0,,,,
03RA00415,R3847,11,02,1,18,43,23,+,2,2,5.0,Y,104,90,113,0.68,175,175,71,0.282,2.8,3.1,62,9.2,10.1,0.0526,19.5,3.4,17.7,70,3,1,4,2.07,141.3,R0118,11,S7785,10,,,,0,0.0,1.0,"LAME,FRONTok",C,.,,111,98,,Sx,Yrl,,0.0,15,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,5,11,9,03,,,0,,,,
03RA00416,R3874,11,02,1,18,07,27,+,1,1,2.0,Y,105,93,112,0.715,163,163,71,0.233,3.0,3.4,62,8.6,9.4,0.0528,21.1,3.7,17.6,64,2,1,3+,1.88,101.7,R1226,11,R1769,11,,,,0,0.0,1.0,,C,.,,90,94,,Sx,Yrl,,0.0, 6,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,2,3,1,03,,,0,,,,
03RA00417,R3885,11,02,1,18,07,37,-,1,1,3.0,Y,105,95,112,0.725,170,170,72,0.249,3.0,3.4,62,12.6,13.8,0.0741,20.9,4.1,19.5,64,3,1,5,1.67,121.6,R0305,11,R0347,11,,,,0,0.0,1.0,,C,.,,108,115,,Sx,Yrl,,0.0,23,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,3,4,4,03,,,0,,,,
03RA00418,R3911,11,02,1,18,07,38,-,1,1,3.0,Y,106,94,111,0.723,151,151,72,0.189,2.7,3.0,64,7.6,8.4,0.0503,19.1,3.1,16.0,80,7,1,3-,1.53,111.2,R1583,11,R0713,11,,,,0,0.0,1.0,H7,C,.,,87,91,,Sx,Yrl,,0.0,13,EXP,E&C,COHO,COHORT,0,,,,,,,,0,,3,3,3,03,,,0,,,,
03RA00419,R3948,11,02,1,18,07,28,+,1,1,5.0,Y,109,125,110,1.0,212,212,72,0.291,2.9,3.3,60,10.8,12.0,0.0509,22.3,3.8,17.0,62,1,1,3,1.41,110.5,R1839,11,S7951,10,,,,0,0.0,1.0,NICE,C,.,,103,104,,Sx,Yrl,,0.0, 7,CTL,E&C,COHO,COHORT,0,,,,,,,,0,,5,5,5,03,,,0,,,,
03RA00420,T4829,44,95,1,42,02,882,C,,,0.0,,0,0,0,0.0,0,0,72,0.0,0.0,0.0,62,13.2,13.2,0.0,0.0,0.0,0.0,0,.,,.,0.0,0.0,,,,,,,,0,0.0,8.0,TEASER RAM,6,CTL,,,,,S5,AAA,,0.0,TEAZ,,TEAZ,TEAZ,dead,0,,,,,,,,0,,6,10,10,03,95,0429,0,,,,
03RA00421,T5505,44,96,1,ID,02,415,I,2,2,7.0,M,107,91,113,0.67,225,194,72,0.353,3.5,3.5,60,14.8,14.8,0.0658,25.2,4.1,16.3,58,1,1,3,1.32,91.4,I4052,00,T3559,44,,,,0,0.327,7.0,ISAAC jr.,1,ISA,ISA,92,100,,S3,AA,STUD,47.0,62spg,,UI,.,UI,0,,,,,,,,0,,6,10,8,03,,,0,,,,
03RA00422,T6428,44,98,1,ID,02,42T,I,2,2,6.0,M,86,92,129,0.619,243,173,72,0.274,0.0,0.0,62,14.2,14.2,0.0584,0.0,0.0,0.0,0,.,1,.,1.52,110.7,91358,00,T5450,44,,,,0,0.299,5.0,ABS.SCROTUM,3,McR,McR,,,,D4,DUD,,0.0,TEAZ,,TEAZ,TEAZ,cull,0,,,,,,,,0,,5,9,9,03,93,0819,0,,,,
03RA00423,T7016,44,99,1,ID,02,43T,I,2,1,5.0,,88,112,133,0.763,0,175,72,0.22,0.0,0.0,60,12.4,12.4,0.0,0.0,0.0,0.0,0,.,1,.,1.91,117.8,I0064,00,T5928,44,,,,0,0.249,4.0,DUD,3,KK,KK,,,,D4,DUD,,0.0,DUD,,P 27,BISX,cull,0,,,,,,,,0,,5,10,8,03,93,0505,0,,,,
03RA00424,T7027,44,99,1,ID,02,42T,I,3,2,4.0,,91,85,130,0.575,0,167,72,0.286,0.0,0.0,60,12.2,12.2,0.0,0.0,0.0,0.0,0,.,1,.,1.95,128.4,I4052,00,T5188,44,,,,0,0.318,4.0,FIX tag T7027,3,ISA,ISA,,,,D3,DUD,,0.0,-1-,,ASEX,DUD,cull,0,,,,,,,,0,,4,9,7,03,93,0505,0,,,,
03RA00425,T7269,44,99,1,42,02,802,C,1,1,7.0,,109,107,120,0.768,0,175,72,0.244,0.0,0.0,62,15.0,15.0,0.0,0.0,0.0,0.0,0,.,1,.,1.23,99.9,T5593,44,T2567,44,,,,0,0.277,4.0,"DUD, D6",6,CTL,,,,,D1,B,,0.0,DUD,Nax,P 19,BISX,dead,0,,,,,,,,0,,6,7,8,03,95,0429,0,,,,
03RA00426,T7305,44,99,1,41,02,413,M,3,2,4.0,,110,71,111,0.562,0,145,72,0.258,0.0,0.0,60,12.4,12.4,0.0,0.0,0.0,0.0,0,.,1,.,1.94,121.0,T6016,44,T4965,44,,,,0,0.3,4.0,"X,6"" ABS.CHIN",6,LWW,,,,,S3,AA,STUD,0.0,-2-,Nax,HETR,STUD,dead,0,,,,,,,,0,,4,9,7,03,50,0325,0,,,,
03RA00427,T7341,44,99,1,42,02,812,C,1,1,3.0,M,111,80,110,0.64,230,164,72,0.293,0.0,0.0,60,10.4,10.4,0.0452,0.0,0.0,0.0,0,.,1,.,1.61,98.3,T5225,44,T6082,44,,,,0,0.318,4.0,,3,CTL,,,,,S1,A,STUD,0.0,-5-,Nax,HETR,BHV,cull,0,,,,,,,,0,,2,4,3,03,93,0819,0,,,,
03RA00428,T7377,44,99,1,42,02,912,C,2,2,7.0,,112,76,109,0.583,0,140,72,0.223,0.0,0.0,60,11.8,11.8,0.0,0.0,0.0,0.0,0,.,1,.,1.86,108.6,T6191,44,T5046,44,,,,0,0.276,4.0,"LAME,RF,SCURS",6,CTL,,,,,S2,AA,,0.0,LIB,Nax,P  8,STUD,dead,0,,,,,,,,0,,6,14,12,03,95,0429,0,,,,
03RA00429,T7419,44,99,1,42,02,902,C,2,2,5.0,M,113,71,110,0.515,245,120,72,0.172,0.0,0.0,56,16.2,16.2,0.0661,0.0,0.0,0.0,0,.,1,.,1.42,84.5,T6285,44,T5786,44,,,,0,0.236,4.0,"RUNT,FIX tag",3,CTL,,,,,D1w,B,STUD,0.0,-2-,Nax,ASEX,BHV,cull,0,,,,,,,,0,,4,6,6,03,93,0819,0,,,,
03RA00430,T7449,44,99,1,42,02,862,C,2,2,6.0,M,114,80,109,0.639,240,138,72,0.204,0.0,0.0,60,15.2,15.2,0.0633,0.0,0.0,0.0,0,.,1,.,1.72,107.7,T6097,44,T5201,44,,,,0,0.251,4.0,not DUD,3,CTL,,,,,S1,A,STUD,0.0,-5-,Nax,BISX,BHV,cull,0,,,,,,,,0,,6,11,9,03,93,0819,0,,,,
03RA00431,T7481,44,99,1,42,02,842,C,1,1,5.0,,115,79,108,0.609,0,108,72,0.102,0.0,0.0,62,11.6,11.6,0.0,0.0,0.0,0.0,0,.,1,.,1.24,69.2,T6390,44,T6131,44,,,,0,0.185,4.0,"THIN,DEAD,CLA",6,CTL,,,,,D1,B,,0.0,-4-,Nax,BISX,HOMO,dead,0,,,,,,,,0,,3,4,4,03,50,0505,0,,,,
03RA00432,T7501,44,99,1,42,02,832,C,2,2,7.0,,116,74,107,0.578,0,141,72,0.235,0.0,0.0,60,13.0,13.0,0.0,0.0,0.0,0.0,0,.,1,.,1.66,110.1,T5938,44,T4099,44,,,,0,0.284,4.0,not DUD,6,CTL,,,,,S1,A,STUD,0.0,LIB,Nax,P 10,STUD,dead,0,,,,,,,,0,,6,11,10,03,95,0429,0,,,,
03RA00433,T7504,44,99,1,41,02,413,M,2,2,6.0,,116,88,107,0.715,0,147,72,0.207,0.0,0.0,62,11.6,11.6,0.0,0.0,0.0,0.0,0,.,1,.,1.82,115.1,T6016,44,T5223,44,,,,0,0.266,4.0,OFFTYPEfixtag,6,LWW,,,,,D1,B,,0.0,DUD,Nax,B 12,DUD,dead,0,,,,,,,,0,,5,12,10,03,95,0429,0,,,,
03RA00434,T7570,44,99,1,42,02,872,C,2,2,6.0,M,118,82,105,0.67,242,156,72,0.26,0.0,0.0,60,14.4,14.4,0.0595,0.0,0.0,0.0,0,.,1,.,1.62,99.8,T6032,44,T5224,44,,,,0,0.269,4.0,TEASER,V,CTL,,,,,S1,A,STUD,0.0,TEAZ,Nax,TEAZ,TEAZ,Teaser,0,,,,,,,,0,,6,10,8,03,,,0,,,,
03RA00435,T7642,44,99,1,42,02,852,C,1,1,6.0,,121,74,102,0.593,0,121,72,0.165,0.0,0.0,58,13.6,13.6,0.0,0.0,0.0,0.0,0,.,1,.,1.52,82.4,T6366,44,T5668,44,,,,0,0.242,4.0,"COARSE,SHAGGY",6,CTL,,,,,D1,B,,0.0,DUD,Nax,P 22,HOMO,dead,0,,,,,,,,0,,6,9,7,03,95,0429,0,,,,
03RA00436,T7675,44,99,1,42,02,852,C,1,1,3.0,M,128,80,95,0.718,237,138,72,0.204,0.0,0.0,62,14.2,14.2,0.0599,0.0,0.0,0.0,0,.,1,.,1.47,94.0,T6366,44,T6137,44,,,,0,0.257,4.0,TEASER,V,CTL,,,,,S1,A,STUD,0.0,TEAZ,Nax,TEAZ,TEAZ,Teaser,0,,,,,,,,0,,2,3,2,03,,,0,,,,
03RA00437,T7759,44,00,1,ID,02,42T,I,4,2,6.0,M,99,99,122,0.709,210,185,72,0.3,3.9,3.9,60,15.8,15.8,0.0752,27.1,4.2,15.4,56,1,1,3,1.82,139.1,T5505,44,T5557,44,,,,0,0.292,3.0,? QUAD,1,ISA,ISA,112,104,,S2,AA,STUD,97.0,.,,UI,.,UI,0,,,,,,,,0,,6,12,10,03,,,0,,,,
03RA00438,T7763,44,00,1,ID,02,42T,I,2,2,5.0,,100,100,122,0.725,0,200,72,0.35,0.0,0.0,60,12.4,12.4,0.0,0.0,0.0,0.0,0,.,1,.,1.8,130.8,T5505,44,T5853,44,,,,0,0.358,3.0,"BRN. EARS,H4",3,ISA,ISA,,,,S1,A,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,5,9,9,03,93,0505,0,,,,
03RA00439,T7771,44,00,1,ID,02,42T,I,2,1,4.0,,100,96,121,0.7,0,177,72,0.282,0.0,0.0,62,13.4,13.4,0.0,0.0,0.0,0.0,0,.,1,.,1.77,122.9,T5505,44,T6479,44,,,,0,0.318,3.0,,3,ISA,ISA,,,,S3,AA,,0.0,LIB,,HETR,MKT,cull,0,,,,,,,,0,,4,7,6,03,93,0505,0,,,,
03RA00440,T7794,44,00,1,ID,02,41T,I,2,2,5.0,M,103,88,118,0.633,253,190,72,0.355,3.6,3.6,60,13.4,13.4,0.053,24.2,3.8,15.9,60,1,1,3,1.8,115.7,00064,00,T6185,44,,,,0,0.366,3.0,,1,KK,KK,101,96,,S3,AA,STUD,57.0,.,,UI,.,UI,0,,,,,,,,0,,5,9,7,03,,,0,,,,
03RA00441,T7803,44,00,1,ID,02,42T,I,3,1,8.0,M,104,98,120,0.705,239,165,72,0.236,0.0,0.0,60,10.8,10.8,0.0452,0.0,0.0,0.0,0,.,1,.,2.13,107.3,T5505,44,T3279,44,,,,0,0.294,3.0,"MKT,SURPLUS",V,ISA,ISA,,,,Sx,STD,,0.0,BHV,,BISX,BHV,Behave,0,,,,,,,,0,,7,17,11,03,,,0,,,,
03RA00442,T7806,44,00,1,41,02,413,M,2,2,5.0,M,104,81,118,0.572,258,190,72,0.381,3.8,3.8,60,18.4,18.4,0.0713,26.1,4.4,17.0,58,2,1,3+,1.53,115.5,T6748,44,T5666,44,276,,,0,0.361,3.0,"NICE,H3 <<",2,LWW,,110,114,N,S2,AA,,0.0,117,,LWW,.,sale,0,,,,,,,,0,,5,7,7,03,92,0918,4473,,,,
03RA00443,T7814,44,00,1,41,02,414,M,2,2,4.0,M,104,82,118,0.595,222,164,72,0.287,3.9,3.9,62,15.0,15.0,0.0676,25.8,3.9,15.2,58,1,1,2,1.7,126.7,T6877,44,T5616,44,,,,0,0.316,3.0,DUD >works,3,LWW,,104,102,,SLI,B,STUD,91.0,.,R,LWW,.,cull,0,,,,,,,,0,,4,7,7,03,93,0819,0,,,,
03RA00444,T7815,44,00,1,41,02,414,M,2,2,4.0,M,104,82,118,0.583,243,176,72,0.329,0.0,0.0,60,13.6,13.6,0.056,0.0,0.0,0.0,0,.,1,.,1.7,126.7,T6877,44,T5616,44,,,,0,0.325,3.0,"NOTCH,UNEVEN",V,LWW,,,,,SLI,DUD,DUD,0.0,BHV,,ASEX,BHV,Behave,0,,,,,,,,0,,4,7,7,03,,,0,,,,
03RA00445,T7839,44,00,1,42,02,812,C,2,2,6.0,M,105,67,117,0.477,186,146,72,0.276,0.0,0.0,60,11.4,11.4,0.0613,0.0,0.0,0.0,0,.,1,.,1.66,109.1,T6929,44,T5052,44,,,,0,0.301,3.0,,3,CTL,,,,,D3,DUD,,0.0,LIB,,ASEX,BHV,cull,0,,,,,,,,0,,6,10,9,03,93,0819,0,,,,
03RA00446,T7855,44,00,1,42,02,852,C,2,2,4.0,M,106,78,116,0.566,229,165,72,0.304,0.0,0.0,60,15.2,15.2,0.0664,0.0,0.0,0.0,0,.,1,.,1.7,82.7,T6789,44,T6202,44,,,,0,0.316,3.0,SHORT STAPLE,V,CTL,,,,,D3,DUD,,0.0,BHV,,ASEX,BHV,Behave,0,,,,,,,,0,,3,6,3,03,,,0,,,,
03RA00447,T7866,44,00,1,42,02,812,C,2,2,5.0,M,106,77,116,0.569,199,145,72,0.238,0.0,0.0,60,13.6,13.6,0.0683,0.0,0.0,0.0,0,.,1,.,1.8,118.2,T6929,44,T6160,44,,,,0,0.251,3.0,F2,3,CTL,,,,,D3,DUD,,0.0,-5-,,HOMO,BHV,cull,0,,,,,,,,0,,5,9,8,03,93,0819,0,,,,
03RA00448,T7897,44,00,1,42,02,892,C,1,1,4.0,M,108,102,114,0.77,220,176,72,0.259,2.9,2.9,62,12.8,12.8,0.0582,23.5,4.0,17.2,60,1,1,2,1.58,88.2,T6737,44,T5939,44,,,,0,0.281,3.0,F2+,3,CTL,,80,91,,S2,AA,STUD,92.0,.,,CTL,.,cull,0,,,,,,,,0,,3,5,3,03,93,0819,0,,,,
03RA00449,T7921,44,00,1,42,02,842,C,2,2,6.0,M,108,70,113,0.488,205,147,72,0.268,3.3,3.3,60,15.6,15.6,0.0761,26.5,4.7,17.7,56,1,1,3+,1.52,102.9,T6542,44,T5724,44,235,,,0,0.28,3.0,,2,CTL,,92,100,N,S4,AAA,STUD,92.0,X,,CTL,.,cull,0,,,,,,,,0,,6,9,9,03,93,0922,4470,,,,
03RA00450,T7925,44,00,1,41,02,411,M,3,2,5.0,M,109,77,112,0.601,231,166,72,0.31,0.0,0.0,60,13.8,13.8,0.0597,0.0,0.0,0.0,0,.,1,.,1.97,98.2,T6889,44,T5251,44,,,,0,0.313,3.0,"D1, D2, ?",3,LWW,,,,,D3,DUD,,0.0,-1-,,HOMO,BHV,cull,0,,,,,,,,0,,5,11,6,03,93,0819,0,,,,
03RA00451,T7939,44,00,1,42,02,882,C,1,1,5.0,M,109,97,112,0.739,246,169,72,0.251,0.0,0.0,60,13.4,13.4,0.0545,0.0,0.0,0.0,0,.,1,.,1.69,99.7,T6940,44,T6234,44,,,,0,0.202,3.0,"F2, NICE",V,CTL,,,,,D3,DUD,,0.0,BHV,,HOMO,BHV,Behave,0,,,,,,,,0,,5,8,6,03,,,0,,,,
