UID,ETAG,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,DIGR,H,J,F,NOBN,LBWN,SIRE,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,M_IDX,F_IDX,WRK,DAM5,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,YRREC
94RA00525,L9682,93,1,TT,30,R-0,i,2,1,2.0,Y,107,76,108,0.644,139,139,137,0.22,0.0,62,5.1,0.0,,0.0,,,1,,1.97,98.0,000003,6759,03,148,192,0.211,1.0,,1,imp,,,.,L6759,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00526,L9683,93,1,TT,30,R-0,i,2,1,2.0,Y,107,92,110,0.784,145,145,137,0.186,0.0,56,5.5,0.0,,0.0,,,1,,1.97,98.0,000003,6759,03,158,192,0.194,1.0,,1,imp,,,.,L6759,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00527,L9690,93,1,TT,30,R-0,i,2,2,3.0,Y,107,69,108,0.572,131,131,137,0.216,0.0,60,4.9,0.0,,0.0,,,1,,1.83,103.5,000003,5729,03,150,192,0.237,1.0,WEAK,1,imp,,,.,L5729,S0,B,0.0,X,,,,0,,,,,,1994
94RA00528,L9691,93,1,TT,30,R-0,i,2,2,3.0,Y,107,90,108,0.742,142,142,137,0.181,0.0,62,5.3,0.0,,0.0,,,1,,1.83,103.5,000003,5729,03,166,192,0.222,1.0,,1,imp,,,.,L5729,D1,B,0.0,LIB,,,,0,,,,,,1994
94RA00529,L9693,93,1,82,30,61,C,2,1,2.0,Y,107,95,108,0.806,154,154,137,0.206,2.3,62,4.6,61.1,2.8,20.4,70,2,1,3+,1.97,111.0,673403,6858,03,180,192,0.249,1.0,,1,CTL,91,97,W,L6858,SP,B,0.0,,W,45,3,0,4,S,,,,1994
94RA00530,L9700,93,1,82,30,62,C,3,1,5.0,Y,108,100,107,0.832,165,165,137,0.226,2.7,58,6.6,61.6,4.1,24.3,60,2,1,2,2.17,117.8,684003,1876,03,186,192,0.251,1.0,,1,CTL,105,120,W,L1876,S2,AA,0.0,,M,20,1,20,0,Q,,,,1994
94RA00531,L9716,93,1,80,30,P02,M,2,2,2.0,Y,109,87,108,0.719,151,151,137,0.225,2.3,62,5.5,67.0,3.7,23.7,60,1,1,2,2.14,126.5,760003,6629,03,182,192,0.279,1.0,GET FROM SALE,1,LBW,105,109,W,L6629,S4,AAA,76.0,EL8,C,70,3,0,0,E,,,,1994
94RA00532,L9717,93,1,82,30,66,C,2,1,2.0,Y,109,89,108,0.743,147,147,137,0.204,2.4,64,5.3,54.8,2.9,21.7,64,2,1,2+,1.97,108.9,677303,7726,03,171,192,0.241,1.0,,1,CTL,91,99,W,L7726,S2,AA,0.0,,C,70,4,0,0,E,,,,1994
94RA00533,L9719,93,1,TT,30,R-0,c,1,2,3.0,Y,109,83,108,0.675,152,152,137,0.242,0.0,60,5.7,0.0,,0.0,,,1,,1.83,102.4,000003,4752,03,182,192,0.291,1.0,1 SM TST,1,ctl,,,.,L4752,S5,AAA,0.0,LIB,,,,0,,,,,,1994
94RA00534,L9720,93,1,82,30,62,C,2,2,2.0,Y,110,87,107,0.716,161,161,137,0.26,1.8,64,4.0,53.4,2.1,19.3,70,2,1,2-,2.14,125.8,684003,6939,03,190,192,0.303,1.0,,1,CTL,93,80,W,L6939,S1,A,100.0, 23,W,50,4,0,0,S,,,,1994
94RA00535,L9725,93,1,82,30,60,C,4,1,3.0,Y,110,82,107,0.715,139,139,137,0.2,2.1,58,4.0,64.6,2.6,23.7,60,2,1,2,2.4,151.1,723903,5004,03,154,192,0.212,1.0,,2,CTL,106,89,W,L5004,S3,AA,0.0,073,,,,0,,,YES,C,,1994
94RA00536,L9727,93,1,TT,30,R-0,c,2,2,3.0,Y,110,93,107,0.776,151,151,137,0.204,0.0,60,6.0,0.0,,0.0,,,1,,2.12,132.3,000003,5390,03,175,192,0.241,1.0,,1,ctl,,,.,L5390,S4,AAA,0.0,LIB,,,,0,,,,,,1994
94RA00537,L9730,93,1,TT,30,R-0,i,2,2,3.0,Y,110,80,107,0.666,126,126,137,0.161,0.0,58,5.7,0.0,,0.0,,,1,,2.12,129.7,000003,4762,03,144,192,0.188,1.0,,1,imp,,,.,L4762,S4,AAA,0.0,X,,,,0,,,,,,1994
94RA00538,L9734,93,1,82,30,70,C,2,2,5.5,Y,110,78,107,0.636,140,140,137,0.218,2.7,56,6.0,63.6,3.8,24.3,60,2,1,3+,1.82,106.7,701103,1632,03,165,192,0.256,1.0,,1,CTL,97,115,W,L1632,S1,A,100.0, 25,M,60,3,0,5,S,,,,1994
94RA00539,L9739,93,1,TT,30,R-0,i,3,2,4.0,Y,111,89,106,0.754,146,146,137,0.2,0.0,62,6.0,0.0,,0.0,,,2,,2.3,136.2,000003,4211,03,175,192,0.253,1.0,,1,imp,,,.,L4211,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00540,L9745,93,1,82,30,71,C,2,2,4.0,Y,111,81,106,0.658,147,147,137,0.232,2.5,62,4.6,59.4,2.7,23.0,62,2,2,2,2.17,111.2,770403,3777,03,170,192,0.262,1.0,Bovis SUSPECT,3,CTL,92,95,W,L3777,S1,A,0.0,X,C,50,2,25,0,S,,,,1994
94RA00541,L9750,93,1,82,30,61,C,2,2,5.0,Y,111,77,106,0.625,145,145,137,0.239,2.7,60,5.5,63.3,3.5,23.6,60,2,1,3+,1.95,119.5,673403,2355,03,166,192,0.262,1.0,X ABS SCROTUM,3,CTL,102,111,W,L2355,,,0.0,,,,,0,,,,,,1994
94RA00542,L9752,93,1,TT,30,R-0,i,2,2,3.0,Y,111,89,106,0.742,145,145,137,0.196,0.0,58,5.7,0.0,,0.0,,,1,,2.12,105.2,000003,5624,03,176,192,0.256,1.0,,1,imp,,,.,L5624,D1,B,0.0,X,,,,0,,,,,,1994
94RA00543,L9754,93,1,TT,30,R-0,c,2,2,4.0,Y,111,73,106,0.601,140,140,137,0.235,0.0,64,5.7,0.0,,0.0,,,1,,2.17,112.3,000003,3725,03,159,192,0.253,1.0,,1,ctl,,,.,L3725,S2,AA,0.0,LIB,,,,0,,,,,,1994
94RA00544,L9762,93,1,82,30,62,C,2,2,4.0,Y,111,106,106,0.879,156,156,137,0.175,2.9,60,6.0,62.6,3.8,23.6,60,2,1,2+,1.93,141.6,684003,3909,03,185,192,0.232,1.0,BRITCHY,2,CTL,114,119,W,L3909,S1,A,0.0,086,,,,0,,,YES,1,,1994
94RA00545,L9763,93,1,TT,30,R-0,c,1,1,2.0,Y,111,97,106,0.805,147,147,137,0.175,0.0,62,5.7,0.0,,0.0,,,1,,1.8,111.4,000003,7079,03,167,192,0.206,1.0,SCURS,1,ctl,,,.,L7079,S4,AAA,0.0,LIB,,,,0,,,,,,1994
94RA00546,L9769,93,1,82,30,63,C,3,1,3.0,Y,111,90,106,0.762,129,129,137,0.137,2.8,58,6.0,67.7,4.1,25.2,58,2,1,2+,2.4,129.9,675603,5045,03,158,192,0.2,1.0,,2,CTL,109,121,W,L5045,S2,AA,0.0,072,,,,0,,,YES,C,,1994
94RA00547,L9770,93,1,TT,30,R-0,i,2,2,3.0,Y,111,81,106,0.682,138,138,137,0.2,0.0,62,4.9,0.0,,0.0,,,1,,2.12,129.1,000003,5823,03,158,192,0.226,1.0,,1,imp,,,.,L5823,S5,AAA,0.0,X,,,,0,,,,,,1994
94RA00548,L9774,93,1,TT,30,R-0,i,1,1,3.0,Y,112,84,105,0.682,135,135,137,0.179,0.0,60,5.5,0.0,,0.0,,,3,,1.69,96.6,000003,5368,03,159,192,0.221,1.0,,1,imp,,,.,L5368,S4,AAA,0.0,X,,,,0,,,,,,1994
94RA00549,L9779,93,1,TT,30,R-0,i,2,2,4.0,Y,112,76,105,0.621,131,131,137,0.193,0.0,60,5.3,0.0,,0.0,,,2,,1.93,113.8,000003,3811,03,151,192,0.221,1.0,,1,imp,,,.,L3811,S3,AA,0.0,X,,,,0,,,,,,1994
94RA00550,L9781,93,1,TT,30,R-0,c,2,1,6.0,Y,112,73,105,0.599,130,130,137,0.2,0.0,56,5.3,0.0,,0.0,,,1,,1.82,77.2,000003,0509,03,147,192,0.218,1.0,,1,ctl,,,.,L0509,S1,A,0.0,X,,,,0,,,,,,1994
94RA00551,L9783,93,1,TT,30,R-0,i,1,1,2.0,Y,112,91,105,0.754,154,154,137,0.221,0.0,64,5.1,0.0,,0.0,,,1,,1.97,105.4,000003,6637,03,179,192,0.259,1.0,,1,imp,,,.,L6637,S1,A,0.0,X,,,,0,,,,,,1994
94RA00552,L9786,93,1,82,30,66,C,2,2,6.0,Y,112,82,105,0.678,137,137,137,0.193,2.6,62,5.5,63.2,3.5,21.8,64,2,1,2+,1.92,127.5,677303,0859,03,157,192,0.221,1.0,,1,CTL,104,111,W,L0859,S2,AA,91.0, 22,C,55,2,10,0,S,,,,1994
94RA00553,L9789,93,1,TT,30,R-0,c,3,2,4.0,Y,112,79,105,0.682,126,126,137,0.165,0.0,56,4.4,0.0,,0.0,,,4,,2.42,139.2,000003,4070,03,139,192,0.176,1.0,,1,ctl,,,.,L4070,MO,MOR,0.0,LIB,,,,0,,,,,,1994
94RA00554,L9791,93,1,TT,30,R-0,i,2,2,3.0,Y,112,83,105,0.706,140,140,137,0.2,0.0,58,7.1,0.0,,0.0,,,1,,2.12,109.2,000003,5646,03,163,192,0.235,1.0,,1,imp,,,.,L5646,D1,B,0.0,LIB,,,,0,,,,,,1994
94RA00555,L9797,93,1,TT,30,R-0,i,4,2,5.0,Y,112,89,105,0.781,147,147,137,0.204,0.0,54,6.0,0.0,,0.0,,,2,,2.39,123.5,000003,2079,03,172,192,0.244,1.0,SCURS,1,imp,,,.,L2079,D1,B,0.0,X,,,,0,,,,,,1994
94RA00556,L9808,93,1,TT,30,R-0,i,2,2,3.0,Y,113,73,104,0.603,125,125,137,0.182,0.0,56,5.5,0.0,,0.0,,,1,,1.98,127.2,000003,5024,03,151,192,0.229,1.0,,1,imp,,,.,L5024,D1,B,0.0,X,,,,0,,,,,,1994
94RA00557,L9811,93,1,TT,30,R-0,i,2,2,3.0,Y,113,78,104,0.652,129,129,137,0.179,0.0,56,6.2,0.0,,0.0,,,1,,2.26,115.2,000003,4842,03,147,192,0.203,1.0,,1,imp,,,.,L4842,S0,B,0.0,X,,,,0,,,,,,1994
94RA00558,L9815,93,1,80,30,P02,M,2,2,2.0,Y,113,83,104,0.688,161,161,137,0.274,2.4,64,5.7,59.5,3.4,21.9,64,1,1,2,2.14,121.4,760003,7574,03,176,192,0.274,1.0,X EAR SWOLLEN,3,LBW,101,107,W,L7574,,,0.0,,,,,0,,,,,,1994
94RA00559,L9817,93,1,TT,30,R-0,i,3,2,6.0,Y,113,79,104,0.68,138,138,137,0.207,0.0,60,6.0,0.0,,0.0,,,1,,1.92,111.0,000003,0770,03,172,192,0.274,1.0,SM TESTES,1,imp,,,.,L0770,D1,B,0.0,X,,,,0,,,,,,1994
94RA00560,X9817,90,1,97,97,297,,2,1,4.0,M,102,118,113,0.719,218,210,137,0.158,0.0,0,0.0,0.0,,0.0,,,,,2.0,137.2,422480,1198,80,248,192,0.225,4.0,X SEMEN,3,BF,,,.,X1198,S2,AA,0.0,,W,0,0,100,0,U,,,,1994
94RA00561,L9819,93,1,82,30,64,C,1,2,3.0,Y,113,74,104,0.593,140,140,137,0.232,3.0,56,5.5,60.9,3.3,21.9,64,2,1,2,1.83,120.1,732403,4814,03,156,192,0.241,1.0,,1,CTL,101,113,W,L4814,S3,AA,80.0, 29,M,60,3,0,5,S,,,,1994
94RA00562,L9821,93,1,TT,30,R-0,i,2,2,2.0,Y,113,71,104,0.594,138,138,137,0.235,0.0,62,4.9,0.0,,0.0,,,1,,2.14,120.0,000003,6633,03,168,192,0.285,1.0,SCURS,1,imp,,,.,L6633,S5,AAA,0.0,X,,,,0,,,,,,1994
94RA00563,L9828,93,1,TT,30,R-0,c,2,2,3.0,Y,113,91,104,0.771,149,149,137,0.204,0.0,62,5.5,0.0,,0.0,,,1,,1.98,128.2,000003,5021,03,173,192,0.241,1.0,,1,ctl,,,.,L5021,S3,AA,0.0,LIB,,,,0,,,,,,1994
94RA00564,L9832,93,1,80,30,P01,M,2,2,2.0,Y,113,81,104,0.671,133,133,137,0.182,2.7,58,6.0,56.7,3.4,23.0,62,2,1,2,2.14,145.2,687403,6717,03,149,192,0.2,1.0,,1,LBW,111,110,W,L6717,S3,AA,67.0, 01,C,70,4,0,0,E,,,,1994
94RA00565,L9833,93,1,80,30,P01,M,2,2,2.0,Y,113,89,104,0.728,151,151,137,0.218,2.3,58,5.5,61.6,3.4,22.4,62,1,1,2+,2.14,145.2,687403,6717,03,177,192,0.259,1.0,LUPINE,6,LBW,112,105,W,L6717,,,0.0,,,,,0,,,,,,1994
94RA00566,L9840,93,1,TT,30,R-0,i,2,2,5.0,Y,113,74,104,0.603,120,120,137,0.161,0.0,60,5.5,0.0,,0.0,,,1,,1.95,121.7,000003,2129,03,151,192,0.226,1.0,,1,imp,,,.,L2129,S5,AAA,0.0,X,,,,0,,,,,,1994
94RA00567,L9846,93,1,TT,30,R-0,i,1,1,2.0,Y,114,102,103,0.882,152,152,137,0.175,0.0,62,5.3,0.0,,0.0,,,1,,1.97,113.8,000003,7227,03,169,192,0.197,1.0,,1,imp,,,.,L7227,S0,B,0.0,X,,,,0,,,,,,1994
94RA00568,L9847,93,1,TT,30,R-0,c,3,2,3.0,Y,114,77,103,0.66,150,150,137,0.256,0.0,60,5.5,0.0,,0.0,,,1,,1.98,107.5,000003,4968,03,169,192,0.271,1.0,,1,ctl,,,.,L4968,S0,B,0.0,X,,,,0,,,,,,1994
94RA00569,L9848,93,1,TT,30,R-0,c,3,2,3.0,Y,114,84,103,0.734,144,144,137,0.211,0.0,58,6.0,0.0,,0.0,,,1,,1.98,107.5,000003,4968,03,172,192,0.259,1.0,,1,ctl,,,.,L4968,S0,B,0.0,LIB,,,,0,,,,,,1994
94RA00570,L9852,93,1,80,30,P01,M,2,2,2.0,Y,114,81,101,0.695,159,159,137,0.272,2.8,58,5.5,61.5,3.4,22.3,62,2,3,2,1.97,123.7,687403,6679,03,171,192,0.263,1.0,RCVR,2,LBW,104,111,W,L6679,S3,AA,0.0,075,,,,0,,,YES,C,,1994
94RA00571,L9855,93,1,80,30,P03,M,2,2,2.0,Y,114,89,103,0.742,157,157,137,0.239,2.5,62,4.9,63.6,3.1,23.8,60,2,1,2,2.14,142.4,678403,6748,03,180,192,0.268,1.0,2 SCURS,1,LBW,109,101,W,L6748,S1,A,0.0, 03,W,50,3,5,3,S,,,,1994
94RA00572,L9859,93,1,82,30,63,C,2,2,6.0,Y,114,81,103,0.665,145,145,137,0.225,2.6,64,5.5,66.2,3.6,21.4,64,2,1,2,1.82,111.7,675603,0771,03,169,192,0.259,1.0,,1,CTL,98,113,W,L0771,S0,B,100.0, 21,C,70,4,0,0,E,,,,1994
94RA00573,L9868,93,1,TT,30,R-0,i,2,2,5.5,Y,114,83,103,0.691,138,138,137,0.193,0.0,64,4.9,0.0,,0.0,,,1,,1.82,101.2,000003,1404,03,153,192,0.206,1.0,,1,imp,,,.,L1404,S3,AA,0.0,X,,,,0,,,,,,1994
94RA00574,L9869,93,1,TT,30,R-0,i,2,2,5.5,Y,114,80,103,0.669,149,149,137,0.242,0.0,64,4.9,0.0,,0.0,,,1,,1.82,101.2,000003,1404,03,172,192,0.271,1.0,,1,imp,,,.,L1404,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00575,L9870,93,1,TT,30,R-0,i,1,1,2.0,Y,114,105,103,0.89,157,157,137,0.182,0.0,64,7.1,0.0,,0.0,,,1,,1.8,113.3,000003,7105,03,0,0,0.0,1.0,MSG 071194,7,imp,,,,L7105,,,0.0,MSG,,,,0,,,,,,1994
94RA00576,L9872,93,1,TT,30,R-0,i,2,2,6.0,Y,114,81,103,0.683,145,145,137,0.225,0.0,64,5.5,0.0,,0.0,,,1,,2.02,124.8,000003,0906,03,167,192,0.253,1.0,,1,imp,,,.,L0906,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00577,L9873,93,1,TT,30,R-0,c,2,2,3.0,Y,114,81,103,0.684,146,146,137,0.228,0.0,62,5.5,0.0,,0.0,,,1,,1.98,133.8,000003,4884,03,162,192,0.238,1.0,,1,ctl,,,.,L4884,D1,B,0.0,X,,,,0,,,,,,1994
94RA00578,L9874,93,1,TT,30,R-0,c,2,2,3.0,Y,114,79,103,0.647,128,128,137,0.172,0.0,62,5.5,0.0,,0.0,,,1,,1.98,133.8,000003,4884,03,143,192,0.188,1.0,,1,ctl,,,.,L4884,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00579,L9877,93,1,TT,30,R-0,i,3,2,3.0,Y,114,68,103,0.573,141,141,137,0.256,0.0,64,4.9,0.0,,0.0,,,1,,2.12,138.3,000003,4923,03,156,192,0.259,1.0,,1,imp,,,.,L4923,D1,B,0.0,X,,,,0,,,,,,1994
94RA00580,L9879,93,1,TT,30,R-0,i,3,1,3.0,Y,114,88,103,0.771,140,140,137,0.182,0.0,60,6.0,0.0,,0.0,,,1,,2.12,111.2,000003,5103,03,159,192,0.209,1.0,,1,imp,,,.,L5103,S5,AAA,0.0,X,,,,0,,,,,,1994
94RA00581,L9883,93,1,82,30,68,C,2,2,2.0,Y,114,85,103,0.732,151,151,137,0.232,1.9,64,5.1,48.0,2.4,21.7,64,2,1,2+,2.31,138.2,780303,6733,03,174,192,0.262,1.0,,1,CTL,100,84,W,L6733,S1,A,100.0, 31,M,50,4,0,0,E,,,,1994
94RA00582,L9887,93,1,TT,30,R-0,c,1,1,3.0,Y,114,89,103,0.744,156,156,137,0.235,0.0,60,7.5,0.0,,0.0,,,1,,1.98,119.7,000003,5704,03,168,192,0.232,1.0,,1,ctl,,,.,L5704,S3,AA,0.0,LIB,,,,0,,,,,,1994
94RA00583,L9891,93,1,TT,30,R-0,i,2,1,2.0,Y,114,81,103,0.678,159,159,137,0.274,0.0,64,4.6,0.0,,0.0,,,1,,2.14,123.0,000003,7564,03,181,192,0.294,1.0,X EX-LIB-RAM,3,imp,,,.,L7564,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00584,L9892,93,1,80,30,P04,M,2,2,4.0,Y,114,91,103,0.783,153,153,137,0.218,2.3,58,6.4,53.5,3.4,21.2,64,2,1,2,2.17,139.7,684903,3600,03,173,192,0.241,1.0,,1,LBW,108,106,W,L3600,S1,A,97.0, 04,M,50,3,0,10,S,,,,1994
94RA00585,L9894,93,1,TT,30,R-0,c,2,2,7.0,Y,114,85,103,0.738,131,131,137,0.161,0.0,64,5.7,0.0,,0.0,,,1,,2.17,138.6,000003,9335,43,155,192,0.206,1.0,,1,ctl,,,.,Y9335,S2,AA,0.0,X,,,,0,,,,,,1994
94RA00586,L9895,93,1,TT,30,R-0,c,2,2,7.0,Y,114,88,103,0.746,160,160,137,0.253,0.0,60,5.3,0.0,,0.0,,,1,,2.17,138.6,000003,9335,43,178,192,0.265,1.0,,1,ctl,,,.,Y9335,S3,AA,0.0,LIB,,,,0,,,,,,1994
94RA00587,L9898,93,1,80,30,P02,M,2,2,4.0,Y,115,91,102,0.794,157,157,137,0.232,2.7,58,6.4,66.8,4.3,25.5,58,2,1,2,1.8,123.7,760003,3703,03,188,192,0.285,1.0,GAUNT/BIRTH,1,LBW,110,123,W,L3703,S3,AA,100.0, 02,W,60,3,0,0,S,,,,1994
94RA00588,L9899,93,1,80,30,P01,M,2,2,4.0,Y,115,82,102,0.689,140,140,137,0.204,3.0,60,6.6,56.8,3.7,25.5,58,2,1,2-,2.17,122.5,687403,3820,03,168,192,0.253,1.0,,1,LBW,105,116,W,L3820,S4,AAA,9.0,EL7,C,50,2,20,0,S,,,,1994
94RA00589,L9901,93,1,80,30,P03,M,2,2,2.0,Y,115,82,102,0.703,149,149,137,0.235,2.4,60,5.5,68.8,3.8,21.5,64,1,1,2,2.14,135.5,678403,6831,03,173,192,0.268,1.0,LUPINE,6,LBW,110,114,W,L6831,,,0.0,,,,,0,,,,,,1994
94RA00590,L9907,93,1,80,30,P01,M,3,2,5.0,Y,115,81,102,0.681,131,131,137,0.175,2.2,58,5.5,52.8,2.9,24.0,60,1,1,2+,2.39,131.5,687403,2408,03,153,192,0.212,1.0,,2,LBW,99,94,W,L2408,S1,A,0.0,084,,,,0,,,YES,1,,1994
94RA00591,L9908,93,1,80,30,P01,M,3,2,5.0,Y,115,84,102,0.723,143,143,137,0.207,2.4,60,5.7,61.5,3.5,22.1,62,1,3,2,2.39,131.5,687403,2408,03,169,192,0.25,1.0,,2,LBW,106,108,W,L2408,S3,AA,0.0,081,,,,0,,,YES,1,,1994
94RA00592,L9911,93,1,82,30,70,C,2,2,3.0,Y,115,73,102,0.633,123,123,137,0.175,2.0,64,4.2,62.9,2.6,20.3,70,2,1,2,2.12,113.3,701103,4699,03,145,192,0.212,1.0,X SIZE,3,CTL,88,90,W,L4699,D3,DUD,0.0,,,,,0,,,,,,1994
94RA00593,L9921,93,1,TT,30,R-0,i,1,1,4.0,Y,115,98,102,0.822,152,152,137,0.189,0.0,56,5.7,0.0,,0.0,,,3,,1.93,128.6,000003,4351,03,174,192,0.224,1.0,,1,imp,,,.,L4351,S6,AAA,0.0,X,,,,0,,,,,,1994
94RA00594,L9936,93,1,TT,30,R-0,i,2,2,5.0,Y,115,79,102,0.673,136,136,137,0.2,0.0,64,5.1,0.0,,0.0,,,1,,2.06,130.7,000003,2520,03,162,192,0.244,1.0,,1,imp,,,.,L2520,S4,AAA,0.0,X,,,,0,,,,,,1994
94RA00595,L9967,93,1,80,30,P04,M,2,2,5.0,Y,117,77,98,0.671,143,143,137,0.23,2.4,64,5.3,55.0,2.9,21.7,64,2,1,2+,2.17,128.4,684903,2269,03,169,192,0.269,1.0,,2,LBW,101,99,W,L2269,S3,AA,0.0,074,,,,0,,,YES,C,,1994
94RA00596,L9973,93,1,80,30,P02,M,1,1,2.0,Y,118,89,97,0.796,151,151,137,0.216,3.0,62,6.6,63.6,4.2,22.1,62,2,1,2-,1.8,115.8,760003,7226,03,183,192,0.275,1.0,,1,LBW,106,127,W,L7226,S3,AA,0.0,,C,65,3,0,0,E,,,,1994
94RA00597,L9975,93,1,80,30,P03,M,2,2,3.0,Y,118,75,97,0.668,143,143,137,0.237,2.2,64,5.5,59.2,3.3,21.2,64,1,1,2,2.12,131.6,678403,4878,03,166,192,0.266,1.0,GET FROM SALE,1,LBW,104,103,W,L4878,S0,B,0.0,,C,60,4,0,0,E,,,,1994
94RA00598,L9976,93,1,80,30,P03,M,3,2,3.0,Y,118,76,97,0.696,142,142,137,0.23,2.8,62,6.2,65.4,4.1,22.9,62,2,1,2+,2.12,121.2,678403,5598,03,171,192,0.278,1.0,X HIP DISLOC.,3,LBW,108,123,.,L5598,,,0.0,,,,,0,,,,,,1994
94RA00599,L9998,93,1,82,30,70,C,2,1,2.0,Y,119,79,96,0.727,132,132,137,0.185,2.8,58,5.1,61.2,3.1,23.9,60,5,1,3-,1.97,104.1,701103,7452,03,154,192,0.219,1.0,X 5SCURS,3,CTL,90,105,W,L7452,S0,B,0.0,,,,,0,,,,,,1994
